Date,DITStock_Open_average,DITStock_Open_max,DITStock_Open_min,DITStock_Open_volatility,DITStock_Open_change,DITStock_High_average,DITStock_High_max,DITStock_High_min,DITStock_High_volatility,DITStock_High_change,DITStock_Low_average,DITStock_Low_max,DITStock_Low_min,DITStock_Low_volatility,DITStock_Low_change,DITStock_Close_average,DITStock_Close_max,DITStock_Close_min,DITStock_Close_volatility,DITStock_Close_change,DITStock_Volume_average,DITStock_Volume_max,DITStock_Volume_min,DITStock_Volume_volatility,DITStock_Volume_change
2016-01-03,78.7875,80.75,76.01,4.739999999999995,-4.739999999999995,79.7125,80.75,77.81,2.9399999999999977,-2.9399999999999977,77.10249999999999,79.5,75.1,4.400000000000006,-3.700000000000003,78.425,80.5,76.5,4.0,-4.0,2653,4710,1122,3588,413
2016-01-10,78.0275,78.6,77.24,1.3599999999999994,-0.6400000000000006,78.0275,78.6,77.24,1.3599999999999994,-0.6400000000000006,78.005,78.6,77.15,1.4499999999999886,-0.7299999999999898,78.005,78.6,77.15,1.4499999999999886,-0.7299999999999898,343,1002,101,901,833
2016-01-17,73.4,75.0,71.5,3.5,-3.5,74.1725,77.0,71.6,5.400000000000006,-5.400000000000006,71.5875,75.0,69.8,5.200000000000003,-5.0,72.1625,75.0,70.0,5.0,-5.0,1439,2674,885,1789,38
2016-01-24,72.06,72.93,70.43,2.5,2.5,72.18333333333334,72.93,70.8,2.1300000000000097,2.1300000000000097,71.10333333333334,72.28,70.43,1.8499999999999943,0.1699999999999875,71.22666666666666,72.28,70.6,1.6800000000000068,-0.20000000000000284,535,827,200,627,-380
2016-01-31,72.25,72.25,72.25,0.0,0.0,72.25,72.25,72.25,0.0,0.0,72.25,72.25,72.25,0.0,0.0,72.25,72.25,72.25,0.0,0.0,210,210,210,0,0
2016-02-07,75.86,75.86,75.86,0.0,0.0,75.86,75.86,75.86,0.0,0.0,75.86,75.86,75.86,0.0,0.0,75.86,75.86,75.86,0.0,0.0,127,127,127,0,0
2016-02-14,77.93666666666667,77.95,77.91,0.04000000000000625,0.04000000000000625,77.93666666666667,77.95,77.91,0.04000000000000625,0.04000000000000625,77.93666666666667,77.95,77.91,0.04000000000000625,0.04000000000000625,77.93666666666667,77.95,77.91,0.04000000000000625,0.04000000000000625,852,1738,226,1512,1512
2016-02-21,80.01333333333334,80.26,79.78,0.480000000000004,-0.2600000000000051,80.01333333333334,80.26,79.78,0.480000000000004,-0.2600000000000051,80.01333333333334,80.26,79.78,0.480000000000004,-0.2600000000000051,80.01333333333334,80.26,79.78,0.480000000000004,-0.2600000000000051,167,201,100,101,100
2016-02-28,81.0,81.0,81.0,0.0,0.0,81.0,81.0,81.0,0.0,0.0,81.0,81.0,81.0,0.0,0.0,81.0,81.0,81.0,0.0,0.0,208,208,208,0,0
2016-03-06,80.28999999999999,81.0,79.58,1.4200000000000017,-1.4200000000000017,80.28999999999999,81.0,79.58,1.4200000000000017,-1.4200000000000017,80.28999999999999,81.0,79.58,1.4200000000000017,-1.4200000000000017,80.28999999999999,81.0,79.58,1.4200000000000017,-1.4200000000000017,161,179,143,36,-36
2016-03-13,81.38333333333334,82.75,80.4,2.3499999999999943,2.3499999999999943,81.58333333333333,82.75,81.0,1.75,1.75,81.38333333333334,82.75,80.4,2.3499999999999943,2.3499999999999943,81.58333333333333,82.75,81.0,1.75,1.75,362,502,280,222,-222
2016-03-20,82.65,82.65,82.65,0.0,0.0,82.65,82.65,82.65,0.0,0.0,80.31,80.31,80.31,0.0,0.0,80.31,80.31,80.31,0.0,0.0,200,200,200,0,0
2016-03-27,81.5,81.5,81.5,0.0,0.0,81.5,81.5,81.5,0.0,0.0,81.5,81.5,81.5,0.0,0.0,81.5,81.5,81.5,0.0,0.0,120,120,120,0,0
2016-04-03,80.5,80.5,80.5,0.0,0.0,80.5,80.5,80.5,0.0,0.0,80.5,80.5,80.5,0.0,0.0,80.5,80.5,80.5,0.0,0.0,100,100,100,0,0
2016-04-10,80.7,80.7,80.7,0.0,0.0,80.7,80.7,80.7,0.0,0.0,80.7,80.7,80.7,0.0,0.0,80.7,80.7,80.7,0.0,0.0,303,303,303,0,0
2016-04-17,81.225,81.35,81.1,0.25,-0.25,81.225,81.35,81.1,0.25,-0.25,81.225,81.35,81.1,0.25,-0.25,81.225,81.35,81.1,0.25,-0.25,125,150,100,50,50
2016-04-24,84.025,85.0,83.05,1.9500000000000028,-1.9500000000000028,85.425,85.85,85.0,0.8499999999999943,0.8499999999999943,84.0,85.0,83.0,2.0,-2.0,84.89500000000001,85.0,84.79,0.20999999999999375,-0.20999999999999375,516,853,180,673,673
2016-05-01,84.36,84.39,84.33,0.060000000000002274,0.060000000000002274,84.695,85.06,84.33,0.730000000000004,0.730000000000004,84.36,84.39,84.33,0.060000000000002274,0.060000000000002274,84.65,84.97,84.33,0.6400000000000006,0.6400000000000006,298,426,170,256,256
2016-05-08,83.56,83.56,83.56,0.0,0.0,84.89,84.89,84.89,0.0,0.0,83.56,83.56,83.56,0.0,0.0,83.56,83.56,83.56,0.0,0.0,687,687,687,0,0
2016-05-15,84.83333333333333,85.99,84.01,1.9799999999999898,1.9799999999999898,85.25666666666666,85.99,84.01,1.9799999999999898,1.9799999999999898,84.83333333333333,85.99,84.01,1.9799999999999898,1.9799999999999898,85.25666666666666,85.99,84.01,1.9799999999999898,1.9799999999999898,411,934,100,834,-100
2016-05-22,85.595,85.99,85.2,0.789999999999992,-0.789999999999992,85.595,85.99,85.2,0.789999999999992,-0.789999999999992,85.595,85.99,85.2,0.789999999999992,-0.789999999999992,85.595,85.99,85.2,0.789999999999992,-0.789999999999992,253,400,107,293,-293
2016-05-29,84.69,85.09,84.29,0.7999999999999972,-0.7999999999999972,85.1,85.37,84.83,0.5400000000000063,-0.5400000000000063,83.705,84.2,83.21,0.9900000000000091,-0.9900000000000091,84.225,84.25,84.2,0.04999999999999716,0.04999999999999716,1445,1703,1187,516,516
