Date,SGB_stock_Open_average,SGB_stock_Open_max,SGB_stock_Open_min,SGB_stock_Open_volatility,SGB_stock_Open_change,SGB_stock_High_average,SGB_stock_High_max,SGB_stock_High_min,SGB_stock_High_volatility,SGB_stock_High_change,SGB_stock_Low_average,SGB_stock_Low_max,SGB_stock_Low_min,SGB_stock_Low_volatility,SGB_stock_Low_change,SGB_stock_Close_average,SGB_stock_Close_max,SGB_stock_Close_min,SGB_stock_Close_volatility,SGB_stock_Close_change,SGB_stock_Volume_average,SGB_stock_Volume_max,SGB_stock_Volume_min,SGB_stock_Volume_volatility,SGB_stock_Volume_change
2016-01-03,15.275,15.95,14.65,1.299999999999999,-1.299999999999999,15.275,15.95,14.65,1.299999999999999,-1.299999999999999,15.075,15.95,13.85,2.0999999999999996,-2.0999999999999996,15.1475,15.95,14.14,1.8099999999999987,-1.8099999999999987,1252,4420,100,4320,4232
2016-01-10,14.030000000000001,14.13,13.96,0.16999999999999993,-0.13000000000000078,14.209999999999999,14.53,14.0,0.5299999999999994,-0.5299999999999994,13.993333333333334,14.13,13.85,0.28000000000000114,-0.13000000000000078,14.209999999999999,14.53,14.0,0.5299999999999994,-0.5299999999999994,634,760,543,217,-217
2016-01-17,13.99,14.0,13.98,0.019999999999999574,-0.019999999999999574,13.99,14.0,13.98,0.019999999999999574,-0.019999999999999574,13.9,13.97,13.83,0.14000000000000057,0.14000000000000057,13.905000000000001,13.98,13.83,0.15000000000000036,0.15000000000000036,524,750,298,452,452
2016-01-24,14.34,14.68,14.0,0.6799999999999997,0.6799999999999997,14.34,14.68,14.0,0.6799999999999997,0.6799999999999997,14.335,14.68,13.99,0.6899999999999995,0.6899999999999995,14.34,14.68,14.0,0.6799999999999997,0.6799999999999997,703,1227,180,1047,-1047
2016-01-31,13.97,14.32,13.78,0.5400000000000009,-0.5099999999999998,14.156666666666666,14.32,14.0,0.3200000000000003,-0.3200000000000003,13.9,14.25,13.7,0.5500000000000007,-0.5500000000000007,14.133333333333333,14.25,14.0,0.25,-0.25,831,1043,700,343,293
2016-02-07,13.5375,13.65,13.4,0.25,-0.25,13.54,13.65,13.41,0.2400000000000002,-0.2400000000000002,13.5275,13.65,13.4,0.25,-0.25,13.530000000000001,13.65,13.41,0.2400000000000002,-0.2400000000000002,219,436,109,327,91
2016-02-14,13.825,14.38,13.27,1.1100000000000012,1.1100000000000012,14.15,14.5,13.8,0.6999999999999993,0.6999999999999993,13.825,14.38,13.27,1.1100000000000012,1.1100000000000012,14.15,14.5,13.8,0.6999999999999993,0.6999999999999993,716,969,463,506,506
2016-02-21,14.623333333333333,14.84,14.51,0.33000000000000007,-0.33000000000000007,14.636666666666667,14.84,14.52,0.3200000000000003,-0.28999999999999915,14.566666666666666,14.84,14.36,0.4800000000000004,-0.33999999999999986,14.566666666666666,14.84,14.36,0.4800000000000004,-0.33999999999999986,482,687,200,487,127
2016-02-28,14.75,14.75,14.75,0.0,0.0,14.75,14.75,14.75,0.0,0.0,14.75,14.75,14.75,0.0,0.0,14.75,14.75,14.75,0.0,0.0,740,740,740,0,0
2016-03-06,14.1375,14.6,13.71,0.8899999999999988,-0.8899999999999988,14.2525,14.65,13.76,0.8900000000000006,-0.8399999999999999,13.8975,14.31,13.61,0.7000000000000011,-0.5999999999999996,13.92,14.31,13.61,0.7000000000000011,-0.5500000000000007,885,1467,612,855,-16
2016-03-13,14.174,14.95,13.65,1.299999999999999,0.6199999999999992,14.472,15.5,13.65,1.8499999999999996,1.3499999999999996,14.062,14.78,13.5,1.2799999999999994,1.0,14.252,15.23,13.5,1.7300000000000004,1.7300000000000004,3404,13266,400,12866,12512
2016-03-20,15.25,15.5,15.0,0.5,-0.5,15.383333333333333,15.65,15.0,0.6500000000000004,-0.5,14.723333333333333,15.0,14.42,0.5800000000000001,0.25,14.89,15.25,14.42,0.8300000000000001,-0.25,2376,3426,502,2924,-2699
2016-03-27,14.706,15.0,14.01,0.9900000000000002,-0.02999999999999936,14.708,15.0,14.01,0.9900000000000002,-0.019999999999999574,14.526,15.0,14.01,0.9900000000000002,-0.4800000000000004,14.526,15.0,14.01,0.9900000000000002,-0.4800000000000004,536,831,344,487,175
2016-04-03,14.56,15.0,14.1,0.9000000000000004,-0.8000000000000007,14.56,15.0,14.1,0.9000000000000004,-0.8000000000000007,14.411999999999999,14.75,14.1,0.6500000000000004,-0.5500000000000007,14.411999999999999,14.75,14.1,0.6500000000000004,-0.5500000000000007,264,822,100,722,-100
2016-04-10,14.346666666666666,14.42,14.27,0.15000000000000036,0.15000000000000036,14.536666666666667,14.84,14.35,0.4900000000000002,-0.41999999999999993,14.346666666666666,14.42,14.27,0.15000000000000036,0.15000000000000036,14.456666666666667,14.6,14.35,0.25,-0.17999999999999972,212,400,100,300,-263
2016-04-17,14.620000000000001,14.98,14.3,0.6799999999999997,0.6799999999999997,14.793333333333333,15.0,14.58,0.41999999999999993,0.1999999999999993,14.620000000000001,14.98,14.3,0.6799999999999997,0.6799999999999997,14.793333333333333,15.0,14.58,0.41999999999999993,0.1999999999999993,746,1117,200,917,-194
2016-04-24,15.0,15.0,15.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,14.98,15.0,14.96,0.03999999999999915,0.03999999999999915,14.98,15.0,14.96,0.03999999999999915,0.03999999999999915,205,300,110,190,-190
