Date,Global X SuperDividend Alternatives_etf_Open_average,Global X SuperDividend Alternatives_etf_Open_max,Global X SuperDividend Alternatives_etf_Open_min,Global X SuperDividend Alternatives_etf_Open_volatility,Global X SuperDividend Alternatives_etf_Open_change,Global X SuperDividend Alternatives_etf_High_average,Global X SuperDividend Alternatives_etf_High_max,Global X SuperDividend Alternatives_etf_High_min,Global X SuperDividend Alternatives_etf_High_volatility,Global X SuperDividend Alternatives_etf_High_change,Global X SuperDividend Alternatives_etf_Low_average,Global X SuperDividend Alternatives_etf_Low_max,Global X SuperDividend Alternatives_etf_Low_min,Global X SuperDividend Alternatives_etf_Low_volatility,Global X SuperDividend Alternatives_etf_Low_change,Global X SuperDividend Alternatives_etf_Close_average,Global X SuperDividend Alternatives_etf_Close_max,Global X SuperDividend Alternatives_etf_Close_min,Global X SuperDividend Alternatives_etf_Close_volatility,Global X SuperDividend Alternatives_etf_Close_change
2016-06-26,15.14,15.14,15.14,0.0,0.0,15.16,15.16,15.16,0.0,0.0,15.12,15.12,15.12,0.0,0.0,15.14,15.14,15.14,0.0,0.0
2016-07-03,15.16,15.16,15.16,0.0,0.0,15.16,15.16,15.16,0.0,0.0,15.15,15.15,15.15,0.0,0.0,15.15,15.15,15.15,0.0,0.0
2016-07-10,15.31,15.31,15.31,0.0,0.0,15.31,15.31,15.31,0.0,0.0,15.19,15.19,15.19,0.0,0.0,15.19,15.19,15.19,0.0,0.0
2016-07-17,15.48,15.48,15.48,0.0,0.0,15.61,15.61,15.61,0.0,0.0,15.48,15.48,15.48,0.0,0.0,15.55,15.55,15.55,0.0,0.0
2016-07-24,15.56,15.56,15.56,0.0,0.0,15.68,15.68,15.68,0.0,0.0,15.53,15.53,15.53,0.0,0.0,15.67,15.67,15.67,0.0,0.0
2016-07-31,15.54,15.54,15.54,0.0,0.0,15.59,15.59,15.59,0.0,0.0,15.44,15.44,15.44,0.0,0.0,15.44,15.44,15.44,0.0,0.0
2016-08-07,15.7,15.7,15.7,0.0,0.0,15.7,15.7,15.7,0.0,0.0,15.67,15.67,15.67,0.0,0.0,15.67,15.67,15.67,0.0,0.0
2016-08-14,15.78,15.78,15.78,0.0,0.0,15.78,15.78,15.78,0.0,0.0,15.66,15.66,15.66,0.0,0.0,15.7,15.7,15.7,0.0,0.0
2016-08-21,15.76,15.76,15.76,0.0,0.0,15.76,15.76,15.76,0.0,0.0,15.65,15.65,15.65,0.0,0.0,15.65,15.65,15.65,0.0,0.0
2016-08-28,15.85,15.85,15.85,0.0,0.0,15.85,15.85,15.85,0.0,0.0,15.58,15.58,15.58,0.0,0.0,15.71,15.71,15.71,0.0,0.0
2016-09-04,15.71,15.71,15.71,0.0,0.0,15.71,15.71,15.71,0.0,0.0,15.58,15.58,15.58,0.0,0.0,15.58,15.58,15.58,0.0,0.0
2016-09-11,15.37,15.37,15.37,0.0,0.0,15.42,15.42,15.42,0.0,0.0,15.25,15.25,15.25,0.0,0.0,15.37,15.37,15.37,0.0,0.0
2016-09-18,15.94,15.94,15.94,0.0,0.0,15.94,15.94,15.94,0.0,0.0,15.71,15.71,15.71,0.0,0.0,15.77,15.77,15.77,0.0,0.0
2016-09-25,15.75,15.75,15.75,0.0,0.0,15.75,15.75,15.75,0.0,0.0,15.65,15.65,15.65,0.0,0.0,15.66,15.66,15.66,0.0,0.0
2016-10-02,15.23,15.23,15.23,0.0,0.0,15.23,15.23,15.23,0.0,0.0,15.16,15.16,15.16,0.0,0.0,15.16,15.16,15.16,0.0,0.0
2016-10-09,15.17,15.17,15.17,0.0,0.0,15.19,15.19,15.19,0.0,0.0,15.09,15.09,15.09,0.0,0.0,15.19,15.19,15.19,0.0,0.0
2016-10-16,15.21,15.21,15.21,0.0,0.0,15.27,15.27,15.27,0.0,0.0,15.2,15.2,15.2,0.0,0.0,15.26,15.26,15.26,0.0,0.0
2016-10-23,15.06,15.06,15.06,0.0,0.0,15.11,15.11,15.11,0.0,0.0,14.94,14.94,14.94,0.0,0.0,14.94,14.94,14.94,0.0,0.0
2016-10-30,14.55,14.55,14.55,0.0,0.0,14.55,14.55,14.55,0.0,0.0,14.4,14.4,14.4,0.0,0.0,14.55,14.55,14.55,0.0,0.0
2016-11-06,14.66,14.66,14.66,0.0,0.0,14.66,14.66,14.66,0.0,0.0,14.66,14.66,14.66,0.0,0.0,14.66,14.66,14.66,0.0,0.0
2016-11-13,14.43,14.43,14.43,0.0,0.0,14.43,14.43,14.43,0.0,0.0,14.39,14.39,14.39,0.0,0.0,14.43,14.43,14.43,0.0,0.0
2016-11-20,14.78,14.78,14.78,0.0,0.0,14.78,14.78,14.78,0.0,0.0,14.74,14.74,14.74,0.0,0.0,14.74,14.74,14.74,0.0,0.0
2016-11-27,14.64,14.64,14.64,0.0,0.0,14.64,14.64,14.64,0.0,0.0,14.64,14.64,14.64,0.0,0.0,14.64,14.64,14.64,0.0,0.0
2016-12-04,14.95,14.95,14.95,0.0,0.0,14.95,14.95,14.95,0.0,0.0,14.95,14.95,14.95,0.0,0.0,14.95,14.95,14.95,0.0,0.0
2016-12-11,14.86,14.86,14.86,0.0,0.0,14.95,14.95,14.95,0.0,0.0,14.86,14.86,14.86,0.0,0.0,14.87,14.87,14.87,0.0,0.0
2016-12-18,15.03,15.03,15.03,0.0,0.0,15.05,15.05,15.05,0.0,0.0,15.03,15.03,15.03,0.0,0.0,15.05,15.05,15.05,0.0,0.0
2016-12-25,14.95,14.95,14.95,0.0,0.0,14.95,14.95,14.95,0.0,0.0,14.87,14.87,14.87,0.0,0.0,14.87,14.87,14.87,0.0,0.0
2017-01-01,15.38,15.38,15.38,0.0,0.0,15.41,15.41,15.41,0.0,0.0,15.26,15.26,15.26,0.0,0.0,15.41,15.41,15.41,0.0,0.0
2017-01-08,15.4,15.4,15.4,0.0,0.0,15.4,15.4,15.4,0.0,0.0,15.4,15.4,15.4,0.0,0.0,15.4,15.4,15.4,0.0,0.0
2017-01-15,15.26,15.26,15.26,0.0,0.0,15.29,15.29,15.29,0.0,0.0,15.26,15.26,15.26,0.0,0.0,15.26,15.26,15.26,0.0,0.0
2017-01-22,15.61,15.61,15.61,0.0,0.0,15.61,15.61,15.61,0.0,0.0,15.25,15.25,15.25,0.0,0.0,15.35,15.35,15.35,0.0,0.0
2017-01-29,15.41,15.41,15.41,0.0,0.0,15.41,15.41,15.41,0.0,0.0,15.28,15.28,15.28,0.0,0.0,15.32,15.32,15.32,0.0,0.0
2017-02-05,15.52,15.52,15.52,0.0,0.0,15.52,15.52,15.52,0.0,0.0,15.52,15.52,15.52,0.0,0.0,15.52,15.52,15.52,0.0,0.0
2017-02-12,15.55,15.55,15.55,0.0,0.0,15.55,15.55,15.55,0.0,0.0,15.44,15.44,15.44,0.0,0.0,15.51,15.51,15.51,0.0,0.0
2017-02-19,15.56,15.56,15.56,0.0,0.0,15.59,15.59,15.59,0.0,0.0,15.42,15.42,15.42,0.0,0.0,15.55,15.55,15.55,0.0,0.0
2017-02-26,15.58,15.58,15.58,0.0,0.0,15.58,15.58,15.58,0.0,0.0,15.38,15.38,15.38,0.0,0.0,15.48,15.48,15.48,0.0,0.0
2017-03-05,15.16,15.16,15.16,0.0,0.0,15.22,15.22,15.22,0.0,0.0,15.13,15.13,15.13,0.0,0.0,15.16,15.16,15.16,0.0,0.0
2017-03-12,15.42,15.42,15.42,0.0,0.0,15.42,15.42,15.42,0.0,0.0,14.98,14.98,14.98,0.0,0.0,15.41,15.41,15.41,0.0,0.0
2017-03-19,15.35,15.35,15.35,0.0,0.0,15.42,15.42,15.42,0.0,0.0,15.3,15.3,15.3,0.0,0.0,15.3,15.3,15.3,0.0,0.0
2017-03-26,15.59,15.59,15.59,0.0,0.0,15.59,15.59,15.59,0.0,0.0,15.59,15.59,15.59,0.0,0.0,15.59,15.59,15.59,0.0,0.0
2017-04-02,15.5,15.5,15.5,0.0,0.0,15.5,15.5,15.5,0.0,0.0,15.43,15.43,15.43,0.0,0.0,15.43,15.43,15.43,0.0,0.0
2017-04-09,15.55,15.55,15.55,0.0,0.0,15.56,15.56,15.56,0.0,0.0,15.5,15.5,15.5,0.0,0.0,15.5,15.5,15.5,0.0,0.0
2017-04-16,15.61,15.61,15.61,0.0,0.0,15.61,15.61,15.61,0.0,0.0,15.52,15.52,15.52,0.0,0.0,15.52,15.52,15.52,0.0,0.0
2017-04-23,15.8,15.8,15.8,0.0,0.0,15.8,15.8,15.8,0.0,0.0,15.65,15.65,15.65,0.0,0.0,15.78,15.78,15.78,0.0,0.0
2017-04-30,15.27,15.27,15.27,0.0,0.0,15.57,15.57,15.57,0.0,0.0,15.27,15.27,15.27,0.0,0.0,15.5,15.5,15.5,0.0,0.0
2017-05-07,15.4,15.4,15.4,0.0,0.0,15.41,15.41,15.41,0.0,0.0,15.39,15.39,15.39,0.0,0.0,15.41,15.41,15.41,0.0,0.0
2017-05-14,15.29,15.29,15.29,0.0,0.0,15.37,15.37,15.37,0.0,0.0,15.29,15.29,15.29,0.0,0.0,15.37,15.37,15.37,0.0,0.0
2017-05-21,15.51,15.51,15.51,0.0,0.0,15.58,15.58,15.58,0.0,0.0,15.49,15.49,15.49,0.0,0.0,15.5,15.5,15.5,0.0,0.0
2017-05-28,15.52,15.52,15.52,0.0,0.0,15.52,15.52,15.52,0.0,0.0,15.5,15.5,15.5,0.0,0.0,15.51,15.51,15.51,0.0,0.0
2017-06-04,15.4,15.4,15.4,0.0,0.0,15.47,15.47,15.47,0.0,0.0,15.4,15.4,15.4,0.0,0.0,15.44,15.44,15.44,0.0,0.0
2017-06-11,15.58,15.58,15.58,0.0,0.0,15.58,15.58,15.58,0.0,0.0,15.52,15.52,15.52,0.0,0.0,15.52,15.52,15.52,0.0,0.0
2017-06-18,15.46,15.46,15.46,0.0,0.0,15.53,15.53,15.53,0.0,0.0,15.46,15.46,15.46,0.0,0.0,15.53,15.53,15.53,0.0,0.0
2017-06-25,15.5,15.5,15.5,0.0,0.0,15.55,15.55,15.55,0.0,0.0,15.45,15.45,15.45,0.0,0.0,15.45,15.45,15.45,0.0,0.0
2017-07-02,15.36,15.36,15.36,0.0,0.0,15.39,15.39,15.39,0.0,0.0,15.35,15.35,15.35,0.0,0.0,15.39,15.39,15.39,0.0,0.0
2017-07-09,15.32,15.32,15.32,0.0,0.0,15.6,15.6,15.6,0.0,0.0,15.32,15.32,15.32,0.0,0.0,15.54,15.54,15.54,0.0,0.0
2017-07-16,15.68,15.68,15.68,0.0,0.0,15.73,15.73,15.73,0.0,0.0,15.68,15.68,15.68,0.0,0.0,15.72,15.72,15.72,0.0,0.0
2017-07-23,15.57,15.57,15.57,0.0,0.0,15.74,15.74,15.74,0.0,0.0,15.57,15.57,15.57,0.0,0.0,15.74,15.74,15.74,0.0,0.0
2017-07-30,15.65,15.65,15.65,0.0,0.0,15.66,15.66,15.66,0.0,0.0,15.61,15.61,15.61,0.0,0.0,15.63,15.63,15.63,0.0,0.0
2017-08-06,15.41,15.41,15.41,0.0,0.0,15.5,15.5,15.5,0.0,0.0,15.4,15.4,15.4,0.0,0.0,15.45,15.45,15.45,0.0,0.0
2017-08-13,15.5,15.5,15.5,0.0,0.0,15.51,15.51,15.51,0.0,0.0,15.46,15.46,15.46,0.0,0.0,15.46,15.46,15.46,0.0,0.0
2017-08-20,15.81,15.81,15.81,0.0,0.0,15.81,15.81,15.81,0.0,0.0,15.57,15.57,15.57,0.0,0.0,15.58,15.58,15.58,0.0,0.0
2017-08-27,15.59,15.59,15.59,0.0,0.0,15.66,15.66,15.66,0.0,0.0,15.57,15.57,15.57,0.0,0.0,15.66,15.66,15.66,0.0,0.0
2017-09-03,15.57,15.57,15.57,0.0,0.0,15.59,15.59,15.59,0.0,0.0,15.57,15.57,15.57,0.0,0.0,15.57,15.57,15.57,0.0,0.0
2017-09-10,15.62,15.62,15.62,0.0,0.0,15.63,15.63,15.63,0.0,0.0,15.62,15.62,15.62,0.0,0.0,15.63,15.63,15.63,0.0,0.0
2017-09-17,15.62,15.62,15.62,0.0,0.0,15.65,15.65,15.65,0.0,0.0,15.62,15.62,15.62,0.0,0.0,15.65,15.65,15.65,0.0,0.0
2017-09-24,15.91,15.91,15.91,0.0,0.0,15.91,15.91,15.91,0.0,0.0,15.72,15.72,15.72,0.0,0.0,15.78,15.78,15.78,0.0,0.0
2017-10-01,15.77,15.77,15.77,0.0,0.0,15.77,15.77,15.77,0.0,0.0,15.71,15.71,15.71,0.0,0.0,15.71,15.71,15.71,0.0,0.0
2017-10-08,15.95,15.95,15.95,0.0,0.0,15.95,15.95,15.95,0.0,0.0,15.73,15.73,15.73,0.0,0.0,15.76,15.76,15.76,0.0,0.0
2017-10-15,15.71,15.71,15.71,0.0,0.0,15.71,15.71,15.71,0.0,0.0,15.65,15.65,15.65,0.0,0.0,15.65,15.65,15.65,0.0,0.0
2017-10-22,15.49,15.49,15.49,0.0,0.0,15.55,15.55,15.55,0.0,0.0,15.49,15.49,15.49,0.0,0.0,15.55,15.55,15.55,0.0,0.0
2017-10-29,15.29,15.29,15.29,0.0,0.0,15.44,15.44,15.44,0.0,0.0,15.28,15.28,15.28,0.0,0.0,15.44,15.44,15.44,0.0,0.0
2017-11-05,15.39,15.39,15.39,0.0,0.0,15.39,15.39,15.39,0.0,0.0,15.34,15.34,15.34,0.0,0.0,15.38,15.38,15.38,0.0,0.0
2017-11-12,15.31,15.31,15.31,0.0,0.0,15.42,15.42,15.42,0.0,0.0,15.31,15.31,15.31,0.0,0.0,15.42,15.42,15.42,0.0,0.0
2017-11-19,15.48,15.48,15.48,0.0,0.0,15.53,15.53,15.53,0.0,0.0,15.48,15.48,15.48,0.0,0.0,15.53,15.53,15.53,0.0,0.0
2017-11-26,15.31,15.31,15.31,0.0,0.0,15.31,15.31,15.31,0.0,0.0,15.25,15.25,15.25,0.0,0.0,15.25,15.25,15.25,0.0,0.0
2017-12-03,15.38,15.38,15.38,0.0,0.0,15.38,15.38,15.38,0.0,0.0,15.3,15.3,15.3,0.0,0.0,15.35,15.35,15.35,0.0,0.0
2017-12-10,15.38,15.38,15.38,0.0,0.0,15.41,15.41,15.41,0.0,0.0,15.37,15.37,15.37,0.0,0.0,15.39,15.39,15.39,0.0,0.0
2017-12-17,15.34,15.34,15.34,0.0,0.0,15.34,15.34,15.34,0.0,0.0,15.28,15.28,15.28,0.0,0.0,15.29,15.29,15.29,0.0,0.0
2017-12-24,15.28,15.28,15.28,0.0,0.0,15.3,15.3,15.3,0.0,0.0,15.28,15.28,15.28,0.0,0.0,15.3,15.3,15.3,0.0,0.0
2017-12-31,15.38,15.38,15.38,0.0,0.0,15.43,15.43,15.43,0.0,0.0,15.36,15.36,15.36,0.0,0.0,15.39,15.39,15.39,0.0,0.0
