Date,WIT_stock_Open_average,WIT_stock_Open_max,WIT_stock_Open_min,WIT_stock_Open_volatility,WIT_stock_Open_change,WIT_stock_High_average,WIT_stock_High_max,WIT_stock_High_min,WIT_stock_High_volatility,WIT_stock_High_change,WIT_stock_Low_average,WIT_stock_Low_max,WIT_stock_Low_min,WIT_stock_Low_volatility,WIT_stock_Low_change,WIT_stock_Close_average,WIT_stock_Close_max,WIT_stock_Close_min,WIT_stock_Close_volatility,WIT_stock_Close_change,WIT_stock_Volume_average,WIT_stock_Volume_max,WIT_stock_Volume_min,WIT_stock_Volume_volatility,WIT_stock_Volume_change
2016-01-03,5.626,5.68,5.57,0.10999999999999943,-0.009999999999999787,5.688,5.71,5.66,0.04999999999999982,-0.009999999999999787,5.568,5.59,5.54,0.04999999999999982,-0.009999999999999787,5.608,5.63,5.58,0.04999999999999982,-0.019999999999999574,1703553,2540392,1169830,1370562,-1370562
2016-01-10,5.588,5.65,5.54,0.11000000000000032,-0.040000000000000036,5.654,5.72,5.56,0.16000000000000014,-0.020000000000000462,5.504,5.55,5.43,0.1200000000000001,0.040000000000000036,5.578,5.68,5.47,0.20999999999999996,0.0600000000000005,1368555,1604240,1171920,432320,39562
2016-01-17,5.5975,5.74,5.45,0.29000000000000004,0.16000000000000014,5.6925,5.8,5.63,0.16999999999999993,0.16999999999999993,5.5425,5.68,5.43,0.25,0.1899999999999995,5.6225000000000005,5.72,5.53,0.1899999999999995,0.1899999999999995,1300107,1431334,1155464,275870,-247874
2016-01-24,5.692,5.78,5.63,0.15000000000000036,0.1299999999999999,5.774,5.86,5.7,0.16000000000000014,0.16000000000000014,5.674,5.78,5.62,0.16000000000000014,0.15000000000000036,5.72,5.86,5.63,0.23000000000000043,0.23000000000000043,1024830,1510856,582078,928778,-238910
2016-01-31,5.868,5.92,5.81,0.11000000000000032,0.11000000000000032,5.934,5.96,5.9,0.05999999999999961,-0.020000000000000462,5.816,5.86,5.78,0.08000000000000007,-0.02999999999999936,5.898,5.96,5.85,0.11000000000000032,-0.07000000000000028,1197748,1539150,968262,570888,-52718
2016-02-07,5.602,5.71,5.5,0.20999999999999996,-0.13999999999999968,5.632000000000001,5.74,5.5,0.2400000000000002,-0.16000000000000014,5.5,5.59,5.33,0.2599999999999998,-0.1200000000000001,5.582,5.66,5.5,0.16000000000000014,-0.1200000000000001,1095818,1688266,786656,901610,578724
2016-02-14,5.6925,5.79,5.61,0.17999999999999972,0.17999999999999972,5.7575,5.87,5.62,0.25,0.20999999999999996,5.66,5.75,5.55,0.20000000000000018,0.20000000000000018,5.72,5.81,5.59,0.21999999999999975,0.21999999999999975,1539399,2044982,1014054,1030928,-103644
2016-02-21,5.704,5.81,5.62,0.1899999999999995,-0.11999999999999922,5.718,5.82,5.66,0.16000000000000014,-0.1299999999999999,5.652,5.75,5.58,0.16999999999999993,-0.1299999999999999,5.688,5.78,5.64,0.14000000000000057,-0.1299999999999999,892204,1131418,728204,403214,-355192
2016-02-28,5.784,5.95,5.63,0.3200000000000003,0.27000000000000046,5.876,6.0,5.63,0.3700000000000001,0.3700000000000001,5.764,5.91,5.58,0.33000000000000007,0.3200000000000003,5.852,5.97,5.59,0.3799999999999999,0.3799999999999999,1165992,2361028,715254,1645774,-190690
2016-03-06,5.928,5.95,5.91,0.040000000000000036,-0.040000000000000036,5.954,6.03,5.92,0.11000000000000032,-0.11000000000000032,5.874,5.93,5.82,0.10999999999999943,-0.04999999999999982,5.918,5.99,5.87,0.1200000000000001,-0.08000000000000007,751805,939384,541726,397658,137644
