Date,First Trust NASDAQ CEA Cybersecurity_etf_Open_average,First Trust NASDAQ CEA Cybersecurity_etf_Open_max,First Trust NASDAQ CEA Cybersecurity_etf_Open_min,First Trust NASDAQ CEA Cybersecurity_etf_Open_volatility,First Trust NASDAQ CEA Cybersecurity_etf_Open_change,First Trust NASDAQ CEA Cybersecurity_etf_High_average,First Trust NASDAQ CEA Cybersecurity_etf_High_max,First Trust NASDAQ CEA Cybersecurity_etf_High_min,First Trust NASDAQ CEA Cybersecurity_etf_High_volatility,First Trust NASDAQ CEA Cybersecurity_etf_High_change,First Trust NASDAQ CEA Cybersecurity_etf_Low_average,First Trust NASDAQ CEA Cybersecurity_etf_Low_max,First Trust NASDAQ CEA Cybersecurity_etf_Low_min,First Trust NASDAQ CEA Cybersecurity_etf_Low_volatility,First Trust NASDAQ CEA Cybersecurity_etf_Low_change,First Trust NASDAQ CEA Cybersecurity_etf_Close_average,First Trust NASDAQ CEA Cybersecurity_etf_Close_max,First Trust NASDAQ CEA Cybersecurity_etf_Close_min,First Trust NASDAQ CEA Cybersecurity_etf_Close_volatility,First Trust NASDAQ CEA Cybersecurity_etf_Close_change
2016-03-20,16.39,16.39,16.39,0.0,0.0,16.44,16.44,16.44,0.0,0.0,16.24,16.24,16.24,0.0,0.0,16.44,16.44,16.44,0.0,0.0
2016-03-27,16.85,16.85,16.85,0.0,0.0,16.99,16.99,16.99,0.0,0.0,16.72,16.72,16.72,0.0,0.0,16.96,16.96,16.96,0.0,0.0
2016-04-03,16.74,16.74,16.74,0.0,0.0,16.84,16.84,16.84,0.0,0.0,16.53,16.53,16.53,0.0,0.0,16.58,16.58,16.58,0.0,0.0
2016-04-10,16.6,16.6,16.6,0.0,0.0,16.6,16.6,16.6,0.0,0.0,16.5,16.5,16.5,0.0,0.0,16.54,16.54,16.54,0.0,0.0
2016-04-17,16.73,16.73,16.73,0.0,0.0,16.95,16.95,16.95,0.0,0.0,16.71,16.71,16.71,0.0,0.0,16.84,16.84,16.84,0.0,0.0
2016-04-24,16.91,16.91,16.91,0.0,0.0,16.91,16.91,16.91,0.0,0.0,16.64,16.64,16.64,0.0,0.0,16.8,16.8,16.8,0.0,0.0
2016-05-01,16.07,16.07,16.07,0.0,0.0,16.16,16.16,16.16,0.0,0.0,15.86,15.86,15.86,0.0,0.0,16.1,16.1,16.1,0.0,0.0
2016-05-08,16.17,16.17,16.17,0.0,0.0,16.28,16.28,16.28,0.0,0.0,16.08,16.08,16.08,0.0,0.0,16.11,16.11,16.11,0.0,0.0
2016-05-15,16.47,16.47,16.47,0.0,0.0,16.66,16.66,16.66,0.0,0.0,16.47,16.47,16.47,0.0,0.0,16.65,16.65,16.65,0.0,0.0
2016-05-22,17.18,17.18,17.18,0.0,0.0,17.25,17.25,17.25,0.0,0.0,17.15,17.15,17.15,0.0,0.0,17.25,17.25,17.25,0.0,0.0
2016-05-29,17.62,17.62,17.62,0.0,0.0,17.69,17.69,17.69,0.0,0.0,17.5,17.5,17.5,0.0,0.0,17.64,17.64,17.64,0.0,0.0
2016-06-05,17.57,17.57,17.57,0.0,0.0,17.57,17.57,17.57,0.0,0.0,17.33,17.33,17.33,0.0,0.0,17.39,17.39,17.39,0.0,0.0
2016-06-12,17.45,17.45,17.45,0.0,0.0,17.45,17.45,17.45,0.0,0.0,17.33,17.33,17.33,0.0,0.0,17.36,17.36,17.36,0.0,0.0
2016-06-19,17.01,17.01,17.01,0.0,0.0,17.38,17.38,17.38,0.0,0.0,16.88,16.88,16.88,0.0,0.0,16.97,16.97,16.97,0.0,0.0
2016-06-26,17.17,17.17,17.17,0.0,0.0,17.32,17.32,17.32,0.0,0.0,17.15,17.15,17.15,0.0,0.0,17.25,17.25,17.25,0.0,0.0
2016-07-03,17.36,17.36,17.36,0.0,0.0,17.65,17.65,17.65,0.0,0.0,17.34,17.34,17.34,0.0,0.0,17.6,17.6,17.6,0.0,0.0
2016-07-10,17.87,17.87,17.87,0.0,0.0,17.91,17.91,17.91,0.0,0.0,17.79,17.79,17.79,0.0,0.0,17.82,17.82,17.82,0.0,0.0
2016-07-17,18.09,18.09,18.09,0.0,0.0,18.28,18.28,18.28,0.0,0.0,18.03,18.03,18.03,0.0,0.0,18.23,18.23,18.23,0.0,0.0
2016-07-24,18.27,18.27,18.27,0.0,0.0,18.36,18.36,18.36,0.0,0.0,18.17,18.17,18.17,0.0,0.0,18.36,18.36,18.36,0.0,0.0
2016-07-31,17.9,17.9,17.9,0.0,0.0,18.32,18.32,18.32,0.0,0.0,17.9,17.9,17.9,0.0,0.0,18.27,18.27,18.27,0.0,0.0
2016-08-07,18.34,18.34,18.34,0.0,0.0,18.36,18.36,18.36,0.0,0.0,18.29,18.29,18.29,0.0,0.0,18.36,18.36,18.36,0.0,0.0
2016-08-14,18.52,18.52,18.52,0.0,0.0,18.76,18.76,18.76,0.0,0.0,18.52,18.52,18.52,0.0,0.0,18.75,18.75,18.75,0.0,0.0
2016-08-21,18.94,18.94,18.94,0.0,0.0,18.96,18.96,18.96,0.0,0.0,18.71,18.71,18.71,0.0,0.0,18.84,18.84,18.84,0.0,0.0
2016-08-28,19.2,19.2,19.2,0.0,0.0,19.34,19.34,19.34,0.0,0.0,19.18,19.18,19.18,0.0,0.0,19.34,19.34,19.34,0.0,0.0
2016-09-04,19.27,19.27,19.27,0.0,0.0,19.27,19.27,19.27,0.0,0.0,18.91,18.91,18.91,0.0,0.0,19.01,19.01,19.01,0.0,0.0
2016-09-11,19.1,19.1,19.1,0.0,0.0,19.1,19.1,19.1,0.0,0.0,18.9,18.9,18.9,0.0,0.0,18.97,18.97,18.97,0.0,0.0
2016-09-18,19.6,19.6,19.6,0.0,0.0,19.6,19.6,19.6,0.0,0.0,19.43,19.43,19.43,0.0,0.0,19.48,19.48,19.48,0.0,0.0
2016-09-25,19.6,19.6,19.6,0.0,0.0,19.82,19.82,19.82,0.0,0.0,19.6,19.6,19.6,0.0,0.0,19.82,19.82,19.82,0.0,0.0
2016-10-02,19.9,19.9,19.9,0.0,0.0,19.9,19.9,19.9,0.0,0.0,19.58,19.58,19.58,0.0,0.0,19.69,19.69,19.69,0.0,0.0
2016-10-09,19.28,19.28,19.28,0.0,0.0,19.35,19.35,19.35,0.0,0.0,19.11,19.11,19.11,0.0,0.0,19.13,19.13,19.13,0.0,0.0
2016-10-16,18.9,18.9,18.9,0.0,0.0,19.11,19.11,19.11,0.0,0.0,18.9,18.9,18.9,0.0,0.0,19.08,19.08,19.08,0.0,0.0
2016-10-23,19.3,19.3,19.3,0.0,0.0,19.45,19.45,19.45,0.0,0.0,19.2,19.2,19.2,0.0,0.0,19.36,19.36,19.36,0.0,0.0
2016-10-30,19.11,19.11,19.11,0.0,0.0,19.24,19.24,19.24,0.0,0.0,19.02,19.02,19.02,0.0,0.0,19.02,19.02,19.02,0.0,0.0
2016-11-06,19.65,19.65,19.65,0.0,0.0,20.05,20.05,20.05,0.0,0.0,19.65,19.65,19.65,0.0,0.0,20.02,20.02,20.02,0.0,0.0
2016-11-13,20.36,20.36,20.36,0.0,0.0,20.38,20.38,20.38,0.0,0.0,20.2,20.2,20.2,0.0,0.0,20.26,20.26,20.26,0.0,0.0
2016-11-20,20.27,20.27,20.27,0.0,0.0,20.28,20.28,20.28,0.0,0.0,20.21,20.21,20.21,0.0,0.0,20.25,20.25,20.25,0.0,0.0
2016-11-27,19.48,19.48,19.48,0.0,0.0,19.48,19.48,19.48,0.0,0.0,19.29,19.29,19.29,0.0,0.0,19.43,19.43,19.43,0.0,0.0
2016-12-04,20.08,20.08,20.08,0.0,0.0,20.09,20.09,20.09,0.0,0.0,19.95,19.95,19.95,0.0,0.0,20.01,20.01,20.01,0.0,0.0
2016-12-11,20.01,20.01,20.01,0.0,0.0,20.01,20.01,20.01,0.0,0.0,19.75,19.75,19.75,0.0,0.0,19.81,19.81,19.81,0.0,0.0
2016-12-18,19.6,19.6,19.6,0.0,0.0,19.67,19.67,19.67,0.0,0.0,19.6,19.6,19.6,0.0,0.0,19.66,19.66,19.66,0.0,0.0
2016-12-25,19.68,19.68,19.68,0.0,0.0,19.68,19.68,19.68,0.0,0.0,19.5,19.5,19.5,0.0,0.0,19.52,19.52,19.52,0.0,0.0
2017-01-01,20.07,20.07,20.07,0.0,0.0,20.19,20.19,20.19,0.0,0.0,19.95,19.95,19.95,0.0,0.0,20.16,20.16,20.16,0.0,0.0
2017-01-08,20.38,20.38,20.38,0.0,0.0,20.56,20.56,20.56,0.0,0.0,20.36,20.36,20.36,0.0,0.0,20.52,20.52,20.52,0.0,0.0
2017-01-15,20.49,20.49,20.49,0.0,0.0,20.49,20.49,20.49,0.0,0.0,20.4,20.4,20.4,0.0,0.0,20.41,20.41,20.41,0.0,0.0
2017-01-22,20.7,20.7,20.7,0.0,0.0,20.7,20.7,20.7,0.0,0.0,20.56,20.56,20.56,0.0,0.0,20.61,20.61,20.61,0.0,0.0
2017-01-29,20.92,20.92,20.92,0.0,0.0,21.18,21.18,21.18,0.0,0.0,20.88,20.88,20.88,0.0,0.0,21.14,21.14,21.14,0.0,0.0
2017-02-05,21.38,21.38,21.38,0.0,0.0,21.42,21.42,21.42,0.0,0.0,21.29,21.29,21.29,0.0,0.0,21.35,21.35,21.35,0.0,0.0
2017-02-12,21.48,21.48,21.48,0.0,0.0,21.63,21.63,21.63,0.0,0.0,21.41,21.41,21.41,0.0,0.0,21.62,21.62,21.62,0.0,0.0
2017-02-19,21.44,21.44,21.44,0.0,0.0,21.51,21.51,21.51,0.0,0.0,21.3,21.3,21.3,0.0,0.0,21.51,21.51,21.51,0.0,0.0
2017-02-26,21.11,21.11,21.11,0.0,0.0,21.11,21.11,21.11,0.0,0.0,20.99,20.99,20.99,0.0,0.0,21.08,21.08,21.08,0.0,0.0
2017-03-05,21.09,21.09,21.09,0.0,0.0,21.16,21.16,21.16,0.0,0.0,20.99,20.99,20.99,0.0,0.0,21.15,21.15,21.15,0.0,0.0
2017-03-12,21.63,21.63,21.63,0.0,0.0,21.63,21.63,21.63,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.54,21.54,21.54,0.0,0.0
2017-03-19,21.46,21.46,21.46,0.0,0.0,21.64,21.64,21.64,0.0,0.0,21.38,21.38,21.38,0.0,0.0,21.44,21.44,21.44,0.0,0.0
2017-03-26,21.79,21.79,21.79,0.0,0.0,21.79,21.79,21.79,0.0,0.0,21.7,21.7,21.7,0.0,0.0,21.71,21.71,21.71,0.0,0.0
2017-04-02,21.37,21.37,21.37,0.0,0.0,21.37,21.37,21.37,0.0,0.0,21.2,21.2,21.2,0.0,0.0,21.3,21.3,21.3,0.0,0.0
2017-04-09,21.05,21.05,21.05,0.0,0.0,21.18,21.18,21.18,0.0,0.0,20.94,20.94,20.94,0.0,0.0,20.95,20.95,20.95,0.0,0.0
2017-04-16,21.14,21.14,21.14,0.0,0.0,21.16,21.16,21.16,0.0,0.0,21.03,21.03,21.03,0.0,0.0,21.16,21.16,21.16,0.0,0.0
2017-04-23,21.34,21.34,21.34,0.0,0.0,21.4,21.4,21.4,0.0,0.0,21.17,21.17,21.17,0.0,0.0,21.36,21.36,21.36,0.0,0.0
2017-04-30,21.66,21.66,21.66,0.0,0.0,21.89,21.89,21.89,0.0,0.0,21.66,21.66,21.66,0.0,0.0,21.89,21.89,21.89,0.0,0.0
2017-05-07,21.64,21.64,21.64,0.0,0.0,21.65,21.65,21.65,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.6,21.6,21.6,0.0,0.0
2017-05-14,21.56,21.56,21.56,0.0,0.0,21.62,21.62,21.62,0.0,0.0,21.48,21.48,21.48,0.0,0.0,21.5,21.5,21.5,0.0,0.0
2017-05-21,21.9,21.9,21.9,0.0,0.0,21.9,21.9,21.9,0.0,0.0,21.76,21.76,21.76,0.0,0.0,21.79,21.79,21.79,0.0,0.0
2017-05-28,22.2,22.2,22.2,0.0,0.0,22.32,22.32,22.32,0.0,0.0,22.16,22.16,22.16,0.0,0.0,22.26,22.26,22.26,0.0,0.0
2017-06-04,22.35,22.35,22.35,0.0,0.0,22.41,22.41,22.41,0.0,0.0,21.57,21.57,21.57,0.0,0.0,21.78,21.78,21.78,0.0,0.0
2017-06-11,21.69,21.69,21.69,0.0,0.0,21.69,21.69,21.69,0.0,0.0,21.49,21.49,21.49,0.0,0.0,21.65,21.65,21.65,0.0,0.0
2017-06-18,21.72,21.72,21.72,0.0,0.0,21.95,21.95,21.95,0.0,0.0,21.69,21.69,21.69,0.0,0.0,21.93,21.93,21.93,0.0,0.0
2017-06-25,21.61,21.61,21.61,0.0,0.0,21.66,21.66,21.66,0.0,0.0,21.51,21.51,21.51,0.0,0.0,21.57,21.57,21.57,0.0,0.0
2017-07-02,21.37,21.37,21.37,0.0,0.0,21.65,21.65,21.65,0.0,0.0,21.37,21.37,21.37,0.0,0.0,21.62,21.62,21.62,0.0,0.0
2017-07-09,21.9,21.9,21.9,0.0,0.0,22.0,22.0,22.0,0.0,0.0,21.8,21.8,21.8,0.0,0.0,21.96,21.96,21.96,0.0,0.0
2017-07-16,22.22,22.22,22.22,0.0,0.0,22.22,22.22,22.22,0.0,0.0,22.0,22.0,22.0,0.0,0.0,22.03,22.03,22.03,0.0,0.0
2017-07-23,21.4,21.4,21.4,0.0,0.0,21.45,21.45,21.45,0.0,0.0,21.33,21.33,21.33,0.0,0.0,21.38,21.38,21.38,0.0,0.0
2017-07-30,21.33,21.33,21.33,0.0,0.0,21.39,21.39,21.39,0.0,0.0,21.25,21.25,21.25,0.0,0.0,21.27,21.27,21.27,0.0,0.0
2017-08-06,20.62,20.62,20.62,0.0,0.0,20.84,20.84,20.84,0.0,0.0,20.61,20.61,20.61,0.0,0.0,20.76,20.76,20.76,0.0,0.0
2017-08-13,20.82,20.82,20.82,0.0,0.0,20.82,20.82,20.82,0.0,0.0,20.62,20.62,20.62,0.0,0.0,20.74,20.74,20.74,0.0,0.0
2017-08-20,21.24,21.24,21.24,0.0,0.0,21.28,21.28,21.28,0.0,0.0,21.07,21.07,21.07,0.0,0.0,21.07,21.07,21.07,0.0,0.0
2017-08-27,21.71,21.71,21.71,0.0,0.0,21.74,21.74,21.74,0.0,0.0,21.61,21.61,21.61,0.0,0.0,21.71,21.71,21.71,0.0,0.0
2017-09-03,21.66,21.66,21.66,0.0,0.0,21.75,21.75,21.75,0.0,0.0,21.52,21.52,21.52,0.0,0.0,21.52,21.52,21.52,0.0,0.0
2017-09-10,21.77,21.77,21.77,0.0,0.0,21.86,21.86,21.86,0.0,0.0,21.66,21.66,21.66,0.0,0.0,21.8,21.8,21.8,0.0,0.0
2017-09-17,21.86,21.86,21.86,0.0,0.0,21.99,21.99,21.99,0.0,0.0,21.82,21.82,21.82,0.0,0.0,21.97,21.97,21.97,0.0,0.0
2017-09-24,21.88,21.88,21.88,0.0,0.0,21.99,21.99,21.99,0.0,0.0,21.83,21.83,21.83,0.0,0.0,21.86,21.86,21.86,0.0,0.0
2017-10-01,22.3,22.3,22.3,0.0,0.0,22.4,22.4,22.4,0.0,0.0,22.22,22.22,22.22,0.0,0.0,22.39,22.39,22.39,0.0,0.0
2017-10-08,22.16,22.16,22.16,0.0,0.0,22.16,22.16,22.16,0.0,0.0,22.05,22.05,22.05,0.0,0.0,22.07,22.07,22.07,0.0,0.0
2017-10-15,22.17,22.17,22.17,0.0,0.0,22.39,22.39,22.39,0.0,0.0,22.17,22.17,22.17,0.0,0.0,22.29,22.29,22.29,0.0,0.0
2017-10-22,22.26,22.26,22.26,0.0,0.0,22.41,22.41,22.41,0.0,0.0,22.25,22.25,22.25,0.0,0.0,22.35,22.35,22.35,0.0,0.0
2017-10-29,21.96,21.96,21.96,0.0,0.0,22.05,22.05,22.05,0.0,0.0,21.9,21.9,21.9,0.0,0.0,21.98,21.98,21.98,0.0,0.0
2017-11-05,21.72,21.72,21.72,0.0,0.0,21.8,21.8,21.8,0.0,0.0,21.7,21.7,21.7,0.0,0.0,21.77,21.77,21.77,0.0,0.0
2017-11-12,21.93,21.93,21.93,0.0,0.0,22.06,22.06,22.06,0.0,0.0,21.89,21.89,21.89,0.0,0.0,22.0,22.0,22.0,0.0,0.0
2017-11-19,22.56,22.56,22.56,0.0,0.0,22.62,22.62,22.62,0.0,0.0,22.49,22.49,22.49,0.0,0.0,22.57,22.57,22.57,0.0,0.0
2017-11-26,22.6,22.6,22.6,0.0,0.0,22.71,22.71,22.71,0.0,0.0,22.3,22.3,22.3,0.0,0.0,22.68,22.68,22.68,0.0,0.0
2017-12-03,22.39,22.39,22.39,0.0,0.0,22.49,22.49,22.49,0.0,0.0,22.39,22.39,22.39,0.0,0.0,22.47,22.47,22.47,0.0,0.0
2017-12-10,22.86,22.86,22.86,0.0,0.0,23.08,23.08,23.08,0.0,0.0,22.83,22.83,22.83,0.0,0.0,22.99,22.99,22.99,0.0,0.0
2017-12-17,23.22,23.22,23.22,0.0,0.0,23.23,23.23,23.23,0.0,0.0,23.1,23.1,23.1,0.0,0.0,23.1,23.1,23.1,0.0,0.0
2017-12-24,23.29,23.29,23.29,0.0,0.0,23.29,23.29,23.29,0.0,0.0,23.13,23.13,23.13,0.0,0.0,23.13,23.13,23.13,0.0,0.0
2017-12-31,23.75,23.75,23.75,0.0,0.0,23.83,23.83,23.83,0.0,0.0,23.7,23.7,23.7,0.0,0.0,23.74,23.74,23.74,0.0,0.0
