Date,CREG_stock_Open_average,CREG_stock_Open_max,CREG_stock_Open_min,CREG_stock_Open_volatility,CREG_stock_Open_change,CREG_stock_High_average,CREG_stock_High_max,CREG_stock_High_min,CREG_stock_High_volatility,CREG_stock_High_change,CREG_stock_Low_average,CREG_stock_Low_max,CREG_stock_Low_min,CREG_stock_Low_volatility,CREG_stock_Low_change,CREG_stock_Close_average,CREG_stock_Close_max,CREG_stock_Close_min,CREG_stock_Close_volatility,CREG_stock_Close_change,CREG_stock_Volume_average,CREG_stock_Volume_max,CREG_stock_Volume_min,CREG_stock_Volume_volatility,CREG_stock_Volume_change
2016-01-03,3.595,3.603,3.58,0.02300000000000013,0.01200000000000001,3.7024,3.8139999999999996,3.65,0.1639999999999997,-0.1639999999999997,3.5180000000000002,3.6,3.4,0.20000000000000018,-0.18000000000000016,3.6038,3.65,3.5589999999999997,0.09100000000000019,0.04999999999999982,4468,9764,1972,7792,-110
2016-01-10,3.4798,3.6,3.339,0.2610000000000001,-0.2200000000000002,3.5,3.6,3.38,0.2200000000000002,-0.2200000000000002,3.1522,3.3,3.1,0.19999999999999973,-0.19999999999999973,3.3324000000000003,3.589,3.16,0.4289999999999998,-0.4289999999999998,4129,4693,3804,889,-305
2016-01-17,2.7247500000000002,3.0,2.499,0.5009999999999999,-0.5009999999999999,3.0475,3.4,2.89,0.5099999999999998,-0.10999999999999988,2.3937500000000003,2.72,2.1590000000000003,0.5609999999999999,-0.2240000000000002,2.725,2.9,2.5,0.3999999999999999,-0.19999999999999973,17972,31972,4691,27281,-13339
2016-01-24,2.8788,3.176,2.65,0.5260000000000002,0.46999999999999975,3.0696,3.179,2.9,0.2789999999999999,0.2689999999999997,2.7754000000000003,3.0,2.6010000000000004,0.3989999999999996,0.32499999999999973,3.021,3.159,2.85,0.3089999999999997,0.3089999999999997,2906,7810,999,6811,-5721
2016-01-31,3.1990000000000003,3.375,3.08,0.29499999999999993,0.19499999999999984,3.3218,3.65,3.1,0.5499999999999998,0.3189999999999995,2.92,3.2,2.8,0.40000000000000036,0.40000000000000036,3.0772,3.286,2.8,0.4860000000000002,0.10000000000000009,3454,11290,936,10354,1265
2016-02-07,3.1488,3.5,2.8510000000000004,0.6489999999999996,-0.006999999999999673,3.3084,3.5,3.043,0.45699999999999985,-0.35699999999999976,2.8093999999999997,3.05,2.61,0.43999999999999995,-0.32299999999999995,3.117,3.3989999999999996,2.8,0.5989999999999998,-0.30000000000000027,3901,10116,748,9368,-222
2016-02-14,3.0125,3.3,2.85,0.44999999999999973,-0.04999999999999982,3.1745,3.5,3.0,0.5,-0.19799999999999995,2.825,2.8789999999999996,2.701,0.1779999999999995,-0.020000000000000018,2.93975,3.0,2.9,0.10000000000000009,0.10000000000000009,2156,5847,394,5453,-1101
2016-02-21,2.971,3.255,2.8,0.45500000000000007,-0.20000000000000018,3.1614,3.3,3.0,0.2999999999999998,0.06000000000000005,2.7422,2.9010000000000002,2.61,0.29100000000000037,-0.0900000000000003,2.934,3.17,2.7,0.46999999999999975,0.09999999999999964,2551,5828,824,5004,-1039
2016-02-28,3.2336,3.43,2.8,0.6300000000000003,0.3580000000000001,3.39,3.5,3.2,0.2999999999999998,-0.19999999999999973,3.0488,3.1430000000000002,2.8,0.3430000000000004,0.3010000000000006,3.2814,3.387,3.1430000000000002,0.24399999999999977,-0.18100000000000005,6309,13086,1510,11576,-7345
2016-03-06,3.1428,3.25,3.0039999999999996,0.24600000000000044,0.0,3.22,3.25,3.2,0.04999999999999982,0.0,3.0024,3.011,3.0,0.01100000000000012,-0.009999999999999787,3.136,3.2,3.0010000000000003,0.19899999999999984,-0.09899999999999975,5617,10719,2738,7981,-1509
2016-03-13,3.081,3.2,3.0,0.20000000000000018,-0.10000000000000009,3.1718,3.2,3.1,0.10000000000000009,0.07899999999999974,3.01,3.09,2.92,0.16999999999999993,-0.08999999999999986,3.0598,3.1489999999999996,3.0,0.14899999999999958,0.04899999999999949,2644,5716,562,5154,2423
2016-03-20,3.295,3.98,3.0,0.98,0.10000000000000009,3.6075,4.0,3.2,0.7999999999999998,-0.75,3.07625,3.1060000000000003,2.9989999999999997,0.10700000000000065,0.10100000000000042,3.30575,3.7,3.123,0.577,-0.577,24524,45835,3747,42088,-38944
2016-03-27,3.2526,3.55,3.123,0.4269999999999996,0.06699999999999973,3.2526,3.55,3.123,0.4269999999999996,0.06699999999999973,3.0452,3.1,3.005,0.0950000000000002,0.05500000000000016,3.0586,3.1180000000000003,3.01,0.10800000000000054,0.050000000000000266,3569,7036,1372,5664,-803
2016-04-03,2.93,3.2,2.7,0.5,-0.3500000000000001,3.0038,3.2,2.8789999999999996,0.3210000000000006,-0.31000000000000005,2.726,3.08,2.4,0.6800000000000002,-0.22999999999999998,2.8498,3.1,2.7,0.3999999999999999,-0.25,7963,27327,949,26378,1545
2016-04-10,2.959,3.1,2.85,0.25,0.19499999999999984,3.0180000000000002,3.1,2.89,0.20999999999999996,0.20999999999999996,2.7802,2.801,2.75,0.051000000000000156,-0.001000000000000334,2.9772,3.1,2.89,0.20999999999999996,0.20599999999999996,4072,7609,1213,6396,3815
2016-04-17,2.952,3.09,2.75,0.33999999999999986,0.20000000000000018,3.1082,3.15,3.095,0.054999999999999716,0.0519999999999996,2.82,2.95,2.75,0.20000000000000018,0.20000000000000018,2.963,3.09,2.8,0.29000000000000004,0.08999999999999986,5774,9382,3469,5913,-4957
2016-04-24,3.0578,3.147,2.932,0.21499999999999986,-0.04699999999999971,3.1092,3.147,3.0989999999999998,0.04800000000000004,-0.04699999999999971,2.882,2.96,2.8,0.16000000000000014,-0.06000000000000005,2.9702,3.1,2.81,0.29000000000000004,-0.18999999999999995,3297,5996,1765,4231,2301
2016-05-01,2.9394,3.0869999999999997,2.82,0.2669999999999999,0.08999999999999986,3.1124,3.2,3.0,0.20000000000000018,-0.10000000000000009,2.8344,2.9,2.752,0.14800000000000013,-0.14800000000000013,2.9394,3.0869999999999997,2.8,0.2869999999999999,-0.2869999999999999,30083,59434,1057,58377,48999
