Date,Global X Uranium_etf_Open_average,Global X Uranium_etf_Open_max,Global X Uranium_etf_Open_min,Global X Uranium_etf_Open_volatility,Global X Uranium_etf_Open_change,Global X Uranium_etf_High_average,Global X Uranium_etf_High_max,Global X Uranium_etf_High_min,Global X Uranium_etf_High_volatility,Global X Uranium_etf_High_change,Global X Uranium_etf_Low_average,Global X Uranium_etf_Low_max,Global X Uranium_etf_Low_min,Global X Uranium_etf_Low_volatility,Global X Uranium_etf_Low_change,Global X Uranium_etf_Close_average,Global X Uranium_etf_Close_max,Global X Uranium_etf_Close_min,Global X Uranium_etf_Close_volatility,Global X Uranium_etf_Close_change
2016-04-10,16.0,16.0,16.0,0.0,0.0,16.03,16.03,16.03,0.0,0.0,15.75,15.75,15.75,0.0,0.0,15.83,15.83,15.83,0.0,0.0
2016-04-17,15.5,15.5,15.5,0.0,0.0,15.7,15.7,15.7,0.0,0.0,15.36,15.36,15.36,0.0,0.0,15.58,15.58,15.58,0.0,0.0
2016-04-24,15.52,15.52,15.52,0.0,0.0,15.57,15.57,15.57,0.0,0.0,15.1,15.1,15.1,0.0,0.0,15.14,15.14,15.14,0.0,0.0
2016-05-01,14.27,14.27,14.27,0.0,0.0,14.46,14.46,14.46,0.0,0.0,14.23,14.23,14.23,0.0,0.0,14.42,14.42,14.42,0.0,0.0
2016-05-08,13.94,13.94,13.94,0.0,0.0,14.13,14.13,14.13,0.0,0.0,13.77,13.77,13.77,0.0,0.0,14.03,14.03,14.03,0.0,0.0
2016-05-15,13.83,13.83,13.83,0.0,0.0,13.83,13.83,13.83,0.0,0.0,13.74,13.74,13.74,0.0,0.0,13.77,13.77,13.77,0.0,0.0
2016-05-22,13.71,13.71,13.71,0.0,0.0,13.88,13.88,13.88,0.0,0.0,13.7,13.7,13.7,0.0,0.0,13.74,13.74,13.74,0.0,0.0
2016-05-29,14.26,14.26,14.26,0.0,0.0,14.56,14.56,14.56,0.0,0.0,14.25,14.25,14.25,0.0,0.0,14.44,14.44,14.44,0.0,0.0
2016-06-05,15.31,15.31,15.31,0.0,0.0,15.39,15.39,15.39,0.0,0.0,14.95,14.95,14.95,0.0,0.0,15.04,15.04,15.04,0.0,0.0
2016-06-12,14.47,14.47,14.47,0.0,0.0,14.62,14.62,14.62,0.0,0.0,14.44,14.44,14.44,0.0,0.0,14.52,14.52,14.52,0.0,0.0
2016-06-19,13.87,13.87,13.87,0.0,0.0,14.0,14.0,14.0,0.0,0.0,13.65,13.65,13.65,0.0,0.0,13.87,13.87,13.87,0.0,0.0
2016-06-26,14.15,14.15,14.15,0.0,0.0,14.43,14.43,14.43,0.0,0.0,14.09,14.09,14.09,0.0,0.0,14.29,14.29,14.29,0.0,0.0
2016-07-03,14.03,14.03,14.03,0.0,0.0,14.15,14.15,14.15,0.0,0.0,14.0,14.0,14.0,0.0,0.0,14.05,14.05,14.05,0.0,0.0
2016-07-10,14.68,14.68,14.68,0.0,0.0,14.68,14.68,14.68,0.0,0.0,14.46,14.46,14.46,0.0,0.0,14.51,14.51,14.51,0.0,0.0
2016-07-17,14.31,14.31,14.31,0.0,0.0,14.35,14.35,14.35,0.0,0.0,14.17,14.17,14.17,0.0,0.0,14.24,14.24,14.24,0.0,0.0
2016-07-24,13.82,13.82,13.82,0.0,0.0,14.0,14.0,14.0,0.0,0.0,13.8,13.8,13.8,0.0,0.0,13.86,13.86,13.86,0.0,0.0
2016-07-31,13.65,13.65,13.65,0.0,0.0,13.83,13.83,13.83,0.0,0.0,13.62,13.62,13.62,0.0,0.0,13.79,13.79,13.79,0.0,0.0
2016-08-07,14.51,14.51,14.51,0.0,0.0,14.65,14.65,14.65,0.0,0.0,14.33,14.33,14.33,0.0,0.0,14.38,14.38,14.38,0.0,0.0
2016-08-14,14.36,14.36,14.36,0.0,0.0,14.36,14.36,14.36,0.0,0.0,14.19,14.19,14.19,0.0,0.0,14.27,14.27,14.27,0.0,0.0
2016-08-21,14.04,14.04,14.04,0.0,0.0,14.16,14.16,14.16,0.0,0.0,13.83,13.83,13.83,0.0,0.0,13.89,13.89,13.89,0.0,0.0
2016-08-28,13.86,13.86,13.86,0.0,0.0,13.98,13.98,13.98,0.0,0.0,13.8,13.8,13.8,0.0,0.0,13.96,13.96,13.96,0.0,0.0
2016-09-04,13.9,13.9,13.9,0.0,0.0,13.92,13.92,13.92,0.0,0.0,13.63,13.63,13.63,0.0,0.0,13.66,13.66,13.66,0.0,0.0
2016-09-11,13.14,13.14,13.14,0.0,0.0,13.2,13.2,13.2,0.0,0.0,12.99,12.99,12.99,0.0,0.0,13.13,13.13,13.13,0.0,0.0
2016-09-18,13.44,13.44,13.44,0.0,0.0,13.58,13.58,13.58,0.0,0.0,13.3,13.3,13.3,0.0,0.0,13.37,13.37,13.37,0.0,0.0
2016-09-25,13.13,13.13,13.13,0.0,0.0,13.13,13.13,13.13,0.0,0.0,13.04,13.04,13.04,0.0,0.0,13.04,13.04,13.04,0.0,0.0
2016-10-02,12.55,12.55,12.55,0.0,0.0,12.72,12.72,12.72,0.0,0.0,12.51,12.51,12.51,0.0,0.0,12.72,12.72,12.72,0.0,0.0
2016-10-09,12.65,12.65,12.65,0.0,0.0,12.69,12.69,12.69,0.0,0.0,12.56,12.56,12.56,0.0,0.0,12.61,12.61,12.61,0.0,0.0
2016-10-16,12.5,12.5,12.5,0.0,0.0,12.58,12.58,12.58,0.0,0.0,12.4,12.4,12.4,0.0,0.0,12.43,12.43,12.43,0.0,0.0
2016-10-23,12.32,12.32,12.32,0.0,0.0,12.36,12.36,12.36,0.0,0.0,12.25,12.25,12.25,0.0,0.0,12.3,12.3,12.3,0.0,0.0
2016-10-30,11.8,11.8,11.8,0.0,0.0,11.91,11.91,11.91,0.0,0.0,11.74,11.74,11.74,0.0,0.0,11.81,11.81,11.81,0.0,0.0
2016-11-06,12.39,12.39,12.39,0.0,0.0,12.5,12.5,12.5,0.0,0.0,12.12,12.12,12.12,0.0,0.0,12.28,12.28,12.28,0.0,0.0
2016-11-13,12.55,12.55,12.55,0.0,0.0,12.63,12.63,12.63,0.0,0.0,12.35,12.35,12.35,0.0,0.0,12.37,12.37,12.37,0.0,0.0
2016-11-20,12.36,12.36,12.36,0.0,0.0,12.44,12.44,12.44,0.0,0.0,12.34,12.34,12.34,0.0,0.0,12.36,12.36,12.36,0.0,0.0
2016-11-27,12.63,12.63,12.63,0.0,0.0,12.68,12.68,12.68,0.0,0.0,12.51,12.51,12.51,0.0,0.0,12.67,12.67,12.67,0.0,0.0
2016-12-04,13.77,13.77,13.77,0.0,0.0,13.95,13.95,13.95,0.0,0.0,13.65,13.65,13.65,0.0,0.0,13.94,13.94,13.94,0.0,0.0
2016-12-11,13.84,13.84,13.84,0.0,0.0,14.09,14.09,14.09,0.0,0.0,13.81,13.81,13.81,0.0,0.0,14.05,14.05,14.05,0.0,0.0
2016-12-18,13.78,13.78,13.78,0.0,0.0,13.86,13.86,13.86,0.0,0.0,13.4,13.4,13.4,0.0,0.0,13.59,13.59,13.59,0.0,0.0
2016-12-25,12.84,12.84,12.84,0.0,0.0,12.96,12.96,12.96,0.0,0.0,12.75,12.75,12.75,0.0,0.0,12.87,12.87,12.87,0.0,0.0
2017-01-01,14.5,14.5,14.5,0.0,0.0,14.57,14.57,14.57,0.0,0.0,14.17,14.17,14.17,0.0,0.0,14.33,14.33,14.33,0.0,0.0
2017-01-08,16.36,16.36,16.36,0.0,0.0,16.94,16.94,16.94,0.0,0.0,16.15,16.15,16.15,0.0,0.0,16.94,16.94,16.94,0.0,0.0
2017-01-15,16.24,16.24,16.24,0.0,0.0,16.52,16.52,16.52,0.0,0.0,15.91,15.91,15.91,0.0,0.0,16.01,16.01,16.01,0.0,0.0
2017-01-22,17.7,17.7,17.7,0.0,0.0,17.8,17.8,17.8,0.0,0.0,17.48,17.48,17.48,0.0,0.0,17.67,17.67,17.67,0.0,0.0
2017-01-29,16.32,16.32,16.32,0.0,0.0,16.39,16.39,16.39,0.0,0.0,16.17,16.17,16.17,0.0,0.0,16.38,16.38,16.38,0.0,0.0
2017-02-05,17.6,17.6,17.6,0.0,0.0,17.85,17.85,17.85,0.0,0.0,17.52,17.52,17.52,0.0,0.0,17.84,17.84,17.84,0.0,0.0
2017-02-12,18.11,18.11,18.11,0.0,0.0,18.11,18.11,18.11,0.0,0.0,17.8,17.8,17.8,0.0,0.0,18.01,18.01,18.01,0.0,0.0
2017-02-19,16.71,16.71,16.71,0.0,0.0,16.8,16.8,16.8,0.0,0.0,16.15,16.15,16.15,0.0,0.0,16.73,16.73,16.73,0.0,0.0
2017-02-26,16.43,16.43,16.43,0.0,0.0,16.44,16.44,16.44,0.0,0.0,15.9,15.9,15.9,0.0,0.0,15.98,15.98,15.98,0.0,0.0
2017-03-05,15.6,15.6,15.6,0.0,0.0,15.78,15.78,15.78,0.0,0.0,15.51,15.51,15.51,0.0,0.0,15.67,15.67,15.67,0.0,0.0
2017-03-12,16.64,16.64,16.64,0.0,0.0,16.77,16.77,16.77,0.0,0.0,16.42,16.42,16.42,0.0,0.0,16.43,16.43,16.43,0.0,0.0
2017-03-19,15.25,15.25,15.25,0.0,0.0,15.27,15.27,15.27,0.0,0.0,15.1,15.1,15.1,0.0,0.0,15.14,15.14,15.14,0.0,0.0
2017-03-26,15.57,15.57,15.57,0.0,0.0,15.65,15.65,15.65,0.0,0.0,15.32,15.32,15.32,0.0,0.0,15.35,15.35,15.35,0.0,0.0
2017-04-02,15.21,15.21,15.21,0.0,0.0,15.26,15.26,15.26,0.0,0.0,15.03,15.03,15.03,0.0,0.0,15.2,15.2,15.2,0.0,0.0
2017-04-09,15.7,15.7,15.7,0.0,0.0,15.7,15.7,15.7,0.0,0.0,15.36,15.36,15.36,0.0,0.0,15.38,15.38,15.38,0.0,0.0
2017-04-16,14.79,14.79,14.79,0.0,0.0,14.83,14.83,14.83,0.0,0.0,14.61,14.61,14.61,0.0,0.0,14.66,14.66,14.66,0.0,0.0
2017-04-23,13.73,13.73,13.73,0.0,0.0,13.8,13.8,13.8,0.0,0.0,13.15,13.15,13.15,0.0,0.0,13.16,13.16,13.16,0.0,0.0
2017-04-30,12.51,12.51,12.51,0.0,0.0,12.77,12.77,12.77,0.0,0.0,12.47,12.47,12.47,0.0,0.0,12.74,12.74,12.74,0.0,0.0
2017-05-07,13.72,13.72,13.72,0.0,0.0,13.82,13.82,13.82,0.0,0.0,13.59,13.59,13.59,0.0,0.0,13.7,13.7,13.7,0.0,0.0
2017-05-14,13.28,13.28,13.28,0.0,0.0,13.49,13.49,13.49,0.0,0.0,13.23,13.23,13.23,0.0,0.0,13.49,13.49,13.49,0.0,0.0
2017-05-21,13.02,13.02,13.02,0.0,0.0,13.18,13.18,13.18,0.0,0.0,13.02,13.02,13.02,0.0,0.0,13.16,13.16,13.16,0.0,0.0
2017-05-28,12.76,12.76,12.76,0.0,0.0,12.83,12.83,12.83,0.0,0.0,12.7,12.7,12.7,0.0,0.0,12.72,12.72,12.72,0.0,0.0
2017-06-04,12.97,12.97,12.97,0.0,0.0,13.0,13.0,13.0,0.0,0.0,12.8,12.8,12.8,0.0,0.0,12.98,12.98,12.98,0.0,0.0
2017-06-11,12.83,12.83,12.83,0.0,0.0,12.83,12.83,12.83,0.0,0.0,12.67,12.67,12.67,0.0,0.0,12.69,12.69,12.69,0.0,0.0
2017-06-18,12.49,12.49,12.49,0.0,0.0,13.04,13.04,13.04,0.0,0.0,12.49,12.49,12.49,0.0,0.0,13.04,13.04,13.04,0.0,0.0
2017-06-25,13.05,13.05,13.05,0.0,0.0,13.25,13.25,13.25,0.0,0.0,13.05,13.05,13.05,0.0,0.0,13.18,13.18,13.18,0.0,0.0
2017-07-02,13.39,13.39,13.39,0.0,0.0,13.39,13.39,13.39,0.0,0.0,13.21,13.21,13.21,0.0,0.0,13.36,13.36,13.36,0.0,0.0
2017-07-09,13.69,13.69,13.69,0.0,0.0,13.8,13.8,13.8,0.0,0.0,13.67,13.67,13.67,0.0,0.0,13.8,13.8,13.8,0.0,0.0
2017-07-16,14.51,14.51,14.51,0.0,0.0,14.51,14.51,14.51,0.0,0.0,14.29,14.29,14.29,0.0,0.0,14.3,14.3,14.3,0.0,0.0
2017-07-23,14.31,14.31,14.31,0.0,0.0,14.44,14.44,14.44,0.0,0.0,14.3,14.3,14.3,0.0,0.0,14.43,14.43,14.43,0.0,0.0
2017-07-30,14.15,14.15,14.15,0.0,0.0,14.21,14.21,14.21,0.0,0.0,14.02,14.02,14.02,0.0,0.0,14.15,14.15,14.15,0.0,0.0
2017-08-06,13.22,13.22,13.22,0.0,0.0,13.4,13.4,13.4,0.0,0.0,13.2,13.2,13.2,0.0,0.0,13.33,13.33,13.33,0.0,0.0
2017-08-13,13.34,13.34,13.34,0.0,0.0,13.5,13.5,13.5,0.0,0.0,13.29,13.29,13.29,0.0,0.0,13.46,13.46,13.46,0.0,0.0
2017-08-20,13.43,13.43,13.43,0.0,0.0,13.53,13.53,13.53,0.0,0.0,13.39,13.39,13.39,0.0,0.0,13.43,13.43,13.43,0.0,0.0
2017-08-27,13.93,13.93,13.93,0.0,0.0,14.06,14.06,14.06,0.0,0.0,13.93,13.93,13.93,0.0,0.0,13.99,13.99,13.99,0.0,0.0
2017-09-03,13.99,13.99,13.99,0.0,0.0,13.99,13.99,13.99,0.0,0.0,13.67,13.67,13.67,0.0,0.0,13.79,13.79,13.79,0.0,0.0
2017-09-10,13.95,13.95,13.95,0.0,0.0,14.03,14.03,14.03,0.0,0.0,13.93,13.93,13.93,0.0,0.0,14.03,14.03,14.03,0.0,0.0
2017-09-17,13.61,13.61,13.61,0.0,0.0,13.75,13.75,13.75,0.0,0.0,13.57,13.57,13.57,0.0,0.0,13.73,13.73,13.73,0.0,0.0
2017-09-24,13.42,13.42,13.42,0.0,0.0,13.45,13.45,13.45,0.0,0.0,13.22,13.22,13.22,0.0,0.0,13.3,13.3,13.3,0.0,0.0
2017-10-01,12.93,12.93,12.93,0.0,0.0,12.95,12.95,12.95,0.0,0.0,12.81,12.81,12.81,0.0,0.0,12.9,12.9,12.9,0.0,0.0
2017-10-08,12.7,12.7,12.7,0.0,0.0,12.8,12.8,12.8,0.0,0.0,12.65,12.65,12.65,0.0,0.0,12.75,12.75,12.75,0.0,0.0
2017-10-15,12.64,12.64,12.64,0.0,0.0,12.74,12.74,12.74,0.0,0.0,12.55,12.55,12.55,0.0,0.0,12.63,12.63,12.63,0.0,0.0
2017-10-22,12.22,12.22,12.22,0.0,0.0,12.22,12.22,12.22,0.0,0.0,11.87,11.87,11.87,0.0,0.0,12.07,12.07,12.07,0.0,0.0
2017-10-29,12.2,12.2,12.2,0.0,0.0,12.2,12.2,12.2,0.0,0.0,12.06,12.06,12.06,0.0,0.0,12.12,12.12,12.12,0.0,0.0
2017-11-05,14.01,14.01,14.01,0.0,0.0,14.42,14.42,14.42,0.0,0.0,13.95,13.95,13.95,0.0,0.0,14.05,14.05,14.05,0.0,0.0
2017-11-12,13.61,13.61,13.61,0.0,0.0,14.15,14.15,14.15,0.0,0.0,13.6,13.6,13.6,0.0,0.0,14.12,14.12,14.12,0.0,0.0
2017-11-19,15.32,15.32,15.32,0.0,0.0,15.5,15.5,15.5,0.0,0.0,15.1,15.1,15.1,0.0,0.0,15.2,15.2,15.2,0.0,0.0
2017-11-26,14.36,14.36,14.36,0.0,0.0,14.49,14.49,14.49,0.0,0.0,14.25,14.25,14.25,0.0,0.0,14.26,14.26,14.26,0.0,0.0
2017-12-03,15.46,15.46,15.46,0.0,0.0,15.67,15.67,15.67,0.0,0.0,15.31,15.31,15.31,0.0,0.0,15.64,15.64,15.64,0.0,0.0
2017-12-10,16.22,16.22,16.22,0.0,0.0,16.29,16.29,16.29,0.0,0.0,16.02,16.02,16.02,0.0,0.0,16.02,16.02,16.02,0.0,0.0
2017-12-17,15.73,15.73,15.73,0.0,0.0,15.78,15.78,15.78,0.0,0.0,15.25,15.25,15.25,0.0,0.0,15.34,15.34,15.34,0.0,0.0
2017-12-24,15.13,15.13,15.13,0.0,0.0,15.15,15.15,15.15,0.0,0.0,14.89,14.89,14.89,0.0,0.0,15.05,15.05,15.05,0.0,0.0
2017-12-31,15.87,15.87,15.87,0.0,0.0,15.89,15.89,15.89,0.0,0.0,15.75,15.75,15.75,0.0,0.0,15.83,15.83,15.83,0.0,0.0
