Date,First Trust Large Cap Core AlphaDEX_etf_Open_average,First Trust Large Cap Core AlphaDEX_etf_Open_max,First Trust Large Cap Core AlphaDEX_etf_Open_min,First Trust Large Cap Core AlphaDEX_etf_Open_volatility,First Trust Large Cap Core AlphaDEX_etf_Open_change,First Trust Large Cap Core AlphaDEX_etf_High_average,First Trust Large Cap Core AlphaDEX_etf_High_max,First Trust Large Cap Core AlphaDEX_etf_High_min,First Trust Large Cap Core AlphaDEX_etf_High_volatility,First Trust Large Cap Core AlphaDEX_etf_High_change,First Trust Large Cap Core AlphaDEX_etf_Low_average,First Trust Large Cap Core AlphaDEX_etf_Low_max,First Trust Large Cap Core AlphaDEX_etf_Low_min,First Trust Large Cap Core AlphaDEX_etf_Low_volatility,First Trust Large Cap Core AlphaDEX_etf_Low_change,First Trust Large Cap Core AlphaDEX_etf_Close_average,First Trust Large Cap Core AlphaDEX_etf_Close_max,First Trust Large Cap Core AlphaDEX_etf_Close_min,First Trust Large Cap Core AlphaDEX_etf_Close_volatility,First Trust Large Cap Core AlphaDEX_etf_Close_change
2017-02-12,51.35,51.35,51.35,0.0,0.0,51.59,51.59,51.59,0.0,0.0,51.23,51.23,51.23,0.0,0.0,51.59,51.59,51.59,0.0,0.0
2017-02-19,51.49,51.49,51.49,0.0,0.0,51.89,51.89,51.89,0.0,0.0,51.48,51.48,51.48,0.0,0.0,51.87,51.87,51.87,0.0,0.0
2017-02-26,52.09,52.09,52.09,0.0,0.0,52.15,52.15,52.15,0.0,0.0,51.95,51.95,51.95,0.0,0.0,52.11,52.11,52.11,0.0,0.0
2017-03-05,51.79,51.79,51.79,0.0,0.0,51.89,51.89,51.89,0.0,0.0,51.51,51.51,51.51,0.0,0.0,51.8,51.8,51.8,0.0,0.0
2017-03-12,52.13,52.13,52.13,0.0,0.0,52.13,52.13,52.13,0.0,0.0,51.94,51.94,51.94,0.0,0.0,52.03,52.03,52.03,0.0,0.0
2017-03-19,51.15,51.15,51.15,0.0,0.0,51.34,51.34,51.34,0.0,0.0,50.84,50.84,50.84,0.0,0.0,51.06,51.06,51.06,0.0,0.0
2017-03-26,51.6,51.6,51.6,0.0,0.0,51.78,51.78,51.78,0.0,0.0,51.57,51.57,51.57,0.0,0.0,51.62,51.62,51.62,0.0,0.0
2017-04-02,51.29,51.29,51.29,0.0,0.0,51.48,51.48,51.48,0.0,0.0,51.19,51.19,51.19,0.0,0.0,51.32,51.32,51.32,0.0,0.0
2017-04-09,50.95,50.95,50.95,0.0,0.0,51.13,51.13,51.13,0.0,0.0,50.7,50.7,50.7,0.0,0.0,50.74,50.74,50.74,0.0,0.0
2017-04-16,51.55,51.55,51.55,0.0,0.0,51.55,51.55,51.55,0.0,0.0,51.3,51.3,51.3,0.0,0.0,51.42,51.42,51.42,0.0,0.0
2017-04-23,52.4,52.4,52.4,0.0,0.0,52.4,52.4,52.4,0.0,0.0,52.09,52.09,52.09,0.0,0.0,52.12,52.12,52.12,0.0,0.0
2017-04-30,52.08,52.08,52.08,0.0,0.0,52.22,52.22,52.22,0.0,0.0,51.96,51.96,51.96,0.0,0.0,52.22,52.22,52.22,0.0,0.0
2017-05-07,52.12,52.12,52.12,0.0,0.0,52.12,52.12,52.12,0.0,0.0,51.88,51.88,51.88,0.0,0.0,51.96,51.96,51.96,0.0,0.0
2017-05-14,51.56,51.56,51.56,0.0,0.0,51.96,51.96,51.96,0.0,0.0,51.56,51.56,51.56,0.0,0.0,51.78,51.78,51.78,0.0,0.0
2017-05-21,52.73,52.73,52.73,0.0,0.0,52.77,52.77,52.77,0.0,0.0,52.67,52.67,52.67,0.0,0.0,52.75,52.75,52.75,0.0,0.0
2017-05-28,53.35,53.35,53.35,0.0,0.0,53.5,53.5,53.5,0.0,0.0,53.25,53.25,53.25,0.0,0.0,53.45,53.45,53.45,0.0,0.0
2017-06-04,53.46,53.46,53.46,0.0,0.0,53.7,53.7,53.7,0.0,0.0,53.04,53.04,53.04,0.0,0.0,53.31,53.31,53.31,0.0,0.0
2017-06-11,53.33,53.33,53.33,0.0,0.0,53.39,53.39,53.39,0.0,0.0,53.18,53.18,53.18,0.0,0.0,53.38,53.38,53.38,0.0,0.0
2017-06-18,53.3,53.3,53.3,0.0,0.0,53.42,53.42,53.42,0.0,0.0,53.16,53.16,53.16,0.0,0.0,53.33,53.33,53.33,0.0,0.0
2017-06-25,53.21,53.21,53.21,0.0,0.0,53.34,53.34,53.34,0.0,0.0,53.02,53.02,53.02,0.0,0.0,53.16,53.16,53.16,0.0,0.0
2017-07-02,53.0,53.0,53.0,0.0,0.0,53.36,53.36,53.36,0.0,0.0,53.0,53.0,53.0,0.0,0.0,53.29,53.29,53.29,0.0,0.0
2017-07-09,53.82,53.82,53.82,0.0,0.0,54.07,54.07,54.07,0.0,0.0,53.82,53.82,53.82,0.0,0.0,53.97,53.97,53.97,0.0,0.0
2017-07-16,54.18,54.18,54.18,0.0,0.0,54.35,54.35,54.35,0.0,0.0,54.18,54.18,54.18,0.0,0.0,54.35,54.35,54.35,0.0,0.0
2017-07-23,53.98,53.98,53.98,0.0,0.0,54.1,54.1,54.1,0.0,0.0,53.92,53.92,53.92,0.0,0.0,54.07,54.07,54.07,0.0,0.0
2017-07-30,53.96,53.96,53.96,0.0,0.0,53.99,53.99,53.99,0.0,0.0,53.86,53.86,53.86,0.0,0.0,53.92,53.92,53.92,0.0,0.0
2017-08-06,52.9,52.9,52.9,0.0,0.0,53.12,53.12,53.12,0.0,0.0,52.9,52.9,52.9,0.0,0.0,52.96,52.96,52.96,0.0,0.0
2017-08-13,52.65,52.65,52.65,0.0,0.0,52.9,52.9,52.9,0.0,0.0,52.49,52.49,52.49,0.0,0.0,52.61,52.61,52.61,0.0,0.0
2017-08-20,53.07,53.07,53.07,0.0,0.0,53.31,53.31,53.31,0.0,0.0,53.07,53.07,53.07,0.0,0.0,53.13,53.13,53.13,0.0,0.0
2017-08-27,53.79,53.79,53.79,0.0,0.0,53.95,53.95,53.95,0.0,0.0,53.79,53.79,53.79,0.0,0.0,53.88,53.88,53.88,0.0,0.0
2017-09-03,53.32,53.32,53.32,0.0,0.0,53.63,53.63,53.63,0.0,0.0,53.32,53.32,53.32,0.0,0.0,53.55,53.55,53.55,0.0,0.0
2017-09-10,54.31,54.31,54.31,0.0,0.0,54.38,54.38,54.38,0.0,0.0,54.19,54.19,54.19,0.0,0.0,54.38,54.38,54.38,0.0,0.0
2017-09-17,54.19,54.19,54.19,0.0,0.0,54.32,54.32,54.32,0.0,0.0,54.19,54.19,54.19,0.0,0.0,54.3,54.3,54.3,0.0,0.0
2017-09-24,54.64,54.64,54.64,0.0,0.0,54.9,54.9,54.9,0.0,0.0,54.6,54.6,54.6,0.0,0.0,54.9,54.9,54.9,0.0,0.0
2017-10-01,55.55,55.55,55.55,0.0,0.0,55.72,55.72,55.72,0.0,0.0,55.55,55.55,55.55,0.0,0.0,55.65,55.65,55.65,0.0,0.0
2017-10-08,55.71,55.71,55.71,0.0,0.0,55.83,55.83,55.83,0.0,0.0,55.65,55.65,55.65,0.0,0.0,55.7,55.7,55.7,0.0,0.0
2017-10-15,56.09,56.09,56.09,0.0,0.0,56.31,56.31,56.31,0.0,0.0,56.09,56.09,56.09,0.0,0.0,56.27,56.27,56.27,0.0,0.0
2017-10-22,55.98,55.98,55.98,0.0,0.0,56.14,56.14,56.14,0.0,0.0,55.78,55.78,55.78,0.0,0.0,56.12,56.12,56.12,0.0,0.0
2017-10-29,56.09,56.09,56.09,0.0,0.0,56.21,56.21,56.21,0.0,0.0,55.99,55.99,55.99,0.0,0.0,56.19,56.19,56.19,0.0,0.0
2017-11-05,56.0,56.0,56.0,0.0,0.0,56.24,56.24,56.24,0.0,0.0,56.0,56.0,56.0,0.0,0.0,56.2,56.2,56.2,0.0,0.0
2017-11-12,56.56,56.56,56.56,0.0,0.0,56.67,56.67,56.67,0.0,0.0,56.51,56.51,56.51,0.0,0.0,56.63,56.63,56.63,0.0,0.0
2017-11-19,57.12,57.12,57.12,0.0,0.0,57.14,57.14,57.14,0.0,0.0,57.04,57.04,57.04,0.0,0.0,57.07,57.07,57.07,0.0,0.0
2017-11-26,58.13,58.13,58.13,0.0,0.0,58.14,58.14,58.14,0.0,0.0,57.1,57.1,57.1,0.0,0.0,57.99,57.99,57.99,0.0,0.0
2017-12-03,58.18,58.18,58.18,0.0,0.0,58.34,58.34,58.34,0.0,0.0,58.1,58.1,58.1,0.0,0.0,58.28,58.28,58.28,0.0,0.0
2017-12-10,58.13,58.13,58.13,0.0,0.0,58.63,58.63,58.63,0.0,0.0,58.12,58.12,58.12,0.0,0.0,58.47,58.47,58.47,0.0,0.0
2017-12-17,58.67,58.67,58.67,0.0,0.0,58.71,58.71,58.71,0.0,0.0,58.56,58.56,58.56,0.0,0.0,58.67,58.67,58.67,0.0,0.0
2017-12-24,59.0,59.0,59.0,0.0,0.0,59.02,59.02,59.02,0.0,0.0,58.52,58.52,58.52,0.0,0.0,58.54,58.54,58.54,0.0,0.0
2017-12-31,59.67,59.67,59.67,0.0,0.0,59.87,59.87,59.87,0.0,0.0,59.58,59.58,59.58,0.0,0.0,59.85,59.85,59.85,0.0,0.0
