Date,BXS_stock_Open_average,BXS_stock_Open_max,BXS_stock_Open_min,BXS_stock_Open_volatility,BXS_stock_Open_change,BXS_stock_High_average,BXS_stock_High_max,BXS_stock_High_min,BXS_stock_High_volatility,BXS_stock_High_change,BXS_stock_Low_average,BXS_stock_Low_max,BXS_stock_Low_min,BXS_stock_Low_volatility,BXS_stock_Low_change,BXS_stock_Close_average,BXS_stock_Close_max,BXS_stock_Close_min,BXS_stock_Close_volatility,BXS_stock_Close_change,BXS_stock_Volume_average,BXS_stock_Volume_max,BXS_stock_Volume_min,BXS_stock_Volume_volatility,BXS_stock_Volume_change
2016-01-03,22.962,23.5,22.54,0.9600000000000009,-0.8000000000000007,23.162,23.64,22.72,0.9200000000000017,-0.9200000000000017,22.552,23.07,21.88,1.1900000000000013,-1.1900000000000013,22.75,23.27,21.9,1.370000000000001,-1.3100000000000023,910382,1010045,824968,185077,-169704
2016-01-10,21.656,22.15,20.88,1.2699999999999996,-1.1600000000000001,21.818,22.17,21.0,1.1700000000000017,-1.1700000000000017,21.088,21.74,20.37,1.3699999999999974,-1.3699999999999974,21.464,21.9,20.89,1.009999999999998,-1.009999999999998,912204,1119854,734384,385470,385470
2016-01-17,20.585,21.15,20.25,0.8999999999999986,-0.75,20.8275,21.23,20.57,0.6600000000000001,-0.6600000000000001,20.115,20.47,19.8,0.6699999999999982,-0.33999999999999986,20.4375,20.59,20.1,0.48999999999999844,-0.07000000000000028,914534,1194851,759769,435082,-20252
2016-01-24,19.87,20.47,19.2,1.2699999999999996,0.10999999999999943,20.451999999999998,20.91,19.9,1.0100000000000016,0.41000000000000014,19.637999999999998,20.35,19.2,1.1500000000000021,0.8800000000000026,20.012,20.88,19.51,1.3699999999999974,1.3699999999999974,1351292,1666833,1076914,589919,172291
2016-01-31,20.284,20.77,20.06,0.7100000000000009,-0.5999999999999979,20.451999999999998,20.81,20.12,0.6899999999999977,-0.3299999999999983,19.826,20.47,19.3,1.1699999999999982,-0.7199999999999989,20.092,20.59,19.76,0.8299999999999983,-0.8299999999999983,900933,986698,809490,177208,167346
2016-02-07,19.354,19.82,18.8,1.0199999999999996,-0.10000000000000142,19.772,20.21,19.15,1.0600000000000023,0.240000000000002,19.196,19.51,18.69,0.8200000000000003,0.23000000000000043,19.528000000000002,19.87,18.96,0.9100000000000001,0.25,856847,1151761,635144,516617,-492277
2016-02-14,20.2625,20.76,19.72,1.0400000000000027,-0.5,20.515,20.89,20.0,0.8900000000000006,-0.7800000000000011,19.91,20.21,19.72,0.490000000000002,-0.240000000000002,20.165,20.57,19.86,0.7100000000000009,-0.6499999999999986,725999,781092,692167,88925,47758
2016-02-21,19.91,20.18,19.51,0.6699999999999982,-0.0799999999999983,20.124000000000002,20.46,19.67,0.7899999999999991,0.120000000000001,19.688,20.07,19.2,0.870000000000001,-0.08999999999999986,19.964,20.35,19.6,0.75,0.13000000000000256,701447,828405,487667,340738,-340738
2016-02-28,20.779999999999998,21.65,20.04,1.6099999999999994,1.3200000000000003,21.172,21.95,20.38,1.5700000000000003,1.5700000000000003,20.61,21.53,19.89,1.6400000000000006,1.6400000000000006,21.054,21.88,19.92,1.9599999999999973,1.9599999999999973,644403,764819,564839,199980,170310
2016-03-06,21.298,21.72,21.0,0.7199999999999989,-0.629999999999999,21.496000000000002,21.91,21.12,0.7899999999999991,-0.379999999999999,20.964,21.58,20.49,1.0899999999999999,-0.5599999999999987,21.238,21.83,20.88,0.9499999999999993,-0.34999999999999787,571017,735511,473712,261799,-65505
2016-03-13,21.004,21.41,20.62,0.7899999999999991,-0.33000000000000185,21.25,21.55,20.97,0.5800000000000018,0.05000000000000071,20.766,21.07,20.31,0.7600000000000016,-0.010000000000001563,21.032,21.37,20.66,0.7100000000000009,0.030000000000001137,894386,1489022,411114,1077908,1077908
2016-03-20,21.122500000000002,21.37,20.71,0.6600000000000001,-0.6600000000000001,21.26,21.53,20.86,0.6700000000000017,-0.6700000000000017,20.865000000000002,21.11,20.47,0.6400000000000006,-0.6400000000000006,21.0975,21.36,20.85,0.509999999999998,-0.509999999999998,408893,451281,324284,126997,-126997
2016-03-27,21.058,21.34,20.77,0.5700000000000003,0.1999999999999993,21.334,21.6,21.04,0.5600000000000023,0.4400000000000013,20.84,21.11,20.44,0.6699999999999982,0.23000000000000043,21.212,21.43,20.86,0.5700000000000003,0.5700000000000003,626579,950666,275755,674911,335050
2016-04-03,20.964,21.42,20.57,0.8500000000000014,-0.8500000000000014,21.11,21.54,20.8,0.7399999999999984,-0.5999999999999979,20.638,21.22,20.19,1.0299999999999976,-0.8299999999999983,20.794,21.37,20.34,1.0300000000000011,-0.8599999999999994,397832,461846,276389,185457,-83827
2016-04-10,21.330000000000002,22.05,20.66,1.3900000000000006,1.3900000000000006,21.766,22.39,21.07,1.3200000000000003,1.1999999999999993,21.218,21.88,20.61,1.2699999999999996,1.2699999999999996,21.556,22.08,20.69,1.389999999999997,1.389999999999997,549385,850114,383924,466190,29642
