Date,GASSStock_Open_average,GASSStock_Open_max,GASSStock_Open_min,GASSStock_Open_volatility,GASSStock_Open_change,GASSStock_High_average,GASSStock_High_max,GASSStock_High_min,GASSStock_High_volatility,GASSStock_High_change,GASSStock_Low_average,GASSStock_Low_max,GASSStock_Low_min,GASSStock_Low_volatility,GASSStock_Low_change,GASSStock_Close_average,GASSStock_Close_max,GASSStock_Close_min,GASSStock_Close_volatility,GASSStock_Close_change,GASSStock_Volume_average,GASSStock_Volume_max,GASSStock_Volume_min,GASSStock_Volume_volatility,GASSStock_Volume_change
2016-01-03,3.262,3.47,3.02,0.4500000000000002,-0.4500000000000002,3.274,3.47,3.05,0.4200000000000004,-0.4200000000000004,3.096,3.27,2.87,0.3999999999999999,-0.3500000000000001,3.174,3.43,2.89,0.54,-0.54,67947,129475,40119,89356,15508
2016-01-10,2.792,3.03,2.66,0.36999999999999966,-0.08000000000000007,2.9139999999999997,3.03,2.78,0.25,0.14000000000000012,2.614,2.65,2.58,0.06999999999999984,-0.06999999999999984,2.7239999999999998,2.8,2.63,0.16999999999999993,-0.07999999999999963,62197,87315,38210,49105,9773
2016-01-17,2.66,2.73,2.53,0.20000000000000018,-0.06999999999999984,2.7775,2.84,2.65,0.18999999999999995,0.020000000000000018,2.5825,2.66,2.39,0.27,0.020000000000000018,2.7225,2.83,2.64,0.18999999999999995,0.050000000000000266,57808,98990,32383,66607,-3857
2016-01-24,2.882,2.97,2.8,0.17000000000000037,0.06000000000000005,2.964,3.04,2.86,0.18000000000000016,-0.1200000000000001,2.7920000000000003,2.89,2.7,0.18999999999999995,-0.07999999999999963,2.8240000000000003,2.97,2.7,0.27,-0.1599999999999997,50691,123116,25093,98023,98023
2016-01-31,2.744,2.79,2.7,0.08999999999999986,0.06999999999999984,2.84,2.94,2.75,0.18999999999999995,0.1499999999999999,2.69,2.75,2.65,0.10000000000000009,0.08999999999999986,2.78,2.87,2.71,0.16000000000000014,0.10000000000000009,44184,81708,31036,50672,-50672
2016-02-07,2.608,2.77,2.53,0.2400000000000002,-0.2400000000000002,2.674,2.88,2.55,0.33000000000000007,-0.19999999999999973,2.498,2.54,2.45,0.08999999999999986,-0.03999999999999959,2.588,2.66,2.49,0.16999999999999993,0.010000000000000231,34462,64331,10902,53429,-53429
2016-02-14,2.9475,3.19,2.7,0.48999999999999977,0.2799999999999998,3.0975,3.3,2.9,0.3999999999999999,0.10000000000000009,2.7800000000000002,3.0,2.68,0.31999999999999984,0.020000000000000018,2.995,3.3,2.75,0.5499999999999998,-0.1499999999999999,73712,168562,12618,155944,155944
2016-02-21,2.995,3.07,2.91,0.1599999999999997,0.1599999999999997,3.1283333333333334,3.22,3.02,0.20000000000000018,-0.03000000000000025,2.94,3.07,2.88,0.18999999999999995,0.18999999999999995,3.06,3.11,3.0,0.10999999999999988,0.04999999999999982,60004,108014,14931,93083,37024
2016-02-28,3.188,3.31,3.08,0.22999999999999998,0.22999999999999998,3.366,3.57,3.23,0.33999999999999986,0.31999999999999984,3.1319999999999997,3.28,3.01,0.27,0.20999999999999996,3.306,3.5,3.11,0.3900000000000001,0.3900000000000001,73484,160253,22253,138000,138000
2016-03-06,3.392,3.45,3.35,0.10000000000000009,-0.07000000000000028,3.496,3.56,3.42,0.14000000000000012,-0.10000000000000009,3.238,3.31,3.11,0.20000000000000018,0.16999999999999993,3.366,3.45,3.31,0.14000000000000012,-0.11000000000000032,81294,242963,11117,231846,-63633
