Date,XEL_stock_Open_average,XEL_stock_Open_max,XEL_stock_Open_min,XEL_stock_Open_volatility,XEL_stock_Open_change,XEL_stock_High_average,XEL_stock_High_max,XEL_stock_High_min,XEL_stock_High_volatility,XEL_stock_High_change,XEL_stock_Low_average,XEL_stock_Low_max,XEL_stock_Low_min,XEL_stock_Low_volatility,XEL_stock_Low_change,XEL_stock_Close_average,XEL_stock_Close_max,XEL_stock_Close_min,XEL_stock_Close_volatility,XEL_stock_Close_change,XEL_stock_Volume_average,XEL_stock_Volume_max,XEL_stock_Volume_min,XEL_stock_Volume_volatility,XEL_stock_Volume_change
2016-01-03,35.964,36.58,35.61,0.9699999999999989,0.9699999999999989,36.403999999999996,36.75,35.87,0.8800000000000026,0.8800000000000026,35.69,36.08,35.19,0.8900000000000006,0.6899999999999977,36.192,36.58,35.7,0.8799999999999955,0.4799999999999969,3674014,5212230,2141174,3071056,186213
2016-01-10,36.308,36.61,36.17,0.4399999999999977,0.0,36.73,36.93,36.61,0.3200000000000003,0.11999999999999744,36.054,36.21,35.87,0.3400000000000034,-0.21999999999999886,36.424,36.71,36.11,0.6000000000000014,0.030000000000001137,3921539,4818019,3354193,1463826,-6948
2016-01-17,36.6975,37.1,36.31,0.7899999999999991,-0.4199999999999946,37.08,37.35,36.67,0.6799999999999997,-0.6799999999999997,36.15,36.57,35.91,0.6600000000000037,-0.5600000000000023,36.6475,37.21,36.13,1.0799999999999983,-0.5799999999999983,5194284,5464385,4530973,933412,-891559
2016-01-24,36.778,37.54,36.36,1.1799999999999997,0.8900000000000006,37.424,38.26,36.76,1.5,1.5,36.536,37.5,36.1,1.3999999999999986,1.2000000000000028,37.154,38.22,36.53,1.6899999999999977,1.6899999999999977,3477540,5407345,2343133,3064212,3064212
2016-01-31,38.67,39.13,38.09,1.0399999999999991,0.8299999999999983,39.258,39.63,38.74,0.8900000000000006,0.8900000000000006,37.946,38.82,36.25,2.5700000000000003,0.5700000000000003,39.078,39.53,38.56,0.9699999999999989,0.9699999999999989,6019065,8312260,5090738,3221522,-1014298
2016-02-07,39.316,39.51,39.04,0.46999999999999886,-0.46999999999999886,39.696,40.21,39.3,0.9100000000000037,-0.9100000000000037,38.802,39.03,38.46,0.5700000000000003,-0.4099999999999966,39.206,39.62,38.82,0.7999999999999972,-0.4299999999999997,4936150,7091229,4062011,3029218,-3029218
2016-02-14,39.15,39.72,38.92,0.7999999999999972,0.7999999999999972,39.3525,39.82,38.92,0.8999999999999986,0.7999999999999972,38.7625,39.22,38.43,0.7899999999999991,0.7899999999999991,39.185,39.64,38.83,0.8100000000000023,0.5,3866387,4361583,3158875,1202708,1202708
2016-02-21,39.76,39.97,39.48,0.490000000000002,0.490000000000002,40.096,40.42,39.76,0.6600000000000037,0.3400000000000034,39.432,39.81,39.14,0.6700000000000017,-0.13000000000000256,39.776,40.2,39.27,0.9299999999999997,-0.3999999999999986,3228180,5065164,2395782,2669382,2669382
2016-02-28,39.4,39.67,39.21,0.46000000000000085,0.14000000000000057,39.832,40.08,39.63,0.44999999999999574,0.1599999999999966,38.926,39.21,38.26,0.9500000000000028,-0.13000000000000256,39.626,39.94,39.46,0.4799999999999969,0.3999999999999986,4718019,5545005,3127794,2417211,-427430
2016-03-06,40.382,40.68,39.89,0.7899999999999991,0.6099999999999994,40.692,40.94,40.21,0.7299999999999969,0.5499999999999972,40.164,40.52,39.75,0.7700000000000031,0.5399999999999991,40.512,40.74,40.06,0.6799999999999997,0.3200000000000003,3704179,4230941,3199701,1031240,-924542
2016-03-13,40.712,41.52,40.29,1.230000000000004,1.1500000000000057,41.118,41.61,40.56,1.0499999999999972,1.0499999999999972,40.464,41.06,40.09,0.9699999999999989,0.9000000000000057,40.88,41.5,40.42,1.0799999999999983,0.6400000000000006,3223450,4840992,2344377,2496615,1473084
2016-03-20,40.9875,41.12,40.79,0.3299999999999983,0.12999999999999545,41.285000000000004,41.39,41.2,0.18999999999999773,0.11999999999999744,40.7175,40.94,40.58,0.35999999999999943,0.3499999999999943,41.0425,41.23,40.77,0.45999999999999375,0.17999999999999972,2376988,2566302,2178269,388033,-159107
2016-03-27,41.504,41.69,41.25,0.4399999999999977,0.3499999999999943,41.772,42.02,41.6,0.4200000000000017,0.4200000000000017,41.302,41.54,41.05,0.490000000000002,0.490000000000002,41.628,41.94,41.16,0.7800000000000011,0.7800000000000011,2494589,3219233,1512926,1706307,1319247
2016-04-03,41.238,42.01,40.73,1.2800000000000011,-1.1099999999999994,41.422,42.04,40.92,1.1199999999999974,-0.8100000000000023,40.86,41.42,40.52,0.8999999999999986,-0.5399999999999991,41.092,41.86,40.79,1.0700000000000003,-0.8500000000000014,3066047,4397790,2103895,2293895,-174402
2016-04-10,40.834,41.08,40.57,0.509999999999998,-0.35999999999999943,41.032000000000004,41.23,40.78,0.44999999999999574,-0.269999999999996,40.554,40.75,40.37,0.38000000000000256,-0.20000000000000284,40.778,40.99,40.58,0.4100000000000037,0.030000000000001137,2583020,3158671,2091802,1066869,553883
2016-04-17,40.386,41.39,38.8,2.5900000000000034,-2.0400000000000063,40.526,41.41,39.09,2.319999999999993,-2.049999999999997,39.666000000000004,40.81,38.43,2.3800000000000026,-1.8299999999999983,39.937999999999995,41.16,38.61,2.549999999999997,-2.0900000000000034,4659187,8397663,2090695,6306968,2948221
2016-04-24,39.298,39.67,38.95,0.7199999999999989,0.7199999999999989,39.716,40.1,39.19,0.9100000000000037,0.9100000000000037,39.12,39.35,38.81,0.5399999999999991,0.5399999999999991,39.604,40.03,39.15,0.8800000000000026,0.8800000000000026,3611160,4432137,3163173,1268964,628414
2016-05-01,40.562,40.9,40.24,0.6599999999999966,0.5899999999999963,40.974,41.3,40.73,0.5700000000000003,0.0899999999999963,40.334,40.64,40.11,0.5300000000000011,0.060000000000002274,40.674,41.01,40.46,0.5499999999999972,-0.04999999999999716,3104232,3652432,2500822,1151610,661880
2016-05-08,41.284,41.81,40.5,1.3100000000000023,1.3100000000000023,41.66,41.98,41.31,0.6699999999999946,0.5599999999999952,41.034,41.38,40.48,0.9000000000000057,0.9000000000000057,41.492,41.85,41.16,0.6900000000000048,0.5500000000000043,3225960,4033529,2399600,1633929,-1312277
2016-05-15,40.888,41.61,39.95,1.6599999999999966,-0.9100000000000037,41.142,41.75,40.52,1.2299999999999969,-1.0399999999999991,40.366,41.38,39.69,1.6900000000000048,-1.2000000000000028,40.736,41.75,40.09,1.6599999999999966,-1.2800000000000011,3040063,3696289,2560169,1136120,243381
2016-05-22,40.496,40.96,40.1,0.8599999999999994,0.3999999999999986,40.756,41.07,40.53,0.5399999999999991,0.4399999999999977,40.258,40.69,40.04,0.6499999999999986,0.6499999999999986,40.56,40.92,40.06,0.8599999999999994,0.8599999999999994,2397513,2779655,2136464,643191,-111183
2016-05-29,41.35,41.75,40.91,0.8400000000000034,0.8400000000000034,41.7175,42.4,41.41,0.990000000000002,0.990000000000002,41.1825,41.75,40.75,1.0,1.0,41.629999999999995,42.19,41.37,0.8200000000000003,0.8200000000000003,3051544,4784379,2222718,2561661,-2127625
2016-06-05,42.216,42.69,41.96,0.7299999999999969,0.509999999999998,42.502,42.9,42.19,0.7100000000000009,0.519999999999996,42.06,42.57,41.81,0.759999999999998,0.759999999999998,42.336,42.75,42.01,0.740000000000002,0.7000000000000028,2519257,3039348,2169386,869962,662097
2016-06-12,42.684,42.85,42.42,0.4299999999999997,-0.060000000000002274,42.916,42.98,42.8,0.17999999999999972,-0.02999999999999403,42.328,42.6,42.11,0.490000000000002,-0.21999999999999886,42.704,42.85,42.34,0.509999999999998,0.14000000000000057,3468388,4006575,3083906,922669,835165
2016-06-19,42.714,42.91,42.34,0.5699999999999932,-0.5399999999999991,43.092,43.67,42.75,0.9200000000000017,0.7199999999999989,42.428,42.63,42.25,0.38000000000000256,-0.020000000000003126,42.852000000000004,43.3,42.67,0.6299999999999955,0.5499999999999972,3521534,7305992,2302112,5003880,4297036
2016-06-26,43.956,45.0,43.2,1.7999999999999972,1.7999999999999972,44.324,45.03,43.81,1.2199999999999989,1.1400000000000006,43.58,44.26,43.12,1.1400000000000006,1.1400000000000006,44.176,44.78,43.72,1.0600000000000023,1.0600000000000023,3335422,5578895,2224978,3353917,-3353917
2016-07-03,44.8375,45.17,44.24,0.9299999999999997,-0.5399999999999991,45.1425,45.42,44.61,0.8100000000000023,-0.7000000000000028,44.3975,44.9,43.68,1.2199999999999989,-1.1000000000000014,44.8775,45.33,44.32,1.009999999999998,-0.6799999999999997,3999676,4825907,3443832,1382075,1382075
2016-07-10,43.926,44.45,43.62,0.8300000000000054,-0.7800000000000011,44.12,44.47,43.84,0.6299999999999955,-0.5,43.616,43.92,43.44,0.480000000000004,-0.38000000000000256,43.844,44.41,43.5,0.9099999999999966,-0.6599999999999966,3646699,4200933,3224942,975991,155667
2016-07-17,43.75,43.86,43.47,0.39000000000000057,0.09000000000000341,44.046,44.41,43.91,0.5,0.3499999999999943,43.576,43.72,43.33,0.39000000000000057,0.01999999999999602,43.89,44.32,43.61,0.7100000000000009,0.46999999999999886,2820798,3188523,2378104,810419,352020
2016-07-24,43.918,44.36,43.5,0.8599999999999994,-0.5899999999999963,44.114,44.38,43.8,0.5800000000000054,-0.22000000000000597,43.564,44.03,43.1,0.9299999999999997,-0.28999999999999915,43.854,44.24,43.5,0.740000000000002,-0.2600000000000051,2514524,2878767,1873345,1005422,1005422
2016-07-31,43.522,43.87,43.16,0.7100000000000009,-0.6400000000000006,43.726,44.12,43.22,0.8999999999999986,-0.8999999999999986,43.19,43.78,42.56,1.2199999999999989,-1.2199999999999989,43.36,43.94,42.67,1.269999999999996,-1.269999999999996,3252826,3651722,2909989,741733,60179
2016-08-07,42.706,42.77,42.57,0.20000000000000284,-0.010000000000005116,42.918,43.09,42.79,0.30000000000000426,0.07000000000000028,42.542,42.76,42.43,0.3299999999999983,0.3299999999999983,42.684,42.8,42.57,0.22999999999999687,0.22999999999999687,2377649,2961259,1531939,1429320,-659614
2016-08-14,42.286,42.86,41.55,1.3100000000000023,-0.10000000000000142,42.656,42.97,42.04,0.9299999999999997,-0.04999999999999716,41.876,42.24,41.29,0.9500000000000028,0.0899999999999963,42.294,42.96,41.64,1.3200000000000003,0.30000000000000426,3398075,5176596,2156160,3020436,454604
2016-08-21,42.378,42.72,42.11,0.6099999999999994,-0.269999999999996,42.583999999999996,42.88,42.26,0.6200000000000045,-0.21000000000000085,41.966,42.44,41.33,1.1099999999999994,-1.1099999999999994,42.128,42.58,41.39,1.1899999999999977,-1.1899999999999977,2242506,2924662,1808018,1116644,1112101
2016-08-28,41.42,41.69,41.24,0.44999999999999574,-0.20000000000000284,41.69,41.91,41.38,0.529999999999994,-0.030000000000001137,41.214,41.52,41.07,0.45000000000000284,-0.3100000000000023,41.446,41.71,41.19,0.5200000000000031,0.00999999999999801,2552813,2721379,2026116,695263,599077
2016-09-04,42.1175,42.27,41.99,0.28000000000000114,0.030000000000001137,42.3525,42.61,42.02,0.5899999999999963,-0.29999999999999716,41.63,42.14,40.77,1.3699999999999974,-1.0,41.932500000000005,42.38,40.78,1.6000000000000014,-1.4200000000000017,3290438,4166600,2576641,1589959,1589959
2016-09-11,40.808,41.2,40.63,0.5700000000000003,-0.12999999999999545,41.216,41.52,40.95,0.5700000000000003,-0.2700000000000031,40.564,40.8,40.34,0.45999999999999375,-0.22999999999999687,40.968,41.42,40.6,0.8200000000000003,-0.21999999999999886,3238322,3603526,2606493,997033,-25730
2016-09-18,42.058,42.78,41.39,1.3900000000000006,1.3900000000000006,42.508,43.24,41.78,1.4600000000000009,1.4600000000000009,41.874,42.61,41.23,1.3800000000000026,1.3800000000000026,42.344,43.07,41.52,1.5499999999999972,1.3900000000000006,3510237,4346625,2822121,1524504,580626
2016-09-25,42.552,43.21,41.98,1.230000000000004,-1.0300000000000011,42.7,43.49,42.14,1.3500000000000014,-1.0899999999999963,41.876,42.85,40.92,1.9299999999999997,-1.9299999999999997,42.134,43.1,41.14,1.9600000000000009,-1.9600000000000009,3655762,4269519,2453675,1815844,-230458
