Date,Global X MLPEtf_Open_average,Global X MLPEtf_Open_max,Global X MLPEtf_Open_min,Global X MLPEtf_Open_volatility,Global X MLPEtf_Open_change,Global X MLPEtf_High_average,Global X MLPEtf_High_max,Global X MLPEtf_High_min,Global X MLPEtf_High_volatility,Global X MLPEtf_High_change,Global X MLPEtf_Low_average,Global X MLPEtf_Low_max,Global X MLPEtf_Low_min,Global X MLPEtf_Low_volatility,Global X MLPEtf_Low_change,Global X MLPEtf_Close_average,Global X MLPEtf_Close_max,Global X MLPEtf_Close_min,Global X MLPEtf_Close_volatility,Global X MLPEtf_Close_change
2016-11-13,11.1,11.1,11.1,0.0,0.0,11.2,11.2,11.2,0.0,0.0,11.06,11.06,11.06,0.0,0.0,11.17,11.17,11.17,0.0,0.0
2016-11-20,11.23,11.23,11.23,0.0,0.0,11.25,11.25,11.25,0.0,0.0,11.14,11.14,11.14,0.0,0.0,11.17,11.17,11.17,0.0,0.0
2016-11-27,11.06,11.06,11.06,0.0,0.0,11.17,11.17,11.17,0.0,0.0,11.0,11.0,11.0,0.0,0.0,11.06,11.06,11.06,0.0,0.0
2016-12-04,11.17,11.17,11.17,0.0,0.0,11.27,11.27,11.27,0.0,0.0,11.07,11.07,11.07,0.0,0.0,11.08,11.08,11.08,0.0,0.0
2016-12-11,11.24,11.24,11.24,0.0,0.0,11.32,11.32,11.32,0.0,0.0,11.2,11.2,11.2,0.0,0.0,11.28,11.28,11.28,0.0,0.0
2016-12-18,11.58,11.58,11.58,0.0,0.0,11.64,11.64,11.64,0.0,0.0,11.55,11.55,11.55,0.0,0.0,11.64,11.64,11.64,0.0,0.0
2016-12-25,11.6,11.6,11.6,0.0,0.0,11.6,11.6,11.6,0.0,0.0,11.54,11.54,11.54,0.0,0.0,11.57,11.57,11.57,0.0,0.0
2017-01-01,11.76,11.76,11.76,0.0,0.0,11.79,11.79,11.79,0.0,0.0,11.7,11.7,11.7,0.0,0.0,11.76,11.76,11.76,0.0,0.0
2017-01-08,11.68,11.68,11.68,0.0,0.0,11.69,11.69,11.69,0.0,0.0,11.63,11.63,11.63,0.0,0.0,11.66,11.66,11.66,0.0,0.0
2017-01-15,11.67,11.67,11.67,0.0,0.0,11.71,11.71,11.71,0.0,0.0,11.61,11.61,11.61,0.0,0.0,11.62,11.62,11.62,0.0,0.0
2017-01-22,12.08,12.08,12.08,0.0,0.0,12.08,12.08,12.08,0.0,0.0,11.92,11.92,11.92,0.0,0.0,12.02,12.02,12.02,0.0,0.0
2017-01-29,12.05,12.05,12.05,0.0,0.0,12.13,12.13,12.13,0.0,0.0,12.05,12.05,12.05,0.0,0.0,12.07,12.07,12.07,0.0,0.0
2017-02-05,11.95,11.95,11.95,0.0,0.0,11.95,11.95,11.95,0.0,0.0,11.85,11.85,11.85,0.0,0.0,11.89,11.89,11.89,0.0,0.0
2017-02-12,11.93,11.93,11.93,0.0,0.0,11.98,11.98,11.98,0.0,0.0,11.83,11.83,11.83,0.0,0.0,11.86,11.86,11.86,0.0,0.0
2017-02-19,11.8,11.8,11.8,0.0,0.0,11.81,11.81,11.81,0.0,0.0,11.68,11.68,11.68,0.0,0.0,11.71,11.71,11.71,0.0,0.0
2017-02-26,11.85,11.85,11.85,0.0,0.0,11.86,11.86,11.86,0.0,0.0,11.77,11.77,11.77,0.0,0.0,11.82,11.82,11.82,0.0,0.0
2017-03-05,11.7,11.7,11.7,0.0,0.0,11.7,11.7,11.7,0.0,0.0,11.54,11.54,11.54,0.0,0.0,11.57,11.57,11.57,0.0,0.0
2017-03-12,11.58,11.58,11.58,0.0,0.0,11.63,11.63,11.63,0.0,0.0,11.48,11.48,11.48,0.0,0.0,11.49,11.49,11.49,0.0,0.0
2017-03-19,11.46,11.46,11.46,0.0,0.0,11.5,11.5,11.5,0.0,0.0,11.42,11.42,11.42,0.0,0.0,11.47,11.47,11.47,0.0,0.0
2017-03-26,11.52,11.52,11.52,0.0,0.0,11.62,11.62,11.62,0.0,0.0,11.5,11.5,11.5,0.0,0.0,11.62,11.62,11.62,0.0,0.0
2017-04-02,11.68,11.68,11.68,0.0,0.0,11.72,11.72,11.72,0.0,0.0,11.65,11.65,11.65,0.0,0.0,11.68,11.68,11.68,0.0,0.0
2017-04-09,11.6,11.6,11.6,0.0,0.0,11.61,11.61,11.61,0.0,0.0,11.51,11.51,11.51,0.0,0.0,11.53,11.53,11.53,0.0,0.0
2017-04-16,11.49,11.49,11.49,0.0,0.0,11.5,11.5,11.5,0.0,0.0,11.45,11.45,11.45,0.0,0.0,11.48,11.48,11.48,0.0,0.0
2017-04-23,11.59,11.59,11.59,0.0,0.0,11.61,11.61,11.61,0.0,0.0,11.53,11.53,11.53,0.0,0.0,11.55,11.55,11.55,0.0,0.0
2017-04-30,11.06,11.06,11.06,0.0,0.0,11.22,11.22,11.22,0.0,0.0,10.97,10.97,10.97,0.0,0.0,11.22,11.22,11.22,0.0,0.0
2017-05-07,11.2,11.2,11.2,0.0,0.0,11.26,11.26,11.26,0.0,0.0,11.19,11.19,11.19,0.0,0.0,11.23,11.23,11.23,0.0,0.0
2017-05-14,11.14,11.14,11.14,0.0,0.0,11.28,11.28,11.28,0.0,0.0,11.14,11.14,11.14,0.0,0.0,11.24,11.24,11.24,0.0,0.0
2017-05-21,11.22,11.22,11.22,0.0,0.0,11.22,11.22,11.22,0.0,0.0,11.15,11.15,11.15,0.0,0.0,11.17,11.17,11.17,0.0,0.0
2017-05-28,11.0,11.0,11.0,0.0,0.0,11.03,11.03,11.03,0.0,0.0,10.89,10.89,10.89,0.0,0.0,10.93,10.93,10.93,0.0,0.0
2017-06-04,10.66,10.66,10.66,0.0,0.0,10.8,10.8,10.8,0.0,0.0,10.65,10.65,10.65,0.0,0.0,10.75,10.75,10.75,0.0,0.0
2017-06-11,10.4,10.4,10.4,0.0,0.0,10.53,10.53,10.53,0.0,0.0,10.34,10.34,10.34,0.0,0.0,10.5,10.5,10.5,0.0,0.0
2017-06-18,10.12,10.12,10.12,0.0,0.0,10.45,10.45,10.45,0.0,0.0,10.12,10.12,10.12,0.0,0.0,10.43,10.43,10.43,0.0,0.0
2017-06-25,10.85,10.85,10.85,0.0,0.0,10.95,10.95,10.95,0.0,0.0,10.82,10.82,10.82,0.0,0.0,10.92,10.92,10.92,0.0,0.0
2017-07-02,10.84,10.84,10.84,0.0,0.0,10.95,10.95,10.95,0.0,0.0,10.75,10.75,10.75,0.0,0.0,10.91,10.91,10.91,0.0,0.0
2017-07-09,10.95,10.95,10.95,0.0,0.0,11.09,11.09,11.09,0.0,0.0,10.9,10.9,10.9,0.0,0.0,11.08,11.08,11.08,0.0,0.0
2017-07-16,11.0,11.0,11.0,0.0,0.0,11.03,11.03,11.03,0.0,0.0,10.91,10.91,10.91,0.0,0.0,10.94,10.94,10.94,0.0,0.0
2017-07-23,10.97,10.97,10.97,0.0,0.0,11.03,11.03,11.03,0.0,0.0,10.97,10.97,10.97,0.0,0.0,11.0,11.0,11.0,0.0,0.0
2017-07-30,10.91,10.91,10.91,0.0,0.0,10.93,10.93,10.93,0.0,0.0,10.81,10.81,10.81,0.0,0.0,10.82,10.82,10.82,0.0,0.0
2017-08-06,10.19,10.19,10.19,0.0,0.0,10.2,10.2,10.2,0.0,0.0,10.1,10.1,10.1,0.0,0.0,10.11,10.11,10.11,0.0,0.0
2017-08-13,9.81,9.81,9.81,0.0,0.0,9.82,9.82,9.82,0.0,0.0,9.73,9.73,9.73,0.0,0.0,9.8,9.8,9.8,0.0,0.0
2017-08-20,10.0,10.0,10.0,0.0,0.0,10.05,10.05,10.05,0.0,0.0,9.93,9.93,9.93,0.0,0.0,9.99,9.99,9.99,0.0,0.0
2017-08-27,10.23,10.23,10.23,0.0,0.0,10.31,10.31,10.31,0.0,0.0,10.19,10.19,10.19,0.0,0.0,10.27,10.27,10.27,0.0,0.0
2017-09-03,10.23,10.23,10.23,0.0,0.0,10.23,10.23,10.23,0.0,0.0,10.12,10.12,10.12,0.0,0.0,10.16,10.16,10.16,0.0,0.0
2017-09-10,10.32,10.32,10.32,0.0,0.0,10.38,10.38,10.38,0.0,0.0,10.23,10.23,10.23,0.0,0.0,10.28,10.28,10.28,0.0,0.0
2017-09-17,10.11,10.11,10.11,0.0,0.0,10.16,10.16,10.16,0.0,0.0,10.06,10.06,10.06,0.0,0.0,10.14,10.14,10.14,0.0,0.0
2017-09-24,10.19,10.19,10.19,0.0,0.0,10.4,10.4,10.4,0.0,0.0,10.19,10.19,10.19,0.0,0.0,10.29,10.29,10.29,0.0,0.0
2017-10-01,10.41,10.41,10.41,0.0,0.0,10.45,10.45,10.45,0.0,0.0,10.33,10.33,10.33,0.0,0.0,10.44,10.44,10.44,0.0,0.0
2017-10-08,10.38,10.38,10.38,0.0,0.0,10.42,10.42,10.42,0.0,0.0,10.2,10.2,10.2,0.0,0.0,10.22,10.22,10.22,0.0,0.0
2017-10-15,9.95,9.95,9.95,0.0,0.0,9.96,9.96,9.96,0.0,0.0,9.84,9.84,9.84,0.0,0.0,9.85,9.85,9.85,0.0,0.0
2017-10-22,9.57,9.57,9.57,0.0,0.0,9.78,9.78,9.78,0.0,0.0,9.57,9.57,9.57,0.0,0.0,9.72,9.72,9.72,0.0,0.0
2017-10-29,9.74,9.74,9.74,0.0,0.0,9.84,9.84,9.84,0.0,0.0,9.7,9.7,9.7,0.0,0.0,9.79,9.79,9.79,0.0,0.0
2017-11-05,9.63,9.63,9.63,0.0,0.0,9.7,9.7,9.7,0.0,0.0,9.56,9.56,9.56,0.0,0.0,9.59,9.59,9.59,0.0,0.0
2017-11-12,9.33,9.33,9.33,0.0,0.0,9.34,9.34,9.34,0.0,0.0,9.22,9.22,9.22,0.0,0.0,9.3,9.3,9.3,0.0,0.0
2017-11-19,9.29,9.29,9.29,0.0,0.0,9.29,9.29,9.29,0.0,0.0,9.19,9.19,9.19,0.0,0.0,9.2,9.2,9.2,0.0,0.0
2017-11-26,9.48,9.48,9.48,0.0,0.0,9.64,9.64,9.64,0.0,0.0,9.39,9.39,9.39,0.0,0.0,9.56,9.56,9.56,0.0,0.0
2017-12-03,9.52,9.52,9.52,0.0,0.0,9.55,9.55,9.55,0.0,0.0,9.44,9.44,9.44,0.0,0.0,9.48,9.48,9.48,0.0,0.0
2017-12-10,9.96,9.96,9.96,0.0,0.0,9.96,9.96,9.96,0.0,0.0,9.77,9.77,9.77,0.0,0.0,9.8,9.8,9.8,0.0,0.0
2017-12-17,9.79,9.79,9.79,0.0,0.0,9.85,9.85,9.85,0.0,0.0,9.72,9.72,9.72,0.0,0.0,9.82,9.82,9.82,0.0,0.0
2017-12-24,9.89,9.89,9.89,0.0,0.0,9.89,9.89,9.89,0.0,0.0,9.83,9.83,9.83,0.0,0.0,9.86,9.86,9.86,0.0,0.0
2017-12-31,10.4,10.4,10.4,0.0,0.0,10.4,10.4,10.4,0.0,0.0,10.23,10.23,10.23,0.0,0.0,10.33,10.33,10.33,0.0,0.0
