Date,FCAP_stock_Open_average,FCAP_stock_Open_max,FCAP_stock_Open_min,FCAP_stock_Open_volatility,FCAP_stock_Open_change,FCAP_stock_High_average,FCAP_stock_High_max,FCAP_stock_High_min,FCAP_stock_High_volatility,FCAP_stock_High_change,FCAP_stock_Low_average,FCAP_stock_Low_max,FCAP_stock_Low_min,FCAP_stock_Low_volatility,FCAP_stock_Low_change,FCAP_stock_Close_average,FCAP_stock_Close_max,FCAP_stock_Close_min,FCAP_stock_Close_volatility,FCAP_stock_Close_change,FCAP_stock_Volume_average,FCAP_stock_Volume_max,FCAP_stock_Volume_min,FCAP_stock_Volume_volatility,FCAP_stock_Volume_change
2016-01-03,25.244,25.84,24.5,1.3399999999999999,0.6900000000000013,25.524,25.88,25.05,0.8299999999999983,0.7100000000000009,25.004,25.84,23.95,1.8900000000000006,1.8900000000000006,25.296,25.88,24.01,1.8699999999999974,1.8499999999999979,1486,5719,50,5669,-5156
2016-01-10,24.785,25.0,24.5,0.5,-0.35999999999999943,24.810000000000002,25.1,24.5,0.6000000000000014,-0.46000000000000085,24.755,25.0,24.5,0.5,-0.379999999999999,24.78,25.1,24.5,0.6000000000000014,-0.4800000000000004,317,509,6,503,-25
2016-01-17,24.115000000000002,24.6,23.5,1.1000000000000014,-1.1000000000000014,24.335,24.6,24.1,0.5,-0.3200000000000003,23.87,24.36,23.5,0.8599999999999994,-0.2699999999999996,24.175,24.36,24.02,0.33999999999999986,0.060000000000002274,4853,16601,600,16001,-15189
2016-01-24,24.484,24.98,24.0,0.9800000000000004,0.9800000000000004,24.582,25.0,24.01,0.9899999999999984,0.9699999999999989,24.334,24.72,24.0,0.7199999999999989,0.23000000000000043,24.416,24.92,24.01,0.9100000000000001,0.21999999999999886,371,647,18,629,195
2016-01-31,24.625,25.0,24.5,0.5,0.5,24.675,25.0,24.5,0.5,0.5,24.625,25.0,24.5,0.5,0.5,24.625,25.0,24.5,0.5,0.5,420,619,70,549,-220
2016-02-07,24.88,25.02,24.5,0.5199999999999996,0.019999999999999574,24.88,25.02,24.5,0.5199999999999996,0.019999999999999574,24.63,25.02,24.5,0.5199999999999996,0.5199999999999996,24.752499999999998,25.02,24.5,0.5199999999999996,0.5199999999999996,936,1585,309,1276,-1276
2016-02-14,25.705,26.3,25.11,1.1900000000000013,0.8500000000000014,26.005,27.5,25.11,2.3900000000000006,0.8500000000000014,25.6825,26.3,25.02,1.2800000000000011,0.9400000000000013,25.9825,27.5,25.02,2.4800000000000004,0.9400000000000013,744,2002,200,1802,-28
2016-02-21,26.435,26.76,26.24,0.5200000000000031,-0.5200000000000031,26.4375,26.76,26.24,0.5200000000000031,-0.5200000000000031,26.435,26.76,26.24,0.5200000000000031,-0.5200000000000031,26.4375,26.76,26.24,0.5200000000000031,-0.5200000000000031,112,200,0,200,-150
2016-02-28,26.1,26.25,25.51,0.7399999999999984,0.0,26.1,26.25,25.51,0.7399999999999984,0.0,26.1,26.25,25.51,0.7399999999999984,0.0,26.1,26.25,25.51,0.7399999999999984,0.0,198,694,0,694,694
2016-03-06,26.555,27.75,26.0,1.75,0.46999999999999886,27.81,28.74,26.07,2.669999999999998,1.8599999999999994,26.2475,26.52,26.0,0.5199999999999996,0.46999999999999886,27.7125,28.5,26.07,2.4299999999999997,1.8599999999999994,3067,10166,361,9805,65
2016-03-13,27.9375,28.7,26.52,2.1799999999999997,-2.1799999999999997,27.9925,28.75,26.52,2.2300000000000004,-2.1799999999999997,27.6325,28.58,26.52,2.0599999999999987,-2.0599999999999987,27.8475,28.58,26.52,2.0599999999999987,-2.0599999999999987,928,2234,5,2229,1227
2016-03-20,27.105,28.0,26.61,1.3900000000000006,-1.1900000000000013,27.2225,28.0,26.61,1.3900000000000006,-0.7199999999999989,26.865000000000002,27.51,26.54,0.9700000000000024,-0.7100000000000009,26.8925,27.51,26.61,0.9000000000000021,-0.7100000000000009,512,959,87,872,243
2016-03-27,27.732,28.74,26.99,1.75,1.75,28.116,28.74,26.99,1.75,1.75,27.55,28.74,26.99,1.75,1.75,27.759999999999998,28.74,26.99,1.75,1.75,859,1795,239,1556,605
2016-04-03,28.3425,28.75,27.42,1.3299999999999983,-1.3199999999999967,28.815,29.1,28.67,0.4299999999999997,0.360000000000003,27.9575,28.74,27.21,1.5299999999999976,-1.3199999999999967,28.7975,29.1,28.67,0.4299999999999997,0.360000000000003,5396,19295,649,18646,18424
2016-04-10,29.24,29.75,28.7,1.0500000000000007,1.0500000000000007,29.326,29.75,29.02,0.7300000000000004,0.7300000000000004,29.2,29.75,28.7,1.0500000000000007,1.0500000000000007,29.282,29.75,29.0,0.75,0.75,1620,2710,429,2281,-1427
2016-04-17,28.156,28.67,27.75,0.9200000000000017,0.6700000000000017,29.402,31.37,27.97,3.400000000000002,1.870000000000001,28.122,28.5,27.75,0.75,0.6700000000000017,29.188,31.37,27.97,3.400000000000002,2.75,1318,3393,355,3038,2747
2016-04-24,30.384,31.8,28.96,2.84,-1.2100000000000009,31.304000000000002,34.59,29.0,5.590000000000003,-5.590000000000003,29.948,31.8,28.6,3.1999999999999993,-0.2099999999999973,31.1,34.59,28.6,5.990000000000002,-5.790000000000003,1803,3679,314,3365,-1382
2016-05-01,29.546,30.54,29.05,1.4899999999999984,-1.0399999999999991,29.818,30.54,29.05,1.4899999999999984,-0.5500000000000007,29.248,29.51,29.05,0.46000000000000085,0.4499999999999993,29.518,30.0,29.05,0.9499999999999993,0.9299999999999997,1477,4802,0,4802,2400
2016-05-08,30.618,31.5,30.0,1.5,1.5,31.518,34.32,30.53,3.789999999999999,3.620000000000001,30.61,31.5,29.99,1.5100000000000016,1.5100000000000016,31.514,34.31,30.52,3.7900000000000027,3.610000000000003,1326,3654,335,3319,-2081
