Date,HPR_stock_Open_average,HPR_stock_Open_max,HPR_stock_Open_min,HPR_stock_Open_volatility,HPR_stock_Open_change,HPR_stock_High_average,HPR_stock_High_max,HPR_stock_High_min,HPR_stock_High_volatility,HPR_stock_High_change,HPR_stock_Low_average,HPR_stock_Low_max,HPR_stock_Low_min,HPR_stock_Low_volatility,HPR_stock_Low_change,HPR_stock_Close_average,HPR_stock_Close_max,HPR_stock_Close_min,HPR_stock_Close_volatility,HPR_stock_Close_change,HPR_stock_Volume_average,HPR_stock_Volume_max,HPR_stock_Volume_min,HPR_stock_Volume_volatility,HPR_stock_Volume_change
2016-01-03,3.798,4.1,3.5,0.5999999999999996,-0.29000000000000004,4.002,4.21,3.77,0.43999999999999995,-0.2799999999999998,3.638,3.82,3.45,0.36999999999999966,-0.33000000000000007,3.854,4.14,3.59,0.5499999999999998,-0.2900000000000005,2403525,3391809,1397475,1994334,649121
2016-01-10,3.178,3.75,2.8,0.9500000000000002,-0.9500000000000002,3.322,3.75,2.85,0.8999999999999999,-0.8999999999999999,2.746,3.1,2.52,0.5800000000000001,-0.5800000000000001,2.982,3.16,2.78,0.38000000000000034,-0.33000000000000007,1847479,2404754,1464584,940170,154719
2016-01-17,2.8425000000000002,3.43,2.4,1.0300000000000002,0.6000000000000001,3.225,3.74,2.83,0.9100000000000001,0.7600000000000002,2.6725,3.32,2.19,1.13,0.8299999999999996,3.09,3.7,2.54,1.1600000000000001,1.1600000000000001,2022551,2267850,1669042,598808,514951
2016-01-24,3.524,3.68,3.42,0.26000000000000023,-0.010000000000000231,3.68,3.83,3.49,0.33999999999999986,-0.009999999999999787,3.25,3.5,2.89,0.6099999999999999,0.029999999999999805,3.4899999999999998,3.78,3.1,0.6799999999999997,0.17000000000000037,2381242,4446719,1065401,3381318,1285795
2016-01-31,3.554,3.6,3.46,0.14000000000000012,0.03000000000000025,3.7640000000000002,4.12,3.47,0.6499999999999999,0.28000000000000025,3.328,3.54,3.01,0.5300000000000002,0.13000000000000034,3.61,3.84,3.3,0.54,0.22999999999999998,1554940,2030432,1140956,889476,325630
2016-02-07,3.154,3.65,2.92,0.73,-0.73,3.2680000000000002,3.65,3.06,0.5899999999999999,-0.44999999999999973,2.888,3.16,2.7,0.45999999999999996,-0.31000000000000005,3.082,3.28,2.87,0.4099999999999997,-0.19999999999999973,1282414,1488163,769419,718744,94235
2016-02-14,3.1125,3.29,2.95,0.33999999999999986,-0.20999999999999996,3.21,3.33,3.0,0.33000000000000007,-0.22999999999999998,2.8075,2.96,2.72,0.23999999999999977,-0.029999999999999805,2.98,3.19,2.73,0.45999999999999996,-0.16000000000000014,1226652,1519369,915666,603703,319474
2016-02-21,2.796,3.02,2.62,0.3999999999999999,-0.10000000000000009,2.924,3.22,2.73,0.4900000000000002,-0.33000000000000007,2.632,2.83,2.37,0.45999999999999996,-0.18000000000000016,2.798,3.08,2.62,0.45999999999999996,-0.31000000000000005,1487455,1761070,1207425,553645,553645
2016-02-28,3.5180000000000002,5.03,2.85,2.18,2.18,4.242,5.85,3.03,2.82,2.82,3.44,4.99,2.71,2.2800000000000002,2.25,4.024,5.43,2.86,2.57,2.57,4291259,6400782,1777982,4622800,4622800
2016-03-06,5.34,5.66,5.14,0.5200000000000005,-0.4500000000000002,5.67,6.1,5.18,0.9199999999999999,-0.5499999999999998,5.002,5.43,4.75,0.6799999999999997,-0.21999999999999975,5.288,5.83,4.9,0.9299999999999997,-0.3899999999999997,2588781,5239459,1629233,3610226,-3503380
