Date,Global X MSCI Colombia_etf_Open_average,Global X MSCI Colombia_etf_Open_max,Global X MSCI Colombia_etf_Open_min,Global X MSCI Colombia_etf_Open_volatility,Global X MSCI Colombia_etf_Open_change,Global X MSCI Colombia_etf_High_average,Global X MSCI Colombia_etf_High_max,Global X MSCI Colombia_etf_High_min,Global X MSCI Colombia_etf_High_volatility,Global X MSCI Colombia_etf_High_change,Global X MSCI Colombia_etf_Low_average,Global X MSCI Colombia_etf_Low_max,Global X MSCI Colombia_etf_Low_min,Global X MSCI Colombia_etf_Low_volatility,Global X MSCI Colombia_etf_Low_change,Global X MSCI Colombia_etf_Close_average,Global X MSCI Colombia_etf_Close_max,Global X MSCI Colombia_etf_Close_min,Global X MSCI Colombia_etf_Close_volatility,Global X MSCI Colombia_etf_Close_change
2016-01-03,7.07,7.07,7.07,0.0,0.0,7.12,7.12,7.12,0.0,0.0,6.98,6.98,6.98,0.0,0.0,7.0,7.0,7.0,0.0,0.0
2016-01-10,6.9,6.9,6.9,0.0,0.0,6.9,6.9,6.9,0.0,0.0,6.77,6.77,6.77,0.0,0.0,6.84,6.84,6.84,0.0,0.0
2016-01-17,7.11,7.11,7.11,0.0,0.0,7.2,7.2,7.2,0.0,0.0,7.09,7.09,7.09,0.0,0.0,7.13,7.13,7.13,0.0,0.0
2016-01-24,7.32,7.32,7.32,0.0,0.0,7.43,7.43,7.43,0.0,0.0,7.3,7.3,7.3,0.0,0.0,7.41,7.41,7.41,0.0,0.0
2016-01-31,7.36,7.36,7.36,0.0,0.0,7.38,7.38,7.38,0.0,0.0,7.24,7.24,7.24,0.0,0.0,7.36,7.36,7.36,0.0,0.0
2016-02-07,7.18,7.18,7.18,0.0,0.0,7.37,7.37,7.37,0.0,0.0,7.15,7.15,7.15,0.0,0.0,7.37,7.37,7.37,0.0,0.0
2016-02-14,7.59,7.59,7.59,0.0,0.0,7.61,7.61,7.61,0.0,0.0,7.49,7.49,7.49,0.0,0.0,7.57,7.57,7.57,0.0,0.0
2016-02-21,7.93,7.93,7.93,0.0,0.0,7.95,7.95,7.95,0.0,0.0,7.79,7.79,7.79,0.0,0.0,7.79,7.79,7.79,0.0,0.0
2016-02-28,8.52,8.52,8.52,0.0,0.0,8.65,8.65,8.65,0.0,0.0,8.48,8.48,8.48,0.0,0.0,8.55,8.55,8.55,0.0,0.0
2016-03-06,8.53,8.53,8.53,0.0,0.0,8.65,8.65,8.65,0.0,0.0,8.5,8.5,8.5,0.0,0.0,8.62,8.62,8.62,0.0,0.0
2016-03-13,8.69,8.69,8.69,0.0,0.0,8.79,8.79,8.79,0.0,0.0,8.56,8.56,8.56,0.0,0.0,8.63,8.63,8.63,0.0,0.0
2016-03-20,8.63,8.63,8.63,0.0,0.0,8.66,8.66,8.66,0.0,0.0,8.59,8.59,8.59,0.0,0.0,8.63,8.63,8.63,0.0,0.0
2016-03-27,8.98,8.98,8.98,0.0,0.0,9.24,9.24,9.24,0.0,0.0,8.83,8.83,8.83,0.0,0.0,9.22,9.22,9.22,0.0,0.0
2016-04-03,8.88,8.88,8.88,0.0,0.0,8.97,8.97,8.97,0.0,0.0,8.82,8.82,8.82,0.0,0.0,8.82,8.82,8.82,0.0,0.0
2016-04-10,9.32,9.32,9.32,0.0,0.0,9.32,9.32,9.32,0.0,0.0,9.18,9.18,9.18,0.0,0.0,9.19,9.19,9.19,0.0,0.0
2016-04-17,9.61,9.61,9.61,0.0,0.0,9.61,9.61,9.61,0.0,0.0,9.43,9.43,9.43,0.0,0.0,9.43,9.43,9.43,0.0,0.0
2016-04-24,9.58,9.58,9.58,0.0,0.0,9.66,9.66,9.66,0.0,0.0,9.5,9.5,9.5,0.0,0.0,9.51,9.51,9.51,0.0,0.0
2016-05-01,8.74,8.74,8.74,0.0,0.0,8.8,8.8,8.8,0.0,0.0,8.7,8.7,8.7,0.0,0.0,8.76,8.76,8.76,0.0,0.0
2016-05-08,9.14,9.14,9.14,0.0,0.0,9.14,9.14,9.14,0.0,0.0,8.96,8.96,8.96,0.0,0.0,9.0,9.0,9.0,0.0,0.0
2016-05-15,8.59,8.59,8.59,0.0,0.0,8.68,8.68,8.68,0.0,0.0,8.59,8.59,8.59,0.0,0.0,8.63,8.63,8.63,0.0,0.0
2016-05-22,8.53,8.53,8.53,0.0,0.0,8.55,8.55,8.55,0.0,0.0,8.48,8.48,8.48,0.0,0.0,8.51,8.51,8.51,0.0,0.0
2016-05-29,8.61,8.61,8.61,0.0,0.0,8.77,8.77,8.77,0.0,0.0,8.55,8.55,8.55,0.0,0.0,8.75,8.75,8.75,0.0,0.0
2016-06-05,9.2,9.2,9.2,0.0,0.0,9.25,9.25,9.25,0.0,0.0,8.96,8.96,8.96,0.0,0.0,9.1,9.1,9.1,0.0,0.0
2016-06-12,8.92,8.92,8.92,0.0,0.0,8.96,8.96,8.96,0.0,0.0,8.87,8.87,8.87,0.0,0.0,8.92,8.92,8.92,0.0,0.0
2016-06-19,9.01,9.01,9.01,0.0,0.0,9.08,9.08,9.08,0.0,0.0,8.77,8.77,8.77,0.0,0.0,9.05,9.05,9.05,0.0,0.0
2016-06-26,9.15,9.15,9.15,0.0,0.0,9.29,9.29,9.29,0.0,0.0,9.14,9.14,9.14,0.0,0.0,9.19,9.19,9.19,0.0,0.0
2016-07-03,8.97,8.97,8.97,0.0,0.0,9.09,9.09,9.09,0.0,0.0,8.95,8.95,8.95,0.0,0.0,9.07,9.07,9.07,0.0,0.0
2016-07-10,9.29,9.29,9.29,0.0,0.0,9.37,9.37,9.37,0.0,0.0,9.25,9.25,9.25,0.0,0.0,9.36,9.36,9.36,0.0,0.0
2016-07-17,9.32,9.32,9.32,0.0,0.0,9.33,9.33,9.33,0.0,0.0,9.26,9.26,9.26,0.0,0.0,9.29,9.29,9.29,0.0,0.0
2016-07-24,8.75,8.75,8.75,0.0,0.0,8.8,8.8,8.8,0.0,0.0,8.68,8.68,8.68,0.0,0.0,8.78,8.78,8.78,0.0,0.0
2016-07-31,8.71,8.71,8.71,0.0,0.0,8.88,8.88,8.88,0.0,0.0,8.71,8.71,8.71,0.0,0.0,8.85,8.85,8.85,0.0,0.0
2016-08-07,9.48,9.48,9.48,0.0,0.0,9.49,9.49,9.49,0.0,0.0,9.3,9.3,9.3,0.0,0.0,9.32,9.32,9.32,0.0,0.0
2016-08-14,9.6,9.6,9.6,0.0,0.0,9.79,9.79,9.79,0.0,0.0,9.59,9.59,9.59,0.0,0.0,9.73,9.73,9.73,0.0,0.0
2016-08-21,9.73,9.73,9.73,0.0,0.0,9.91,9.91,9.91,0.0,0.0,9.71,9.71,9.71,0.0,0.0,9.73,9.73,9.73,0.0,0.0
2016-08-28,9.41,9.41,9.41,0.0,0.0,9.59,9.59,9.59,0.0,0.0,9.4,9.4,9.4,0.0,0.0,9.53,9.53,9.53,0.0,0.0
2016-09-04,10.02,10.02,10.02,0.0,0.0,10.17,10.17,10.17,0.0,0.0,9.75,9.75,9.75,0.0,0.0,9.75,9.75,9.75,0.0,0.0
2016-09-11,9.4,9.4,9.4,0.0,0.0,9.41,9.41,9.41,0.0,0.0,9.29,9.29,9.29,0.0,0.0,9.31,9.31,9.31,0.0,0.0
2016-09-18,9.59,9.59,9.59,0.0,0.0,9.59,9.59,9.59,0.0,0.0,9.45,9.45,9.45,0.0,0.0,9.45,9.45,9.45,0.0,0.0
2016-09-25,9.6,9.6,9.6,0.0,0.0,9.6,9.6,9.6,0.0,0.0,9.47,9.47,9.47,0.0,0.0,9.49,9.49,9.49,0.0,0.0
2016-10-02,9.52,9.52,9.52,0.0,0.0,9.52,9.52,9.52,0.0,0.0,9.38,9.38,9.38,0.0,0.0,9.41,9.41,9.41,0.0,0.0
2016-10-09,9.43,9.43,9.43,0.0,0.0,9.51,9.51,9.51,0.0,0.0,9.37,9.37,9.37,0.0,0.0,9.38,9.38,9.38,0.0,0.0
2016-10-16,9.45,9.45,9.45,0.0,0.0,9.52,9.52,9.52,0.0,0.0,9.45,9.45,9.45,0.0,0.0,9.52,9.52,9.52,0.0,0.0
2016-10-23,9.33,9.33,9.33,0.0,0.0,9.39,9.39,9.39,0.0,0.0,9.26,9.26,9.26,0.0,0.0,9.29,9.29,9.29,0.0,0.0
2016-10-30,8.93,8.93,8.93,0.0,0.0,8.93,8.93,8.93,0.0,0.0,8.85,8.85,8.85,0.0,0.0,8.88,8.88,8.88,0.0,0.0
2016-11-06,8.53,8.53,8.53,0.0,0.0,8.53,8.53,8.53,0.0,0.0,8.19,8.19,8.19,0.0,0.0,8.39,8.39,8.39,0.0,0.0
2016-11-13,8.52,8.52,8.52,0.0,0.0,8.52,8.52,8.52,0.0,0.0,8.39,8.39,8.39,0.0,0.0,8.4,8.4,8.4,0.0,0.0
2016-11-20,8.4,8.4,8.4,0.0,0.0,8.46,8.46,8.46,0.0,0.0,8.36,8.36,8.36,0.0,0.0,8.36,8.36,8.36,0.0,0.0
2016-11-27,8.73,8.73,8.73,0.0,0.0,8.81,8.81,8.81,0.0,0.0,8.69,8.69,8.69,0.0,0.0,8.74,8.74,8.74,0.0,0.0
2016-12-04,9.03,9.03,9.03,0.0,0.0,9.2,9.2,9.2,0.0,0.0,9.0,9.0,9.0,0.0,0.0,9.12,9.12,9.12,0.0,0.0
2016-12-11,9.2,9.2,9.2,0.0,0.0,9.25,9.25,9.25,0.0,0.0,9.11,9.11,9.11,0.0,0.0,9.15,9.15,9.15,0.0,0.0
2016-12-18,9.1,9.1,9.1,0.0,0.0,9.14,9.14,9.14,0.0,0.0,9.07,9.07,9.07,0.0,0.0,9.09,9.09,9.09,0.0,0.0
2016-12-25,9.07,9.07,9.07,0.0,0.0,9.14,9.14,9.14,0.0,0.0,9.06,9.06,9.06,0.0,0.0,9.12,9.12,9.12,0.0,0.0
2017-01-01,9.57,9.57,9.57,0.0,0.0,9.62,9.62,9.62,0.0,0.0,9.53,9.53,9.53,0.0,0.0,9.56,9.56,9.56,0.0,0.0
2017-01-08,9.45,9.45,9.45,0.0,0.0,9.52,9.52,9.52,0.0,0.0,9.44,9.44,9.44,0.0,0.0,9.46,9.46,9.46,0.0,0.0
2017-01-15,9.47,9.47,9.47,0.0,0.0,9.47,9.47,9.47,0.0,0.0,9.36,9.36,9.36,0.0,0.0,9.46,9.46,9.46,0.0,0.0
2017-01-22,9.52,9.52,9.52,0.0,0.0,9.58,9.58,9.58,0.0,0.0,9.52,9.52,9.52,0.0,0.0,9.56,9.56,9.56,0.0,0.0
2017-01-29,9.66,9.66,9.66,0.0,0.0,9.75,9.75,9.75,0.0,0.0,9.6,9.6,9.6,0.0,0.0,9.74,9.74,9.74,0.0,0.0
2017-02-05,9.56,9.56,9.56,0.0,0.0,9.63,9.63,9.63,0.0,0.0,9.56,9.56,9.56,0.0,0.0,9.62,9.62,9.62,0.0,0.0
2017-02-12,9.35,9.35,9.35,0.0,0.0,9.42,9.42,9.42,0.0,0.0,9.34,9.34,9.34,0.0,0.0,9.41,9.41,9.41,0.0,0.0
2017-02-19,9.41,9.41,9.41,0.0,0.0,9.41,9.41,9.41,0.0,0.0,9.31,9.31,9.31,0.0,0.0,9.31,9.31,9.31,0.0,0.0
2017-02-26,9.0,9.0,9.0,0.0,0.0,9.05,9.05,9.05,0.0,0.0,8.96,8.96,8.96,0.0,0.0,8.99,8.99,8.99,0.0,0.0
2017-03-05,8.98,8.98,8.98,0.0,0.0,9.04,9.04,9.04,0.0,0.0,8.92,8.92,8.92,0.0,0.0,9.0,9.0,9.0,0.0,0.0
2017-03-12,9.28,9.28,9.28,0.0,0.0,9.31,9.31,9.31,0.0,0.0,9.17,9.17,9.17,0.0,0.0,9.2,9.2,9.2,0.0,0.0
2017-03-19,9.35,9.35,9.35,0.0,0.0,9.38,9.38,9.38,0.0,0.0,9.34,9.34,9.34,0.0,0.0,9.36,9.36,9.36,0.0,0.0
