Date,VALEStock_Open_average,VALEStock_Open_max,VALEStock_Open_min,VALEStock_Open_volatility,VALEStock_Open_change,VALEStock_High_average,VALEStock_High_max,VALEStock_High_min,VALEStock_High_volatility,VALEStock_High_change,VALEStock_Low_average,VALEStock_Low_max,VALEStock_Low_min,VALEStock_Low_volatility,VALEStock_Low_change,VALEStock_Close_average,VALEStock_Close_max,VALEStock_Close_min,VALEStock_Close_volatility,VALEStock_Close_change,VALEStock_Volume_average,VALEStock_Volume_max,VALEStock_Volume_min,VALEStock_Volume_volatility,VALEStock_Volume_change
2016-01-03,2.98,3.2,2.76,0.4400000000000004,-0.3799999999999999,3.02,3.24,2.79,0.4500000000000002,-0.4500000000000002,2.886,3.15,2.6,0.5499999999999998,-0.5499999999999998,2.906,3.16,2.6,0.56,-0.56,20248826,26596904,11532041,15064863,12669237
2016-01-10,2.442,2.68,2.27,0.41000000000000014,-0.41000000000000014,2.52,2.68,2.42,0.26000000000000023,-0.26000000000000023,2.306,2.52,2.21,0.31000000000000005,-0.27,2.39,2.54,2.23,0.31000000000000005,-0.16999999999999993,27883939,32456404,20069444,12386960,12324176
2016-01-17,2.3125,2.39,2.21,0.18000000000000016,-0.06000000000000005,2.4,2.43,2.36,0.07000000000000028,-0.020000000000000018,2.205,2.29,2.14,0.1499999999999999,-0.08000000000000007,2.2825,2.33,2.2,0.1299999999999999,-0.06000000000000005,31424884,34262816,27375160,6887656,3427344
2016-01-24,2.264,2.4,2.19,0.20999999999999996,0.08999999999999986,2.352,2.46,2.24,0.21999999999999975,0.20999999999999996,2.2,2.28,2.13,0.1499999999999999,0.13999999999999968,2.2800000000000002,2.45,2.15,0.30000000000000027,0.30000000000000027,24242557,27396380,18840160,8556220,-1394778
2016-01-31,2.436,2.66,2.29,0.3700000000000001,0.28000000000000025,2.53,2.77,2.32,0.4500000000000002,0.33000000000000007,2.358,2.56,2.14,0.41999999999999993,0.2200000000000002,2.43,2.69,2.16,0.5299999999999998,0.23999999999999977,26340468,44367248,15003500,29363748,1007400
2016-02-07,2.526,2.61,2.47,0.13999999999999968,0.08000000000000007,2.604,2.67,2.52,0.1499999999999999,0.040000000000000036,2.4499999999999997,2.54,2.38,0.16000000000000014,0.03000000000000025,2.52,2.63,2.38,0.25,0.10999999999999988,20495620,27337730,16618766,10718964,2387604
2016-02-14,2.885,3.03,2.69,0.33999999999999986,0.20000000000000018,3.015,3.22,2.81,0.41000000000000014,0.18000000000000016,2.8125,2.88,2.67,0.20999999999999996,0.18999999999999995,2.9125,3.06,2.77,0.29000000000000004,0.16999999999999993,33409647,42926740,24870152,18056588,18056588
2016-02-21,3.024,3.26,2.86,0.3999999999999999,-0.33000000000000007,3.086,3.34,2.87,0.46999999999999975,-0.46999999999999975,2.898,3.16,2.69,0.4700000000000002,-0.4700000000000002,2.9779999999999998,3.34,2.71,0.6299999999999999,-0.6299999999999999,29213581,40073584,21844868,18228716,-14828782
2016-02-28,3.444,4.4,2.85,1.5500000000000003,1.5500000000000003,3.802,4.87,3.0,1.87,1.87,3.362,4.23,2.8,1.4300000000000006,1.4300000000000006,3.652,4.38,2.94,1.44,1.44,55038482,86220504,29797422,56423082,56423082
2016-03-06,4.1579999999999995,4.74,3.88,0.8600000000000003,-0.81,4.256,4.89,3.91,0.9799999999999995,-0.8700000000000001,3.886,4.35,3.58,0.7699999999999996,-0.5799999999999996,4.058,4.65,3.83,0.8200000000000003,-0.8200000000000003,50178714,81139520,32108320,49031200,-49031200
