Date,CBOE_stock_Open_average,CBOE_stock_Open_max,CBOE_stock_Open_min,CBOE_stock_Open_volatility,CBOE_stock_Open_change,CBOE_stock_High_average,CBOE_stock_High_max,CBOE_stock_High_min,CBOE_stock_High_volatility,CBOE_stock_High_change,CBOE_stock_Low_average,CBOE_stock_Low_max,CBOE_stock_Low_min,CBOE_stock_Low_volatility,CBOE_stock_Low_change,CBOE_stock_Close_average,CBOE_stock_Close_max,CBOE_stock_Close_min,CBOE_stock_Close_volatility,CBOE_stock_Close_change,CBOE_stock_Volume_average,CBOE_stock_Volume_max,CBOE_stock_Volume_min,CBOE_stock_Volume_volatility,CBOE_stock_Volume_change
2016-01-03,63.05,64.55,61.79,2.759999999999998,-1.4699999999999989,63.716,64.68,63.3,1.3800000000000097,-1.3300000000000054,62.316,63.36,61.0,2.3599999999999994,-1.0300000000000011,62.992,63.99,62.46,1.5300000000000011,-1.4400000000000048,1009757,1434626,835211,599415,-12933
2016-01-10,62.934,63.71,62.09,1.6199999999999974,-0.5699999999999932,63.73,63.93,63.51,0.4200000000000017,0.4200000000000017,62.322,63.01,61.5,1.509999999999998,-0.519999999999996,63.338,63.82,62.71,1.1099999999999994,0.5700000000000003,699430,926131,410516,515615,196714
2016-01-17,63.94499999999999,64.66,62.82,1.8399999999999963,-1.8399999999999963,64.8375,65.7,64.25,1.4500000000000028,-0.8700000000000045,62.675,63.78,62.08,1.7000000000000028,-1.3000000000000043,63.5775,64.71,62.3,2.4099999999999966,0.8899999999999935,991399,1244894,583438,661456,-661456
2016-01-24,64.326,64.83,63.69,1.1400000000000006,-0.1599999999999966,65.248,66.86,64.17,2.6899999999999977,1.8599999999999994,63.808,64.67,63.21,1.4600000000000009,1.4600000000000009,64.53,66.62,63.35,3.270000000000003,3.270000000000003,613993,732281,519709,212572,212572
2016-01-31,64.25800000000001,66.29,61.5,4.790000000000006,-4.790000000000006,64.82600000000001,66.62,61.62,5.000000000000007,-5.000000000000007,62.958,65.71,60.1,5.609999999999992,-5.609999999999992,63.68,66.14,60.65,5.490000000000002,-5.490000000000002,877767,1121403,575891,545512,472445
2016-02-07,61.032,63.14,58.57,4.57,4.57,62.426,63.61,60.45,3.1599999999999966,3.1599999999999966,60.564,62.24,58.43,3.8100000000000023,3.8100000000000023,61.636,62.37,59.87,2.5,2.5,708004,1041750,500631,541119,-541119
2016-02-14,62.33,62.76,61.68,1.0799999999999983,-1.0799999999999983,62.995000000000005,63.21,62.56,0.6499999999999986,0.1699999999999946,61.565,61.89,61.27,0.6199999999999974,-0.6199999999999974,62.1125,62.74,61.79,0.9500000000000028,0.6200000000000045,553959,767492,428516,338976,38150
2016-02-21,63.19,63.92,62.65,1.2700000000000031,-0.259999999999998,63.94,65.29,63.0,2.2900000000000063,-0.46999999999999886,62.58,62.99,62.03,0.9600000000000009,0.9600000000000009,63.065,63.92,62.28,1.6400000000000006,0.7199999999999989,542749,864007,295714,568293,192440
2016-02-28,63.056,63.73,62.71,1.019999999999996,0.8299999999999983,63.668,64.12,63.22,0.9000000000000057,0.3200000000000074,62.262,62.69,62.02,0.6699999999999946,0.6699999999999946,63.316,64.01,62.5,1.5100000000000051,1.5100000000000051,475329,533661,394828,138833,120939
2016-03-06,64.622,65.58,63.19,2.3900000000000006,1.9500000000000028,65.348,65.73,64.16,1.5700000000000074,1.5700000000000074,63.908,64.7,62.81,1.8900000000000006,1.789999999999992,64.83,65.56,63.18,2.3800000000000026,1.9299999999999997,542617,872530,433595,438935,-21488
