Date,APOG_stock_Open_average,APOG_stock_Open_max,APOG_stock_Open_min,APOG_stock_Open_volatility,APOG_stock_Open_change,APOG_stock_High_average,APOG_stock_High_max,APOG_stock_High_min,APOG_stock_High_volatility,APOG_stock_High_change,APOG_stock_Low_average,APOG_stock_Low_max,APOG_stock_Low_min,APOG_stock_Low_volatility,APOG_stock_Low_change,APOG_stock_Close_average,APOG_stock_Close_max,APOG_stock_Close_min,APOG_stock_Close_volatility,APOG_stock_Close_change,APOG_stock_Volume_average,APOG_stock_Volume_max,APOG_stock_Volume_min,APOG_stock_Volume_volatility,APOG_stock_Volume_change
2016-01-03,41.79,42.62,40.72,1.8999999999999986,-1.8999999999999986,42.482,44.11,40.72,3.3900000000000006,-2.8299999999999983,41.164,42.44,38.81,3.6299999999999955,-3.6299999999999955,41.37,42.96,38.91,4.050000000000004,-3.6400000000000006,289642,383454,191586,191868,-139290
2016-01-10,39.142,39.56,38.7,0.8599999999999994,-0.5499999999999972,39.892,40.13,39.56,0.5700000000000003,-0.4399999999999977,38.336,39.0,37.9,1.1000000000000014,-1.009999999999998,39.172,39.94,38.49,1.4499999999999957,-0.509999999999998,298952,332647,268591,64056,23033
2016-01-17,38.25,39.42,37.02,2.3999999999999986,-1.0600000000000023,39.185,39.68,38.74,0.9399999999999977,0.17999999999999972,37.150000000000006,38.09,36.02,2.0700000000000003,1.1200000000000045,38.1375,39.09,37.55,1.5400000000000063,1.3100000000000023,251199,291906,186364,105542,-93536
2016-01-24,38.336,39.17,37.64,1.5300000000000011,-1.1199999999999974,39.114000000000004,39.79,38.24,1.5499999999999972,0.509999999999998,37.532000000000004,37.89,37.35,0.5399999999999991,-0.1600000000000037,38.384,39.78,37.59,2.1899999999999977,1.8500000000000014,183074,246262,137442,108820,72964
2016-01-31,38.176,39.24,37.52,1.7199999999999989,-1.7199999999999989,38.746,39.84,37.91,1.9300000000000068,-1.9300000000000068,37.124,38.66,36.26,2.3999999999999986,-2.3999999999999986,37.71,39.13,36.42,2.710000000000001,-2.710000000000001,193034,224582,169279,55303,-55303
2016-02-07,35.33,36.24,34.6,1.6400000000000006,-0.9600000000000009,36.39,37.36,34.99,2.3699999999999974,0.3299999999999983,34.802,35.7,33.67,2.030000000000001,-0.20000000000000284,35.57,36.63,34.52,2.1099999999999994,1.4400000000000048,310472,624570,199230,425340,404726
2016-02-14,36.8475,37.21,36.15,1.0600000000000023,-1.0600000000000023,37.24,37.45,37.01,0.44000000000000483,-0.35999999999999943,35.865,36.58,35.34,1.2399999999999949,-0.30000000000000426,36.682500000000005,36.99,36.46,0.5300000000000011,0.490000000000002,214889,261151,159692,101459,-101459
2016-02-21,38.465,39.57,37.45,2.1199999999999974,1.9099999999999966,39.20666666666666,39.99,38.0,1.990000000000002,1.3599999999999994,38.001666666666665,39.36,37.07,2.289999999999999,2.25,38.858333333333334,39.41,37.8,1.6099999999999994,1.5600000000000023,246495,293472,215359,78113,-21801
2016-02-28,40.184,40.43,39.61,0.8200000000000003,0.7700000000000031,41.008,41.72,40.29,1.4299999999999997,1.4299999999999997,39.39,40.16,37.08,3.0799999999999983,3.0799999999999983,40.396,40.73,39.93,0.7999999999999972,0.7999999999999972,267067,346367,211037,135330,-135330
2016-03-06,40.636,40.89,40.35,0.5399999999999991,0.1699999999999946,41.136,42.0,40.53,1.4699999999999989,-0.6000000000000014,39.972,40.3,39.77,0.529999999999994,-0.529999999999994,40.586,41.34,40.04,1.3000000000000043,0.3200000000000003,212910,288589,152789,135800,-58257
