Date,AN_stock_Open_average,AN_stock_Open_max,AN_stock_Open_min,AN_stock_Open_volatility,AN_stock_Open_change,AN_stock_High_average,AN_stock_High_max,AN_stock_High_min,AN_stock_High_volatility,AN_stock_High_change,AN_stock_Low_average,AN_stock_Low_max,AN_stock_Low_min,AN_stock_Low_volatility,AN_stock_Low_change,AN_stock_Close_average,AN_stock_Close_max,AN_stock_Close_min,AN_stock_Close_volatility,AN_stock_Close_change,AN_stock_Volume_average,AN_stock_Volume_max,AN_stock_Volume_min,AN_stock_Volume_volatility,AN_stock_Volume_change
2016-03-13,48.822,50.9,47.53,3.3699999999999974,-3.3699999999999974,49.178000000000004,51.19,47.99,3.1999999999999957,-2.489999999999995,47.792,49.78,46.93,2.8500000000000014,-2.3299999999999983,48.458,49.83,47.42,2.4099999999999966,-1.3200000000000003,1934695,2526514,816604,1709910,1648236
2016-03-20,48.3975,48.78,47.85,0.9299999999999997,-0.6299999999999955,48.79,49.31,48.04,1.2700000000000031,-1.25,47.9675,48.66,47.07,1.5899999999999963,-1.3500000000000014,48.459999999999994,49.16,47.97,1.1899999999999977,-1.1899999999999977,1077037,1648540,790665,857875,-857875
2016-03-27,47.476,48.38,46.14,2.240000000000002,-1.6899999999999977,47.852000000000004,48.64,46.27,2.3699999999999974,-1.75,46.534,47.79,44.88,2.9099999999999966,-2.1199999999999974,47.188,48.17,45.84,2.3299999999999983,-1.4399999999999977,1691423,2489202,1188818,1300384,1087144
2016-04-03,45.662,45.92,45.2,0.7199999999999989,-0.519999999999996,46.116,46.27,45.74,0.5300000000000011,-0.4299999999999997,45.034,45.45,44.46,0.990000000000002,-0.7100000000000009,45.366,46.03,44.65,1.3800000000000026,-0.7000000000000028,1880685,2794063,1105018,1689045,-1416368
2016-04-10,45.568,47.22,43.95,3.269999999999996,2.460000000000001,46.488,48.02,44.92,3.1000000000000014,2.9100000000000037,45.212,46.9,43.78,3.1199999999999974,3.0,45.92,47.28,43.95,3.3299999999999983,3.1699999999999946,1369332,2015861,697633,1318228,-910407
2016-04-17,47.568,48.35,46.17,2.1799999999999997,-0.8500000000000014,48.9,50.24,47.97,2.270000000000003,2.270000000000003,47.0,47.98,45.5,2.479999999999997,-1.2999999999999972,48.484,49.49,47.95,1.5399999999999991,1.5399999999999991,2651320,4740104,1102236,3637868,3341714
2016-04-24,50.238,51.03,49.32,1.7100000000000009,1.2299999999999969,51.48,52.04,50.63,1.4099999999999966,0.14999999999999858,49.814,50.56,48.87,1.6900000000000048,1.0700000000000003,50.662,51.34,49.54,1.8000000000000043,1.1099999999999994,1719853,2703296,842279,1861017,-1182591
2016-05-01,49.162,50.99,48.1,2.8900000000000006,-2.8900000000000006,49.568,51.04,48.62,2.4200000000000017,-2.4200000000000017,48.398,49.58,47.84,1.7399999999999949,-1.7399999999999949,48.802,49.68,48.2,1.4799999999999969,-1.3599999999999994,1103447,1553861,968776,585085,-518946
2016-05-08,47.818,48.64,46.69,1.9500000000000028,-1.5,48.31,49.16,47.27,1.8899999999999935,-1.769999999999996,47.154,48.09,46.2,1.8900000000000006,-1.8900000000000006,47.564,49.03,46.4,2.6300000000000026,-1.9500000000000028,1211914,1365602,1131716,233886,7081
2016-05-15,46.48,46.62,46.26,0.35999999999999943,0.00999999999999801,47.428000000000004,48.17,46.85,1.3200000000000003,1.3200000000000003,46.26,46.41,46.09,0.3199999999999932,0.10000000000000142,46.968,48.13,46.48,1.6500000000000057,1.4600000000000009,1173890,1595236,995819,599417,405428
2016-05-22,48.466,49.66,47.22,2.4399999999999977,1.4100000000000037,49.426,50.53,48.25,2.280000000000001,2.280000000000001,48.066,49.21,46.75,2.460000000000001,2.0700000000000003,48.906,50.5,47.16,3.3400000000000034,3.3400000000000034,952853,1103455,752339,351116,-26801
2016-05-29,49.875,50.62,49.26,1.3599999999999994,-1.3599999999999994,50.1775,51.04,49.45,1.5899999999999963,-1.5899999999999963,48.81,50.14,47.64,2.5,-2.5,49.53,50.44,48.5,1.9399999999999977,-1.9399999999999977,1487330,1890658,981308,909350,-217872
2016-06-05,49.504,50.57,48.34,2.229999999999997,0.759999999999998,50.148,50.99,49.16,1.8300000000000054,0.22000000000000597,48.832,50.1,47.5,2.6000000000000014,-0.7299999999999969,49.628,50.8,47.63,3.1699999999999946,-1.4399999999999977,1207141,1461266,973480,487786,360127
2016-06-12,47.13,47.28,46.99,0.28999999999999915,0.00999999999999801,47.934,48.55,47.32,1.2299999999999969,0.7899999999999991,46.571999999999996,47.19,46.05,1.1400000000000006,0.6699999999999946,47.442,48.08,46.97,1.1099999999999994,0.8099999999999952,1135589,1609243,673189,936054,506145
2016-06-19,48.102,48.99,46.76,2.230000000000004,-1.8800000000000026,48.732,49.92,47.33,2.5900000000000034,-2.5900000000000034,47.608,48.64,46.37,2.270000000000003,-2.270000000000003,48.126,49.36,47.03,2.3299999999999983,-2.3299999999999983,1181325,2134871,627538,1507333,1091107
2016-06-26,47.05,47.75,46.4,1.3500000000000014,0.740000000000002,47.704,48.84,46.57,2.270000000000003,2.270000000000003,46.384,47.03,45.69,1.3400000000000034,1.3400000000000034,47.089999999999996,47.83,46.07,1.759999999999998,1.759999999999998,1289501,1828847,918560,910287,461906
2016-07-03,47.575,49.37,45.71,3.6599999999999966,1.7100000000000009,48.8525,51.0,47.16,3.8400000000000034,3.3400000000000034,46.8925,49.33,45.19,4.140000000000001,3.8200000000000003,48.015,50.77,45.71,5.060000000000002,5.060000000000002,1803393,2592353,1299386,1292967,-216969
2016-07-10,51.108,51.2,50.91,0.29000000000000625,-0.29000000000000625,51.59,52.42,51.23,1.1900000000000048,-1.1900000000000048,50.519999999999996,50.79,49.99,0.7999999999999972,-0.18999999999999773,50.786,50.89,50.65,0.240000000000002,0.03999999999999915,928380,1030204,716132,314072,-91344
2016-07-17,51.262,51.71,50.9,0.8100000000000023,0.8100000000000023,51.888,52.73,51.24,1.4899999999999949,0.35999999999999943,50.828,51.26,50.44,0.8200000000000003,0.4299999999999997,51.42,52.08,50.68,1.3999999999999986,0.6499999999999986,1067830,1534125,760193,773932,-58475
2016-07-24,51.926,52.28,51.27,1.009999999999998,0.060000000000002274,52.796,54.15,52.23,1.9200000000000017,1.5700000000000003,51.39,51.92,50.9,1.0200000000000031,-0.05000000000000426,52.236,53.35,51.53,1.8200000000000003,1.3700000000000045,1222709,1923518,828232,1095286,1095286
2016-07-31,50.22,51.82,48.66,3.1600000000000037,-1.4600000000000009,51.122,53.25,49.39,3.8599999999999994,-2.3999999999999986,49.286,50.97,47.76,3.210000000000001,-1.0899999999999963,49.848,51.82,48.74,3.0799999999999983,-1.8299999999999983,1694413,3151118,868771,2282347,-2207620
2016-08-07,49.406,50.21,49.01,1.2000000000000028,-0.9200000000000017,49.914,50.66,49.48,1.1799999999999997,-1.1199999999999974,48.906,49.72,48.42,1.2999999999999972,-1.25,49.138000000000005,49.77,48.59,1.1799999999999997,-0.9299999999999997,771725,1151093,612894,538199,51313
2016-08-14,48.734,49.15,48.24,0.9099999999999966,-0.28999999999999915,49.062000000000005,49.59,48.63,0.9600000000000009,-0.9600000000000009,48.2,48.82,47.74,1.0799999999999983,-0.7199999999999989,48.714,49.26,48.27,0.9899999999999949,-0.8599999999999994,1166045,1678482,687392,991090,-991090
2016-08-21,48.066,48.4,47.57,0.8299999999999983,-0.8299999999999983,48.4,48.91,47.98,0.9299999999999997,-0.46999999999999886,47.711999999999996,48.28,47.33,0.9500000000000028,-0.480000000000004,47.862,48.36,47.56,0.7999999999999972,-0.4299999999999997,630814,742902,488707,254195,-99551
2016-08-28,47.754,48.23,47.34,0.8899999999999935,0.4899999999999949,48.204,48.41,48.0,0.4099999999999966,0.37999999999999545,47.412,47.78,46.78,1.0,0.12000000000000455,47.878,48.37,47.35,1.019999999999996,0.4099999999999966,821130,1202996,578461,624535,-112852
2016-09-04,48.62,49.23,48.15,1.0799999999999983,0.5200000000000031,49.025,49.86,48.32,1.5399999999999991,0.5300000000000011,47.845,48.88,47.15,1.730000000000004,-0.5300000000000011,48.394999999999996,49.31,47.16,2.1500000000000057,-0.8900000000000006,919540,1103626,805343,298283,-8808
2016-09-11,48.194,49.01,46.8,2.210000000000001,2.210000000000001,49.106,49.36,48.83,0.5300000000000011,0.5300000000000011,47.88,48.53,46.72,1.8100000000000023,1.8100000000000023,48.762,49.14,48.52,0.6199999999999974,0.22000000000000597,979849,1594183,647601,946582,760522
2016-09-18,48.186,49.0,47.34,1.6599999999999966,-1.0300000000000011,48.642,49.3,47.95,1.3499999999999943,-0.5799999999999983,47.758,48.24,47.15,1.0900000000000034,-0.5399999999999991,48.162,48.53,47.62,0.9100000000000037,0.14999999999999858,662883,1025741,459415,566326,-287100
2016-09-25,47.872,48.33,47.51,0.8200000000000003,-0.8200000000000003,48.33,48.94,47.94,1.0,0.36999999999999744,47.216,47.56,46.83,0.730000000000004,-0.2700000000000031,47.78,48.71,47.26,1.4500000000000028,0.8900000000000006,888681,1220293,671648,548645,246462
2016-10-02,49.336,50.15,48.51,1.6400000000000006,1.6400000000000006,49.99,50.46,49.35,1.1099999999999994,0.8599999999999994,48.842,49.43,48.33,1.1000000000000014,0.6200000000000045,49.382,50.16,48.84,1.3199999999999932,0.4299999999999997,987355,1089823,866805,223018,-83692
2016-10-09,48.672,49.68,48.01,1.6700000000000017,-1.25,48.97,49.88,48.37,1.5100000000000051,-0.9200000000000017,48.128,48.98,47.39,1.5899999999999963,-0.8999999999999986,48.46,49.06,48.13,0.9299999999999997,-0.740000000000002,702481,975299,411889,563410,-19247
2016-10-16,47.726,48.49,46.53,1.9600000000000009,-1.8100000000000023,48.158,48.89,46.94,1.9500000000000028,-1.6200000000000045,47.17,47.9,46.07,1.8299999999999983,-1.8299999999999983,47.660000000000004,48.81,46.82,1.990000000000002,-1.1000000000000014,582666,993927,419314,574613,77774
2016-10-23,46.208,47.25,44.5,2.75,-2.75,46.628,47.65,44.78,2.8699999999999974,-2.8699999999999974,45.338,46.84,43.26,3.5800000000000054,-3.5800000000000054,45.984,47.21,44.15,3.0600000000000023,-3.0600000000000023,1153484,2449131,432786,2016345,2016345
2016-10-30,42.452,43.61,40.78,2.8299999999999983,-2.469999999999999,42.972,44.21,41.49,2.719999999999999,-2.5700000000000003,41.774,43.25,40.46,2.789999999999999,-2.789999999999999,42.116,43.87,40.86,3.009999999999998,-3.009999999999998,1715394,2105458,1334189,771269,106937
2016-11-06,41.22,42.38,39.36,3.020000000000003,0.720000000000006,42.162,43.21,41.0,2.210000000000001,1.4499999999999957,40.702,42.15,39.28,2.8699999999999974,1.1799999999999997,41.708,43.1,40.26,2.8400000000000034,1.8200000000000003,1068355,1181732,822002,359730,345976
2016-11-13,44.432,46.3,43.21,3.0899999999999963,0.6000000000000014,45.17,46.68,44.17,2.509999999999998,-1.6400000000000006,43.658,44.33,43.21,1.1199999999999974,0.14000000000000057,44.525999999999996,45.83,43.96,1.8699999999999974,-1.8699999999999974,1203706,2646188,689596,1956592,-1956592
2016-11-20,44.8825,45.26,44.3,0.9600000000000009,0.8400000000000034,45.275,45.6,45.16,0.44000000000000483,0.0,44.465,44.76,43.99,0.769999999999996,0.769999999999996,44.8825,45.03,44.79,0.240000000000002,-0.240000000000002,591316,981461,289530,691931,-691931
2016-11-27,45.064,46.36,44.38,1.9799999999999969,1.5700000000000003,45.68,47.12,44.92,2.1999999999999957,1.4399999999999977,44.32,44.88,43.98,0.9000000000000057,0.6200000000000045,44.908,46.34,44.23,2.1100000000000065,0.030000000000001137,842654,1276624,602763,673861,140322
2016-12-04,47.188,49.79,45.13,4.659999999999997,4.659999999999997,48.264,49.94,46.02,3.9199999999999946,3.769999999999996,46.68,48.52,44.67,3.8500000000000014,3.8500000000000014,47.932,49.88,45.58,4.300000000000004,3.3900000000000006,1149433,1518816,894430,624386,56971
2016-12-11,48.094,48.69,47.49,1.1999999999999957,-0.5899999999999963,48.538000000000004,49.06,48.23,0.8300000000000054,-0.7199999999999989,47.546,47.79,47.21,0.5799999999999983,0.030000000000001137,47.91,48.12,47.5,0.6199999999999974,-0.1599999999999966,970315,1159761,694350,465411,12177
2016-12-18,48.938,49.58,48.13,1.4499999999999957,0.8499999999999943,49.428,49.7,48.74,0.9600000000000009,0.7399999999999949,48.512,49.16,47.7,1.4599999999999937,1.0999999999999943,49.092,49.54,48.6,0.9399999999999977,0.39000000000000057,685243,942665,487963,454702,-69567
2016-12-25,48.985,49.57,48.47,1.1000000000000014,-0.4199999999999946,49.4675,49.9,48.95,0.9499999999999957,-0.9199999999999946,48.4325,48.98,48.2,0.779999999999994,-0.6799999999999997,48.82,49.55,48.4,1.1499999999999986,-0.8999999999999986,592543,769614,460083,309531,-243751
2017-01-01,50.165,51.23,49.17,2.059999999999995,2.059999999999995,50.81,51.27,49.49,1.7800000000000011,1.7399999999999949,49.537499999999994,50.37,48.4,1.9699999999999989,1.5,50.4875,51.22,49.28,1.9399999999999977,1.0499999999999972,1187347,1430312,868240,562072,252064
2017-01-08,51.018,51.53,50.25,1.2800000000000011,1.2800000000000011,51.474,51.97,50.61,1.3599999999999994,1.3599999999999994,50.508,51.18,49.82,1.3599999999999994,1.3599999999999994,51.196,51.61,50.54,1.0700000000000003,0.7800000000000011,599426,685607,457158,228449,-136354
2017-01-15,51.585,51.81,51.27,0.5399999999999991,0.5399999999999991,52.1225,52.37,51.83,0.5399999999999991,-0.36999999999999744,51.2775,51.43,51.01,0.4200000000000017,0.1599999999999966,51.7,51.82,51.62,0.20000000000000284,0.01999999999999602,763538,862609,670713,191896,-161196
2017-01-22,52.586,53.48,51.41,2.0700000000000003,1.2900000000000063,53.246,53.74,52.7,1.0399999999999991,-0.4399999999999977,52.128,52.8,51.15,1.6499999999999986,0.8999999999999986,52.638,53.01,52.18,0.8299999999999983,0.0,1139791,1907472,542112,1365360,-1118827
2017-01-29,52.308,53.11,51.64,1.4699999999999989,-0.5899999999999963,52.730000000000004,53.5,51.65,1.8500000000000014,-0.980000000000004,51.376,52.15,49.65,2.5,-1.9500000000000028,51.94,53.12,49.77,3.3499999999999943,-2.8499999999999943,1271091,2287935,858248,1429687,1236568
2017-02-05,48.278,49.65,47.55,2.1000000000000014,-2.1000000000000014,48.56,49.7,47.94,1.7600000000000051,-1.7600000000000051,47.468,47.96,47.1,0.8599999999999994,-0.6099999999999994,47.886,48.47,47.35,1.1199999999999974,-0.5899999999999963,1616054,3202926,798574,2404352,-2404352
2017-02-12,47.312,48.01,46.87,1.1400000000000006,-1.1400000000000006,47.89,48.12,47.72,0.3999999999999986,-0.30999999999999517,46.822,47.1,46.5,0.6000000000000014,-0.6000000000000014,47.364000000000004,47.77,46.92,0.8500000000000014,0.6000000000000014,1129170,1417574,891839,525735,318622
2017-02-19,47.625,48.31,46.53,1.7800000000000011,-1.490000000000002,48.0,48.74,47.2,1.5399999999999991,-1.5399999999999991,46.9575,47.75,45.99,1.759999999999998,-1.759999999999998,47.34,48.27,46.59,1.6799999999999997,-1.4400000000000048,750182,859702,523721,335981,-23762
2017-02-26,46.554,46.77,46.15,0.6200000000000045,-0.6200000000000045,46.842,47.2,46.35,0.8500000000000014,-0.759999999999998,45.954,46.35,45.57,0.7800000000000011,-0.7800000000000011,46.364,47.05,45.82,1.2299999999999969,-1.2299999999999969,752569,1213762,454710,759052,315832
2017-03-05,45.226,45.74,45.0,0.740000000000002,-0.740000000000002,45.596000000000004,45.95,45.22,0.730000000000004,-0.730000000000004,44.846000000000004,45.32,44.43,0.8900000000000006,-0.6099999999999994,45.124,45.49,44.7,0.7899999999999991,-0.4899999999999949,1218396,1903623,901424,1002199,-1002199
2017-03-12,45.034,45.43,44.63,0.7999999999999972,0.6799999999999997,45.326,45.73,44.88,0.8499999999999943,0.6200000000000045,44.516,45.16,44.3,0.8599999999999994,-0.030000000000001137,44.968,45.38,44.53,0.8500000000000014,-0.29999999999999716,947866,1994907,562711,1432196,1261830
2017-03-19,43.022,44.6,42.04,2.5600000000000023,-2.5600000000000023,43.242,44.75,42.33,2.4200000000000017,-2.4200000000000017,42.212,43.63,41.79,1.8400000000000034,-1.75,42.598,43.92,42.01,1.9100000000000037,-1.6499999999999986,1107991,1501230,733643,767587,5725
2017-03-26,42.754000000000005,43.45,41.68,1.7700000000000031,1.7700000000000031,43.358,43.81,42.48,1.3300000000000054,1.0700000000000003,42.348,43.31,41.55,1.7600000000000051,0.12000000000000455,42.908,43.49,42.28,1.2100000000000009,0.00999999999999801,922766,1748228,555656,1192572,993733
2017-04-02,40.67,42.31,39.79,2.520000000000003,-2.1700000000000017,41.112,42.39,40.37,2.020000000000003,-2.020000000000003,39.862,40.51,39.13,1.3799999999999955,-0.5499999999999972,40.246,40.84,39.66,1.1800000000000068,-0.7000000000000028,1679033,2380416,893581,1486835,-1486835
2017-04-09,40.34,40.77,39.93,0.8400000000000034,0.10000000000000142,40.72,40.99,40.23,0.7600000000000051,-0.7600000000000051,39.77,40.09,39.28,0.8100000000000023,-0.4799999999999969,40.2425,40.82,39.43,1.3900000000000006,-1.2199999999999989,987461,1356077,783820,572257,499004
2017-04-16,41.699999999999996,43.58,39.69,3.8900000000000006,3.8900000000000006,42.704,44.2,40.36,3.8400000000000034,3.270000000000003,41.35,43.41,39.45,3.9599999999999937,2.6899999999999977,42.327999999999996,43.65,40.33,3.3200000000000003,2.480000000000004,2343492,3579995,1042166,2537829,876702
2017-04-23,43.602000000000004,43.77,43.45,0.3200000000000003,-0.07000000000000028,44.206,45.35,43.83,1.5200000000000031,-0.2700000000000031,42.84,43.48,41.93,1.5499999999999972,-1.5499999999999972,43.342,44.06,42.0,2.0600000000000023,-2.0600000000000023,1900427,2968548,1393235,1575313,-555569
2017-04-30,40.954,42.05,40.22,1.8299999999999983,-1.4599999999999937,41.226,42.49,40.5,1.990000000000002,-1.75,40.244,41.46,39.7,1.759999999999998,-1.2800000000000011,40.702,41.65,40.28,1.3699999999999974,-0.9099999999999966,1547755,2618006,704615,1913391,-1214313
2017-05-07,40.272,40.83,39.91,0.9200000000000017,-0.9200000000000017,40.476,41.23,40.0,1.2299999999999969,-1.2299999999999969,39.694,40.61,38.94,1.6700000000000017,-1.3299999999999983,40.07,40.74,39.36,1.3800000000000026,-1.3800000000000026,1157232,1554085,951956,602129,602129
2017-05-14,39.66,40.5,39.05,1.4500000000000028,-0.10000000000000142,40.44,41.11,39.85,1.259999999999998,-1.1199999999999974,39.356,40.1,39.05,1.0500000000000043,-0.14000000000000057,39.786,40.54,39.08,1.4600000000000009,-0.8699999999999974,1677213,2257581,839240,1418341,-1418341
2017-05-21,39.306,39.83,38.63,1.1999999999999957,-1.1999999999999957,39.664,40.22,39.31,0.9099999999999966,-0.9099999999999966,38.784,39.4,38.2,1.1999999999999957,-1.1999999999999957,39.204,39.62,38.9,0.7199999999999989,-0.3499999999999943,1023413,1285130,829359,455771,-158278
2017-05-28,39.6525,40.32,39.13,1.1899999999999977,1.1899999999999977,40.195,41.02,39.59,1.4299999999999997,0.5499999999999972,39.207499999999996,39.63,38.85,0.7800000000000011,0.5800000000000054,39.765,40.35,39.33,1.0200000000000031,0.5300000000000011,1285367,1668815,939445,729370,-379600
2017-06-04,39.996,40.79,39.56,1.2299999999999969,0.020000000000003126,40.6,41.2,40.02,1.1799999999999997,0.6299999999999955,39.5,40.06,39.16,0.9000000000000057,-0.17999999999999972,40.068,40.65,39.68,0.9699999999999989,0.8299999999999983,1147531,1408503,815009,593494,318119
2017-06-11,41.882,42.49,40.69,1.8000000000000043,1.8000000000000043,42.592,43.13,42.23,0.9000000000000057,0.03999999999999915,40.894,41.78,39.4,2.3800000000000026,-1.25,41.876,42.76,40.31,2.4499999999999957,-1.7299999999999969,1749238,3082817,706974,2375843,1345965
2017-06-18,39.812,40.26,39.0,1.259999999999998,-0.6400000000000006,40.176,40.68,39.65,1.0300000000000011,-0.8299999999999983,39.208,39.6,38.73,0.8700000000000045,-0.480000000000004,39.644,40.25,39.39,0.8599999999999994,-0.7299999999999969,1349621,1869518,1091377,778141,-741964
2017-06-25,41.104,42.2,39.74,2.460000000000001,2.460000000000001,41.912,42.4,41.14,1.259999999999998,1.259999999999998,40.956,41.84,39.6,2.240000000000002,2.240000000000002,41.474,42.16,40.84,1.3199999999999932,1.3199999999999932,1021501,1197516,830226,367290,-335050
2017-07-02,42.0775,42.81,41.15,1.6600000000000037,-1.3299999999999983,42.6325,43.48,41.91,1.5700000000000003,-1.5700000000000003,41.55,42.43,40.96,1.4699999999999989,-1.4099999999999966,41.980000000000004,43.02,41.07,1.9500000000000028,-1.220000000000006,961996,1393670,695382,698288,201628
2017-07-09,41.346000000000004,42.84,40.47,2.3700000000000045,1.5900000000000034,42.144,43.16,40.86,2.299999999999997,1.4299999999999997,40.68,41.64,39.67,1.9699999999999989,1.9699999999999989,41.384,42.9,40.34,2.559999999999995,1.6699999999999946,1418532,1934375,905990,1028385,-1028385
2017-07-16,42.364,42.96,41.86,1.1000000000000014,1.1000000000000014,42.804,43.46,42.29,1.1700000000000017,0.6499999999999986,42.122,42.45,41.76,0.6900000000000048,0.5300000000000011,42.57,42.98,42.18,0.7999999999999972,0.6799999999999997,1012696,2132156,446569,1685587,-1389948
2017-07-23,42.536,42.81,42.21,0.6000000000000014,-0.46000000000000085,42.928,43.46,42.66,0.8000000000000043,-0.25,41.9,42.42,41.47,0.9500000000000028,-0.7899999999999991,42.614,42.85,42.27,0.5799999999999983,-0.20000000000000284,1191289,1865535,898808,966727,-205798
2017-07-30,40.28,42.65,38.59,4.059999999999995,-3.8200000000000003,41.116,42.86,39.82,3.039999999999999,-3.039999999999999,39.769999999999996,41.47,38.59,2.8799999999999955,-2.8200000000000003,40.346000000000004,42.38,38.72,3.6600000000000037,-2.6799999999999997,2428200,3968364,1704329,2264035,374536
2017-08-06,40.122,40.6,39.62,0.980000000000004,0.6000000000000014,40.972,41.23,40.77,0.45999999999999375,0.45999999999999375,39.844,40.2,39.45,0.75,0.75,40.508,41.04,40.0,1.0399999999999991,0.6999999999999957,4499220,16499903,1250747,15249156,-15249156
2017-08-13,41.504000000000005,42.34,40.7,1.6400000000000006,-0.75,42.266,42.84,42.0,0.8400000000000034,-0.20000000000000284,40.984,41.91,40.34,1.5699999999999932,-0.75,41.61,41.94,40.96,0.9799999999999969,-0.03999999999999915,1644175,2381466,1240913,1140553,-1038457
2017-08-20,42.46,43.01,41.71,1.2999999999999972,0.6999999999999957,43.122,43.33,42.91,0.4200000000000017,0.4200000000000017,42.014,42.37,41.6,0.769999999999996,0.7199999999999989,42.548,42.91,42.15,0.759999999999998,0.45999999999999375,1338478,1525143,1101377,423766,34570
2017-08-27,43.578,45.57,41.7,3.8699999999999974,2.6199999999999974,44.238,46.76,42.25,4.509999999999998,3.809999999999995,43.052,45.45,41.7,3.75,3.6500000000000057,43.64,45.52,41.77,3.75,3.460000000000001,1739489,2183665,1364383,819282,106063
2017-09-03,45.3825,46.05,44.54,1.509999999999998,-1.1400000000000006,45.7575,46.28,45.02,1.259999999999998,-1.1599999999999966,44.76,45.22,44.5,0.7199999999999989,-0.7199999999999989,45.1025,46.01,44.74,1.269999999999996,-1.1099999999999994,1518687,1910644,1147662,762982,-762982
2017-09-10,45.788,46.42,44.86,1.5600000000000023,1.1400000000000006,46.388,46.72,45.75,0.9699999999999989,0.9699999999999989,45.606,45.93,44.86,1.0700000000000003,0.990000000000002,46.042,46.52,45.59,0.9299999999999997,0.7199999999999989,1097097,1435150,901848,533302,380827
2017-09-17,46.73,47.17,46.36,0.8100000000000023,0.6600000000000037,47.112,47.54,46.6,0.9399999999999977,0.9399999999999977,46.58,47.08,45.97,1.1099999999999994,1.1099999999999994,46.818,47.36,46.1,1.259999999999998,1.259999999999998,1052292,1566239,836972,729267,108723
2017-09-24,47.81,49.24,47.28,1.9600000000000009,-0.11999999999999744,48.46,49.4,47.9,1.5,-0.0799999999999983,47.244,48.27,46.11,2.1600000000000037,-0.3399999999999963,47.896,48.82,47.24,1.5799999999999983,-0.21999999999999886,1244226,1658970,845071,813899,-198788
2017-10-01,47.736,48.44,47.32,1.1199999999999974,-0.0799999999999983,48.182,49.08,47.66,1.4200000000000017,-0.25,47.334,48.12,47.03,1.0899999999999963,0.060000000000002274,47.778,48.37,47.53,0.8399999999999963,-0.28999999999999915,658619,885723,501806,383917,-149374
