Date,WisdomTree International SmallCap DividendEtf_Open_average,WisdomTree International SmallCap DividendEtf_Open_max,WisdomTree International SmallCap DividendEtf_Open_min,WisdomTree International SmallCap DividendEtf_Open_volatility,WisdomTree International SmallCap DividendEtf_Open_change,WisdomTree International SmallCap DividendEtf_High_average,WisdomTree International SmallCap DividendEtf_High_max,WisdomTree International SmallCap DividendEtf_High_min,WisdomTree International SmallCap DividendEtf_High_volatility,WisdomTree International SmallCap DividendEtf_High_change,WisdomTree International SmallCap DividendEtf_Low_average,WisdomTree International SmallCap DividendEtf_Low_max,WisdomTree International SmallCap DividendEtf_Low_min,WisdomTree International SmallCap DividendEtf_Low_volatility,WisdomTree International SmallCap DividendEtf_Low_change,WisdomTree International SmallCap DividendEtf_Close_average,WisdomTree International SmallCap DividendEtf_Close_max,WisdomTree International SmallCap DividendEtf_Close_min,WisdomTree International SmallCap DividendEtf_Close_volatility,WisdomTree International SmallCap DividendEtf_Close_change
2016-03-13,58.85,58.85,58.85,0.0,0.0,59.01,59.01,59.01,0.0,0.0,58.65,58.65,58.65,0.0,0.0,58.82,58.82,58.82,0.0,0.0
2016-03-20,57.81,57.81,57.81,0.0,0.0,57.9,57.9,57.9,0.0,0.0,57.59,57.59,57.59,0.0,0.0,57.8,57.8,57.8,0.0,0.0
2016-03-27,57.97,57.97,57.97,0.0,0.0,58.46,58.46,58.46,0.0,0.0,57.81,57.81,57.81,0.0,0.0,58.38,58.38,58.38,0.0,0.0
2016-04-03,58.17,58.17,58.17,0.0,0.0,58.34,58.34,58.34,0.0,0.0,57.99,57.99,57.99,0.0,0.0,58.14,58.14,58.14,0.0,0.0
2016-04-10,59.31,59.31,59.31,0.0,0.0,59.35,59.35,59.35,0.0,0.0,59.11,59.11,59.11,0.0,0.0,59.15,59.15,59.15,0.0,0.0
2016-04-17,59.68,59.68,59.68,0.0,0.0,59.79,59.79,59.79,0.0,0.0,59.37,59.37,59.37,0.0,0.0,59.61,59.61,59.61,0.0,0.0
2016-04-24,59.69,59.69,59.69,0.0,0.0,59.78,59.78,59.78,0.0,0.0,59.21,59.21,59.21,0.0,0.0,59.49,59.49,59.49,0.0,0.0
2016-05-01,58.84,58.84,58.84,0.0,0.0,59.1,59.1,59.1,0.0,0.0,58.79,58.79,58.79,0.0,0.0,59.02,59.02,59.02,0.0,0.0
2016-05-08,58.97,58.97,58.97,0.0,0.0,59.03,59.03,59.03,0.0,0.0,58.61,58.61,58.61,0.0,0.0,58.83,58.83,58.83,0.0,0.0
2016-05-15,59.45,59.45,59.45,0.0,0.0,59.45,59.45,59.45,0.0,0.0,59.14,59.14,59.14,0.0,0.0,59.25,59.25,59.25,0.0,0.0
2016-05-22,60.44,60.44,60.44,0.0,0.0,60.45,60.45,60.45,0.0,0.0,60.13,60.13,60.13,0.0,0.0,60.32,60.32,60.32,0.0,0.0
2016-05-29,60.8,60.8,60.8,0.0,0.0,61.12,61.12,61.12,0.0,0.0,60.64,60.64,60.64,0.0,0.0,61.11,61.11,61.11,0.0,0.0
2016-06-05,60.52,60.52,60.52,0.0,0.0,60.52,60.52,60.52,0.0,0.0,59.82,59.82,59.82,0.0,0.0,60.0,60.0,60.0,0.0,0.0
2016-06-12,58.53,58.53,58.53,0.0,0.0,58.7,58.7,58.7,0.0,0.0,58.06,58.06,58.06,0.0,0.0,58.51,58.51,58.51,0.0,0.0
2016-06-19,55.82,55.82,55.82,0.0,0.0,56.36,56.36,56.36,0.0,0.0,55.28,55.28,55.28,0.0,0.0,55.33,55.33,55.33,0.0,0.0
2016-06-26,56.32,56.32,56.32,0.0,0.0,56.5,56.5,56.5,0.0,0.0,56.31,56.31,56.31,0.0,0.0,56.43,56.43,56.43,0.0,0.0
2016-07-03,55.76,55.76,55.76,0.0,0.0,56.03,56.03,56.03,0.0,0.0,55.6,55.6,55.6,0.0,0.0,56.0,56.0,56.0,0.0,0.0
2016-07-10,57.87,57.87,57.87,0.0,0.0,57.87,57.87,57.87,0.0,0.0,57.57,57.57,57.57,0.0,0.0,57.74,57.74,57.74,0.0,0.0
2016-07-17,57.79,57.79,57.79,0.0,0.0,57.91,57.91,57.91,0.0,0.0,57.71,57.71,57.71,0.0,0.0,57.82,57.82,57.82,0.0,0.0
2016-07-24,59.4,59.4,59.4,0.0,0.0,59.73,59.73,59.73,0.0,0.0,59.37,59.37,59.37,0.0,0.0,59.66,59.66,59.66,0.0,0.0
2016-07-31,58.92,58.92,58.92,0.0,0.0,59.09,59.09,59.09,0.0,0.0,58.75,58.75,58.75,0.0,0.0,59.01,59.01,59.01,0.0,0.0
2016-08-07,60.43,60.43,60.43,0.0,0.0,60.5,60.5,60.5,0.0,0.0,60.17,60.17,60.17,0.0,0.0,60.29,60.29,60.29,0.0,0.0
2016-08-14,60.16,60.16,60.16,0.0,0.0,60.41,60.41,60.41,0.0,0.0,60.06,60.06,60.06,0.0,0.0,60.29,60.29,60.29,0.0,0.0
2016-08-21,60.64,60.64,60.64,0.0,0.0,61.02,61.02,61.02,0.0,0.0,59.87,59.87,59.87,0.0,0.0,60.09,60.09,60.09,0.0,0.0
2016-08-28,60.81,60.81,60.81,0.0,0.0,60.85,60.85,60.85,0.0,0.0,60.53,60.53,60.53,0.0,0.0,60.67,60.67,60.67,0.0,0.0
2016-09-04,61.41,61.41,61.41,0.0,0.0,61.41,61.41,61.41,0.0,0.0,60.74,60.74,60.74,0.0,0.0,60.76,60.76,60.76,0.0,0.0
2016-09-11,60.14,60.14,60.14,0.0,0.0,60.14,60.14,60.14,0.0,0.0,59.87,59.87,59.87,0.0,0.0,59.99,59.99,59.99,0.0,0.0
2016-09-18,61.59,61.59,61.59,0.0,0.0,61.71,61.71,61.71,0.0,0.0,61.53,61.53,61.53,0.0,0.0,61.55,61.55,61.55,0.0,0.0
2016-09-25,61.14,61.14,61.14,0.0,0.0,61.51,61.51,61.51,0.0,0.0,61.09,61.09,61.09,0.0,0.0,61.37,61.37,61.37,0.0,0.0
2016-10-02,60.8,60.8,60.8,0.0,0.0,60.8,60.8,60.8,0.0,0.0,60.19,60.19,60.19,0.0,0.0,60.69,60.69,60.69,0.0,0.0
2016-10-09,60.2,60.2,60.2,0.0,0.0,60.24,60.24,60.24,0.0,0.0,59.84,59.84,59.84,0.0,0.0,59.92,59.92,59.92,0.0,0.0
2016-10-16,60.2,60.2,60.2,0.0,0.0,60.49,60.49,60.49,0.0,0.0,60.17,60.17,60.17,0.0,0.0,60.48,60.48,60.48,0.0,0.0
2016-10-23,60.05,60.05,60.05,0.0,0.0,60.22,60.22,60.22,0.0,0.0,59.94,59.94,59.94,0.0,0.0,60.1,60.1,60.1,0.0,0.0
2016-10-30,59.49,59.49,59.49,0.0,0.0,59.66,59.66,59.66,0.0,0.0,59.34,59.34,59.34,0.0,0.0,59.4,59.4,59.4,0.0,0.0
2016-11-06,59.62,59.62,59.62,0.0,0.0,59.62,59.62,59.62,0.0,0.0,58.99,58.99,58.99,0.0,0.0,59.22,59.22,59.22,0.0,0.0
2016-11-13,58.81,58.81,58.81,0.0,0.0,58.91,58.91,58.91,0.0,0.0,58.66,58.66,58.66,0.0,0.0,58.78,58.78,58.78,0.0,0.0
2016-11-20,59.38,59.38,59.38,0.0,0.0,59.38,59.38,59.38,0.0,0.0,59.16,59.16,59.16,0.0,0.0,59.3,59.3,59.3,0.0,0.0
2016-11-27,59.34,59.34,59.34,0.0,0.0,59.57,59.57,59.57,0.0,0.0,59.34,59.34,59.34,0.0,0.0,59.47,59.47,59.47,0.0,0.0
2016-12-04,60.92,60.92,60.92,0.0,0.0,61.15,61.15,61.15,0.0,0.0,60.88,60.88,60.88,0.0,0.0,61.08,61.08,61.08,0.0,0.0
2016-12-11,60.1,60.1,60.1,0.0,0.0,60.19,60.19,60.19,0.0,0.0,59.89,59.89,59.89,0.0,0.0,59.97,59.97,59.97,0.0,0.0
2016-12-18,59.45,59.45,59.45,0.0,0.0,59.65,59.65,59.65,0.0,0.0,59.45,59.45,59.45,0.0,0.0,59.56,59.56,59.56,0.0,0.0
2016-12-25,60.17,60.17,60.17,0.0,0.0,60.37,60.37,60.37,0.0,0.0,59.91,59.91,59.91,0.0,0.0,60.02,60.02,60.02,0.0,0.0
2017-01-01,61.35,61.35,61.35,0.0,0.0,61.49,61.49,61.49,0.0,0.0,61.32,61.32,61.32,0.0,0.0,61.4,61.4,61.4,0.0,0.0
2017-01-08,61.9,61.9,61.9,0.0,0.0,62.1,62.1,62.1,0.0,0.0,61.87,61.87,61.87,0.0,0.0,62.08,62.08,62.08,0.0,0.0
2017-01-15,61.99,61.99,61.99,0.0,0.0,62.09,62.09,62.09,0.0,0.0,61.9,61.9,61.9,0.0,0.0,62.07,62.07,62.07,0.0,0.0
2017-01-22,62.8,62.8,62.8,0.0,0.0,62.86,62.86,62.86,0.0,0.0,62.61,62.61,62.61,0.0,0.0,62.7,62.7,62.7,0.0,0.0
2017-01-29,63.26,63.26,63.26,0.0,0.0,63.44,63.44,63.44,0.0,0.0,63.17,63.17,63.17,0.0,0.0,63.41,63.41,63.41,0.0,0.0
2017-02-05,63.51,63.51,63.51,0.0,0.0,63.75,63.75,63.75,0.0,0.0,63.3,63.3,63.3,0.0,0.0,63.67,63.67,63.67,0.0,0.0
2017-02-12,64.18,64.18,64.18,0.0,0.0,64.28,64.28,64.28,0.0,0.0,64.06,64.06,64.06,0.0,0.0,64.27,64.27,64.27,0.0,0.0
2017-02-19,63.76,63.76,63.76,0.0,0.0,63.98,63.98,63.98,0.0,0.0,63.73,63.73,63.73,0.0,0.0,63.91,63.91,63.91,0.0,0.0
2017-02-26,64.24,64.24,64.24,0.0,0.0,64.48,64.48,64.48,0.0,0.0,64.03,64.03,64.03,0.0,0.0,64.39,64.39,64.39,0.0,0.0
2017-03-05,64.46,64.46,64.46,0.0,0.0,64.58,64.58,64.58,0.0,0.0,64.31,64.31,64.31,0.0,0.0,64.55,64.55,64.55,0.0,0.0
2017-03-12,65.65,65.65,65.65,0.0,0.0,65.92,65.92,65.92,0.0,0.0,65.55,65.55,65.55,0.0,0.0,65.76,65.76,65.76,0.0,0.0
2017-03-19,65.58,65.58,65.58,0.0,0.0,65.9,65.9,65.9,0.0,0.0,65.58,65.58,65.58,0.0,0.0,65.72,65.72,65.72,0.0,0.0
2017-03-26,65.33,65.33,65.33,0.0,0.0,65.57,65.57,65.57,0.0,0.0,65.21,65.21,65.21,0.0,0.0,65.47,65.47,65.47,0.0,0.0
2017-04-02,65.06,65.06,65.06,0.0,0.0,65.26,65.26,65.26,0.0,0.0,65.01,65.01,65.01,0.0,0.0,65.09,65.09,65.09,0.0,0.0
2017-04-09,65.32,65.32,65.32,0.0,0.0,65.41,65.41,65.41,0.0,0.0,65.18,65.18,65.18,0.0,0.0,65.23,65.23,65.23,0.0,0.0
2017-04-16,65.84,65.84,65.84,0.0,0.0,66.0,66.0,66.0,0.0,0.0,65.77,65.77,65.77,0.0,0.0,65.89,65.89,65.89,0.0,0.0
2017-04-23,67.81,67.81,67.81,0.0,0.0,67.92,67.92,67.92,0.0,0.0,67.75,67.75,67.75,0.0,0.0,67.83,67.83,67.83,0.0,0.0
2017-04-30,68.56,68.56,68.56,0.0,0.0,69.16,69.16,69.16,0.0,0.0,68.48,68.48,68.48,0.0,0.0,69.11,69.11,69.11,0.0,0.0
2017-05-07,68.76,68.76,68.76,0.0,0.0,68.85,68.85,68.85,0.0,0.0,68.6,68.6,68.6,0.0,0.0,68.79,68.79,68.79,0.0,0.0
2017-05-14,69.13,69.13,69.13,0.0,0.0,69.47,69.47,69.47,0.0,0.0,69.13,69.13,69.13,0.0,0.0,69.43,69.43,69.43,0.0,0.0
2017-05-21,69.56,69.56,69.56,0.0,0.0,69.61,69.61,69.61,0.0,0.0,69.44,69.44,69.44,0.0,0.0,69.56,69.56,69.56,0.0,0.0
2017-05-28,70.58,70.58,70.58,0.0,0.0,70.94,70.94,70.94,0.0,0.0,70.56,70.56,70.56,0.0,0.0,70.9,70.9,70.9,0.0,0.0
2017-06-04,69.79,69.79,69.79,0.0,0.0,70.06,70.06,70.06,0.0,0.0,69.62,69.62,69.62,0.0,0.0,69.76,69.76,69.76,0.0,0.0
2017-06-11,69.88,69.88,69.88,0.0,0.0,70.25,70.25,70.25,0.0,0.0,69.8,69.8,69.8,0.0,0.0,70.21,70.21,70.21,0.0,0.0
2017-06-18,69.74,69.74,69.74,0.0,0.0,69.94,69.94,69.94,0.0,0.0,69.7,69.7,69.7,0.0,0.0,69.88,69.88,69.88,0.0,0.0
2017-06-25,69.48,69.48,69.48,0.0,0.0,69.58,69.58,69.58,0.0,0.0,69.15,69.15,69.15,0.0,0.0,69.53,69.53,69.53,0.0,0.0
2017-07-02,68.8,68.8,68.8,0.0,0.0,69.1,69.1,69.1,0.0,0.0,68.71,68.71,68.71,0.0,0.0,69.07,69.07,69.07,0.0,0.0
2017-07-09,70.31,70.31,70.31,0.0,0.0,70.66,70.66,70.66,0.0,0.0,70.28,70.28,70.28,0.0,0.0,70.58,70.58,70.58,0.0,0.0
2017-07-16,71.27,71.27,71.27,0.0,0.0,71.36,71.36,71.36,0.0,0.0,71.08,71.08,71.08,0.0,0.0,71.36,71.36,71.36,0.0,0.0
2017-07-23,71.74,71.74,71.74,0.0,0.0,71.97,71.97,71.97,0.0,0.0,71.64,71.64,71.64,0.0,0.0,71.96,71.96,71.96,0.0,0.0
2017-07-30,72.53,72.53,72.53,0.0,0.0,72.53,72.53,72.53,0.0,0.0,72.13,72.13,72.13,0.0,0.0,72.4,72.4,72.4,0.0,0.0
2017-08-06,71.18,71.18,71.18,0.0,0.0,71.38,71.38,71.38,0.0,0.0,71.0,71.0,71.0,0.0,0.0,71.22,71.22,71.22,0.0,0.0
2017-08-13,71.42,71.42,71.42,0.0,0.0,71.5,71.5,71.5,0.0,0.0,71.21,71.21,71.21,0.0,0.0,71.32,71.32,71.32,0.0,0.0
2017-08-20,71.82,71.82,71.82,0.0,0.0,72.17,72.17,72.17,0.0,0.0,71.75,71.75,71.75,0.0,0.0,72.06,72.06,72.06,0.0,0.0
2017-08-27,72.98,72.98,72.98,0.0,0.0,72.98,72.98,72.98,0.0,0.0,72.67,72.67,72.67,0.0,0.0,72.78,72.78,72.78,0.0,0.0
2017-09-03,73.35,73.35,73.35,0.0,0.0,73.41,73.41,73.41,0.0,0.0,73.26,73.26,73.26,0.0,0.0,73.32,73.32,73.32,0.0,0.0
2017-09-10,73.68,73.68,73.68,0.0,0.0,73.72,73.72,73.72,0.0,0.0,73.53,73.53,73.53,0.0,0.0,73.72,73.72,73.72,0.0,0.0
2017-09-17,74.01,74.01,74.01,0.0,0.0,74.11,74.11,74.11,0.0,0.0,73.89,73.89,73.89,0.0,0.0,73.98,73.98,73.98,0.0,0.0
2017-09-24,73.73,73.73,73.73,0.0,0.0,74.0,74.0,74.0,0.0,0.0,73.56,73.56,73.56,0.0,0.0,73.95,73.95,73.95,0.0,0.0
2017-10-01,73.56,73.56,73.56,0.0,0.0,73.78,73.78,73.78,0.0,0.0,73.26,73.26,73.26,0.0,0.0,73.78,73.78,73.78,0.0,0.0
2017-10-08,75.37,75.37,75.37,0.0,0.0,75.39,75.39,75.39,0.0,0.0,75.28,75.28,75.28,0.0,0.0,75.31,75.31,75.31,0.0,0.0
2017-10-15,74.6,74.6,74.6,0.0,0.0,74.67,74.67,74.67,0.0,0.0,74.46,74.46,74.46,0.0,0.0,74.63,74.63,74.63,0.0,0.0
2017-10-22,74.29,74.29,74.29,0.0,0.0,74.46,74.46,74.46,0.0,0.0,74.06,74.06,74.06,0.0,0.0,74.43,74.43,74.43,0.0,0.0
2017-10-29,75.13,75.13,75.13,0.0,0.0,75.13,75.13,75.13,0.0,0.0,74.82,74.82,74.82,0.0,0.0,75.02,75.02,75.02,0.0,0.0
2017-11-05,74.41,74.41,74.41,0.0,0.0,74.41,74.41,74.41,0.0,0.0,74.21,74.21,74.21,0.0,0.0,74.34,74.34,74.34,0.0,0.0
2017-11-12,73.44,73.44,73.44,0.0,0.0,73.54,73.54,73.54,0.0,0.0,73.39,73.39,73.39,0.0,0.0,73.41,73.41,73.41,0.0,0.0
2017-11-19,75.21,75.21,75.21,0.0,0.0,75.21,75.21,75.21,0.0,0.0,75.09,75.09,75.09,0.0,0.0,75.1,75.1,75.1,0.0,0.0
2017-11-26,74.98,74.98,74.98,0.0,0.0,75.12,75.12,75.12,0.0,0.0,74.7,74.7,74.7,0.0,0.0,75.06,75.06,75.06,0.0,0.0
2017-12-03,74.85,74.85,74.85,0.0,0.0,74.9,74.9,74.9,0.0,0.0,74.69,74.69,74.69,0.0,0.0,74.83,74.83,74.83,0.0,0.0
2017-12-10,75.3,75.3,75.3,0.0,0.0,75.42,75.42,75.42,0.0,0.0,75.2,75.2,75.2,0.0,0.0,75.25,75.25,75.25,0.0,0.0
2017-12-17,76.38,76.38,76.38,0.0,0.0,76.5,76.5,76.5,0.0,0.0,76.26,76.26,76.26,0.0,0.0,76.42,76.42,76.42,0.0,0.0
2017-12-24,77.03,77.03,77.03,0.0,0.0,77.05,77.05,77.05,0.0,0.0,76.7,76.7,76.7,0.0,0.0,76.8,76.8,76.8,0.0,0.0
2017-12-31,78.69,78.69,78.69,0.0,0.0,78.86,78.86,78.86,0.0,0.0,78.53,78.53,78.53,0.0,0.0,78.75,78.75,78.75,0.0,0.0
