Date,EGLE_stock_Open_average,EGLE_stock_Open_max,EGLE_stock_Open_min,EGLE_stock_Open_volatility,EGLE_stock_Open_change,EGLE_stock_High_average,EGLE_stock_High_max,EGLE_stock_High_min,EGLE_stock_High_volatility,EGLE_stock_High_change,EGLE_stock_Low_average,EGLE_stock_Low_max,EGLE_stock_Low_min,EGLE_stock_Low_volatility,EGLE_stock_Low_change,EGLE_stock_Close_average,EGLE_stock_Close_max,EGLE_stock_Close_min,EGLE_stock_Close_volatility,EGLE_stock_Close_change,EGLE_stock_Volume_average,EGLE_stock_Volume_max,EGLE_stock_Volume_min,EGLE_stock_Volume_volatility,EGLE_stock_Volume_change
2016-01-03,62.64,69.8,55.6,14.199999999999996,-14.199999999999996,62.96,69.8,55.6,14.199999999999996,-14.199999999999996,59.36,64.4,53.0,11.400000000000006,-11.400000000000006,59.8,65.0,53.2,11.799999999999997,-11.799999999999997,2158,4139,944,3195,-2490
2016-01-10,47.6,54.0,43.0,11.0,-10.399999999999999,49.2,54.2,43.6,10.600000000000001,-10.600000000000001,44.12,49.2,40.4,8.800000000000004,-8.800000000000004,45.160000000000004,50.6,41.0,9.600000000000001,-9.600000000000001,2201,2651,1861,790,-213
2016-01-17,34.15,41.2,30.4,10.800000000000004,-9.0,35.55,41.4,32.8,8.600000000000001,-6.199999999999996,29.82,33.0,27.8,5.199999999999999,-4.199999999999999,31.6,33.4,30.6,2.799999999999997,-2.799999999999997,3042,3976,2259,1717,749
2016-01-24,28.248,30.0,26.0,4.0,-4.0,29.6,32.8,26.8,5.9999999999999964,-5.9999999999999964,27.12,29.0,25.0,4.0,-4.0,27.44,29.0,25.6,3.3999999999999986,-2.6000000000000014,1199,1715,804,911,911
2016-01-31,21.878,25.6,15.99,9.610000000000001,-9.610000000000001,22.392,27.4,16.36,11.04,-11.04,18.990000000000002,25.6,13.08,12.520000000000001,-12.520000000000001,19.528,25.6,13.24,12.360000000000001,-12.360000000000001,3733,9149,970,8179,3807
2016-02-07,10.496,13.0,8.14,4.859999999999999,-4.859999999999999,11.308,13.48,9.74,3.74,-3.74,9.398,12.45,8.14,4.309999999999999,-4.309999999999999,10.03,13.2,8.35,4.85,-3.799999999999999,3829,9844,1981,7863,-961
2016-02-14,12.6625,15.6,8.6,7.0,6.4,14.247499999999999,15.6,11.12,4.48,3.880000000000001,11.7925,13.83,8.6,5.23,4.800000000000001,13.3225,14.2,10.8,3.3999999999999986,3.3599999999999994,4597,7900,2387,5513,-5513
2016-02-21,12.844000000000001,13.8,12.22,1.58,-1.0,14.026,15.75,12.98,2.7699999999999996,1.5500000000000007,12.456,12.78,12.1,0.6799999999999997,-0.6799999999999997,13.142,13.8,12.6,1.200000000000001,0.8000000000000007,1256,2417,394,2023,-889
2016-02-28,14.52,16.0,14.0,2.0,0.40000000000000036,17.384,27.6,14.0,13.600000000000001,12.88,13.764,14.4,13.2,1.200000000000001,1.200000000000001,16.562,25.8,13.61,12.190000000000001,11.88,6076,24124,1207,22917,22917
2016-03-06,39.28,62.8,27.8,35.0,-1.3999999999999986,48.52,70.0,31.0,39.0,-39.0,30.368000000000002,39.6,25.68,13.920000000000002,-3.280000000000001,37.52,60.0,27.8,32.2,-32.2,34963,100672,11445,89227,-89227
