Date,CATStock_Open_average,CATStock_Open_max,CATStock_Open_min,CATStock_Open_volatility,CATStock_Open_change,CATStock_High_average,CATStock_High_max,CATStock_High_min,CATStock_High_volatility,CATStock_High_change,CATStock_Low_average,CATStock_Low_max,CATStock_Low_min,CATStock_Low_volatility,CATStock_Low_change,CATStock_Close_average,CATStock_Close_max,CATStock_Close_min,CATStock_Close_volatility,CATStock_Close_change,CATStock_Volume_average,CATStock_Volume_max,CATStock_Volume_min,CATStock_Volume_volatility,CATStock_Volume_change
2016-01-03,66.13,68.38,64.33,4.049999999999997,-2.549999999999997,66.684,68.44,64.53,3.9099999999999966,-3.549999999999997,64.87,66.42,62.93,3.490000000000002,-2.789999999999999,65.744,67.99,63.29,4.699999999999996,-4.699999999999996,7649044,8601469,6139106,2462363,-308414
2016-01-10,61.788000000000004,63.67,59.52,4.149999999999999,-4.149999999999999,62.404,63.7,60.09,3.6099999999999994,-3.6099999999999994,60.152,60.85,58.75,2.1000000000000014,-2.1000000000000014,61.22,62.27,59.87,2.4000000000000057,-1.6000000000000014,9483232,12674531,7237267,5437264,3005111
2016-01-17,59.6425,61.23,58.08,3.1499999999999986,0.9699999999999989,60.725,62.56,59.38,3.1799999999999997,2.020000000000003,58.4225,60.6,56.36,4.240000000000002,2.1200000000000045,59.6275,60.98,58.81,2.1699999999999946,1.9499999999999957,8993158,10857685,7815583,3042102,-685499
2016-01-24,59.897999999999996,62.01,58.4,3.6099999999999994,2.729999999999997,60.728,62.45,59.35,3.1000000000000014,2.9399999999999977,58.528,60.76,57.46,3.299999999999997,3.0,59.742,62.24,57.91,4.330000000000005,4.330000000000005,10383059,13567031,8141879,5425152,-2750494
2016-01-31,62.798,65.67,61.28,4.390000000000001,3.700000000000003,64.396,66.99,61.55,5.439999999999998,3.680000000000007,62.088,65.18,59.8,5.38000000000001,3.8000000000000043,63.744,66.12,60.67,5.450000000000003,3.4200000000000017,8126362,12598022,5955727,6642295,1507995
2016-02-07,63.298,65.42,60.91,4.510000000000005,-3.4299999999999997,64.042,65.64,62.31,3.3299999999999983,-2.1700000000000017,62.222,63.66,60.51,3.1499999999999986,-1.8399999999999963,63.042,64.58,61.41,3.1700000000000017,-1.4299999999999997,5852341,7055006,4297399,2757607,-2018090
2016-02-14,65.5575,67.15,64.16,2.990000000000009,0.7600000000000051,66.615,67.79,65.52,2.2700000000000102,-0.030000000000001137,64.6125,65.72,63.51,2.210000000000001,0.5700000000000003,66.0025,67.26,65.21,2.0500000000000114,0.21000000000000796,5840916,7373841,4819413,2554428,175463
2016-02-21,66.3,67.39,64.7,2.6899999999999977,0.980000000000004,67.03999999999999,68.0,65.97,2.030000000000001,0.480000000000004,65.282,66.45,63.07,3.3800000000000026,0.10000000000000853,66.462,67.31,65.78,1.5300000000000011,-0.4399999999999977,5250662,6439213,4149840,2289373,-1637869
2016-02-28,69.208,72.09,67.14,4.950000000000003,4.950000000000003,70.80799999999999,73.96,68.58,5.3799999999999955,5.3799999999999955,68.594,71.54,66.49,5.050000000000011,5.050000000000011,70.152,72.84,67.7,5.140000000000001,5.140000000000001,6918054,9521480,4451551,5069929,878238
2016-03-06,72.66,73.78,72.03,1.75,-0.4399999999999977,73.534,75.73,72.03,3.700000000000003,-2.6300000000000097,71.67,72.8,70.49,2.3100000000000023,-0.519999999999996,72.506,74.77,71.36,3.4099999999999966,-1.9699999999999989,7107224,10740436,4786968,5953468,-5953468
