Date,ANFStock_Open_average,ANFStock_Open_max,ANFStock_Open_min,ANFStock_Open_volatility,ANFStock_Open_change,ANFStock_High_average,ANFStock_High_max,ANFStock_High_min,ANFStock_High_volatility,ANFStock_High_change,ANFStock_Low_average,ANFStock_Low_max,ANFStock_Low_min,ANFStock_Low_volatility,ANFStock_Low_change,ANFStock_Close_average,ANFStock_Close_max,ANFStock_Close_min,ANFStock_Close_volatility,ANFStock_Close_change,ANFStock_Volume_average,ANFStock_Volume_max,ANFStock_Volume_min,ANFStock_Volume_volatility,ANFStock_Volume_change
2016-01-03,26.996,27.41,26.53,0.879999999999999,0.879999999999999,27.688,28.04,27.5,0.5399999999999991,-0.04999999999999716,26.382,27.01,25.44,1.5700000000000003,-0.8999999999999986,27.002,27.61,25.53,2.0799999999999983,-1.8299999999999983,3573286,5266225,2299085,2967140,2246716
2016-01-10,25.774,26.27,25.4,0.870000000000001,-0.26000000000000156,26.162,26.47,25.66,0.8099999999999987,-0.379999999999999,25.048,25.66,24.28,1.379999999999999,-0.7099999999999973,25.814,26.08,25.53,0.5499999999999972,-0.3200000000000003,2679093,3837260,1877838,1959422,867765
2016-01-17,25.685,26.55,24.83,1.7200000000000024,0.7600000000000016,26.2425,26.69,25.86,0.8300000000000018,0.6900000000000013,24.875,25.46,23.96,1.5,0.7800000000000011,25.6925,26.15,25.22,0.9299999999999997,0.620000000000001,2929166,4198544,1648309,2550235,-1326184
2016-01-24,25.686,26.14,25.18,0.9600000000000009,-0.07000000000000028,26.148,26.47,25.83,0.6400000000000006,0.6400000000000006,25.254,25.57,24.8,0.7699999999999996,0.7699999999999996,25.632,26.24,25.0,1.2399999999999984,1.2399999999999984,2004379,2253733,1670032,583701,265089
2016-01-31,26.158,26.6,25.39,1.2100000000000009,-0.7399999999999984,26.638,27.22,25.76,1.4599999999999973,-0.8299999999999983,25.416,26.04,24.25,1.7899999999999991,-1.4899999999999984,25.854,26.71,24.42,2.289999999999999,-1.9299999999999997,2598605,2869883,2011754,858129,827307
2016-02-07,24.11,24.37,23.48,0.8900000000000006,0.16000000000000014,24.694,24.93,24.46,0.46999999999999886,0.21000000000000085,23.674,24.04,23.45,0.5899999999999999,0.3999999999999986,24.279999999999998,24.77,23.79,0.9800000000000004,0.14000000000000057,2388413,3285179,1711288,1573891,-1291061
2016-02-14,25.705,26.3,25.12,1.1799999999999997,1.1799999999999997,26.275,26.81,25.54,1.2699999999999996,0.9800000000000004,25.33,25.74,24.53,1.2099999999999973,1.2099999999999973,26.0725,26.6,25.34,1.2600000000000016,1.1600000000000001,1832806,2309001,1514066,794935,160325
2016-02-21,27.592,28.06,26.71,1.3499999999999979,1.3499999999999979,28.192,28.55,27.88,0.6700000000000017,0.6000000000000014,27.158,27.54,26.48,1.0599999999999987,1.0,27.992,28.48,27.7,0.7800000000000011,0.6999999999999993,2699431,3576835,2238389,1338446,1037096
2016-02-28,30.072,31.17,28.61,2.5600000000000023,2.5600000000000023,30.908,32.81,29.44,3.370000000000001,3.3100000000000023,29.194,30.75,28.3,2.4499999999999993,2.4499999999999993,30.444,32.28,29.05,3.2300000000000004,3.2300000000000004,6480139,12693110,4507835,8185275,-796802
2016-03-06,32.048,32.45,31.7,0.7500000000000036,0.23000000000000398,32.524,32.83,32.26,0.5700000000000003,-0.3500000000000014,31.704,32.03,31.48,0.5500000000000007,0.4400000000000013,32.024,32.46,31.61,0.8500000000000014,0.4700000000000024,2122823,3227133,1510830,1716303,-1716303
2016-03-13,31.84,32.24,31.18,1.0600000000000023,-0.1700000000000017,32.2,32.6,31.93,0.6700000000000017,-0.21999999999999886,31.312,32.1,30.81,1.2900000000000027,-0.5300000000000011,31.736,32.23,31.26,0.9699999999999953,-0.5299999999999976,2110047,2556680,1813681,742999,609493
2016-03-20,31.4975,32.05,30.74,1.3099999999999987,-0.9600000000000009,31.9,32.51,31.54,0.9699999999999989,-0.39000000000000057,30.9775,31.65,30.58,1.0700000000000003,-0.4700000000000024,31.2425,31.67,30.83,0.8400000000000034,0.3500000000000014,2162199,3361922,1519496,1842426,-252920
2016-03-27,31.548000000000002,31.77,31.35,0.41999999999999815,0.0799999999999983,31.876,31.99,31.78,0.2099999999999973,0.029999999999997584,31.252,31.45,31.05,0.3999999999999986,0.0799999999999983,31.622,31.72,31.54,0.17999999999999972,-0.019999999999999574,1429934,1726413,1198309,528104,-279199
2016-04-03,30.756,31.7,29.26,2.4399999999999977,-2.419999999999998,31.034,32.37,29.41,2.9599999999999973,-2.9599999999999973,29.99,31.64,28.12,3.5199999999999996,-3.5199999999999996,30.3,31.87,28.6,3.2699999999999996,-3.2699999999999996,1629610,2537598,1188230,1349368,765481
2016-04-10,28.39,28.62,28.08,0.5400000000000027,-0.490000000000002,28.694,28.78,28.58,0.20000000000000284,-0.120000000000001,27.974,28.34,27.58,0.7600000000000016,0.2699999999999996,28.352,28.69,28.1,0.5899999999999999,0.41000000000000014,1704464,2370747,1257482,1113265,-1099589
2016-04-17,28.798000000000002,29.36,28.42,0.9399999999999977,0.34999999999999787,29.316,29.68,28.8,0.879999999999999,0.5299999999999976,28.51,28.71,28.24,0.4700000000000024,0.33000000000000185,28.844,29.23,28.52,0.7100000000000009,0.3500000000000014,1430360,2004736,970062,1034674,585881
2016-04-24,28.008,28.63,27.42,1.2099999999999973,-1.2099999999999973,28.158,28.73,27.42,1.3099999999999987,-1.2099999999999973,27.368,27.8,26.49,1.3100000000000023,-1.3100000000000023,27.78,28.61,26.73,1.879999999999999,-1.5,1457243,1746328,1001069,745259,-8317
2016-05-01,26.23,27.06,24.8,2.259999999999998,-2.0500000000000007,26.51,27.37,25.22,2.150000000000002,-2.150000000000002,25.522,26.41,24.22,2.1900000000000013,-2.080000000000002,26.01,27.21,24.85,2.3599999999999994,-2.16,2379180,3857562,1231792,2625770,1093488
2016-05-08,24.458,25.11,23.9,1.2100000000000009,-1.2100000000000009,25.0,26.0,24.46,1.5399999999999991,-1.4800000000000004,24.215999999999998,25.09,23.9,1.1900000000000013,-1.1900000000000013,24.608,25.56,24.04,1.5199999999999996,-1.5199999999999996,2519010,2687704,2115995,571709,-453018
2016-05-15,23.664,24.16,22.92,1.2399999999999984,-0.4299999999999997,24.188,24.6,23.17,1.4299999999999997,0.0,23.304,23.9,22.55,1.3499999999999979,-0.34999999999999787,23.71,24.42,22.9,1.5200000000000031,0.16000000000000014,3209686,3999141,2297118,1702023,800587
2016-05-22,23.402,24.93,20.8,4.129999999999999,-3.6799999999999997,24.004,25.49,20.96,4.529999999999998,-4.529999999999998,22.720000000000002,24.73,20.12,4.609999999999999,-4.300000000000001,23.184,25.08,20.19,4.889999999999997,-4.469999999999999,7434616,19976788,2613622,17363166,3782549
2016-05-29,19.7275,20.19,19.47,0.7200000000000024,-0.6600000000000001,19.935000000000002,20.47,19.69,0.7799999999999976,-0.7799999999999976,19.447499999999998,19.66,19.32,0.33999999999999986,-0.26000000000000156,19.5825,19.89,19.42,0.46999999999999886,-0.46999999999999886,4447964,5773833,3781864,1991969,-1991969
