Date,PNWStock_Open_average,PNWStock_Open_max,PNWStock_Open_min,PNWStock_Open_volatility,PNWStock_Open_change,PNWStock_High_average,PNWStock_High_max,PNWStock_High_min,PNWStock_High_volatility,PNWStock_High_change,PNWStock_Low_average,PNWStock_Low_max,PNWStock_Low_min,PNWStock_Low_volatility,PNWStock_Low_change,PNWStock_Close_average,PNWStock_Close_max,PNWStock_Close_min,PNWStock_Close_volatility,PNWStock_Close_change,PNWStock_Volume_average,PNWStock_Volume_max,PNWStock_Volume_min,PNWStock_Volume_volatility,PNWStock_Volume_change
2016-01-03,64.116,64.51,63.88,0.6300000000000026,0.20000000000000284,64.67,65.02,64.49,0.5300000000000011,0.5300000000000011,63.556,63.93,62.94,0.990000000000002,0.4799999999999969,64.292,64.49,64.02,0.46999999999999886,-0.060000000000002274,840999,1045281,644512,400769,-65384
2016-01-10,63.948,64.81,63.1,1.7100000000000009,0.6200000000000045,64.912,65.28,64.56,0.7199999999999989,-0.3300000000000125,63.474000000000004,64.19,62.85,1.3399999999999963,-1.0599999999999952,64.23400000000001,64.81,63.7,1.1099999999999994,-0.769999999999996,1021498,1492919,783971,708948,-114716
2016-01-17,64.175,64.77,63.46,1.3099999999999952,-1.1099999999999923,64.63,65.14,64.17,0.9699999999999989,-0.9099999999999966,63.04,63.94,62.52,1.4199999999999946,-0.9600000000000009,63.964999999999996,64.88,63.26,1.6199999999999974,-0.7800000000000011,921049,1351511,744238,607273,607273
2016-01-24,64.212,65.1,63.39,1.7099999999999937,0.9699999999999989,65.064,66.49,64.31,2.1799999999999926,2.1799999999999926,63.482,65.06,62.51,2.5500000000000043,1.5600000000000023,64.552,66.31,63.75,2.5600000000000023,2.5600000000000023,785090,1114505,655947,458558,426892
2016-01-31,68.018,69.64,66.24,3.4000000000000057,2.3100000000000023,69.014,70.0,67.59,2.4099999999999966,1.5999999999999943,67.55799999999999,68.69,66.02,2.6700000000000017,1.7900000000000063,68.52199999999999,69.71,67.27,2.4399999999999977,1.25,1474523,1850360,1190516,659844,503227
2016-02-07,68.324,68.98,67.44,1.5400000000000063,-1.5400000000000063,68.974,69.72,67.91,1.8100000000000023,-1.8100000000000023,67.404,67.91,66.42,1.4899999999999949,-1.2199999999999989,68.104,68.75,67.22,1.5300000000000011,-1.269999999999996,1273027,1971223,825181,1146042,-807291
2016-02-14,67.2525,67.54,66.94,0.6000000000000085,0.19000000000001194,67.8225,68.65,67.18,1.4699999999999989,1.210000000000008,66.5175,66.67,66.22,0.45000000000000284,-0.04999999999999716,67.45,68.25,66.83,1.4200000000000017,1.0,1330312,1944082,857651,1086431,1086431
2016-02-21,69.852,70.71,68.93,1.779999999999987,1.779999999999987,70.53,71.4,69.85,1.5500000000000114,0.9400000000000119,68.952,70.12,68.32,1.8000000000000114,0.1700000000000017,69.868,71.21,68.54,2.6699999999999875,-1.009999999999991,962522,1386718,678222,708496,211104
2016-02-28,68.4,69.2,67.72,1.480000000000004,-0.3299999999999983,69.024,69.44,68.5,0.9399999999999977,0.06999999999999318,67.486,67.9,66.35,1.5500000000000114,-0.10000000000000853,68.544,69.0,67.92,1.0799999999999983,0.1700000000000017,1222565,1571922,987570,584352,-304614
2016-03-06,70.108,71.61,68.89,2.719999999999999,2.719999999999999,70.912,71.92,69.6,2.3200000000000074,2.3200000000000074,69.666,70.89,68.77,2.1200000000000045,2.1200000000000045,70.518,71.37,69.18,2.1899999999999977,2.0,1102112,1779442,782299,997143,46710
