Date,PZNStock_Open_average,PZNStock_Open_max,PZNStock_Open_min,PZNStock_Open_volatility,PZNStock_Open_change,PZNStock_High_average,PZNStock_High_max,PZNStock_High_min,PZNStock_High_volatility,PZNStock_High_change,PZNStock_Low_average,PZNStock_Low_max,PZNStock_Low_min,PZNStock_Low_volatility,PZNStock_Low_change,PZNStock_Close_average,PZNStock_Close_max,PZNStock_Close_min,PZNStock_Close_volatility,PZNStock_Close_change,PZNStock_Volume_average,PZNStock_Volume_max,PZNStock_Volume_min,PZNStock_Volume_volatility,PZNStock_Volume_change
2016-01-03,8.216000000000001,8.47,8.08,0.39000000000000057,-0.39000000000000057,8.342,8.5,8.08,0.41999999999999993,-0.41999999999999993,8.008000000000001,8.21,7.76,0.45000000000000107,-0.45000000000000107,8.112,8.3,7.79,0.5100000000000007,-0.45999999999999996,27390,33817,20420,13397,-5704
2016-01-10,7.72,7.99,7.3,0.6900000000000004,-0.5499999999999998,7.846,8.12,7.38,0.7399999999999993,-0.6499999999999995,7.486,7.9,7.05,0.8500000000000005,-0.7999999999999998,7.628,7.98,7.14,0.8400000000000007,-0.8300000000000001,35990,65770,24881,40889,27649
2016-01-17,7.11,7.21,6.92,0.29000000000000004,0.009999999999999787,7.27,7.33,7.2,0.1299999999999999,0.1299999999999999,6.965,7.14,6.76,0.3799999999999999,0.16999999999999993,7.12,7.27,7.0,0.2699999999999996,0.2699999999999996,28308,36692,17395,19297,-6455
2016-01-24,7.266,7.51,7.09,0.41999999999999993,0.22999999999999954,7.414,7.77,7.21,0.5599999999999996,0.46999999999999975,7.1979999999999995,7.51,7.05,0.45999999999999996,0.45999999999999996,7.31,7.7,7.08,0.6200000000000001,0.6200000000000001,36782,64947,11014,53933,39414
2016-01-31,7.132,7.63,6.75,0.8799999999999999,-0.8799999999999999,7.174,7.65,6.75,0.9000000000000004,-0.9000000000000004,6.81,7.31,6.34,0.9699999999999998,-0.9699999999999998,6.898,7.37,6.35,1.0200000000000005,-1.0200000000000005,117349,398924,32215,366709,11954
2016-02-07,6.3660000000000005,6.45,6.23,0.21999999999999975,0.02999999999999936,6.602,7.12,6.39,0.7300000000000004,0.6200000000000001,6.23,6.39,6.13,0.2599999999999998,0.2599999999999998,6.502,7.03,6.33,0.7000000000000002,0.5700000000000003,29891,43216,23120,20096,17830
2016-02-14,6.6575,7.08,6.26,0.8200000000000003,-0.8200000000000003,6.705,7.11,6.42,0.6900000000000004,-0.6900000000000004,6.425,6.81,6.1,0.71,-0.6399999999999997,6.5275,6.89,6.27,0.6200000000000001,-0.5999999999999996,53829,95156,33476,61680,-53503
2016-02-21,6.206,6.35,6.11,0.23999999999999932,-0.23999999999999932,6.3420000000000005,6.45,6.23,0.21999999999999975,-0.21999999999999975,6.07,6.22,5.91,0.3099999999999996,-0.3099999999999996,6.14,6.31,6.0,0.3099999999999996,-0.3099999999999996,52300,69067,42734,26333,11959
2016-02-28,6.274,6.46,6.06,0.40000000000000036,0.40000000000000036,6.456,6.67,6.29,0.3799999999999999,0.3799999999999999,6.222,6.35,6.04,0.3099999999999996,0.3099999999999996,6.364,6.61,6.24,0.3700000000000001,0.3700000000000001,40923,57740,14516,43224,1506
2016-03-06,6.544,6.73,6.43,0.3000000000000007,-0.08999999999999986,6.79,7.13,6.6,0.5300000000000002,0.2599999999999998,6.4159999999999995,6.52,6.29,0.22999999999999954,-0.08999999999999986,6.6579999999999995,7.09,6.39,0.7000000000000002,0.29000000000000004,73036,205481,21593,183888,146552
2016-03-13,7.07,7.25,7.0,0.25,0.20000000000000018,7.202,7.46,7.06,0.40000000000000036,0.2999999999999998,6.984,7.25,6.83,0.41999999999999993,0.33000000000000007,7.114,7.33,7.0,0.33000000000000007,0.28000000000000025,101928,264100,22854,241246,233780
2016-03-20,7.3875,7.48,7.3,0.1800000000000006,-0.07000000000000028,7.54,7.59,7.45,0.13999999999999968,-0.05999999999999961,7.285,7.37,7.2,0.16999999999999993,-0.10999999999999943,7.45,7.53,7.34,0.1900000000000004,-0.0600000000000005,46602,88848,27057,61791,-51910
2016-03-27,7.468,7.51,7.38,0.1299999999999999,0.04999999999999982,7.61,7.69,7.49,0.20000000000000018,0.1899999999999995,7.39,7.5,7.24,0.2599999999999998,0.20000000000000018,7.498,7.59,7.34,0.25,0.25,21524,36512,10837,25675,-12347
2016-04-03,7.4719999999999995,7.54,7.39,0.15000000000000036,-0.1299999999999999,7.572,7.72,7.45,0.2699999999999996,-0.20000000000000018,7.372,7.5,7.16,0.33999999999999986,-0.1900000000000004,7.454,7.63,7.26,0.3700000000000001,-0.16000000000000014,24364,31928,16581,15347,8435
2016-04-10,7.867999999999999,8.29,7.49,0.7999999999999989,0.2999999999999998,8.182,8.79,7.83,0.9599999999999991,0.16999999999999993,7.7,8.0,7.48,0.5199999999999996,0.019999999999999574,7.868,8.29,7.53,0.7599999999999989,-0.25,55327,81203,23392,57811,3766
2016-04-17,8.136000000000001,9.06,7.52,1.540000000000001,1.5300000000000002,8.596,9.6,7.71,1.8899999999999997,1.8899999999999997,8.024000000000001,8.92,7.25,1.67,1.67,8.512,9.49,7.52,1.9700000000000006,1.9700000000000006,48630,77184,22360,54824,32411
2016-04-24,9.278,9.56,9.0,0.5600000000000005,-0.5600000000000005,9.388,9.56,9.21,0.34999999999999964,-0.34999999999999964,9.118,9.3,8.84,0.46000000000000085,-0.46000000000000085,9.204,9.35,9.01,0.33999999999999986,-0.28999999999999915,54393,87684,39302,48382,-37341
2016-05-01,9.05,9.15,8.97,0.17999999999999972,-0.08000000000000007,9.258000000000001,9.31,9.15,0.16000000000000014,-0.009999999999999787,9.002,9.1,8.94,0.16000000000000014,-0.049999999999998934,9.154,9.25,9.04,0.21000000000000085,0.009999999999999787,30981,65348,8495,56853,-7346
