Date,QCOMStock_Open_average,QCOMStock_Open_max,QCOMStock_Open_min,QCOMStock_Open_volatility,QCOMStock_Open_change,QCOMStock_High_average,QCOMStock_High_max,QCOMStock_High_min,QCOMStock_High_volatility,QCOMStock_High_change,QCOMStock_Low_average,QCOMStock_Low_max,QCOMStock_Low_min,QCOMStock_Low_volatility,QCOMStock_Low_change,QCOMStock_Close_average,QCOMStock_Close_max,QCOMStock_Close_min,QCOMStock_Close_volatility,QCOMStock_Close_change,QCOMStock_Volume_average,QCOMStock_Volume_max,QCOMStock_Volume_min,QCOMStock_Volume_volatility,QCOMStock_Volume_change
2016-01-03,48.568,50.46,46.81,3.6499999999999986,-2.6199999999999974,48.856,50.6,46.85,3.75,-3.3200000000000003,47.512,49.07,45.84,3.229999999999997,-3.069999999999993,47.984,50.12,45.88,4.239999999999995,-4.239999999999995,15523646,20495620,12571257,7924363,2714271
2016-01-10,46.456,47.22,46.04,1.1799999999999997,-0.3200000000000003,47.14,48.01,46.51,1.5,-0.020000000000003126,45.598,46.07,45.13,0.9399999999999977,-0.19999999999999574,46.448,47.73,45.82,1.9099999999999966,-0.25,15824684,21649380,9290710,12358670,3648401
2016-01-17,46.542500000000004,47.81,45.5,2.3100000000000023,1.3100000000000023,47.12,48.28,46.18,2.1000000000000014,1.7000000000000028,45.7525,47.44,44.39,3.049999999999997,1.9699999999999989,46.785,48.07,45.93,2.1400000000000006,1.9799999999999969,13127499,14761544,12154853,2606691,-525098
2016-01-24,46.684,48.0,44.05,3.950000000000003,-3.9200000000000017,47.398,48.85,45.35,3.5,-3.039999999999999,45.868,47.52,43.47,4.050000000000004,-3.8500000000000014,46.512,48.52,43.59,4.93,-2.239999999999995,16583714,27935180,9273362,18661818,14673368
2016-01-31,44.712,45.45,43.6,1.8500000000000014,0.740000000000002,45.634,46.41,45.0,1.4099999999999966,-0.8099999999999952,43.746,44.39,42.88,1.509999999999998,-0.6199999999999974,44.734,46.11,43.15,2.960000000000001,-2.0899999999999963,14488488,21079668,10709828,10369840,-2410621
2016-02-07,43.403999999999996,44.0,42.51,1.490000000000002,-0.1599999999999966,44.158,44.76,43.29,1.4699999999999989,0.6000000000000014,42.842,43.16,42.24,0.9199999999999946,0.25,43.604,44.56,42.96,1.6000000000000014,0.6700000000000017,11483532,12799021,10044634,2754387,-1102523
2016-02-14,47.525,49.04,45.6,3.4399999999999977,3.4399999999999977,48.6775,50.04,46.83,3.210000000000001,3.210000000000001,47.2975,48.76,45.4,3.3599999999999994,3.3599999999999994,48.41,49.42,46.73,2.690000000000005,2.690000000000005,14517663,16196763,13173124,3023639,2364228
2016-02-21,51.053333333333335,52.0,50.0,2.0,1.6600000000000037,51.58,52.0,51.0,1.0,0.45000000000000284,50.626666666666665,51.73,49.73,2.0,1.6599999999999966,51.36833333333333,51.73,50.42,1.3099999999999952,0.44999999999999574,10584304,16793620,8352364,8441256,-8287368
2016-02-28,51.884,52.45,51.08,1.3700000000000045,1.1599999999999966,52.466,52.98,51.53,1.4499999999999957,1.3699999999999974,51.554,52.24,50.71,1.5300000000000011,1.1899999999999977,52.158,52.85,50.79,2.0600000000000023,1.8699999999999974,12981004,15664768,11977412,3687356,643030
2016-03-06,52.448,52.89,51.91,0.980000000000004,0.15000000000000568,52.852000000000004,53.52,52.37,1.1500000000000057,-0.8800000000000026,51.828,52.36,51.17,1.1899999999999977,-0.46999999999999886,52.39,53.3,51.95,1.3499999999999943,-1.0799999999999983,11354569,13964474,9539053,4425421,1223514
