Date,FORMStock_Open_average,FORMStock_Open_max,FORMStock_Open_min,FORMStock_Open_volatility,FORMStock_Open_change,FORMStock_High_average,FORMStock_High_max,FORMStock_High_min,FORMStock_High_volatility,FORMStock_High_change,FORMStock_Low_average,FORMStock_Low_max,FORMStock_Low_min,FORMStock_Low_volatility,FORMStock_Low_change,FORMStock_Close_average,FORMStock_Close_max,FORMStock_Close_min,FORMStock_Close_volatility,FORMStock_Close_change,FORMStock_Volume_average,FORMStock_Volume_max,FORMStock_Volume_min,FORMStock_Volume_volatility,FORMStock_Volume_change
2016-01-03,8.506,8.87,8.22,0.6499999999999986,-0.6499999999999986,8.592,8.98,8.31,0.6699999999999999,-0.5800000000000001,8.214,8.51,7.73,0.7799999999999994,-0.7799999999999994,8.322,8.64,7.76,0.8800000000000008,-0.8300000000000001,171419,200493,135439,65054,27005
2016-01-10,7.76,7.97,7.57,0.39999999999999947,-0.1999999999999993,7.896,7.99,7.73,0.2599999999999998,-0.14999999999999947,7.582,7.69,7.42,0.27000000000000046,-0.27000000000000046,7.75,7.87,7.62,0.25,-0.25,166041,212359,113224,99135,96627
2016-01-17,7.987500000000001,8.39,7.58,0.8100000000000005,0.6500000000000004,8.26,8.6,7.8,0.7999999999999998,0.7999999999999998,7.8774999999999995,8.33,7.56,0.7700000000000005,0.7400000000000002,8.165,8.57,7.68,0.8900000000000006,0.8900000000000006,224641,330677,166513,164164,-132612
2016-01-24,8.286,8.55,8.03,0.5200000000000014,-0.5200000000000014,8.428,8.58,8.23,0.34999999999999964,-0.19000000000000128,8.108,8.35,7.9,0.4499999999999993,-0.3200000000000003,8.188,8.37,7.91,0.4599999999999991,-0.05999999999999872,185496,318015,102154,215861,92682
2016-01-31,7.83,8.27,6.95,1.3199999999999994,-1.3199999999999994,7.94,8.4,7.11,1.29,-1.29,7.388,8.16,6.54,1.62,-1.4400000000000004,7.57,8.25,6.86,1.3899999999999997,-1.2000000000000002,493539,1172143,116950,1055193,620195
2016-02-07,6.584,7.06,6.28,0.7799999999999994,-0.6599999999999993,6.722,7.07,6.38,0.6900000000000004,-0.47000000000000064,6.35,6.55,6.15,0.39999999999999947,-0.33999999999999986,6.474,6.73,6.34,0.39000000000000057,-0.39000000000000057,314758,366060,232917,133143,-122663
2016-02-14,6.7225,6.94,6.39,0.5500000000000007,0.5500000000000007,6.9175,7.16,6.62,0.54,0.54,6.619999999999999,6.8,6.39,0.41000000000000014,0.3799999999999999,6.8325,6.95,6.6,0.35000000000000053,0.33000000000000007,283203,344811,226451,118360,-36233
2016-02-21,7.218333333333334,7.46,6.98,0.47999999999999954,0.47999999999999954,7.395,7.55,7.07,0.47999999999999954,0.3899999999999997,7.051666666666667,7.46,6.67,0.79,0.5800000000000001,7.291666666666667,7.46,6.99,0.46999999999999975,0.46999999999999975,285973,504115,0,504115,-442049
2016-02-28,7.68,7.88,7.46,0.41999999999999993,0.41999999999999993,7.828,7.97,7.69,0.27999999999999936,0.27999999999999936,7.548,7.7,7.34,0.3600000000000003,0.3600000000000003,7.732,7.84,7.6,0.2400000000000002,0.14000000000000057,383146,644441,201830,442611,-118600
2016-03-06,7.544,7.66,7.43,0.23000000000000043,-0.20000000000000018,7.672,7.72,7.63,0.08999999999999986,-0.0699999999999994,7.398,7.47,7.36,0.10999999999999943,-0.0699999999999994,7.532,7.65,7.38,0.27000000000000046,0.11000000000000032,255736,456930,175765,281165,12559
2016-03-13,7.648,7.8,7.43,0.3700000000000001,0.20999999999999996,7.8100000000000005,7.9,7.69,0.20999999999999996,0.08999999999999986,7.5040000000000004,7.65,7.33,0.3200000000000003,0.10000000000000053,7.68,7.76,7.42,0.33999999999999986,-0.02999999999999936,274120,328950,208523,120427,-14413
2016-03-20,7.8575,8.14,7.59,0.5500000000000007,-0.27000000000000046,7.9775,8.25,7.6,0.6500000000000004,-0.6500000000000004,7.6375,7.86,7.4,0.45999999999999996,-0.45999999999999996,7.7625,8.04,7.57,0.46999999999999886,-0.46999999999999886,337409,514813,212286,302527,-173476
2016-03-27,7.298,7.57,7.1,0.47000000000000064,-0.47000000000000064,7.508,7.9,7.32,0.5800000000000001,-0.25,7.18,7.47,6.81,0.6600000000000001,-0.3200000000000003,7.436,7.88,7.27,0.6100000000000003,-0.21000000000000085,407203,948724,199585,749139,123700
2016-04-03,7.202,7.28,7.15,0.1299999999999999,0.010000000000000675,7.29,7.41,7.21,0.20000000000000018,0.040000000000000036,7.074,7.12,6.98,0.13999999999999968,0.0,7.174,7.2,7.12,0.08000000000000007,-0.020000000000000462,282732,334332,203019,131313,-103363
2016-04-10,7.2780000000000005,7.46,7.13,0.33000000000000007,0.2699999999999996,7.412,7.57,7.2,0.3700000000000001,0.2400000000000002,7.142,7.32,6.98,0.33999999999999986,0.20999999999999996,7.33,7.52,7.13,0.3899999999999997,0.2999999999999998,260419,329255,186161,143094,59442
2016-04-17,7.358,7.44,7.29,0.15000000000000036,-0.05000000000000071,7.41,7.46,7.32,0.13999999999999968,-0.009999999999999787,7.224,7.31,7.18,0.1299999999999999,0.11999999999999922,7.344,7.44,7.26,0.1800000000000006,-0.08000000000000007,194135,201361,185896,15465,-11852
2016-04-24,7.454000000000001,8.05,7.23,0.8200000000000003,0.6900000000000004,7.79,8.52,7.44,1.0799999999999992,0.6200000000000001,7.274,7.45,7.16,0.29000000000000004,0.29000000000000004,7.586,8.13,7.22,0.910000000000001,0.4800000000000004,351046,593826,181632,412194,408328
2016-05-01,7.124,7.67,6.84,0.8300000000000001,-0.8200000000000003,7.2700000000000005,7.89,6.92,0.9699999999999998,-0.9699999999999998,6.9479999999999995,7.26,6.78,0.47999999999999954,-0.46999999999999975,7.0040000000000004,7.33,6.83,0.5,-0.5,318811,477549,226031,251518,-251518
2016-05-08,6.994,7.15,6.8,0.35000000000000053,0.08000000000000007,7.144,7.2,7.02,0.1800000000000006,-0.14000000000000057,6.896,7.03,6.8,0.23000000000000043,0.03000000000000025,7.022,7.12,6.88,0.2400000000000002,-0.08999999999999986,183211,250951,89885,161066,-55866
2016-05-15,6.752,6.97,6.58,0.3899999999999997,-0.3899999999999997,6.92,7.0,6.84,0.16000000000000014,-0.07000000000000028,6.628,6.77,6.48,0.28999999999999915,-0.21999999999999975,6.756,6.93,6.51,0.41999999999999993,0.040000000000000036,273657,454749,132555,322194,-176162
2016-05-22,7.152,7.26,6.93,0.33000000000000007,0.3100000000000005,7.322,7.43,7.23,0.1999999999999993,0.1999999999999993,7.13,7.24,6.92,0.3200000000000003,0.3200000000000003,7.25,7.43,7.1,0.33000000000000007,0.33000000000000007,173694,229022,106006,123016,9700
2016-05-29,7.3325,7.43,7.13,0.2999999999999998,-0.08000000000000007,7.4399999999999995,7.48,7.42,0.0600000000000005,-0.05000000000000071,7.2075,7.33,7.13,0.20000000000000018,0.16000000000000014,7.34,7.42,7.17,0.25,0.20999999999999996,270180,360320,173977,186343,-87213
2016-06-05,7.5200000000000005,7.75,7.36,0.3899999999999997,0.3899999999999997,7.6819999999999995,7.91,7.42,0.4900000000000002,0.4299999999999997,7.45,7.59,7.25,0.33999999999999986,0.33999999999999986,7.64,7.88,7.41,0.46999999999999975,0.33000000000000007,289804,510253,155718,354535,-168428
2016-06-12,7.852,8.11,7.69,0.41999999999999904,0.41999999999999904,8.004,8.22,7.84,0.3800000000000008,0.3800000000000008,7.81,8.0,7.68,0.3200000000000003,0.3200000000000003,7.95,8.15,7.74,0.41000000000000014,0.41000000000000014,365221,617984,202320,415664,324694
