Date,NPN_stock_Open_average,NPN_stock_Open_max,NPN_stock_Open_min,NPN_stock_Open_volatility,NPN_stock_Open_change,NPN_stock_High_average,NPN_stock_High_max,NPN_stock_High_min,NPN_stock_High_volatility,NPN_stock_High_change,NPN_stock_Low_average,NPN_stock_Low_max,NPN_stock_Low_min,NPN_stock_Low_volatility,NPN_stock_Low_change,NPN_stock_Close_average,NPN_stock_Close_max,NPN_stock_Close_min,NPN_stock_Close_volatility,NPN_stock_Close_change,NPN_stock_Volume_average,NPN_stock_Volume_max,NPN_stock_Volume_min,NPN_stock_Volume_volatility,NPN_stock_Volume_change
2016-05-29,16.3075,16.5,16.16,0.33999999999999986,-0.04999999999999716,16.45,16.7,16.29,0.41000000000000014,-0.019999999999999574,16.275,16.49,16.16,0.3299999999999983,0.07000000000000028,16.4175,16.7,16.19,0.509999999999998,0.09999999999999787,1451,3816,301,3515,-880
2016-06-05,16.46,16.95,16.24,0.7100000000000009,-0.5999999999999979,16.585,16.95,16.44,0.509999999999998,-0.46999999999999886,16.2475,16.32,16.13,0.19000000000000128,0.19000000000000128,16.2825,16.4,16.13,0.2699999999999996,0.22000000000000242,6232,11795,1588,10207,10207
2016-06-12,16.393333333333334,16.47,16.35,0.11999999999999744,0.00999999999999801,16.49,16.65,16.35,0.29999999999999716,0.29999999999999716,16.346666666666668,16.47,16.21,0.259999999999998,0.14999999999999858,16.44333333333333,16.65,16.21,0.4399999999999977,0.4399999999999977,993,1660,362,1298,703
2016-06-19,16.2425,16.47,16.06,0.41000000000000014,0.41000000000000014,16.375,16.6,16.06,0.5400000000000027,0.4200000000000017,16.2175,16.37,16.06,0.3100000000000023,0.3100000000000023,16.31,16.45,16.06,0.39000000000000057,0.3100000000000023,1119,2226,100,2126,552
2016-06-26,16.694,16.95,16.45,0.5,0.33999999999999986,16.798,17.23,16.45,0.7800000000000011,0.7800000000000011,16.452,16.61,16.25,0.35999999999999943,-0.019999999999999574,16.580000000000002,16.7,16.44,0.259999999999998,0.259999999999998,1808,3100,243,2857,-1919
2016-07-03,16.79,16.9,16.68,0.21999999999999886,0.21999999999999886,16.79,16.9,16.68,0.21999999999999886,0.21999999999999886,16.655,16.68,16.63,0.05000000000000071,-0.05000000000000071,16.655,16.68,16.63,0.05000000000000071,-0.05000000000000071,256,300,212,88,88
2016-07-10,17.0,17.25,16.74,0.5100000000000016,-0.25,17.134,17.33,16.81,0.5199999999999996,-0.21000000000000085,16.832,17.0,16.64,0.35999999999999943,-0.019999999999999574,17.112,17.25,16.81,0.4400000000000013,-0.23999999999999844,2493,5841,691,5150,-1797
2016-07-17,17.2,17.39,16.78,0.6099999999999994,-0.46999999999999886,17.3275,17.44,17.23,0.21000000000000085,-0.019999999999999574,17.0925,17.23,16.77,0.46000000000000085,-0.4299999999999997,17.305,17.44,17.23,0.21000000000000085,-0.019999999999999574,1592,2641,1015,1626,1626
2016-07-24,16.9425,17.07,16.72,0.3500000000000014,-0.09999999999999787,17.045,17.1,16.94,0.16000000000000014,-0.09999999999999787,16.7075,16.73,16.67,0.05999999999999872,0.05999999999999872,16.875,17.1,16.67,0.4299999999999997,0.05999999999999872,2269,3743,1475,2268,-123
2016-07-31,16.924,17.06,16.75,0.3099999999999987,0.3099999999999987,17.078,17.25,16.89,0.35999999999999943,0.16999999999999815,16.838,17.04,16.66,0.379999999999999,-0.05999999999999872,16.936,17.15,16.66,0.48999999999999844,-0.10000000000000142,1687,4272,370,3902,-3902
2016-08-07,16.945,17.14,16.75,0.39000000000000057,-0.39000000000000057,17.29,17.44,17.14,0.3000000000000007,0.3000000000000007,16.945,17.14,16.75,0.39000000000000057,-0.39000000000000057,17.28,17.42,17.14,0.28000000000000114,0.28000000000000114,3032,4903,1161,3742,3742
2016-08-14,17.116,17.45,16.77,0.6799999999999997,-0.46000000000000085,17.198,17.45,16.77,0.6799999999999997,-0.370000000000001,16.946,17.03,16.77,0.26000000000000156,0.00999999999999801,17.067999999999998,17.25,16.77,0.4800000000000004,0.03999999999999915,1921,2828,803,2025,-1176
2016-08-21,16.964,17.16,16.8,0.35999999999999943,0.05000000000000071,17.216,17.37,17.14,0.23000000000000043,-0.030000000000001137,16.896,16.98,16.8,0.17999999999999972,0.17999999999999972,17.09,17.17,17.01,0.16000000000000014,-0.060000000000002274,3488,9791,1081,8710,-244
2016-08-28,17.074,17.5,16.85,0.6499999999999986,-0.5899999999999999,17.266000000000002,17.5,17.12,0.379999999999999,-0.379999999999999,16.974,17.1,16.85,0.25,-0.10999999999999943,17.124,17.35,16.96,0.39000000000000057,-0.259999999999998,1807,2902,883,2019,850
2016-09-04,17.0,17.12,16.92,0.1999999999999993,0.1700000000000017,17.2175,17.34,17.14,0.1999999999999993,0.08999999999999986,16.935000000000002,17.01,16.86,0.15000000000000213,-0.08999999999999986,17.1125,17.34,16.97,0.370000000000001,0.370000000000001,1201,2523,504,2019,1817
2016-09-11,16.9,17.04,16.71,0.3299999999999983,-0.09999999999999787,17.05,17.43,16.91,0.5199999999999996,-0.4800000000000004,16.77,16.85,16.62,0.23000000000000043,0.08000000000000185,16.8575,17.05,16.67,0.379999999999999,-0.17999999999999972,1856,3554,204,3350,-1940
2016-09-18,16.852,16.98,16.65,0.33000000000000185,-0.19000000000000128,16.96,17.01,16.85,0.16000000000000014,-0.16000000000000014,16.72,16.98,16.51,0.46999999999999886,0.240000000000002,16.89,17.01,16.78,0.23000000000000043,-0.23000000000000043,1405,3268,613,2655,-120
2016-09-25,16.743333333333332,16.83,16.65,0.17999999999999972,-0.10000000000000142,16.78333333333333,16.87,16.65,0.22000000000000242,-0.22000000000000242,16.676666666666666,16.73,16.65,0.08000000000000185,-0.08000000000000185,16.69333333333333,16.78,16.65,0.13000000000000256,-0.13000000000000256,3728,8032,200,7832,-7832
2016-10-02,16.6625,16.69,16.65,0.0400000000000027,-0.030000000000001137,16.9075,17.5,16.65,0.8500000000000014,0.6700000000000017,16.509999999999998,16.66,16.08,0.5800000000000018,0.010000000000001563,16.765,17.48,16.28,1.1999999999999993,0.8300000000000018,2289,3704,132,3572,1012
2016-10-09,17.25,17.25,17.25,0.0,0.0,17.25,17.25,17.25,0.0,0.0,17.25,17.25,17.25,0.0,0.0,17.25,17.25,17.25,0.0,0.0,179,179,179,0,0
2016-10-16,16.7025,17.05,16.36,0.6900000000000013,-0.6900000000000013,16.7975,17.05,16.36,0.6900000000000013,-0.6900000000000013,16.525,16.86,16.12,0.7399999999999984,-0.40000000000000213,16.755,16.92,16.36,0.5600000000000023,-0.5199999999999996,1849,3759,267,3492,-2467
2016-10-23,16.88,17.14,16.7,0.4400000000000013,0.4400000000000013,16.91,17.14,16.7,0.4400000000000013,0.4400000000000013,16.80666666666667,16.92,16.7,0.22000000000000242,0.22000000000000242,16.836666666666666,16.92,16.7,0.22000000000000242,0.22000000000000242,838,2057,211,1846,37
2016-10-30,16.805,17.0,16.62,0.379999999999999,-0.029999999999997584,16.805,17.0,16.62,0.379999999999999,-0.029999999999997584,16.689999999999998,17.0,16.45,0.5500000000000007,-0.1999999999999993,16.73,17.0,16.61,0.39000000000000057,-0.03999999999999915,907,2488,207,2281,1883
2016-11-06,16.3,16.3,16.3,0.0,0.0,16.3,16.3,16.3,0.0,0.0,15.78,15.78,15.78,0.0,0.0,15.78,15.78,15.78,0.0,0.0,2755,2755,2755,0,0
2016-11-13,15.747499999999999,15.94,15.5,0.4399999999999995,-0.15000000000000036,15.965,16.0,15.93,0.07000000000000028,-0.009999999999999787,15.725,15.89,15.5,0.39000000000000057,-0.14000000000000057,15.9525,16.0,15.89,0.10999999999999943,0.03999999999999915,1358,3000,500,2500,2500
2016-11-20,15.86,15.93,15.75,0.17999999999999972,0.17999999999999972,15.866666666666667,15.93,15.77,0.16000000000000014,0.16000000000000014,15.653333333333332,15.74,15.53,0.21000000000000085,-0.16000000000000014,15.69,15.85,15.53,0.3200000000000003,-0.16000000000000014,3074,7374,300,7074,-7074
2016-11-27,15.6525,15.99,15.32,0.6699999999999999,-0.1899999999999995,15.74,15.99,15.52,0.47000000000000064,-0.10999999999999943,15.43,15.55,15.32,0.23000000000000043,0.05000000000000071,15.505,15.57,15.35,0.22000000000000064,0.0,2507,4418,779,3639,-3639
2016-12-04,15.93,16.0,15.73,0.2699999999999996,-0.20999999999999908,15.948,16.0,15.8,0.1999999999999993,-0.1399999999999988,15.812,15.97,15.59,0.3800000000000008,-0.34999999999999964,15.878,16.0,15.68,0.3200000000000003,-0.1399999999999988,2109,2970,202,2768,1559
2016-12-11,15.543999999999999,15.85,15.18,0.6699999999999999,-0.4299999999999997,15.618,15.85,15.43,0.41999999999999993,-0.33000000000000007,15.218,15.39,15.12,0.27000000000000135,-0.14000000000000057,15.42,15.8,15.23,0.5700000000000003,-0.33999999999999986,5392,10929,2794,8135,-6228
2016-12-18,15.61,15.93,15.4,0.5299999999999994,0.16999999999999993,15.804,16.03,15.5,0.5300000000000011,0.46000000000000085,15.532,15.7,15.26,0.4399999999999995,0.1899999999999995,15.73,16.0,15.46,0.5399999999999991,0.5,3972,6780,542,6238,6238
2016-12-25,16.9875,17.5,16.45,1.0500000000000007,1.0,17.2475,17.5,16.99,0.5100000000000016,0.5100000000000016,16.7775,17.19,16.41,0.7800000000000011,0.5100000000000016,17.1125,17.5,16.95,0.5500000000000007,0.020000000000003126,3094,5948,2097,3851,-61
2017-01-01,16.9225,17.5,16.59,0.9100000000000001,-0.3999999999999986,17.0225,17.5,16.59,0.9100000000000001,0.0,16.435000000000002,16.5,16.4,0.10000000000000142,0.020000000000003126,16.435000000000002,16.5,16.4,0.10000000000000142,0.020000000000003126,2435,4740,691,4049,-537
2017-01-08,16.55,16.9,16.38,0.5199999999999996,0.0400000000000027,16.947499999999998,17.5,16.66,0.8399999999999999,-0.7699999999999996,16.4125,16.51,16.34,0.1700000000000017,0.0400000000000027,16.8575,17.5,16.54,0.9600000000000009,-0.7699999999999996,4018,12455,731,11724,-11724
2017-01-15,16.58,16.9,16.39,0.509999999999998,-0.4499999999999993,16.73,16.9,16.39,0.509999999999998,0.0,16.543333333333333,16.9,16.34,0.5599999999999987,-0.5599999999999987,16.61,16.9,16.39,0.509999999999998,-0.35999999999999943,3329,9018,451,8567,8499
2017-01-22,16.4575,16.49,16.36,0.129999999999999,0.129999999999999,16.5175,16.6,16.49,0.11000000000000298,-0.11000000000000298,16.305,16.49,16.05,0.4399999999999977,0.0,16.375,16.6,16.07,0.5300000000000011,-0.26000000000000156,2434,5700,200,5500,-3128
2017-01-29,16.39,16.45,16.25,0.1999999999999993,0.1999999999999993,16.4,16.49,16.25,0.23999999999999844,0.23999999999999844,16.37,16.43,16.25,0.17999999999999972,0.120000000000001,16.4,16.49,16.25,0.23999999999999844,0.23999999999999844,666,2022,111,1911,1753
2017-02-05,16.52,16.94,16.08,0.860000000000003,0.860000000000003,16.593333333333334,16.94,16.3,0.6400000000000006,0.6400000000000006,16.126666666666665,16.15,16.08,0.07000000000000028,0.07000000000000028,16.246666666666666,16.3,16.15,0.15000000000000213,-0.15000000000000213,989,1666,350,1316,-603
2017-02-12,16.393333333333334,16.57,16.29,0.28000000000000114,0.030000000000001137,16.41,16.57,16.32,0.25,-0.019999999999999574,16.393333333333334,16.57,16.29,0.28000000000000114,0.030000000000001137,16.41,16.57,16.32,0.25,-0.019999999999999574,533,650,350,300,-250
2017-02-19,16.516666666666666,16.58,16.48,0.09999999999999787,-0.09999999999999787,16.523333333333333,16.59,16.49,0.10000000000000142,-0.10000000000000142,16.35,16.48,16.13,0.3500000000000014,0.03999999999999915,16.39,16.49,16.2,0.28999999999999915,0.00999999999999801,1400,2203,440,1763,-1118
2017-02-26,16.006,16.2,15.73,0.46999999999999886,-0.14999999999999858,16.142,16.23,16.05,0.17999999999999972,-0.17999999999999972,15.668,15.81,15.42,0.39000000000000057,0.3000000000000007,15.892,16.18,15.6,0.5800000000000001,0.45000000000000107,4227,11871,996,10875,-10481
2017-03-05,15.905000000000001,16.0,15.81,0.1899999999999995,-0.1899999999999995,15.965,16.07,15.86,0.21000000000000085,-0.21000000000000085,15.6,15.66,15.54,0.120000000000001,0.120000000000001,15.915000000000001,16.03,15.8,0.23000000000000043,-0.23000000000000043,3994,6563,1425,5138,-5138
2017-03-12,15.69,15.8,15.58,0.22000000000000064,0.14999999999999858,15.74,15.8,15.58,0.22000000000000064,0.019999999999999574,15.622,15.78,15.55,0.22999999999999865,0.22999999999999865,15.732,15.79,15.58,0.20999999999999908,0.049999999999998934,1975,3593,175,3418,-3418
2017-03-19,15.7675,15.81,15.7,0.11000000000000121,-0.08999999999999986,15.7775,15.81,15.74,0.07000000000000028,-0.049999999999998934,15.715,15.79,15.6,0.1899999999999995,-0.08999999999999986,15.725,15.79,15.6,0.1899999999999995,-0.049999999999998934,265,375,178,197,197
2017-03-26,15.927499999999998,16.08,15.72,0.35999999999999766,-0.20999999999999908,15.9375,16.08,15.72,0.35999999999999766,-0.16999999999999815,15.8225,16.08,15.62,0.4599999999999991,-0.20999999999999908,15.84,16.08,15.65,0.42999999999999794,-0.16999999999999815,1107,1760,275,1485,-775
2017-04-02,15.668000000000001,16.07,15.32,0.75,-0.75,15.72,16.07,15.49,0.5800000000000001,-0.5300000000000011,15.432,15.6,15.29,0.3100000000000005,-0.3100000000000005,15.584,15.94,15.33,0.6099999999999994,-0.4599999999999991,7406,11729,586,11143,11143
2017-04-09,15.5075,15.54,15.45,0.08999999999999986,0.019999999999999574,15.532499999999999,15.55,15.51,0.040000000000000924,0.019999999999999574,15.3925,15.45,15.35,0.09999999999999964,-0.05000000000000071,15.49,15.55,15.42,0.13000000000000078,0.049999999999998934,2450,2692,1959,733,70
2017-04-16,15.365,15.54,15.26,0.27999999999999936,-0.14999999999999858,15.5075,15.55,15.46,0.08999999999999986,-0.0799999999999983,15.2725,15.49,15.07,0.41999999999999993,-0.41999999999999993,15.4475,15.51,15.31,0.1999999999999993,-0.17999999999999972,3256,7301,901,6400,4326
2017-04-23,15.3,15.37,15.22,0.14999999999999858,-0.08000000000000007,15.366,15.4,15.31,0.08999999999999986,-0.030000000000001137,15.234,15.3,15.16,0.14000000000000057,-0.08000000000000007,15.328,15.4,15.28,0.120000000000001,-0.120000000000001,1494,3150,628,2522,603
2017-04-30,15.427499999999998,15.54,15.27,0.2699999999999996,0.17999999999999972,15.495,15.56,15.45,0.11000000000000121,-0.07000000000000028,15.295,15.31,15.27,0.040000000000000924,0.030000000000001137,15.45,15.56,15.31,0.25,-0.10999999999999943,1698,2688,511,2177,-1120
2017-05-07,15.25,15.43,15.17,0.2599999999999998,-0.21999999999999886,15.258000000000001,15.43,15.21,0.21999999999999886,-0.21999999999999886,15.162,15.21,15.09,0.120000000000001,0.120000000000001,15.216000000000001,15.23,15.21,0.019999999999999574,-0.019999999999999574,3622,10027,1158,8869,-7769
2017-05-14,15.182,15.2,15.17,0.02999999999999936,-0.019999999999999574,15.198,15.23,15.18,0.05000000000000071,0.019999999999999574,15.062,15.14,14.81,0.33000000000000007,0.33000000000000007,15.174,15.2,15.14,0.05999999999999872,0.019999999999999574,4122,6295,2218,4077,-521
2017-05-21,15.252,15.39,15.1,0.2900000000000009,0.08999999999999986,15.298,15.39,15.24,0.15000000000000036,0.08999999999999986,15.07,15.19,14.85,0.33999999999999986,-0.3000000000000007,15.24,15.31,15.18,0.13000000000000078,0.08999999999999986,2977,4567,966,3601,-1810
2017-05-28,15.31,15.48,15.15,0.33000000000000007,0.17999999999999972,15.370000000000001,15.48,15.3,0.17999999999999972,0.15000000000000036,15.206666666666667,15.33,15.14,0.1899999999999995,0.1899999999999995,15.243333333333334,15.4,15.14,0.2599999999999998,0.2599999999999998,2773,3532,1384,2148,-127
2017-06-04,15.4175,15.51,15.27,0.2400000000000002,0.22000000000000064,15.467500000000001,15.51,15.4,0.10999999999999943,0.019999999999999574,15.265,15.37,15.22,0.14999999999999858,0.1399999999999988,15.3075,15.37,15.24,0.129999999999999,0.009999999999999787,1142,1587,201,1386,-1386
2017-06-11,15.344999999999999,15.49,15.25,0.2400000000000002,-0.2400000000000002,15.372499999999999,15.49,15.28,0.21000000000000085,-0.21000000000000085,15.265,15.32,15.23,0.08999999999999986,-0.02999999999999936,15.335,15.4,15.27,0.13000000000000078,-0.13000000000000078,2718,4596,775,3821,-736
2017-06-18,15.372499999999999,15.51,15.29,0.22000000000000064,0.030000000000001137,15.545,15.8,15.34,0.46000000000000085,0.46000000000000085,15.309999999999999,15.37,15.27,0.09999999999999964,0.02000000000000135,15.54,15.8,15.34,0.46000000000000085,0.46000000000000085,3338,5033,1003,4030,2942
2017-06-25,15.6075,15.8,15.32,0.4800000000000004,-0.33999999999999986,15.7,15.8,15.65,0.15000000000000036,-0.03999999999999915,15.442499999999999,15.63,15.32,0.3100000000000005,-0.129999999999999,15.67,15.69,15.65,0.03999999999999915,-0.03999999999999915,2171,3044,600,2444,-1822
2017-07-02,15.9125,16.0,15.78,0.22000000000000064,-0.22000000000000064,15.9125,16.0,15.78,0.22000000000000064,-0.22000000000000064,15.725,15.95,15.25,0.6999999999999993,-0.6400000000000006,15.725,15.95,15.25,0.6999999999999993,-0.6400000000000006,1681,4965,105,4860,4547
2017-07-09,15.732,15.86,15.56,0.29999999999999893,-0.10999999999999943,15.734,15.86,15.56,0.29999999999999893,-0.10999999999999943,15.482000000000001,15.67,15.3,0.3699999999999992,0.2599999999999998,15.532,15.75,15.3,0.4499999999999993,0.3699999999999992,933,2520,300,2220,420
2017-07-16,15.7,15.75,15.64,0.10999999999999943,0.03999999999999915,15.732,15.75,15.7,0.05000000000000071,0.0,15.634,15.73,15.42,0.3100000000000005,0.03999999999999915,15.676,15.74,15.47,0.2699999999999996,0.0,1616,4376,100,4276,1670
2017-07-23,15.725,15.75,15.7,0.05000000000000071,0.05000000000000071,15.725,15.75,15.7,0.05000000000000071,0.05000000000000071,15.655000000000001,15.68,15.63,0.049999999999998934,-0.049999999999998934,15.71,15.74,15.68,0.0600000000000005,0.0600000000000005,848,1072,625,447,447
2017-07-30,15.952,16.81,15.62,1.1899999999999995,-1.1899999999999995,15.962,16.81,15.62,1.1899999999999995,-1.1899999999999995,15.714,15.8,15.62,0.1800000000000015,-0.010000000000001563,15.726,15.8,15.62,0.1800000000000015,-0.010000000000001563,458,1030,104,926,-906
2017-08-06,15.717500000000001,15.8,15.5,0.3000000000000007,-0.3000000000000007,15.780000000000001,15.84,15.68,0.16000000000000014,-0.120000000000001,15.6725,15.8,15.5,0.3000000000000007,-0.3000000000000007,15.7725,15.84,15.65,0.1899999999999995,-0.15000000000000036,1977,5584,100,5484,1657
2017-08-13,15.57,15.73,15.42,0.3100000000000005,-0.08000000000000007,15.712,15.8,15.56,0.2400000000000002,-0.2400000000000002,15.564,15.7,15.42,0.27999999999999936,-0.08000000000000007,15.648,15.76,15.5,0.2599999999999998,-0.03999999999999915,676,1360,200,1160,-475
2017-08-20,15.45,15.62,15.35,0.2699999999999996,-0.08999999999999986,15.49,15.75,15.35,0.40000000000000036,-0.08999999999999986,15.416,15.61,15.3,0.3099999999999987,-0.08999999999999986,15.459999999999999,15.75,15.33,0.41999999999999993,-0.08999999999999986,2366,4805,240,4565,-165
2017-08-27,15.566,15.75,15.42,0.33000000000000007,0.0600000000000005,15.566,15.75,15.42,0.33000000000000007,0.0600000000000005,15.396,15.48,15.35,0.13000000000000078,0.08000000000000007,15.412,15.48,15.35,0.13000000000000078,0.08000000000000007,760,1215,476,739,113
2017-09-03,15.52,15.75,15.41,0.33999999999999986,-0.33999999999999986,15.530000000000001,15.75,15.42,0.33000000000000007,-0.33000000000000007,15.3325,15.43,15.25,0.17999999999999972,0.009999999999999787,15.365,15.47,15.25,0.22000000000000064,0.09999999999999964,2692,3927,1344,2583,1158
2017-09-10,15.3225,15.36,15.27,0.08999999999999986,0.03999999999999915,15.33,15.37,15.27,0.09999999999999964,0.03999999999999915,15.2825,15.31,15.25,0.0600000000000005,-0.009999999999999787,15.307500000000001,15.34,15.27,0.07000000000000028,-0.019999999999999574,1066,2176,149,2027,-1600
2017-09-17,15.466000000000001,15.72,15.3,0.41999999999999993,0.1999999999999993,15.592,15.81,15.38,0.4299999999999997,-0.2699999999999996,15.370000000000001,15.5,15.25,0.25,0.08000000000000007,15.53,15.77,15.32,0.4499999999999993,-0.3899999999999988,1907,5275,117,5158,-840
2017-09-24,15.4525,15.84,15.01,0.8300000000000001,-0.6699999999999999,15.645,15.84,15.49,0.34999999999999964,-0.1899999999999995,15.3925,15.68,15.01,0.6699999999999999,-0.6699999999999999,15.545,15.68,15.32,0.35999999999999943,-0.35999999999999943,1215,3800,115,3685,3685
2017-10-01,15.196666666666667,15.25,15.16,0.08999999999999986,0.07000000000000028,15.37,15.4,15.35,0.05000000000000071,-0.040000000000000924,15.19,15.25,15.16,0.08999999999999986,0.08999999999999986,15.37,15.4,15.35,0.05000000000000071,-0.040000000000000924,1328,3066,415,2651,-2651
