Date,iShares MSCI Germany Small-CapEtf_Open_average,iShares MSCI Germany Small-CapEtf_Open_max,iShares MSCI Germany Small-CapEtf_Open_min,iShares MSCI Germany Small-CapEtf_Open_volatility,iShares MSCI Germany Small-CapEtf_Open_change,iShares MSCI Germany Small-CapEtf_High_average,iShares MSCI Germany Small-CapEtf_High_max,iShares MSCI Germany Small-CapEtf_High_min,iShares MSCI Germany Small-CapEtf_High_volatility,iShares MSCI Germany Small-CapEtf_High_change,iShares MSCI Germany Small-CapEtf_Low_average,iShares MSCI Germany Small-CapEtf_Low_max,iShares MSCI Germany Small-CapEtf_Low_min,iShares MSCI Germany Small-CapEtf_Low_volatility,iShares MSCI Germany Small-CapEtf_Low_change,iShares MSCI Germany Small-CapEtf_Close_average,iShares MSCI Germany Small-CapEtf_Close_max,iShares MSCI Germany Small-CapEtf_Close_min,iShares MSCI Germany Small-CapEtf_Close_volatility,iShares MSCI Germany Small-CapEtf_Close_change
2016-07-10,40.76,40.76,40.76,0.0,0.0,40.85,40.85,40.85,0.0,0.0,40.67,40.67,40.67,0.0,0.0,40.77,40.77,40.77,0.0,0.0
2016-07-17,41.21,41.21,41.21,0.0,0.0,41.21,41.21,41.21,0.0,0.0,41.21,41.21,41.21,0.0,0.0,41.21,41.21,41.21,0.0,0.0
2016-07-24,42.96,42.96,42.96,0.0,0.0,43.01,43.01,43.01,0.0,0.0,42.96,42.96,42.96,0.0,0.0,43.0,43.0,43.0,0.0,0.0
2016-07-31,42.57,42.57,42.57,0.0,0.0,42.57,42.57,42.57,0.0,0.0,42.56,42.56,42.56,0.0,0.0,42.56,42.56,42.56,0.0,0.0
2016-08-07,43.65,43.65,43.65,0.0,0.0,43.74,43.74,43.74,0.0,0.0,43.57,43.57,43.57,0.0,0.0,43.64,43.64,43.64,0.0,0.0
2016-08-14,43.71,43.71,43.71,0.0,0.0,43.93,43.93,43.93,0.0,0.0,43.71,43.71,43.71,0.0,0.0,43.93,43.93,43.93,0.0,0.0
2016-08-21,43.83,43.83,43.83,0.0,0.0,43.83,43.83,43.83,0.0,0.0,43.05,43.05,43.05,0.0,0.0,43.17,43.17,43.17,0.0,0.0
2016-08-28,43.99,43.99,43.99,0.0,0.0,43.99,43.99,43.99,0.0,0.0,43.75,43.75,43.75,0.0,0.0,43.86,43.86,43.86,0.0,0.0
2016-09-04,43.62,43.62,43.62,0.0,0.0,43.65,43.65,43.65,0.0,0.0,43.57,43.57,43.57,0.0,0.0,43.57,43.57,43.57,0.0,0.0
2016-09-11,43.12,43.12,43.12,0.0,0.0,43.18,43.18,43.18,0.0,0.0,43.12,43.12,43.12,0.0,0.0,43.17,43.17,43.17,0.0,0.0
2016-09-18,44.23,44.23,44.23,0.0,0.0,44.23,44.23,44.23,0.0,0.0,44.18,44.18,44.18,0.0,0.0,44.2,44.2,44.2,0.0,0.0
2016-09-25,44.26,44.26,44.26,0.0,0.0,44.26,44.26,44.26,0.0,0.0,44.26,44.26,44.26,0.0,0.0,44.26,44.26,44.26,0.0,0.0
2016-10-02,43.66,43.66,43.66,0.0,0.0,43.66,43.66,43.66,0.0,0.0,43.37,43.37,43.37,0.0,0.0,43.59,43.59,43.59,0.0,0.0
2016-10-09,42.95,42.95,42.95,0.0,0.0,42.95,42.95,42.95,0.0,0.0,42.95,42.95,42.95,0.0,0.0,42.95,42.95,42.95,0.0,0.0
2016-10-16,42.67,42.67,42.67,0.0,0.0,42.74,42.74,42.74,0.0,0.0,42.67,42.67,42.67,0.0,0.0,42.74,42.74,42.74,0.0,0.0
2016-10-23,42.22,42.22,42.22,0.0,0.0,42.31,42.31,42.31,0.0,0.0,42.22,42.22,42.22,0.0,0.0,42.26,42.26,42.26,0.0,0.0
2016-10-30,41.5,41.5,41.5,0.0,0.0,41.58,41.58,41.58,0.0,0.0,41.5,41.5,41.5,0.0,0.0,41.58,41.58,41.58,0.0,0.0
2016-11-06,40.8,40.8,40.8,0.0,0.0,40.88,40.88,40.88,0.0,0.0,40.8,40.8,40.8,0.0,0.0,40.88,40.88,40.88,0.0,0.0
2016-11-13,40.09,40.09,40.09,0.0,0.0,40.09,40.09,40.09,0.0,0.0,39.96,39.96,39.96,0.0,0.0,40.05,40.05,40.05,0.0,0.0
2016-11-20,39.94,39.94,39.94,0.0,0.0,40.13,40.13,40.13,0.0,0.0,39.94,39.94,39.94,0.0,0.0,40.1,40.1,40.1,0.0,0.0
2016-11-27,39.5,39.5,39.5,0.0,0.0,39.5,39.5,39.5,0.0,0.0,39.3,39.3,39.3,0.0,0.0,39.36,39.36,39.36,0.0,0.0
2016-12-04,40.5,40.5,40.5,0.0,0.0,40.57,40.57,40.57,0.0,0.0,40.5,40.5,40.5,0.0,0.0,40.54,40.54,40.54,0.0,0.0
2016-12-11,40.48,40.48,40.48,0.0,0.0,40.48,40.48,40.48,0.0,0.0,40.29,40.29,40.29,0.0,0.0,40.33,40.33,40.33,0.0,0.0
2016-12-18,40.63,40.63,40.63,0.0,0.0,40.63,40.63,40.63,0.0,0.0,40.63,40.63,40.63,0.0,0.0,40.63,40.63,40.63,0.0,0.0
2016-12-25,41.44,41.44,41.44,0.0,0.0,41.63,41.63,41.63,0.0,0.0,41.43,41.43,41.43,0.0,0.0,41.44,41.44,41.44,0.0,0.0
2017-01-01,42.04,42.04,42.04,0.0,0.0,42.1,42.1,42.1,0.0,0.0,41.95,41.95,41.95,0.0,0.0,41.95,41.95,41.95,0.0,0.0
2017-01-08,42.56,42.56,42.56,0.0,0.0,42.66,42.66,42.66,0.0,0.0,42.46,42.46,42.46,0.0,0.0,42.66,42.66,42.66,0.0,0.0
2017-01-15,42.95,42.95,42.95,0.0,0.0,43.0,43.0,43.0,0.0,0.0,42.88,42.88,42.88,0.0,0.0,42.96,42.96,42.96,0.0,0.0
2017-01-22,43.61,43.61,43.61,0.0,0.0,43.66,43.66,43.66,0.0,0.0,43.61,43.61,43.61,0.0,0.0,43.66,43.66,43.66,0.0,0.0
2017-01-29,43.82,43.82,43.82,0.0,0.0,43.82,43.82,43.82,0.0,0.0,43.74,43.74,43.74,0.0,0.0,43.74,43.74,43.74,0.0,0.0
2017-02-05,43.4,43.4,43.4,0.0,0.0,43.52,43.52,43.52,0.0,0.0,43.4,43.4,43.4,0.0,0.0,43.52,43.52,43.52,0.0,0.0
2017-02-12,44.42,44.42,44.42,0.0,0.0,44.45,44.45,44.45,0.0,0.0,44.38,44.38,44.38,0.0,0.0,44.38,44.38,44.38,0.0,0.0
2017-02-19,43.67,43.67,43.67,0.0,0.0,43.75,43.75,43.75,0.0,0.0,43.67,43.67,43.67,0.0,0.0,43.74,43.74,43.74,0.0,0.0
2017-02-26,44.63,44.63,44.63,0.0,0.0,44.67,44.67,44.67,0.0,0.0,44.45,44.45,44.45,0.0,0.0,44.64,44.64,44.64,0.0,0.0
2017-03-05,44.99,44.99,44.99,0.0,0.0,45.34,45.34,45.34,0.0,0.0,44.99,44.99,44.99,0.0,0.0,45.34,45.34,45.34,0.0,0.0
2017-03-12,46.05,46.05,46.05,0.0,0.0,46.17,46.17,46.17,0.0,0.0,45.99,45.99,45.99,0.0,0.0,46.15,46.15,46.15,0.0,0.0
2017-03-19,46.02,46.02,46.02,0.0,0.0,46.45,46.45,46.45,0.0,0.0,46.02,46.02,46.02,0.0,0.0,46.39,46.39,46.39,0.0,0.0
2017-03-26,46.41,46.41,46.41,0.0,0.0,46.61,46.61,46.61,0.0,0.0,46.33,46.33,46.33,0.0,0.0,46.55,46.55,46.55,0.0,0.0
2017-04-02,46.2,46.2,46.2,0.0,0.0,46.43,46.43,46.43,0.0,0.0,46.2,46.2,46.2,0.0,0.0,46.36,46.36,46.36,0.0,0.0
2017-04-09,46.24,46.24,46.24,0.0,0.0,46.29,46.29,46.29,0.0,0.0,46.24,46.24,46.24,0.0,0.0,46.29,46.29,46.29,0.0,0.0
2017-04-16,46.68,46.68,46.68,0.0,0.0,46.9,46.9,46.9,0.0,0.0,46.65,46.65,46.65,0.0,0.0,46.76,46.76,46.76,0.0,0.0
2017-04-23,49.33,49.33,49.33,0.0,0.0,49.33,49.33,49.33,0.0,0.0,49.11,49.11,49.11,0.0,0.0,49.19,49.19,49.19,0.0,0.0
2017-04-30,50.54,50.54,50.54,0.0,0.0,51.0,51.0,51.0,0.0,0.0,50.39,50.39,50.39,0.0,0.0,51.0,51.0,51.0,0.0,0.0
2017-05-07,50.72,50.72,50.72,0.0,0.0,50.96,50.96,50.96,0.0,0.0,50.71,50.71,50.71,0.0,0.0,50.96,50.96,50.96,0.0,0.0
2017-05-14,51.63,51.63,51.63,0.0,0.0,52.15,52.15,52.15,0.0,0.0,51.63,51.63,51.63,0.0,0.0,52.07,52.07,52.07,0.0,0.0
2017-05-21,52.95,52.95,52.95,0.0,0.0,52.96,52.96,52.96,0.0,0.0,52.7,52.7,52.7,0.0,0.0,52.93,52.93,52.93,0.0,0.0
2017-05-28,54.85,54.85,54.85,0.0,0.0,54.85,54.85,54.85,0.0,0.0,54.5,54.5,54.5,0.0,0.0,54.73,54.73,54.73,0.0,0.0
2017-06-04,53.5,53.5,53.5,0.0,0.0,53.75,53.75,53.75,0.0,0.0,53.38,53.38,53.38,0.0,0.0,53.45,53.45,53.45,0.0,0.0
2017-06-11,52.79,52.79,52.79,0.0,0.0,53.22,53.22,53.22,0.0,0.0,52.79,52.79,52.79,0.0,0.0,53.19,53.19,53.19,0.0,0.0
2017-06-18,52.16,52.16,52.16,0.0,0.0,52.54,52.54,52.54,0.0,0.0,52.16,52.16,52.16,0.0,0.0,52.4,52.4,52.4,0.0,0.0
2017-06-25,52.35,52.35,52.35,0.0,0.0,52.35,52.35,52.35,0.0,0.0,51.86,51.86,51.86,0.0,0.0,52.12,52.12,52.12,0.0,0.0
2017-07-02,52.14,52.14,52.14,0.0,0.0,52.5,52.5,52.5,0.0,0.0,52.14,52.14,52.14,0.0,0.0,52.42,52.42,52.42,0.0,0.0
2017-07-09,54.56,54.56,54.56,0.0,0.0,54.69,54.69,54.69,0.0,0.0,54.36,54.36,54.36,0.0,0.0,54.59,54.59,54.59,0.0,0.0
2017-07-16,54.66,54.66,54.66,0.0,0.0,54.8,54.8,54.8,0.0,0.0,54.51,54.51,54.51,0.0,0.0,54.8,54.8,54.8,0.0,0.0
2017-07-23,55.16,55.16,55.16,0.0,0.0,55.48,55.48,55.48,0.0,0.0,55.16,55.16,55.16,0.0,0.0,55.36,55.36,55.36,0.0,0.0
2017-07-30,56.39,56.39,56.39,0.0,0.0,56.62,56.62,56.62,0.0,0.0,56.3,56.3,56.3,0.0,0.0,56.46,56.46,56.46,0.0,0.0
2017-08-06,55.1,55.1,55.1,0.0,0.0,55.46,55.46,55.46,0.0,0.0,55.04,55.04,55.04,0.0,0.0,55.43,55.43,55.43,0.0,0.0
2017-08-13,56.12,56.12,56.12,0.0,0.0,56.3,56.3,56.3,0.0,0.0,56.08,56.08,56.08,0.0,0.0,56.3,56.3,56.3,0.0,0.0
2017-08-20,56.55,56.55,56.55,0.0,0.0,57.29,57.29,57.29,0.0,0.0,56.55,56.55,56.55,0.0,0.0,57.2,57.2,57.2,0.0,0.0
2017-08-27,57.84,57.84,57.84,0.0,0.0,57.84,57.84,57.84,0.0,0.0,57.58,57.58,57.58,0.0,0.0,57.62,57.62,57.62,0.0,0.0
2017-09-03,59.0,59.0,59.0,0.0,0.0,59.07,59.07,59.07,0.0,0.0,58.88,58.88,58.88,0.0,0.0,58.9,58.9,58.9,0.0,0.0
2017-09-10,59.46,59.46,59.46,0.0,0.0,59.51,59.51,59.51,0.0,0.0,59.24,59.24,59.24,0.0,0.0,59.36,59.36,59.36,0.0,0.0
2017-09-17,60.41,60.41,60.41,0.0,0.0,60.62,60.62,60.62,0.0,0.0,60.34,60.34,60.34,0.0,0.0,60.42,60.42,60.42,0.0,0.0
2017-09-24,60.25,60.25,60.25,0.0,0.0,60.6,60.6,60.6,0.0,0.0,60.06,60.06,60.06,0.0,0.0,60.54,60.54,60.54,0.0,0.0
2017-10-01,60.75,60.75,60.75,0.0,0.0,60.75,60.75,60.75,0.0,0.0,60.28,60.28,60.28,0.0,0.0,60.48,60.48,60.48,0.0,0.0
2017-10-08,61.75,61.75,61.75,0.0,0.0,61.77,61.77,61.77,0.0,0.0,61.41,61.41,61.41,0.0,0.0,61.5,61.5,61.5,0.0,0.0
2017-10-15,61.46,61.46,61.46,0.0,0.0,61.46,61.46,61.46,0.0,0.0,60.7,60.7,60.7,0.0,0.0,60.7,60.7,60.7,0.0,0.0
2017-10-22,61.07,61.07,61.07,0.0,0.0,61.07,61.07,61.07,0.0,0.0,60.76,60.76,60.76,0.0,0.0,60.88,60.88,60.88,0.0,0.0
2017-10-29,61.86,61.86,61.86,0.0,0.0,61.95,61.95,61.95,0.0,0.0,61.58,61.58,61.58,0.0,0.0,61.74,61.74,61.74,0.0,0.0
2017-11-05,60.23,60.23,60.23,0.0,0.0,60.51,60.51,60.51,0.0,0.0,60.11,60.11,60.11,0.0,0.0,60.36,60.36,60.36,0.0,0.0
2017-11-12,61.59,61.59,61.59,0.0,0.0,61.62,61.62,61.62,0.0,0.0,61.38,61.38,61.38,0.0,0.0,61.45,61.45,61.45,0.0,0.0
2017-11-19,62.92,62.92,62.92,0.0,0.0,63.12,63.12,63.12,0.0,0.0,62.61,62.61,62.61,0.0,0.0,63.04,63.04,63.04,0.0,0.0
2017-11-26,62.35,62.35,62.35,0.0,0.0,62.5,62.5,62.5,0.0,0.0,62.31,62.31,62.31,0.0,0.0,62.41,62.41,62.41,0.0,0.0
2017-12-03,62.08,62.08,62.08,0.0,0.0,62.21,62.21,62.21,0.0,0.0,62.01,62.01,62.01,0.0,0.0,62.13,62.13,62.13,0.0,0.0
2017-12-10,62.13,62.13,62.13,0.0,0.0,62.3,62.3,62.3,0.0,0.0,62.1,62.1,62.1,0.0,0.0,62.24,62.24,62.24,0.0,0.0
2017-12-17,63.2,63.2,63.2,0.0,0.0,63.31,63.31,63.31,0.0,0.0,62.96,62.96,62.96,0.0,0.0,63.31,63.31,63.31,0.0,0.0
2017-12-24,64.56,64.56,64.56,0.0,0.0,64.71,64.71,64.71,0.0,0.0,64.21,64.21,64.21,0.0,0.0,64.25,64.25,64.25,0.0,0.0
2017-12-31,66.84,66.84,66.84,0.0,0.0,67.29,67.29,67.29,0.0,0.0,66.81,66.81,66.81,0.0,0.0,67.23,67.23,67.23,0.0,0.0
