Date,RCG_stock_Open_average,RCG_stock_Open_max,RCG_stock_Open_min,RCG_stock_Open_volatility,RCG_stock_Open_change,RCG_stock_High_average,RCG_stock_High_max,RCG_stock_High_min,RCG_stock_High_volatility,RCG_stock_High_change,RCG_stock_Low_average,RCG_stock_Low_max,RCG_stock_Low_min,RCG_stock_Low_volatility,RCG_stock_Low_change,RCG_stock_Close_average,RCG_stock_Close_max,RCG_stock_Close_min,RCG_stock_Close_volatility,RCG_stock_Close_change,RCG_stock_Volume_average,RCG_stock_Volume_max,RCG_stock_Volume_min,RCG_stock_Volume_volatility,RCG_stock_Volume_change
2016-01-03,0.88,0.88,0.88,0.0,0.0,0.88,0.88,0.88,0.0,0.0,0.855,0.87,0.84,0.030000000000000027,-0.030000000000000027,0.855,0.87,0.84,0.030000000000000027,-0.030000000000000027,1054,1201,908,293,-293
2016-01-10,0.8049999999999999,0.84,0.77,0.06999999999999995,0.06999999999999995,0.84,0.86,0.82,0.040000000000000036,0.040000000000000036,0.8049999999999999,0.84,0.77,0.06999999999999995,0.06999999999999995,0.84,0.86,0.82,0.040000000000000036,0.040000000000000036,700,1200,200,1000,-1000
2016-01-17,0.7966666666666666,0.82,0.77,0.04999999999999993,-0.019999999999999907,0.8033333333333333,0.82,0.77,0.04999999999999993,0.0,0.74,0.8,0.64,0.16000000000000003,0.020000000000000018,0.79,0.81,0.76,0.050000000000000044,0.010000000000000009,6039,13898,1900,11998,-420
2016-01-24,0.86,0.98,0.75,0.22999999999999998,0.22999999999999998,0.9199999999999999,1.04,0.82,0.22000000000000008,0.22000000000000008,0.8575,0.98,0.75,0.22999999999999998,0.22999999999999998,0.9199999999999999,1.04,0.82,0.22000000000000008,0.22000000000000008,990,1500,348,1152,450
2016-01-31,1.03,1.03,1.03,0.0,0.0,1.04,1.04,1.04,0.0,0.0,1.03,1.03,1.03,0.0,0.0,1.04,1.04,1.04,0.0,0.0,402,402,402,0,0
2016-02-07,0.9133333333333333,0.96,0.86,0.09999999999999998,-0.039999999999999925,0.93,0.96,0.91,0.04999999999999993,-0.039999999999999925,0.8433333333333334,0.92,0.75,0.17000000000000004,0.17000000000000004,0.8933333333333333,0.92,0.85,0.07000000000000006,0.07000000000000006,966,2400,100,2300,-2300
2016-02-14,0.9275,0.97,0.9,0.06999999999999995,0.039999999999999925,0.9624999999999999,0.99,0.94,0.050000000000000044,0.040000000000000036,0.92,0.95,0.89,0.05999999999999994,0.019999999999999907,0.9349999999999999,0.96,0.89,0.06999999999999995,0.010000000000000009,1733,5500,200,5300,200
2016-02-21,0.925,0.93,0.92,0.010000000000000009,0.010000000000000009,0.935,0.95,0.92,0.029999999999999916,0.029999999999999916,0.905,0.93,0.88,0.050000000000000044,0.050000000000000044,0.9199999999999999,0.95,0.89,0.05999999999999994,0.05999999999999994,300,401,200,201,-201
2016-02-28,0.96,0.97,0.95,0.020000000000000018,0.020000000000000018,0.965,0.98,0.95,0.030000000000000027,0.030000000000000027,0.96,0.97,0.95,0.020000000000000018,0.020000000000000018,0.965,0.98,0.95,0.030000000000000027,0.030000000000000027,159,217,102,115,115
2016-03-06,1.0125,1.05,0.98,0.07000000000000006,0.040000000000000036,1.0350000000000001,1.05,1.0,0.050000000000000044,0.050000000000000044,0.9975,1.02,0.98,0.040000000000000036,0.040000000000000036,1.01,1.05,0.99,0.06000000000000005,0.050000000000000044,10379,30518,400,30118,-2200
2016-03-13,0.97,0.97,0.97,0.0,0.0,0.97,0.97,0.97,0.0,0.0,0.95,0.95,0.95,0.0,0.0,0.95,0.95,0.95,0.0,0.0,200,200,200,0,0
2016-03-20,0.98,0.98,0.98,0.0,0.0,0.98,0.98,0.98,0.0,0.0,0.98,0.98,0.98,0.0,0.0,0.98,0.98,0.98,0.0,0.0,100,100,100,0,0
2016-03-27,0.96,1.0,0.9,0.09999999999999998,0.09999999999999998,0.9766666666666667,1.0,0.95,0.050000000000000044,0.050000000000000044,0.96,1.0,0.9,0.09999999999999998,0.09999999999999998,0.9766666666666667,1.0,0.95,0.050000000000000044,0.050000000000000044,995,2600,100,2500,2315
2016-04-03,1.03,1.13,0.94,0.18999999999999995,0.18999999999999995,1.0666666666666667,1.13,1.0,0.1299999999999999,0.1299999999999999,1.0,1.13,0.85,0.2799999999999999,0.2799999999999999,1.0666666666666667,1.13,1.0,0.1299999999999999,0.1299999999999999,1187,3200,110,3090,-3090
2016-04-10,1.15,1.15,1.15,0.0,0.0,1.15,1.15,1.15,0.0,0.0,1.15,1.15,1.15,0.0,0.0,1.15,1.15,1.15,0.0,0.0,2000,2000,2000,0,0
2016-04-17,1.07,1.07,1.07,0.0,0.0,1.07,1.07,1.07,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.06,1.06,1.06,0.0,0.0,2500,2500,2500,0,0
2016-04-24,1.04,1.06,1.03,0.030000000000000027,0.030000000000000027,1.0566666666666666,1.08,1.03,0.050000000000000044,0.030000000000000027,1.0333333333333334,1.06,1.01,0.050000000000000044,0.050000000000000044,1.05,1.08,1.01,0.07000000000000006,0.050000000000000044,900,1500,200,1300,-1300
2016-05-01,1.08,1.08,1.08,0.0,0.0,1.11,1.11,1.11,0.0,0.0,1.08,1.08,1.08,0.0,0.0,1.11,1.11,1.11,0.0,0.0,2100,2100,2100,0,0
2016-05-08,1.08,1.08,1.08,0.0,0.0,1.11,1.11,1.11,0.0,0.0,1.08,1.08,1.08,0.0,0.0,1.11,1.11,1.11,0.0,0.0,400,400,400,0,0
2016-05-15,1.11,1.11,1.11,0.0,0.0,1.18,1.18,1.18,0.0,0.0,1.11,1.11,1.11,0.0,0.0,1.18,1.18,1.18,0.0,0.0,300,300,300,0,0
2016-05-22,1.236,1.26,1.19,0.07000000000000006,0.06000000000000005,1.248,1.26,1.22,0.040000000000000036,0.030000000000000027,1.206,1.25,1.17,0.08000000000000007,0.06000000000000005,1.242,1.26,1.22,0.040000000000000036,0.030000000000000027,3387,8600,880,7720,-1278
2016-05-29,1.21,1.24,1.15,0.09000000000000008,-0.09000000000000008,1.2133333333333334,1.24,1.16,0.08000000000000007,-0.08000000000000007,1.1933333333333334,1.24,1.1,0.1399999999999999,-0.1399999999999999,1.2133333333333334,1.24,1.16,0.08000000000000007,-0.08000000000000007,243,500,110,390,380
2016-06-05,1.14,1.14,1.14,0.0,0.0,1.15,1.15,1.15,0.0,0.0,1.14,1.14,1.14,0.0,0.0,1.15,1.15,1.15,0.0,0.0,300,300,300,0,0
2016-06-12,1.09,1.12,1.07,0.050000000000000044,0.050000000000000044,1.1033333333333335,1.12,1.07,0.050000000000000044,0.050000000000000044,1.07,1.07,1.07,0.0,0.0,1.0866666666666667,1.12,1.07,0.050000000000000044,0.0,1183,2800,350,2450,-2450
2016-06-19,1.06,1.11,0.97,0.14000000000000012,-0.14000000000000012,1.1700000000000002,1.32,1.08,0.24,-0.030000000000000027,1.0566666666666666,1.1,0.97,0.13000000000000012,-0.13000000000000012,1.0966666666666667,1.11,1.08,0.030000000000000027,-0.030000000000000027,10220,21139,2072,19067,5378
2016-06-26,1.08,1.15,1.01,0.1399999999999999,-0.040000000000000036,1.105,1.19,1.05,0.1399999999999999,-0.020000000000000018,1.065,1.11,1.01,0.10000000000000009,-0.040000000000000036,1.08,1.11,1.05,0.06000000000000005,-0.020000000000000018,5527,18610,1000,17610,500
2016-07-03,1.14,1.14,1.14,0.0,0.0,1.14,1.14,1.14,0.0,0.0,1.14,1.14,1.14,0.0,0.0,1.14,1.14,1.14,0.0,0.0,100,100,100,0,0
2016-07-10,1.08,1.08,1.08,0.0,0.0,1.08,1.08,1.08,0.0,0.0,1.08,1.08,1.08,0.0,0.0,1.08,1.08,1.08,0.0,0.0,600,600,600,0,0
2016-07-17,1.1,1.12,1.08,0.040000000000000036,-0.020000000000000018,1.1,1.12,1.08,0.040000000000000036,-0.020000000000000018,1.1,1.12,1.08,0.040000000000000036,-0.020000000000000018,1.1,1.12,1.08,0.040000000000000036,-0.020000000000000018,333,500,100,400,300
2016-07-24,1.0675000000000001,1.09,1.05,0.040000000000000036,-0.020000000000000018,1.095,1.16,1.06,0.09999999999999987,0.08999999999999986,1.0675000000000001,1.09,1.05,0.040000000000000036,-0.020000000000000018,1.09,1.14,1.06,0.07999999999999985,0.06999999999999984,2256,4426,100,4326,1126
