Date,DSS_stock_Open_average,DSS_stock_Open_max,DSS_stock_Open_min,DSS_stock_Open_volatility,DSS_stock_Open_change,DSS_stock_High_average,DSS_stock_High_max,DSS_stock_High_min,DSS_stock_High_volatility,DSS_stock_High_change,DSS_stock_Low_average,DSS_stock_Low_max,DSS_stock_Low_min,DSS_stock_Low_volatility,DSS_stock_Low_change,DSS_stock_Close_average,DSS_stock_Close_max,DSS_stock_Close_min,DSS_stock_Close_volatility,DSS_stock_Close_change,DSS_stock_Volume_average,DSS_stock_Volume_max,DSS_stock_Volume_min,DSS_stock_Volume_volatility,DSS_stock_Volume_change
2016-11-20,0.8266666666666667,0.95,0.72,0.22999999999999998,-0.22999999999999998,0.8266666666666667,0.95,0.72,0.22999999999999998,-0.22999999999999998,0.74,0.83,0.67,0.15999999999999992,-0.15999999999999992,0.7666666666666666,0.83,0.72,0.10999999999999999,-0.10999999999999999,6367,13327,2715,10612,-10612
2016-11-27,0.69074,0.7002,0.68,0.020199999999999996,0.0025000000000000577,0.7313,0.7455,0.72,0.025500000000000078,-0.01550000000000007,0.67824,0.691,0.65,0.040999999999999925,0.030200000000000005,0.71692,0.7248,0.71,0.014800000000000035,0.014800000000000035,4077,10791,1120,9671,-9091
2016-12-04,0.732,0.75,0.72,0.030000000000000027,-0.010000000000000009,0.748,0.78,0.72,0.06000000000000005,-0.06000000000000005,0.722,0.73,0.71,0.020000000000000018,-0.020000000000000018,0.734,0.75,0.71,0.040000000000000036,-0.030000000000000027,1463,3886,556,3330,-945
2016-12-11,0.65802,0.69,0.6301,0.05989999999999995,-0.039999999999999925,0.68414,0.73,0.65,0.07999999999999996,-0.07999999999999996,0.63602,0.69,0.61,0.07999999999999996,-0.04999999999999993,0.662,0.71,0.64,0.06999999999999995,-0.06999999999999995,4984,13148,1325,11823,1643
2016-12-18,0.6342,0.65,0.626,0.02400000000000002,-0.006000000000000005,0.6426000000000001,0.65,0.631,0.019000000000000017,0.018000000000000016,0.62704,0.6362,0.62,0.016199999999999992,0.0050000000000000044,0.6354,0.65,0.62,0.030000000000000027,0.029000000000000026,3202,7779,1114,6665,-5991
2016-12-25,0.67775,0.71,0.65,0.05999999999999994,0.05999999999999994,0.707625,0.73,0.6805,0.04949999999999999,0.02949999999999997,0.65925,0.7,0.636,0.06399999999999995,-0.014000000000000012,0.69025,0.715,0.6659999999999999,0.049000000000000044,-0.004000000000000115,4051,8868,1149,7719,4704
2017-01-01,0.68,0.7,0.66,0.039999999999999925,0.039999999999999925,0.695025,0.74,0.6601,0.07989999999999997,0.07989999999999997,0.6715,0.696,0.65,0.04599999999999993,0.04599999999999993,0.679,0.7,0.66,0.039999999999999925,0.03599999999999992,3917,10972,788,10184,756
2017-01-08,0.8,0.86,0.73,0.13,0.08999999999999997,0.8378,0.86,0.809,0.050999999999999934,-0.020000000000000018,0.7775,0.83,0.7075,0.12249999999999994,0.08250000000000002,0.8149,0.86,0.7801,0.07989999999999997,-0.0043999999999999595,4369,11400,955,10445,-8896
2017-01-15,0.825,0.87,0.79,0.07999999999999996,0.07999999999999996,0.8772500000000001,0.92,0.8390000000000001,0.08099999999999996,0.07000000000000006,0.7877,0.8598,0.701,0.15880000000000005,0.08979999999999999,0.8422499999999999,0.899,0.82,0.07900000000000007,0.07900000000000007,10978,15024,7114,7910,-1218
2017-01-22,0.878,0.91,0.85,0.06000000000000005,0.050000000000000044,0.922,0.94,0.91,0.029999999999999916,0.010000000000000009,0.861,0.895,0.82,0.07500000000000007,0.07500000000000007,0.87504,0.895,0.8202,0.07479999999999998,0.07479999999999998,10077,24931,734,24197,-19000
2017-01-29,0.9420000000000001,1.1,0.805,0.29500000000000004,0.21500000000000008,1.13,1.63,0.93,0.6999999999999998,0.6999999999999998,0.913,1.09,0.78,0.31000000000000005,0.31000000000000005,1.0270000000000001,1.31,0.86,0.45000000000000007,0.45000000000000007,60795,222711,8343,214368,214368
2017-02-05,1.354,1.49,1.17,0.32000000000000006,0.15999999999999992,1.478,1.63,1.29,0.33999999999999986,0.22999999999999998,1.256,1.37,1.12,0.25,0.1299999999999999,1.3739999999999999,1.46,1.24,0.21999999999999997,0.1200000000000001,32083,50672,8227,42445,-4809
2017-02-12,1.3920000000000001,1.53,1.31,0.21999999999999997,0.15999999999999992,1.442,1.53,1.35,0.17999999999999994,0.13000000000000012,1.35,1.44,1.27,0.16999999999999993,0.16999999999999993,1.408,1.51,1.31,0.19999999999999996,0.18999999999999995,9805,15557,5345,10212,1564
2017-02-19,1.4375,1.51,1.35,0.15999999999999992,-0.15999999999999992,1.4475,1.51,1.38,0.13000000000000012,-0.13000000000000012,1.385,1.46,1.31,0.1499999999999999,-0.1499999999999999,1.4025,1.47,1.35,0.11999999999999988,-0.11999999999999988,6410,13989,1009,12980,-4574
2017-02-26,1.348,1.37,1.33,0.040000000000000036,0.020000000000000018,1.364,1.4,1.34,0.05999999999999983,-0.04999999999999982,1.29,1.32,1.25,0.07000000000000006,-0.06000000000000005,1.334,1.35,1.3,0.050000000000000044,0.0,7979,20572,4014,16558,994
2017-03-05,1.206,1.34,1.1,0.24,-0.24,1.272,1.34,1.18,0.16000000000000014,-0.16000000000000014,1.178,1.27,1.1,0.16999999999999993,-0.16999999999999993,1.184,1.27,1.11,0.15999999999999992,-0.1499999999999999,9837,25370,1613,23757,11453
2017-03-12,1.11,1.16,1.04,0.11999999999999988,-0.08000000000000007,1.148,1.2,1.12,0.07999999999999985,-0.07999999999999985,1.052,1.12,1.0,0.1200000000000001,-0.08000000000000007,1.084,1.14,1.0,0.1399999999999999,-0.019999999999999796,6885,13164,1334,11830,11830
2017-03-19,1.104,1.15,1.03,0.11999999999999988,0.029999999999999805,1.124,1.17,1.1,0.06999999999999984,0.04999999999999982,1.048,1.12,1.01,0.1100000000000001,-0.09000000000000008,1.084,1.12,1.01,0.1100000000000001,-0.010000000000000009,1962,3151,455,2696,2347
2017-03-26,1.188,1.23,1.11,0.11999999999999988,0.11999999999999988,1.21,1.25,1.15,0.10000000000000009,0.10000000000000009,1.158,1.2,1.08,0.11999999999999988,0.11999999999999988,1.182,1.21,1.15,0.06000000000000005,0.050000000000000044,12853,24881,2164,22717,10141
2017-04-02,1.174,1.2,1.15,0.050000000000000044,-0.050000000000000044,1.206,1.24,1.17,0.07000000000000006,-0.040000000000000036,1.15,1.16,1.14,0.020000000000000018,-0.010000000000000009,1.158,1.18,1.14,0.040000000000000036,0.020000000000000018,2858,6789,1304,5485,-5485
2017-04-09,1.1975,1.22,1.18,0.040000000000000036,-0.010000000000000009,1.2075,1.22,1.2,0.020000000000000018,-0.010000000000000009,1.15,1.17,1.12,0.04999999999999982,-0.04999999999999982,1.16,1.21,1.12,0.08999999999999986,-0.08999999999999986,4477,6308,1525,4783,4661
2017-04-16,1.112,1.13,1.08,0.04999999999999982,-0.040000000000000036,1.1239999999999999,1.13,1.1,0.029999999999999805,0.0,1.064,1.09,1.05,0.040000000000000036,-0.020000000000000018,1.098,1.12,1.07,0.050000000000000044,-0.030000000000000027,3721,5999,1363,4636,-1566
2017-04-23,1.086,1.1,1.07,0.030000000000000027,-0.010000000000000009,1.11,1.14,1.09,0.04999999999999982,-0.04999999999999982,1.06,1.08,1.03,0.050000000000000044,-0.040000000000000036,1.074,1.09,1.06,0.030000000000000027,0.020000000000000018,3461,5022,1493,3529,-3529
2017-04-30,1.05,1.07,1.02,0.050000000000000044,-0.030000000000000027,1.07,1.08,1.05,0.030000000000000027,-0.030000000000000027,1.032,1.07,1.0,0.07000000000000006,0.0,1.062,1.07,1.05,0.020000000000000018,-0.020000000000000018,2057,4334,210,4124,356
2017-05-07,1.0075,1.15,0.9275,0.22249999999999992,0.11999999999999988,1.05802,1.15,0.9701,0.17989999999999995,0.07999999999999985,0.94816,1.03,0.85,0.18000000000000005,-0.046700000000000075,1.01804,1.1,0.9402,0.15980000000000005,0.0,11523,28855,1237,27618,27618
2017-05-14,1.00886,1.09,0.9693,0.12070000000000003,-0.0050000000000000044,1.078,1.15,1.03,0.11999999999999988,-0.030000000000000027,0.96466,1.0,0.95,0.050000000000000044,-0.010000000000000009,1.012,1.08,0.95,0.13000000000000012,-0.13000000000000012,11942,19825,6542,13283,-9212
2017-05-21,1.0356,1.14,0.958,0.18199999999999994,0.14200000000000013,1.064,1.14,1.0,0.1399999999999999,0.040000000000000036,0.9739599999999999,0.98,0.958,0.02200000000000002,0.013800000000000034,1.01738,1.06,0.98,0.08000000000000007,0.03310000000000002,18506,54342,1710,52632,21113
2017-05-28,0.9652499999999999,1.01,0.9205,0.08950000000000002,-0.08950000000000002,1.0,1.08,0.96,0.1200000000000001,-0.1200000000000001,0.9276249999999999,0.95,0.9,0.04999999999999993,-0.02949999999999997,0.956575,0.98,0.9262,0.05379999999999996,-0.029900000000000038,12318,18789,7800,10989,-10989
2017-06-04,0.91736,0.95,0.871,0.07899999999999996,-0.010000000000000009,0.9359999999999999,0.96,0.91,0.04999999999999993,-0.020000000000000018,0.8442,0.93,0.76,0.17000000000000004,-0.1100000000000001,0.88102,0.9351,0.83,0.10510000000000008,-0.10510000000000008,7590,11881,2279,9602,51
2017-06-11,0.844,0.88,0.81,0.06999999999999995,-0.039999999999999925,0.8678,0.899,0.83,0.06900000000000006,-0.019000000000000017,0.831,0.85,0.81,0.039999999999999925,-0.039999999999999925,0.8547399999999999,0.8987,0.825,0.0737000000000001,-0.03870000000000007,2646,5197,506,4691,-509
2017-06-18,0.8387,0.85,0.8211,0.028899999999999926,-0.018899999999999917,0.86598,0.8899,0.85,0.03990000000000005,0.029900000000000038,0.82622,0.84,0.81,0.029999999999999916,-0.018899999999999917,0.84316,0.8558,0.83,0.025800000000000045,-0.025800000000000045,3892,7071,1495,5576,3830
2017-06-25,0.8110999999999999,0.828,0.7859999999999999,0.04200000000000004,-0.0035000000000000586,0.82716,0.8498,0.8,0.049799999999999955,-0.02980000000000005,0.77918,0.8199,0.75,0.06989999999999996,-0.020000000000000018,0.80342,0.8259,0.77,0.05589999999999995,-0.031200000000000006,1996,3546,729,2817,846
2017-07-02,0.7541249999999999,0.765,0.75,0.015000000000000013,-0.014500000000000068,0.772,0.7978,0.75,0.047799999999999954,-0.00019999999999997797,0.745125,0.7505,0.73,0.020499999999999963,0.0004999999999999449,0.7575000000000001,0.77,0.75,0.020000000000000018,0.010000000000000009,1967,3485,793,2692,-336
2017-07-09,0.73448,0.8,0.7,0.10000000000000009,-0.03959999999999997,0.756,0.8,0.72,0.08000000000000007,-0.07000000000000006,0.70852,0.741,0.67,0.07099999999999995,-0.03959999999999997,0.72004,0.76,0.69,0.07000000000000006,-0.040000000000000036,5404,20746,1059,19687,-1167
2017-07-16,0.696,0.72,0.68,0.039999999999999925,0.0,0.718,0.73,0.71,0.020000000000000018,-0.010000000000000009,0.68998,0.71,0.68,0.029999999999999916,0.0,0.70002,0.71,0.69,0.020000000000000018,0.020000000000000018,2892,6055,529,5526,-1045
2017-07-23,0.7318,0.789,0.7,0.08900000000000008,0.07900000000000007,0.776,0.82,0.73,0.08999999999999997,0.08999999999999997,0.73,0.78,0.7,0.08000000000000007,0.07000000000000006,0.76418,0.82,0.7275,0.09249999999999992,0.08999999999999997,3164,4626,1337,3289,234
2017-07-30,0.7812,0.8,0.741,0.05900000000000005,-0.013000000000000012,0.80952,0.83,0.7979999999999999,0.03200000000000003,-0.03200000000000003,0.74052,0.7526,0.72,0.03260000000000007,-0.020000000000000018,0.74678,0.7526,0.7313,0.021300000000000097,-0.01870000000000005,2371,3086,1993,1093,245
2017-08-06,0.698,0.73,0.67,0.05999999999999994,-0.05999999999999994,0.71224,0.73,0.7,0.030000000000000027,-0.020199999999999996,0.67318,0.7099,0.65,0.05989999999999995,-0.05989999999999995,0.67988,0.7114,0.652,0.05940000000000001,-0.05799999999999994,4010,12387,818,11569,-2965
2017-08-13,0.6444,0.67,0.631,0.039000000000000035,-0.039000000000000035,0.66978,0.6798,0.6496,0.030200000000000005,-0.009499999999999953,0.62852,0.64,0.621,0.019000000000000017,-0.00990000000000002,0.6325000000000001,0.65,0.621,0.029000000000000026,-0.010000000000000009,7236,22061,1447,20614,-17074
2017-08-20,0.70288,0.745,0.6679999999999999,0.07700000000000007,0.033400000000000096,0.74382,0.763,0.7201,0.04290000000000005,-0.04290000000000005,0.674,0.7,0.63,0.06999999999999995,0.040000000000000036,0.69294,0.7211,0.67,0.05109999999999992,0.006399999999999961,9011,15356,3977,11379,-9106
2017-08-27,0.6881999999999999,0.72,0.6609999999999999,0.05900000000000005,-0.029000000000000026,0.7018,0.72,0.679,0.040999999999999925,-0.010000000000000009,0.6742,0.7,0.66,0.039999999999999925,-0.019000000000000128,0.6819999999999999,0.7,0.66,0.039999999999999925,0.0,2714,4441,448,3993,-1152
2017-09-03,0.68575,0.7,0.66,0.039999999999999925,-0.029999999999999916,0.691975,0.7,0.6849,0.015100000000000002,-0.005099999999999993,0.66525,0.6859999999999999,0.655,0.030999999999999917,0.0,0.669,0.6859999999999999,0.66,0.025999999999999912,0.0,5883,10143,1027,9116,9116
2017-09-10,0.7117600000000001,0.7488,0.67,0.07879999999999998,0.07879999999999998,0.7423,0.79,0.7027,0.08730000000000004,0.06000000000000005,0.71,0.74,0.67,0.06999999999999995,0.06999999999999995,0.7333000000000001,0.79,0.7027,0.08730000000000004,0.07669999999999999,5122,13691,1139,12552,3889
