Date,SSRMStock_Open_average,SSRMStock_Open_max,SSRMStock_Open_min,SSRMStock_Open_volatility,SSRMStock_Open_change,SSRMStock_High_average,SSRMStock_High_max,SSRMStock_High_min,SSRMStock_High_volatility,SSRMStock_High_change,SSRMStock_Low_average,SSRMStock_Low_max,SSRMStock_Low_min,SSRMStock_Low_volatility,SSRMStock_Low_change,SSRMStock_Close_average,SSRMStock_Close_max,SSRMStock_Close_min,SSRMStock_Close_volatility,SSRMStock_Close_change,SSRMStock_Volume_average,SSRMStock_Volume_max,SSRMStock_Volume_min,SSRMStock_Volume_volatility,SSRMStock_Volume_change
2016-01-03,5.218,5.28,5.14,0.14000000000000057,-0.1299999999999999,5.308,5.39,5.21,0.17999999999999972,-0.0699999999999994,5.068,5.12,5.01,0.11000000000000032,0.040000000000000036,5.188,5.24,5.11,0.1299999999999999,0.03000000000000025,1214163,1584141,898833,685308,-67197
2016-01-10,4.812,5.22,4.59,0.6299999999999999,-0.5699999999999994,4.906,5.28,4.65,0.6299999999999999,-0.5300000000000002,4.56,4.92,4.38,0.54,-0.54,4.6499999999999995,5.02,4.4,0.6199999999999992,-0.6199999999999992,1551404,2233462,1211381,1022081,-185587
2016-01-17,4.02,4.49,3.76,0.7300000000000004,-0.6300000000000003,4.1225000000000005,4.51,3.93,0.5799999999999996,-0.4299999999999997,3.7275,3.8,3.66,0.13999999999999968,0.009999999999999787,3.865,3.93,3.8,0.13000000000000034,0.08000000000000007,1789470,2619534,1120963,1498571,-1290254
2016-01-24,4.058,4.11,4.0,0.11000000000000032,0.07000000000000028,4.212,4.4,4.13,0.27000000000000046,0.22000000000000064,3.988,4.07,3.92,0.15000000000000036,0.1200000000000001,4.13,4.36,3.95,0.41000000000000014,0.41000000000000014,1045919,1186519,919972,266547,266547
2016-01-31,4.618,4.93,4.42,0.5099999999999998,0.34999999999999964,4.918,5.44,4.51,0.9300000000000006,0.8500000000000005,4.55,4.87,4.29,0.5800000000000001,0.3199999999999994,4.8,5.41,4.43,0.9800000000000004,0.9000000000000004,1527412,2035294,1005875,1029419,975469
2016-02-07,5.728,6.03,5.51,0.5200000000000005,0.0600000000000005,5.936,6.18,5.65,0.5299999999999994,0.22999999999999954,5.568,5.77,5.26,0.5099999999999998,0.20999999999999996,5.736,6.04,5.58,0.45999999999999996,0.4400000000000004,1996694,2707787,1463248,1244539,-739233
2016-02-14,5.6875,5.85,5.45,0.39999999999999947,0.0699999999999994,5.91,5.98,5.75,0.23000000000000043,0.03000000000000025,5.505,5.73,5.39,0.34000000000000075,0.25,5.6925,5.91,5.51,0.40000000000000036,0.1899999999999995,1638411,2066123,1034398,1031725,-671478
2016-02-21,5.725,5.95,5.55,0.40000000000000036,-0.040000000000000036,5.898333333333333,6.1,5.55,0.5499999999999998,-0.3100000000000005,5.63,5.75,5.46,0.29000000000000004,-0.03000000000000025,5.741666666666667,5.99,5.54,0.4500000000000002,-0.25,1751577,2480152,952688,1527464,804105
2016-02-28,5.968,6.67,5.57,1.0999999999999996,1.0999999999999996,6.332,7.25,5.86,1.3899999999999997,1.3899999999999997,5.876,6.63,5.53,1.0999999999999996,1.0700000000000003,6.140000000000001,6.69,5.7,0.9900000000000002,0.8900000000000006,2109089,3289938,1653226,1636712,1468254
2016-03-06,6.022,6.53,5.74,0.79,-0.71,6.124,6.63,5.91,0.7199999999999998,-0.7199999999999998,5.734,5.88,5.61,0.2699999999999996,-0.13999999999999968,5.844,5.95,5.78,0.16999999999999993,-0.16999999999999993,2951033,4935307,1857600,3077707,-3077707
2016-03-13,5.658,5.88,5.35,0.5300000000000002,-0.09999999999999964,5.81,5.99,5.5,0.4900000000000002,0.04999999999999982,5.452,5.69,5.2,0.4900000000000002,0.20000000000000018,5.612,5.73,5.37,0.3600000000000003,0.20000000000000018,2353613,3409972,1590985,1818987,1066361
