Date,Direxion Daily Developed Markets Bear 3X_etf_Open_average,Direxion Daily Developed Markets Bear 3X_etf_Open_max,Direxion Daily Developed Markets Bear 3X_etf_Open_min,Direxion Daily Developed Markets Bear 3X_etf_Open_volatility,Direxion Daily Developed Markets Bear 3X_etf_Open_change,Direxion Daily Developed Markets Bear 3X_etf_High_average,Direxion Daily Developed Markets Bear 3X_etf_High_max,Direxion Daily Developed Markets Bear 3X_etf_High_min,Direxion Daily Developed Markets Bear 3X_etf_High_volatility,Direxion Daily Developed Markets Bear 3X_etf_High_change,Direxion Daily Developed Markets Bear 3X_etf_Low_average,Direxion Daily Developed Markets Bear 3X_etf_Low_max,Direxion Daily Developed Markets Bear 3X_etf_Low_min,Direxion Daily Developed Markets Bear 3X_etf_Low_volatility,Direxion Daily Developed Markets Bear 3X_etf_Low_change,Direxion Daily Developed Markets Bear 3X_etf_Close_average,Direxion Daily Developed Markets Bear 3X_etf_Close_max,Direxion Daily Developed Markets Bear 3X_etf_Close_min,Direxion Daily Developed Markets Bear 3X_etf_Close_volatility,Direxion Daily Developed Markets Bear 3X_etf_Close_change
2016-01-03,36.02,36.02,36.02,0.0,0.0,37.78,37.78,37.78,0.0,0.0,35.9,35.9,35.9,0.0,0.0,37.62,37.62,37.62,0.0,0.0
2016-01-10,40.42,40.42,40.42,0.0,0.0,41.26,41.26,41.26,0.0,0.0,39.78,39.78,39.78,0.0,0.0,40.89,40.89,40.89,0.0,0.0
2016-01-17,38.31,38.31,38.31,0.0,0.0,38.47,38.47,38.47,0.0,0.0,37.66,37.66,37.66,0.0,0.0,37.82,37.82,37.82,0.0,0.0
2016-01-24,37.02,37.02,37.02,0.0,0.0,37.02,37.02,37.02,0.0,0.0,35.54,35.54,35.54,0.0,0.0,35.63,35.63,35.63,0.0,0.0
2016-01-31,37.56,37.56,37.56,0.0,0.0,39.12,39.12,39.12,0.0,0.0,37.56,37.56,37.56,0.0,0.0,38.85,38.85,38.85,0.0,0.0
2016-02-07,44.0,44.0,44.0,0.0,0.0,44.25,44.25,44.25,0.0,0.0,42.05,42.05,42.05,0.0,0.0,42.12,42.12,42.12,0.0,0.0
2016-02-14,38.89,38.89,38.89,0.0,0.0,39.07,39.07,39.07,0.0,0.0,38.16,38.16,38.16,0.0,0.0,38.16,38.16,38.16,0.0,0.0
2016-02-21,37.15,37.15,37.15,0.0,0.0,38.1,38.1,38.1,0.0,0.0,37.15,37.15,37.15,0.0,0.0,37.97,37.97,37.97,0.0,0.0
2016-02-28,33.18,33.18,33.18,0.0,0.0,33.2,33.2,33.2,0.0,0.0,32.73,32.73,32.73,0.0,0.0,33.17,33.17,33.17,0.0,0.0
2016-03-06,31.99,31.99,31.99,0.0,0.0,31.99,31.99,31.99,0.0,0.0,31.25,31.25,31.25,0.0,0.0,31.25,31.25,31.25,0.0,0.0
2016-03-13,30.68,30.68,30.68,0.0,0.0,31.0,31.0,31.0,0.0,0.0,30.68,30.68,30.68,0.0,0.0,30.94,30.94,30.94,0.0,0.0
2016-03-20,33.44,33.44,33.44,0.0,0.0,33.47,33.47,33.47,0.0,0.0,32.9,32.9,32.9,0.0,0.0,32.91,32.91,32.91,0.0,0.0
2016-03-27,33.3,33.3,33.3,0.0,0.0,33.32,33.32,33.32,0.0,0.0,32.34,32.34,32.34,0.0,0.0,32.41,32.41,32.41,0.0,0.0
2016-04-03,32.23,32.23,32.23,0.0,0.0,32.58,32.58,32.58,0.0,0.0,31.99,31.99,31.99,0.0,0.0,32.33,32.33,32.33,0.0,0.0
2016-04-10,29.12,29.12,29.12,0.0,0.0,29.28,29.28,29.28,0.0,0.0,29.0,29.0,29.0,0.0,0.0,29.28,29.28,29.28,0.0,0.0
2016-04-17,27.32,27.32,27.32,0.0,0.0,27.56,27.56,27.56,0.0,0.0,27.32,27.32,27.32,0.0,0.0,27.44,27.44,27.44,0.0,0.0
2016-04-24,28.83,28.83,28.83,0.0,0.0,29.14,29.14,29.14,0.0,0.0,28.63,28.63,28.63,0.0,0.0,28.91,28.91,28.91,0.0,0.0
2016-05-01,30.78,30.78,30.78,0.0,0.0,30.78,30.78,30.78,0.0,0.0,30.49,30.49,30.49,0.0,0.0,30.49,30.49,30.49,0.0,0.0
2016-05-08,30.94,30.94,30.94,0.0,0.0,31.14,31.14,31.14,0.0,0.0,30.78,30.78,30.78,0.0,0.0,31.13,31.13,31.13,0.0,0.0
2016-05-15,30.5,30.5,30.5,0.0,0.0,30.56,30.56,30.56,0.0,0.0,30.43,30.43,30.43,0.0,0.0,30.56,30.56,30.56,0.0,0.0
2016-05-22,28.47,28.47,28.47,0.0,0.0,28.47,28.47,28.47,0.0,0.0,28.46,28.46,28.46,0.0,0.0,28.46,28.46,28.46,0.0,0.0
2016-05-29,28.91,28.91,28.91,0.0,0.0,28.91,28.91,28.91,0.0,0.0,28.27,28.27,28.27,0.0,0.0,28.27,28.27,28.27,0.0,0.0
2016-06-05,29.84,29.84,29.84,0.0,0.0,30.65,30.65,30.65,0.0,0.0,29.7,29.7,29.7,0.0,0.0,30.44,30.44,30.44,0.0,0.0
2016-06-12,31.99,31.99,31.99,0.0,0.0,32.49,32.49,32.49,0.0,0.0,31.42,31.42,31.42,0.0,0.0,31.45,31.45,31.45,0.0,0.0
2016-06-19,32.95,32.95,32.95,0.0,0.0,32.95,32.95,32.95,0.0,0.0,31.0,31.0,31.0,0.0,0.0,32.91,32.91,32.91,0.0,0.0
2016-06-26,28.91,28.91,28.91,0.0,0.0,29.02,29.02,29.02,0.0,0.0,28.66,28.66,28.66,0.0,0.0,28.86,28.86,28.86,0.0,0.0
2016-07-03,29.94,29.94,29.94,0.0,0.0,29.94,29.94,29.94,0.0,0.0,29.6,29.6,29.6,0.0,0.0,29.6,29.6,29.6,0.0,0.0
2016-07-10,26.91,26.91,26.91,0.0,0.0,27.15,27.15,27.15,0.0,0.0,26.85,26.85,26.85,0.0,0.0,27.0,27.0,27.0,0.0,0.0
2016-07-17,26.8,26.8,26.8,0.0,0.0,27.01,27.01,27.01,0.0,0.0,26.79,26.79,26.79,0.0,0.0,26.81,26.81,26.81,0.0,0.0
2016-07-24,25.76,25.76,25.76,0.0,0.0,25.82,25.82,25.82,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.44,25.44,25.44,0.0,0.0
2016-07-31,26.07,26.07,26.07,0.0,0.0,26.07,26.07,26.07,0.0,0.0,25.82,25.82,25.82,0.0,0.0,25.82,25.82,25.82,0.0,0.0
2016-08-07,24.2,24.2,24.2,0.0,0.0,24.45,24.45,24.45,0.0,0.0,24.17,24.17,24.17,0.0,0.0,24.4,24.4,24.4,0.0,0.0
2016-08-14,24.74,24.74,24.74,0.0,0.0,24.84,24.84,24.84,0.0,0.0,24.44,24.44,24.44,0.0,0.0,24.44,24.44,24.44,0.0,0.0
2016-08-21,24.27,24.27,24.27,0.0,0.0,25.11,25.11,25.11,0.0,0.0,23.8,23.8,23.8,0.0,0.0,24.97,24.97,24.97,0.0,0.0
2016-08-28,23.72,23.72,23.72,0.0,0.0,23.92,23.92,23.92,0.0,0.0,23.6,23.6,23.6,0.0,0.0,23.62,23.62,23.62,0.0,0.0
2016-09-04,23.89,23.89,23.89,0.0,0.0,24.7,24.7,24.7,0.0,0.0,23.89,23.89,23.89,0.0,0.0,24.7,24.7,24.7,0.0,0.0
2016-09-11,25.84,25.84,25.84,0.0,0.0,26.09,26.09,26.09,0.0,0.0,25.68,25.68,25.68,0.0,0.0,25.96,25.96,25.96,0.0,0.0
2016-09-18,23.56,23.56,23.56,0.0,0.0,23.56,23.56,23.56,0.0,0.0,23.41,23.41,23.41,0.0,0.0,23.56,23.56,23.56,0.0,0.0
2016-09-25,24.15,24.15,24.15,0.0,0.0,24.16,24.16,24.16,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.55,23.55,23.55,0.0,0.0
2016-10-02,24.4,24.4,24.4,0.0,0.0,24.9,24.9,24.9,0.0,0.0,24.34,24.34,24.34,0.0,0.0,24.36,24.36,24.36,0.0,0.0
2016-10-09,25.12,25.12,25.12,0.0,0.0,25.5,25.5,25.5,0.0,0.0,25.12,25.12,25.12,0.0,0.0,25.5,25.5,25.5,0.0,0.0
2016-10-16,25.05,25.05,25.05,0.0,0.0,25.07,25.07,25.07,0.0,0.0,24.8,24.8,24.8,0.0,0.0,24.8,24.8,24.8,0.0,0.0
2016-10-23,25.49,25.49,25.49,0.0,0.0,25.5,25.5,25.5,0.0,0.0,25.23,25.23,25.23,0.0,0.0,25.31,25.31,25.31,0.0,0.0
2016-10-30,26.73,26.73,26.73,0.0,0.0,26.95,26.95,26.95,0.0,0.0,26.55,26.55,26.55,0.0,0.0,26.95,26.95,26.95,0.0,0.0
2016-11-06,26.24,26.24,26.24,0.0,0.0,26.66,26.66,26.66,0.0,0.0,26.19,26.19,26.19,0.0,0.0,26.27,26.27,26.27,0.0,0.0
2016-11-13,27.22,27.22,27.22,0.0,0.0,27.52,27.52,27.52,0.0,0.0,27.22,27.22,27.22,0.0,0.0,27.35,27.35,27.35,0.0,0.0
2016-11-20,26.56,26.56,26.56,0.0,0.0,26.56,26.56,26.56,0.0,0.0,26.5,26.5,26.5,0.0,0.0,26.54,26.54,26.54,0.0,0.0
2016-11-27,26.97,26.97,26.97,0.0,0.0,26.97,26.97,26.97,0.0,0.0,26.61,26.61,26.61,0.0,0.0,26.61,26.61,26.61,0.0,0.0
2016-12-04,24.27,24.27,24.27,0.0,0.0,24.27,24.27,24.27,0.0,0.0,23.99,23.99,23.99,0.0,0.0,23.99,23.99,23.99,0.0,0.0
2016-12-11,24.69,24.69,24.69,0.0,0.0,24.74,24.74,24.74,0.0,0.0,24.48,24.48,24.48,0.0,0.0,24.74,24.74,24.74,0.0,0.0
2016-12-18,24.6,24.6,24.6,0.0,0.0,24.6,24.6,24.6,0.0,0.0,24.5,24.5,24.5,0.0,0.0,24.5,24.5,24.5,0.0,0.0
2016-12-25,24.25,24.25,24.25,0.0,0.0,24.48,24.48,24.48,0.0,0.0,24.18,24.18,24.18,0.0,0.0,24.38,24.38,24.38,0.0,0.0
2017-01-01,22.7,22.7,22.7,0.0,0.0,22.8,22.8,22.8,0.0,0.0,22.69,22.69,22.69,0.0,0.0,22.8,22.8,22.8,0.0,0.0
2017-01-08,22.33,22.33,22.33,0.0,0.0,22.33,22.33,22.33,0.0,0.0,22.22,22.22,22.22,0.0,0.0,22.29,22.29,22.29,0.0,0.0
2017-01-15,22.55,22.55,22.55,0.0,0.0,22.58,22.58,22.58,0.0,0.0,22.4,22.4,22.4,0.0,0.0,22.4,22.4,22.4,0.0,0.0
2017-01-22,21.71,21.71,21.71,0.0,0.0,21.76,21.76,21.76,0.0,0.0,21.69,21.69,21.69,0.0,0.0,21.7,21.7,21.7,0.0,0.0
2017-01-29,21.65,21.65,21.65,0.0,0.0,21.65,21.65,21.65,0.0,0.0,21.53,21.53,21.53,0.0,0.0,21.53,21.53,21.53,0.0,0.0
2017-02-05,21.79,21.79,21.79,0.0,0.0,21.79,21.79,21.79,0.0,0.0,21.51,21.51,21.51,0.0,0.0,21.53,21.53,21.53,0.0,0.0
2017-02-12,21.28,21.28,21.28,0.0,0.0,21.32,21.32,21.32,0.0,0.0,21.13,21.13,21.13,0.0,0.0,21.17,21.17,21.17,0.0,0.0
2017-02-19,21.43,21.43,21.43,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.25,21.25,21.25,0.0,0.0,21.27,21.27,21.27,0.0,0.0
2017-02-26,20.86,20.86,20.86,0.0,0.0,20.92,20.92,20.92,0.0,0.0,20.72,20.72,20.72,0.0,0.0,20.73,20.73,20.73,0.0,0.0
2017-03-05,20.68,20.68,20.68,0.0,0.0,20.68,20.68,20.68,0.0,0.0,20.44,20.44,20.44,0.0,0.0,20.44,20.44,20.44,0.0,0.0
2017-03-12,19.48,19.48,19.48,0.0,0.0,19.48,19.48,19.48,0.0,0.0,19.32,19.32,19.32,0.0,0.0,19.36,19.36,19.36,0.0,0.0
2017-03-19,19.47,19.47,19.47,0.0,0.0,19.51,19.51,19.51,0.0,0.0,19.38,19.38,19.38,0.0,0.0,19.38,19.38,19.38,0.0,0.0
2017-03-26,19.56,19.56,19.56,0.0,0.0,19.56,19.56,19.56,0.0,0.0,19.36,19.36,19.36,0.0,0.0,19.36,19.36,19.36,0.0,0.0
2017-04-02,19.77,19.77,19.77,0.0,0.0,19.79,19.79,19.79,0.0,0.0,19.75,19.75,19.75,0.0,0.0,19.76,19.76,19.76,0.0,0.0
2017-04-09,19.82,19.82,19.82,0.0,0.0,20.0,20.0,20.0,0.0,0.0,19.82,19.82,19.82,0.0,0.0,19.99,19.99,19.99,0.0,0.0
2017-04-16,19.65,19.65,19.65,0.0,0.0,19.7,19.7,19.7,0.0,0.0,19.57,19.57,19.57,0.0,0.0,19.57,19.57,19.57,0.0,0.0
2017-04-23,17.88,17.88,17.88,0.0,0.0,17.88,17.88,17.88,0.0,0.0,17.88,17.88,17.88,0.0,0.0,17.88,17.88,17.88,0.0,0.0
2017-04-30,16.87,16.87,16.87,0.0,0.0,16.87,16.87,16.87,0.0,0.0,16.5,16.5,16.5,0.0,0.0,16.5,16.5,16.5,0.0,0.0
2017-05-07,16.9,16.9,16.9,0.0,0.0,16.9,16.9,16.9,0.0,0.0,16.74,16.74,16.74,0.0,0.0,16.74,16.74,16.74,0.0,0.0
2017-05-14,16.19,16.19,16.19,0.0,0.0,16.19,16.19,16.19,0.0,0.0,16.04,16.04,16.04,0.0,0.0,16.04,16.04,16.04,0.0,0.0
2017-05-21,16.17,16.17,16.17,0.0,0.0,16.17,16.17,16.17,0.0,0.0,16.1,16.1,16.1,0.0,0.0,16.1,16.1,16.1,0.0,0.0
2017-05-28,15.46,15.46,15.46,0.0,0.0,15.49,15.49,15.49,0.0,0.0,15.27,15.27,15.27,0.0,0.0,15.27,15.27,15.27,0.0,0.0
2017-06-04,15.87,15.87,15.87,0.0,0.0,16.0,16.0,16.0,0.0,0.0,15.84,15.84,15.84,0.0,0.0,15.87,15.87,15.87,0.0,0.0
2017-06-11,15.99,15.99,15.99,0.0,0.0,16.01,16.01,16.01,0.0,0.0,15.92,15.92,15.92,0.0,0.0,15.92,15.92,15.92,0.0,0.0
2017-06-18,15.98,15.98,15.98,0.0,0.0,15.98,15.98,15.98,0.0,0.0,15.98,15.98,15.98,0.0,0.0,15.98,15.98,15.98,0.0,0.0
2017-06-25,15.9,15.9,15.9,0.0,0.0,16.15,16.15,16.15,0.0,0.0,15.89,15.89,15.89,0.0,0.0,15.89,15.89,15.89,0.0,0.0
2017-07-02,16.29,16.29,16.29,0.0,0.0,16.35,16.35,16.35,0.0,0.0,16.13,16.13,16.13,0.0,0.0,16.13,16.13,16.13,0.0,0.0
2017-07-09,15.22,15.22,15.22,0.0,0.0,15.22,15.22,15.22,0.0,0.0,15.09,15.09,15.09,0.0,0.0,15.09,15.09,15.09,0.0,0.0
2017-07-16,15.15,15.15,15.15,0.0,0.0,15.15,15.15,15.15,0.0,0.0,14.95,14.95,14.95,0.0,0.0,15.03,15.03,15.03,0.0,0.0
2017-07-23,14.93,14.93,14.93,0.0,0.0,14.93,14.93,14.93,0.0,0.0,14.93,14.93,14.93,0.0,0.0,14.93,14.93,14.93,0.0,0.0
2017-07-30,14.38,14.38,14.38,0.0,0.0,14.46,14.46,14.46,0.0,0.0,14.38,14.38,14.38,0.0,0.0,14.4,14.4,14.4,0.0,0.0
2017-08-06,15.34,15.34,15.34,0.0,0.0,15.44,15.44,15.44,0.0,0.0,15.28,15.28,15.28,0.0,0.0,15.37,15.37,15.37,0.0,0.0
2017-08-13,15.29,15.29,15.29,0.0,0.0,15.33,15.33,15.33,0.0,0.0,15.11,15.11,15.11,0.0,0.0,15.18,15.18,15.18,0.0,0.0
2017-08-20,14.82,14.82,14.82,0.0,0.0,14.82,14.82,14.82,0.0,0.0,14.74,14.74,14.74,0.0,0.0,14.74,14.74,14.74,0.0,0.0
2017-08-27,14.54,14.54,14.54,0.0,0.0,14.66,14.66,14.66,0.0,0.0,14.54,14.54,14.54,0.0,0.0,14.66,14.66,14.66,0.0,0.0
2017-09-03,14.33,14.33,14.33,0.0,0.0,14.33,14.33,14.33,0.0,0.0,14.21,14.21,14.21,0.0,0.0,14.3,14.3,14.3,0.0,0.0
2017-09-10,13.98,13.98,13.98,0.0,0.0,14.05,14.05,14.05,0.0,0.0,13.98,13.98,13.98,0.0,0.0,13.98,13.98,13.98,0.0,0.0
2017-09-17,13.74,13.74,13.74,0.0,0.0,13.77,13.77,13.77,0.0,0.0,13.73,13.73,13.73,0.0,0.0,13.73,13.73,13.73,0.0,0.0
2017-09-24,13.88,13.88,13.88,0.0,0.0,13.88,13.88,13.88,0.0,0.0,13.79,13.79,13.79,0.0,0.0,13.81,13.81,13.81,0.0,0.0
2017-10-01,13.93,13.93,13.93,0.0,0.0,13.93,13.93,13.93,0.0,0.0,13.78,13.78,13.78,0.0,0.0,13.8,13.8,13.8,0.0,0.0
2017-10-08,13.08,13.08,13.08,0.0,0.0,13.18,13.18,13.18,0.0,0.0,13.08,13.08,13.08,0.0,0.0,13.18,13.18,13.18,0.0,0.0
2017-10-15,13.22,13.22,13.22,0.0,0.0,13.25,13.25,13.25,0.0,0.0,13.22,13.22,13.22,0.0,0.0,13.25,13.25,13.25,0.0,0.0
2017-10-22,13.43,13.43,13.43,0.0,0.0,13.43,13.43,13.43,0.0,0.0,13.31,13.31,13.31,0.0,0.0,13.31,13.31,13.31,0.0,0.0
2017-10-29,13.1,13.1,13.1,0.0,0.0,13.1,13.1,13.1,0.0,0.0,13.01,13.01,13.01,0.0,0.0,13.01,13.01,13.01,0.0,0.0
2017-11-05,13.31,13.31,13.31,0.0,0.0,13.34,13.34,13.34,0.0,0.0,13.29,13.29,13.29,0.0,0.0,13.29,13.29,13.29,0.0,0.0
2017-11-12,13.48,13.48,13.48,0.0,0.0,13.48,13.48,13.48,0.0,0.0,13.48,13.48,13.48,0.0,0.0,13.48,13.48,13.48,0.0,0.0
2017-11-19,12.67,12.67,12.67,0.0,0.0,12.68,12.68,12.68,0.0,0.0,12.64,12.64,12.64,0.0,0.0,12.68,12.68,12.68,0.0,0.0
2017-11-26,12.92,12.92,12.92,0.0,0.0,13.1,13.1,13.1,0.0,0.0,12.86,12.86,12.86,0.0,0.0,12.96,12.96,12.96,0.0,0.0
2017-12-03,13.01,13.01,13.01,0.0,0.0,13.03,13.03,13.03,0.0,0.0,12.96,12.96,12.96,0.0,0.0,12.96,12.96,12.96,0.0,0.0
2017-12-10,12.98,12.98,12.98,0.0,0.0,12.98,12.98,12.98,0.0,0.0,12.93,12.93,12.93,0.0,0.0,12.93,12.93,12.93,0.0,0.0
2017-12-17,12.53,12.53,12.53,0.0,0.0,12.55,12.55,12.55,0.0,0.0,12.43,12.43,12.43,0.0,0.0,12.43,12.43,12.43,0.0,0.0
2017-12-24,12.27,12.27,12.27,0.0,0.0,12.32,12.32,12.32,0.0,0.0,12.21,12.21,12.21,0.0,0.0,12.32,12.32,12.32,0.0,0.0
2017-12-31,11.4,11.4,11.4,0.0,0.0,11.43,11.43,11.43,0.0,0.0,11.3,11.3,11.3,0.0,0.0,11.3,11.3,11.3,0.0,0.0
