Date,JBHTStock_Open_average,JBHTStock_Open_max,JBHTStock_Open_min,JBHTStock_Open_volatility,JBHTStock_Open_change,JBHTStock_High_average,JBHTStock_High_max,JBHTStock_High_min,JBHTStock_High_volatility,JBHTStock_High_change,JBHTStock_Low_average,JBHTStock_Low_max,JBHTStock_Low_min,JBHTStock_Low_volatility,JBHTStock_Low_change,JBHTStock_Close_average,JBHTStock_Close_max,JBHTStock_Close_min,JBHTStock_Close_volatility,JBHTStock_Close_change,JBHTStock_Volume_average,JBHTStock_Volume_max,JBHTStock_Volume_min,JBHTStock_Volume_volatility,JBHTStock_Volume_change
2016-01-03,70.608,71.85,68.98,2.8699999999999903,-2.8699999999999903,71.12,72.28,69.51,2.769999999999996,-2.769999999999996,69.722,71.08,68.05,3.030000000000001,-2.530000000000001,70.282,72.06,68.19,3.8700000000000045,-3.1299999999999955,815357,999279,596111,403168,-16637
2016-01-10,67.226,69.09,64.02,5.070000000000007,-4.8500000000000085,68.518,70.49,65.52,4.969999999999999,-3.9000000000000057,65.584,67.36,63.58,3.780000000000001,-3.3900000000000006,66.30799999999999,67.71,65.19,2.519999999999996,-2.1599999999999966,1789394,2219983,1358236,861747,683659
2016-01-17,66.5175,67.99,64.37,3.6199999999999903,1.6500000000000057,67.515,68.96,66.22,2.739999999999995,2.7099999999999937,65.5,67.47,63.98,3.490000000000002,2.9299999999999926,66.55,68.22,65.27,2.950000000000003,2.950000000000003,1896284,2649286,1224547,1424739,464523
2016-01-24,69.94200000000001,71.48,68.69,2.7900000000000063,1.5600000000000023,71.536,72.73,69.87,2.8599999999999994,2.8599999999999994,69.188,70.25,68.02,2.230000000000004,2.230000000000004,70.628,72.7,68.83,3.8700000000000045,3.8700000000000045,1439353,1778609,934613,843996,-239286
2016-01-31,72.83,74.64,72.03,2.6099999999999994,2.5900000000000034,74.014,75.18,72.62,2.5600000000000023,1.6400000000000006,72.144,74.01,71.07,2.940000000000012,2.030000000000001,73.408,75.02,71.66,3.3599999999999994,1.460000000000008,1075680,1413539,844503,569036,-54426
2016-02-07,74.16,75.39,72.67,2.719999999999999,-0.5300000000000011,75.192,76.41,73.46,2.950000000000003,-0.6599999999999966,73.198,74.5,71.54,2.9599999999999937,0.7199999999999989,74.202,75.2,72.97,2.230000000000004,-0.769999999999996,1095886,1215734,1015575,200159,-101960
2016-02-14,76.20750000000001,77.09,75.04,2.049999999999997,1.789999999999992,77.15,77.61,75.99,1.6200000000000045,1.4699999999999989,75.4275,76.6,73.89,2.7099999999999937,1.6899999999999977,76.69,77.36,75.55,1.8100000000000023,1.210000000000008,1161045,1530224,785188,745036,483743
2016-02-21,77.06,78.12,75.7,2.4200000000000017,0.3299999999999983,77.71833333333333,78.81,76.09,2.719999999999999,-0.6599999999999966,76.43666666666667,78.12,74.46,3.660000000000011,1.1099999999999994,77.10333333333334,78.15,75.8,2.3500000000000085,0.8200000000000074,689207,766437,610863,155574,-155574
2016-02-28,77.696,78.65,76.63,2.0200000000000102,0.5900000000000034,78.618,80.12,78.07,2.0500000000000114,2.0400000000000063,76.99000000000001,77.7,76.29,1.4099999999999966,1.4099999999999966,77.842,79.39,76.29,3.0999999999999943,3.0999999999999943,742009,914243,627198,287045,-240963
2016-03-06,79.654,81.34,78.62,2.719999999999999,2.6000000000000085,80.61,82.45,79.53,2.9200000000000017,2.450000000000003,78.94,80.07,78.09,1.9799999999999898,1.519999999999996,80.266,82.36,78.29,4.069999999999993,2.4099999999999966,1076225,1437845,751670,686175,336699
