Date,MA_stock_Open_average,MA_stock_Open_max,MA_stock_Open_min,MA_stock_Open_volatility,MA_stock_Open_change,MA_stock_High_average,MA_stock_High_max,MA_stock_High_min,MA_stock_High_volatility,MA_stock_High_change,MA_stock_Low_average,MA_stock_Low_max,MA_stock_Low_min,MA_stock_Low_volatility,MA_stock_Low_change,MA_stock_Close_average,MA_stock_Close_max,MA_stock_Close_min,MA_stock_Close_volatility,MA_stock_Close_change,MA_stock_Volume_average,MA_stock_Volume_max,MA_stock_Volume_min,MA_stock_Volume_volatility,MA_stock_Volume_change
2016-01-03,93.554,95.38,91.56,3.819999999999993,-3.4000000000000057,94.084,95.83,92.24,3.5900000000000034,-3.3500000000000085,92.302,94.41,89.72,4.689999999999998,-4.0,92.93599999999999,94.99,89.89,5.099999999999994,-4.920000000000002,5522674,6599969,4352541,2247428,-466588
2016-01-10,90.284,92.07,88.09,3.9799999999999898,-2.1599999999999966,91.218,92.15,89.28,2.8700000000000045,-1.8199999999999932,89.028,90.12,87.82,2.3000000000000114,-1.470000000000013,90.12599999999999,91.44,88.71,2.730000000000004,-1.8700000000000045,5575695,6459780,4441752,2018028,614225
2016-01-17,86.8075,89.56,84.71,4.8500000000000085,-1.8299999999999983,88.015,89.74,85.96,3.780000000000001,-0.9099999999999966,85.2425,87.4,83.52,3.8800000000000097,1.9100000000000108,86.3675,88.0,85.13,2.8700000000000045,1.7800000000000011,8187377,11672139,4912526,6759613,-5262668
2016-01-24,85.742,88.03,81.45,6.579999999999998,-6.579999999999998,87.528,89.25,85.65,3.5999999999999943,1.0600000000000023,84.348,86.65,81.0,5.650000000000006,-5.650000000000006,86.208,89.03,83.43,5.599999999999994,2.260000000000005,8462905,16410480,4872970,11537510,11299943
2016-01-31,87.008,88.52,86.04,2.4799999999999898,-2.4799999999999898,87.378,89.2,86.32,2.8800000000000097,-2.8800000000000097,84.996,87.23,82.18,5.049999999999997,-5.049999999999997,86.024,88.63,82.76,5.86999999999999,-5.86999999999999,6254299,8474000,4490572,3983428,2517613
2016-02-07,81.428,83.62,78.87,4.75,2.180000000000007,83.574,85.27,81.74,3.530000000000001,3.530000000000001,80.922,83.31,78.52,4.790000000000006,3.4399999999999977,82.586,84.89,80.65,4.239999999999995,4.239999999999995,6674952,9213751,4859546,4354205,-4000409
2016-02-14,86.32000000000001,86.93,85.65,1.2800000000000011,-0.46999999999999886,87.125,87.6,86.59,1.009999999999991,0.269999999999996,85.75,86.59,85.22,1.3700000000000045,-0.14000000000000057,86.555,87.21,86.04,1.1699999999999875,0.6099999999999994,4023481,4908014,3490539,1417475,-1417475
2016-02-21,86.998,88.11,85.14,2.969999999999999,0.1799999999999926,87.772,88.59,86.76,1.8299999999999983,0.35999999999999943,86.21,87.52,84.59,2.9299999999999926,-0.030000000000001137,87.088,87.82,86.21,1.6099999999999994,-0.25,3437164,4236932,3011455,1225477,283492
2016-02-28,88.912,90.0,87.3,2.700000000000003,2.700000000000003,89.95,90.56,88.83,1.730000000000004,1.730000000000004,88.406,89.5,86.9,2.5999999999999943,2.5999999999999943,89.34,90.1,86.92,3.1799999999999926,3.1299999999999955,4110514,4967547,3181258,1786289,-1121624
2016-03-06,87.98599999999999,89.69,87.21,2.480000000000004,-1.7800000000000011,88.494,89.75,87.6,2.1500000000000057,-0.5900000000000034,86.932,87.78,85.93,1.8499999999999943,0.3400000000000034,87.56,88.58,86.85,1.730000000000004,0.28000000000000114,3982664,4939812,3239885,1699927,-936563
2016-03-13,89.608,92.01,88.36,3.6500000000000057,3.480000000000004,90.64999999999999,92.44,89.13,3.3100000000000023,3.3100000000000023,89.27,91.45,88.02,3.430000000000007,3.430000000000007,90.392,92.31,88.87,3.4399999999999977,3.4399999999999977,4484615,5972868,3005047,2967821,1565454
2016-03-20,91.68,91.88,91.3,0.5799999999999983,-0.5600000000000023,92.365,92.65,91.97,0.6800000000000068,-0.6599999999999966,91.51,91.64,91.3,0.3400000000000034,-0.2600000000000051,92.0375,92.35,91.76,0.5899999999999892,-0.4399999999999977,3038265,3541313,2618724,922589,-558163
2016-03-27,92.85600000000001,93.68,91.22,2.460000000000008,1.4699999999999989,94.112,96.11,92.3,3.8100000000000023,3.8100000000000023,92.52,93.52,91.1,2.4200000000000017,2.319999999999993,93.64,95.87,91.24,4.63000000000001,4.63000000000001,4006498,5647102,2304267,3342835,2972643
2016-04-03,94.514,96.01,94.09,1.9200000000000017,-1.9200000000000017,95.054,96.1,94.26,1.8399999999999892,-1.4399999999999977,93.73,94.46,93.04,1.4199999999999875,-1.039999999999992,94.29,95.05,93.51,1.539999999999992,-1.259999999999991,3754593,5378293,2563966,2814327,-1885892
2016-04-10,94.83,96.25,93.76,2.489999999999995,2.3299999999999983,95.7,97.31,93.99,3.3200000000000074,2.6299999999999955,94.494,96.14,93.14,3.0,2.75,95.186,96.68,93.47,3.210000000000008,3.210000000000008,3530053,4127619,2673669,1453950,269433
2016-04-17,97.328,98.0,96.39,1.6099999999999994,-0.25,98.186,98.49,97.79,0.6999999999999886,0.6999999999999886,96.74799999999999,97.35,96.35,1.0,-0.20999999999999375,97.56,97.9,97.24,0.6600000000000108,-0.21999999999999886,4086685,7176343,2913615,4262728,4096624
2016-04-24,97.192,97.94,96.79,1.1499999999999915,0.03999999999999204,98.24,100.0,97.32,2.680000000000007,0.3400000000000034,96.526,96.73,96.08,0.6500000000000057,-0.46000000000000796,97.36,98.38,96.98,1.3999999999999915,0.009999999999990905,4603426,6261391,2929156,3332235,2062400
2016-05-01,96.404,97.15,95.72,1.4300000000000068,-1.3500000000000085,97.092,97.94,96.39,1.5499999999999972,-1.1799999999999926,95.85,96.49,95.23,1.259999999999991,-0.8399999999999892,96.668,97.77,96.19,1.5799999999999983,-1.0899999999999892,3050970,3813123,2043380,1769743,-1769743
2016-05-08,96.712,97.64,95.59,2.049999999999997,-1.2199999999999989,97.178,97.84,96.28,1.5600000000000023,-0.9699999999999989,95.986,96.69,95.14,1.5499999999999972,-1.3599999999999994,96.396,97.64,95.36,2.280000000000001,-1.3599999999999994,2801040,4216787,1903544,2313243,1399037
