Date,GPRE_stock_Open_average,GPRE_stock_Open_max,GPRE_stock_Open_min,GPRE_stock_Open_volatility,GPRE_stock_Open_change,GPRE_stock_High_average,GPRE_stock_High_max,GPRE_stock_High_min,GPRE_stock_High_volatility,GPRE_stock_High_change,GPRE_stock_Low_average,GPRE_stock_Low_max,GPRE_stock_Low_min,GPRE_stock_Low_volatility,GPRE_stock_Low_change,GPRE_stock_Close_average,GPRE_stock_Close_max,GPRE_stock_Close_min,GPRE_stock_Close_volatility,GPRE_stock_Close_change,GPRE_stock_Volume_average,GPRE_stock_Volume_max,GPRE_stock_Volume_min,GPRE_stock_Volume_volatility,GPRE_stock_Volume_change
2016-04-10,17.294,17.67,16.92,0.75,0.3099999999999987,17.608,17.85,17.46,0.39000000000000057,-0.029999999999997584,16.904,17.17,16.64,0.5300000000000011,0.129999999999999,17.378,17.53,17.27,0.26000000000000156,0.129999999999999,674487,845027,521207,323820,-189212
2016-04-17,17.576,18.05,16.97,1.0800000000000018,1.0800000000000018,18.004,18.58,17.7,0.879999999999999,0.879999999999999,17.366,17.86,16.97,0.8900000000000006,0.8900000000000006,17.824,18.4,17.4,1.0,1.0,639332,812960,502251,310709,-25379
2016-04-24,18.488,18.62,18.4,0.22000000000000242,0.060000000000002274,18.858,19.04,18.67,0.36999999999999744,-0.06999999999999673,18.152,18.39,17.93,0.46000000000000085,-0.05000000000000071,18.414,18.71,18.1,0.6099999999999994,-0.3299999999999983,635573,1096320,441422,654898,-424599
2016-05-01,16.91,18.6,15.5,3.1000000000000014,-3.1000000000000014,17.346,18.66,15.94,2.7200000000000006,-2.7200000000000006,16.204,17.93,15.3,2.629999999999999,-2.629999999999999,16.544,18.27,15.62,2.6500000000000004,-2.4399999999999995,867316,1143289,665485,477804,-138018
2016-05-08,15.338,15.75,14.95,0.8000000000000007,-0.5599999999999987,15.678,16.05,15.15,0.9000000000000004,-0.10999999999999943,14.832,15.13,14.46,0.6699999999999999,0.27999999999999936,15.104,15.62,14.74,0.879999999999999,-0.11999999999999922,609555,971073,431796,539277,-465544
2016-05-15,15.532,16.92,14.97,1.950000000000001,1.8900000000000023,16.392,18.0,15.24,2.76,2.76,15.404,16.92,14.84,2.080000000000002,2.080000000000002,16.072,17.76,15.04,2.7200000000000024,2.7200000000000024,862560,1474573,337712,1136861,661494
2016-05-22,18.26,18.93,17.52,1.4100000000000001,1.0999999999999979,18.592000000000002,19.12,17.61,1.5100000000000016,1.1900000000000013,17.742,18.42,16.95,1.4700000000000024,0.870000000000001,18.308,18.79,17.44,1.3499999999999979,0.7300000000000004,654886,825165,463890,361275,253975
2016-05-29,18.595,19.17,18.31,0.860000000000003,0.8500000000000014,19.13,19.31,18.87,0.4399999999999977,0.09999999999999787,18.365000000000002,18.79,18.01,0.7799999999999976,0.6899999999999977,18.8375,19.05,18.56,0.490000000000002,0.40000000000000213,469011,558800,382406,176394,60667
2016-06-05,19.736,20.72,18.87,1.8499999999999979,0.4299999999999997,20.268,20.86,19.84,1.0199999999999996,-0.1700000000000017,19.344,19.97,18.87,1.0999999999999979,0.029999999999997584,19.832,20.59,18.94,1.6499999999999986,-0.9800000000000004,660127,812809,435136,377673,-200960
2016-06-12,18.352,18.7,18.0,0.6999999999999993,-0.3000000000000007,18.752,19.07,18.49,0.5800000000000018,-0.10999999999999943,18.084,18.27,17.9,0.370000000000001,0.03999999999999915,18.388,18.62,18.21,0.41000000000000014,0.33000000000000185,864322,1250657,556560,694097,663282
2016-06-19,18.372,18.99,18.1,0.889999999999997,-0.889999999999997,18.872,19.63,18.26,1.3699999999999974,-0.39000000000000057,17.982,18.27,17.73,0.5399999999999991,-0.2699999999999996,18.54,19.44,18.0,1.4400000000000013,0.3100000000000023,627002,847191,363448,483743,283247
2016-06-26,18.506,19.73,17.65,2.080000000000002,1.3000000000000007,19.198,21.06,18.13,2.9299999999999997,2.629999999999999,18.112000000000002,19.73,17.26,2.469999999999999,2.469999999999999,18.898,20.99,17.31,3.6799999999999997,3.6799999999999997,750669,948379,494510,453869,-131429
2016-07-03,20.509999999999998,20.78,20.13,0.6500000000000021,-0.010000000000001563,20.9775,21.33,20.7,0.629999999999999,0.1999999999999993,19.884999999999998,20.02,19.76,0.259999999999998,0.259999999999998,20.465,20.78,20.16,0.620000000000001,0.5199999999999996,626205,686313,579930,106383,-106383
2016-07-10,21.718,22.27,20.71,1.5599999999999987,1.4800000000000004,22.062,22.37,21.2,1.1700000000000017,1.0600000000000023,21.436,21.82,20.71,1.1099999999999994,1.1099999999999994,21.822,22.11,21.04,1.0700000000000003,1.0700000000000003,638259,959252,367696,591556,-254028
2016-07-17,22.226,22.78,21.86,0.9200000000000017,-0.1999999999999993,22.604,22.86,22.41,0.4499999999999993,0.07000000000000028,21.846,22.21,21.6,0.6099999999999994,-0.25,22.26,22.84,21.8,1.0399999999999991,-0.14999999999999858,661490,837741,442801,394940,-86174
2016-07-24,22.588,23.03,22.1,0.9299999999999997,0.5199999999999996,22.954,23.52,22.51,1.009999999999998,0.46999999999999886,22.28,22.79,21.9,0.8900000000000006,0.40000000000000213,22.662,22.99,22.19,0.7999999999999972,0.48999999999999844,1119422,2143396,541779,1601617,116572
2016-07-31,21.998,22.83,21.26,1.5699999999999967,-1.1199999999999974,22.39,23.08,21.55,1.5299999999999976,-0.21999999999999886,21.12,21.74,20.49,1.25,-0.029999999999997584,21.796,22.52,21.26,1.259999999999998,0.4499999999999993,1275577,2499761,644736,1855025,-467359
2016-08-07,22.206,22.96,20.89,2.0700000000000003,-0.3999999999999986,22.812,23.24,21.88,1.3599999999999994,-0.31999999999999673,21.97,22.73,20.55,2.1799999999999997,-0.5300000000000011,22.488,22.85,21.67,1.1799999999999997,-0.10999999999999943,1581374,4102085,450651,3651434,108765
2016-08-14,23.002,23.29,22.72,0.5700000000000003,0.2699999999999996,23.33,23.64,23.14,0.5,0.3100000000000023,22.59,22.82,22.32,0.5,0.5,23.164,23.48,22.81,0.6700000000000017,0.25,479115,657342,357631,299711,-183509
2016-08-21,23.958000000000002,24.62,23.28,1.3399999999999999,1.0899999999999999,24.628,25.01,23.57,1.4400000000000013,1.1999999999999993,23.54,23.93,22.87,1.0599999999999987,1.0399999999999991,24.112000000000002,24.86,23.44,1.4199999999999982,0.6199999999999974,856140,1399813,647987,751826,-126455
2016-08-28,24.402,24.71,24.0,0.7100000000000009,0.7100000000000009,24.714,24.93,24.41,0.5199999999999996,0.5199999999999996,23.964,24.42,23.64,0.7800000000000011,0.5900000000000034,24.444,24.74,24.28,0.4599999999999973,0.4299999999999997,466673,670125,232880,437245,-205832
2016-09-04,25.1175,25.35,24.88,0.4700000000000024,0.22000000000000242,25.37,25.62,25.23,0.39000000000000057,-0.09999999999999787,24.7925,24.98,24.65,0.33000000000000185,-0.11999999999999744,25.2175,25.52,24.85,0.6699999999999982,-0.36999999999999744,448513,544558,403742,140816,-116429
2016-09-11,24.676,24.88,24.5,0.379999999999999,0.03999999999999915,25.076,25.36,24.85,0.509999999999998,-0.41999999999999815,24.378,24.68,24.13,0.5500000000000007,0.2900000000000027,24.832,25.17,24.57,0.6000000000000014,-0.4800000000000004,601130,838036,453363,384673,201090
2016-09-18,25.052,25.11,24.98,0.129999999999999,-0.05999999999999872,25.258,25.5,25.02,0.4800000000000004,-0.1700000000000017,24.496,24.79,24.16,0.629999999999999,-0.3299999999999983,24.848,25.2,24.27,0.9299999999999997,0.08999999999999986,705423,785328,635982,149346,37360
2016-09-25,25.454,26.46,24.93,1.5300000000000011,1.490000000000002,26.002,26.82,25.09,1.7300000000000004,0.9600000000000009,25.126,26.03,24.42,1.6099999999999994,1.4700000000000024,25.668,26.38,24.86,1.5199999999999996,1.129999999999999,678128,1137455,427596,709859,32950
2016-10-02,27.4,27.97,26.09,1.879999999999999,1.879999999999999,27.744,28.37,26.18,2.1900000000000013,1.8900000000000006,26.986,27.73,25.76,1.9699999999999989,1.5,27.308,27.97,25.96,2.009999999999998,1.4699999999999989,800755,1543505,423757,1119748,-198584
2016-10-09,27.29,28.15,26.6,1.5499999999999972,-1.5,27.522,28.2,26.89,1.3099999999999987,-1.3099999999999987,26.71,27.35,26.1,1.25,-1.25,26.93,27.7,26.15,1.5500000000000007,-1.5500000000000007,655477,808868,472011,336857,-224429
2016-10-16,26.23,26.45,25.95,0.5,-0.10000000000000142,26.68,26.85,26.45,0.40000000000000213,0.3000000000000007,25.826,25.93,25.65,0.28000000000000114,0.10000000000000142,26.33,26.75,26.05,0.6999999999999993,0.6000000000000014,518404,678281,303518,374763,-223121
2016-10-23,26.22,26.85,25.7,1.1500000000000021,-1.0500000000000007,26.56,27.05,26.25,0.8000000000000007,-0.75,25.64,26.3,25.05,1.25,-1.25,26.02,26.5,25.7,0.8000000000000007,-0.8000000000000007,532999,625342,446482,178860,174680
2016-10-30,25.88,26.25,25.2,1.0500000000000007,-0.6999999999999993,26.48,27.55,25.75,1.8000000000000007,-0.3500000000000014,25.146,25.45,24.5,0.9499999999999993,-0.6000000000000014,25.77,26.35,25.05,1.3000000000000007,-0.9499999999999993,747640,1253096,430246,822850,-147626
2016-11-06,24.61,25.5,23.9,1.6000000000000014,-1.6000000000000014,24.93,25.9,24.0,1.8999999999999986,-1.8999999999999986,23.78,24.8,22.4,2.400000000000002,-2.400000000000002,24.07,25.05,22.5,2.5500000000000007,-2.3000000000000007,1065061,1993659,466031,1527628,468282
2016-11-13,23.97,24.7,22.65,2.0500000000000007,2.0,24.650000000000002,25.05,23.55,1.5,1.5,23.674,24.27,22.65,1.620000000000001,1.6000000000000014,24.29,24.75,23.5,1.25,1.25,707555,929658,498739,430919,83831
2016-11-20,25.5625,26.1,25.0,1.1000000000000014,1.1000000000000014,26.05,26.6,25.4,1.2000000000000028,1.0,25.3125,25.9,24.65,1.25,1.25,25.9875,26.4,25.4,1.0,1.0,553656,823833,317844,505989,-262617
2016-11-27,26.400000000000002,27.05,25.35,1.6999999999999993,0.6999999999999993,26.88,27.7,25.75,1.9499999999999993,1.1999999999999993,26.008,27.05,24.9,2.150000000000002,1.3000000000000007,26.55,27.35,25.45,1.9000000000000021,1.7000000000000028,938589,1865876,496635,1369241,107931
2016-12-04,27.61,27.85,27.2,0.6500000000000021,-0.3000000000000007,27.894,28.25,27.5,0.75,-0.5,27.01,27.35,26.75,0.6000000000000014,-0.5500000000000007,27.6,27.85,27.2,0.6500000000000021,-0.6500000000000021,990933,1163228,851930,311298,-311298
2016-12-11,27.94,29.15,27.05,2.099999999999998,1.25,28.68,29.75,28.0,1.75,1.6000000000000014,27.54,28.9,26.75,2.1499999999999986,1.5999999999999979,28.29,29.65,27.3,2.349999999999998,1.8499999999999979,1194335,2021179,693078,1328101,1328101
2016-12-18,29.27,29.6,28.75,0.8500000000000014,-0.8500000000000014,29.56,29.85,29.2,0.6500000000000021,-0.6500000000000021,28.78,29.15,28.45,0.6999999999999993,-0.40000000000000213,29.06,29.5,28.75,0.75,-0.3999999999999986,650138,1160655,394207,766448,-766448
2016-12-25,28.175,28.75,27.7,1.0500000000000007,-1.0500000000000007,28.4,29.1,27.9,1.2000000000000028,-1.2000000000000028,27.65,28.35,27.25,1.1000000000000014,-0.9500000000000028,27.925,28.5,27.6,0.8999999999999986,-0.6499999999999986,800282,1237468,568873,668595,197485
2017-01-01,27.225,28.15,26.2,1.9499999999999993,-1.9499999999999993,27.494999999999997,28.15,26.73,1.4199999999999982,-1.4199999999999982,26.5,27.45,25.9,1.5500000000000007,-1.5500000000000007,26.8,27.75,26.2,1.5500000000000007,-1.25,1035425,1437720,735715,702005,26019
2017-01-08,25.77,26.65,24.25,2.3999999999999986,-2.1499999999999986,26.008,26.98,24.3,2.6799999999999997,-2.6499999999999986,24.916,26.15,23.7,2.4499999999999993,-2.1999999999999993,25.23,26.6,23.8,2.8000000000000007,-2.6999999999999993,1107000,1475276,689385,785891,-103722
2017-01-15,23.575,23.95,23.15,0.8000000000000007,-0.8000000000000007,23.9,24.2,23.55,0.6499999999999986,-0.5500000000000007,23.08,23.3,22.85,0.4499999999999993,-0.41999999999999815,23.4375,23.7,23.0,0.6999999999999993,-0.15000000000000213,995377,1211052,795284,415768,-142540
2017-01-22,22.68,23.3,22.25,1.0500000000000007,-1.0500000000000007,22.942,23.65,22.5,1.1499999999999986,-1.1499999999999986,22.176,22.73,21.9,0.8300000000000018,-0.6799999999999997,22.400000000000002,22.85,22.05,0.8000000000000007,-0.8000000000000007,924597,1395358,453361,941997,-155759
2017-01-29,22.45,23.0,21.85,1.1499999999999986,1.0,22.73,23.1,22.0,1.1000000000000014,1.0,22.004,22.5,21.52,0.9800000000000004,0.8499999999999979,22.54,23.0,21.75,1.25,1.0,937583,1617844,482567,1135277,-216232
2017-02-05,23.86,25.9,22.4,3.5,3.1499999999999986,24.624,26.05,22.75,3.3000000000000007,3.25,23.38,25.1,22.2,2.900000000000002,2.400000000000002,24.16,25.8,22.45,3.3500000000000014,2.4499999999999993,1543430,2341631,705502,1636129,346655
2017-02-12,24.19,24.85,23.75,1.1000000000000014,-1.1000000000000014,24.4,25.3,23.95,1.3500000000000014,-1.3500000000000014,23.65,24.55,23.15,1.4000000000000021,-1.1500000000000021,23.996,24.73,23.7,1.0300000000000011,-0.9299999999999997,768516,1164766,571425,593341,7069
2017-02-19,23.8375,24.0,23.6,0.3999999999999986,-0.25,24.125,24.15,24.05,0.09999999999999787,-0.09999999999999787,23.580000000000002,23.77,23.35,0.41999999999999815,-0.41999999999999815,23.724999999999998,23.9,23.4,0.5,-0.5,557846,644400,433375,211025,-144648
2017-02-26,24.52,25.45,23.5,1.9499999999999993,0.8500000000000014,25.04,25.7,24.05,1.6499999999999986,0.3999999999999986,23.95,25.05,23.2,1.8500000000000014,0.1999999999999993,24.51,25.65,23.55,2.099999999999998,-0.4499999999999993,1150084,2193123,629719,1563404,272539
2017-03-05,22.67,23.35,22.15,1.2000000000000028,-1.0,23.086,23.66,22.27,1.3900000000000006,-0.29999999999999716,22.21,22.5,21.85,0.6499999999999986,-0.3000000000000007,22.599999999999998,23.0,22.2,0.8000000000000007,0.05000000000000071,947345,1244866,629452,615414,-615414
2017-03-12,23.47,23.75,23.1,0.6499999999999986,0.4499999999999993,23.814,24.07,23.5,0.5700000000000003,0.3000000000000007,22.994,23.5,22.27,1.2300000000000004,0.5,23.54,23.65,23.25,0.3999999999999986,-0.14999999999999858,689343,1203849,436607,767242,422802
2017-03-19,23.2,24.0,22.65,1.3500000000000014,-0.40000000000000213,23.54,24.1,23.2,0.9000000000000021,-0.75,22.73,23.05,22.5,0.5500000000000007,-0.3500000000000014,23.080000000000002,23.95,22.7,1.25,-1.0999999999999979,563757,985217,336903,648314,-648314
2017-03-26,23.439999999999998,24.65,22.4,2.25,1.5500000000000007,24.13,24.9,23.05,1.8499999999999979,1.8499999999999979,23.14,23.95,22.4,1.5500000000000007,1.5500000000000007,23.86,24.75,22.7,2.0500000000000007,2.0500000000000007,741059,943470,418355,525115,207121
2017-04-02,24.259999999999998,24.8,23.2,1.6000000000000014,-0.9000000000000021,24.556,25.05,23.9,1.1500000000000021,-0.9500000000000028,23.63,24.3,23.05,1.25,-0.8000000000000007,23.95,24.75,23.15,1.6000000000000014,-1.1999999999999993,805109,1278886,479678,799208,-213323
2017-04-09,23.8125,24.1,23.6,0.5,-0.25,24.0425,24.3,23.62,0.6799999999999997,-0.4299999999999997,23.2625,23.55,22.55,1.0,-0.9499999999999993,23.5375,24.15,22.65,1.5,-1.1000000000000014,579023,806939,348884,458055,458055
2017-04-16,23.09,23.65,22.75,0.8999999999999986,0.14999999999999858,23.369999999999997,23.65,23.0,0.6499999999999986,0.14999999999999858,22.75,23.15,22.55,0.5999999999999979,0.14999999999999858,23.09,23.55,22.85,0.6999999999999993,-0.05000000000000071,731134,922340,530357,391983,-391983
2017-04-23,23.45,24.1,22.9,1.2000000000000028,0.8499999999999979,23.77,24.2,23.15,1.0500000000000007,0.75,22.89,23.4,22.4,1.0,0.5,23.34,23.8,22.8,1.0,0.1999999999999993,899775,1344297,607198,737099,571628
2017-04-30,24.5,25.4,22.9,2.5,1.75,24.964,26.05,23.02,3.030000000000001,3.030000000000001,23.836,24.75,22.18,2.5700000000000003,2.469999999999999,24.63,25.75,22.65,3.1000000000000014,3.1000000000000014,1514922,3135679,832039,2303640,254680
2017-05-07,25.52,25.65,25.3,0.34999999999999787,-0.3000000000000007,25.69,25.8,25.45,0.3500000000000014,-0.25,24.936,25.35,24.3,1.0500000000000007,-0.8999999999999986,25.23,25.65,24.5,1.1499999999999986,-1.1499999999999986,972048,1188762,559478,629284,-575106
2017-05-14,23.75,24.95,22.7,2.25,-2.25,23.89,25.0,22.85,2.1499999999999986,-2.0500000000000007,23.154,24.45,22.25,2.1999999999999993,-2.1999999999999993,23.32,24.5,22.4,2.1000000000000014,-2.1000000000000014,1205826,1674514,615594,1058920,1058920
2017-05-21,21.96,22.45,21.65,0.8000000000000007,-0.6499999999999986,22.27,22.55,22.05,0.5,-0.5,21.434,21.7,21.15,0.5500000000000007,0.370000000000001,21.89,22.05,21.65,0.40000000000000213,0.3000000000000007,902919,1254267,641368,612899,-612899
2017-05-28,21.7375,22.3,21.4,0.9000000000000021,0.4499999999999993,22.25,23.0,21.6,1.3999999999999986,1.1000000000000014,21.43,22.1,20.82,1.2800000000000011,0.7000000000000028,21.9625,22.6,21.35,1.25,1.1500000000000021,759007,986987,583222,403765,132813
2017-06-04,22.88,23.4,22.5,0.8999999999999986,0.1999999999999993,23.414,23.57,23.15,0.4200000000000017,0.14999999999999858,22.61,22.75,22.45,0.3000000000000007,0.3000000000000007,23.04,23.45,22.65,0.8000000000000007,-0.14999999999999858,678087,790226,593761,196465,196465
2017-06-11,22.720000000000002,23.35,21.6,1.75,-1.6999999999999993,22.92,23.7,22.0,1.6999999999999993,-1.6999999999999993,22.144,23.15,21.15,2.0,-1.7000000000000028,22.4,23.35,21.7,1.6500000000000021,-1.3000000000000007,908530,1528976,621139,907837,866143
2017-06-18,20.34,21.8,19.2,2.6000000000000014,-2.6000000000000014,20.566,21.93,19.6,2.3299999999999983,-2.2300000000000004,19.656,21.55,18.98,2.5700000000000003,-2.5500000000000007,19.95,21.7,19.2,2.5,-2.1499999999999986,965856,1588077,634876,953201,-735472
2017-06-25,19.73,20.15,19.35,0.7999999999999972,0.5499999999999972,20.2,20.65,19.8,0.8499999999999979,0.7999999999999972,19.46,19.8,19.15,0.6500000000000021,0.6500000000000021,19.91,20.55,19.4,1.1500000000000021,1.0500000000000007,712470,942802,423127,519675,278746
2017-07-02,20.2625,20.75,19.9,0.8500000000000014,-0.75,20.5875,20.8,20.25,0.5500000000000007,-0.5500000000000007,19.845,20.25,19.6,0.6499999999999986,-0.6499999999999986,20.1375,20.5,19.9,0.6000000000000014,-0.3500000000000014,490137,718839,217153,501686,241297
2017-07-09,19.65,19.95,19.4,0.5500000000000007,-0.09999999999999787,20.064,20.57,19.6,0.9699999999999989,0.46999999999999886,19.386,19.8,19.05,0.75,0.3000000000000007,19.694,20.45,19.3,1.1499999999999986,0.9299999999999997,540073,776151,408298,367853,70625
2017-07-16,19.57,20.35,19.05,1.3000000000000007,-1.3000000000000007,19.746,20.45,19.18,1.2699999999999996,-1.2699999999999996,19.12,19.85,18.65,1.2000000000000028,-1.2000000000000028,19.259999999999998,19.95,18.95,1.0,-1.0,558075,822725,386191,436534,61627
2017-07-23,19.27,19.45,19.05,0.3999999999999986,0.3999999999999986,19.532,19.93,19.13,0.8000000000000007,0.8000000000000007,19.04,19.25,18.75,0.5,0.5,19.355999999999998,19.8,18.9,0.9000000000000021,0.9000000000000021,617513,828749,472640,356109,322491
2017-07-30,19.08,19.7,18.45,1.25,-0.5500000000000007,19.5,20.1,19.1,1.0,-0.8000000000000007,18.626,19.1,17.7,1.4000000000000021,-0.370000000000001,19.23,19.75,18.9,0.8500000000000014,-0.6499999999999986,1453971,2801441,648092,2153349,-251634
2017-08-06,19.03,19.05,19.0,0.05000000000000071,0.0,19.29,19.55,19.1,0.4499999999999993,-0.29999999999999716,18.874,19.05,18.77,0.28000000000000114,-0.28000000000000114,19.05,19.15,18.95,0.1999999999999993,-0.1999999999999993,636879,722392,560653,161739,14426
2017-08-13,18.33,19.15,17.05,2.099999999999998,-2.0,18.576,19.23,17.4,1.8300000000000018,-1.8300000000000018,17.844,18.95,16.9,2.0500000000000007,-2.0500000000000007,18.0,19.1,17.15,1.9500000000000028,-1.8500000000000014,1064140,1376208,763733,612475,511417
2017-08-20,16.89,17.2,16.75,0.4499999999999993,-0.4499999999999993,17.126,17.35,16.88,0.4700000000000024,0.15000000000000213,16.674,16.85,16.57,0.28000000000000114,-0.28000000000000114,16.9,17.15,16.7,0.4499999999999993,0.25,746086,1193767,443188,750579,-102883
2017-08-27,17.4,18.55,16.7,1.8500000000000014,1.3000000000000007,17.87,18.7,17.05,1.6499999999999986,1.4499999999999993,17.1,18.15,16.35,1.7999999999999972,1.3999999999999986,17.59,18.55,16.85,1.6999999999999993,1.3999999999999986,800473,1305961,601009,704952,131500
2017-09-03,18.6375,18.8,18.4,0.40000000000000213,0.40000000000000213,18.8675,19.0,18.75,0.25,0.14999999999999858,18.45,18.55,18.25,0.3000000000000007,0.1999999999999993,18.725,18.9,18.55,0.34999999999999787,0.09999999999999787,412454,629251,326746,302505,-277614
2017-09-10,19.49,20.9,18.7,2.1999999999999993,1.3500000000000014,19.894,21.0,18.95,2.0500000000000007,1.5,19.16,19.95,18.4,1.5500000000000007,1.5,19.52,20.4,18.5,1.8999999999999986,1.8999999999999986,1298615,2705083,440185,2264898,773828
2017-09-17,20.52,20.7,20.35,0.34999999999999787,0.0,20.71,20.8,20.65,0.15000000000000213,0.05000000000000071,20.11,20.2,20.0,0.1999999999999993,0.05000000000000071,20.47,20.7,20.35,0.34999999999999787,0.0,903572,1683233,506710,1176523,-390559
2017-09-24,20.39,20.7,20.0,0.6999999999999993,-0.4499999999999993,20.56,20.9,20.2,0.6999999999999993,-0.40000000000000213,19.93,20.25,19.55,0.6999999999999993,-0.21000000000000085,20.28,20.5,20.0,0.5,-0.20000000000000284,1062508,1451923,799225,652698,-357242
2017-10-01,20.310000000000002,20.6,19.85,0.75,0.4499999999999993,20.68,20.9,20.3,0.5999999999999979,-0.34999999999999787,19.97,20.3,19.45,0.8500000000000014,-0.3000000000000007,20.404,20.6,20.05,0.5500000000000007,-0.4499999999999993,789956,1084912,558971,525941,-144521
2017-10-08,19.76,20.05,19.4,0.6500000000000021,-0.6500000000000021,19.81,20.05,19.45,0.6000000000000014,-0.6000000000000014,19.28,19.5,19.05,0.4499999999999993,-0.14999999999999858,19.51,19.75,19.1,0.6499999999999986,-0.6499999999999986,704896,995263,436102,559161,-229186
2017-10-15,19.27,19.45,19.2,0.25,0.0,19.426000000000002,19.6,19.3,0.3000000000000007,-0.14999999999999858,18.96,19.1,18.8,0.3000000000000007,0.3000000000000007,19.25,19.5,19.1,0.3999999999999986,-0.1999999999999993,875568,1350772,569322,781450,-781450
