Date,First Trust Large Cap Growth AlphaDEXEtf_Open_average,First Trust Large Cap Growth AlphaDEXEtf_Open_max,First Trust Large Cap Growth AlphaDEXEtf_Open_min,First Trust Large Cap Growth AlphaDEXEtf_Open_volatility,First Trust Large Cap Growth AlphaDEXEtf_Open_change,First Trust Large Cap Growth AlphaDEXEtf_High_average,First Trust Large Cap Growth AlphaDEXEtf_High_max,First Trust Large Cap Growth AlphaDEXEtf_High_min,First Trust Large Cap Growth AlphaDEXEtf_High_volatility,First Trust Large Cap Growth AlphaDEXEtf_High_change,First Trust Large Cap Growth AlphaDEXEtf_Low_average,First Trust Large Cap Growth AlphaDEXEtf_Low_max,First Trust Large Cap Growth AlphaDEXEtf_Low_min,First Trust Large Cap Growth AlphaDEXEtf_Low_volatility,First Trust Large Cap Growth AlphaDEXEtf_Low_change,First Trust Large Cap Growth AlphaDEXEtf_Close_average,First Trust Large Cap Growth AlphaDEXEtf_Close_max,First Trust Large Cap Growth AlphaDEXEtf_Close_min,First Trust Large Cap Growth AlphaDEXEtf_Close_volatility,First Trust Large Cap Growth AlphaDEXEtf_Close_change
2016-11-06,48.48,48.48,48.48,0.0,0.0,48.62,48.62,48.62,0.0,0.0,48.32,48.32,48.32,0.0,0.0,48.55,48.55,48.55,0.0,0.0
2016-11-13,49.29,49.29,49.29,0.0,0.0,49.41,49.41,49.41,0.0,0.0,49.18,49.18,49.18,0.0,0.0,49.19,49.19,49.19,0.0,0.0
2016-11-20,49.7,49.7,49.7,0.0,0.0,49.8,49.8,49.8,0.0,0.0,49.7,49.7,49.7,0.0,0.0,49.8,49.8,49.8,0.0,0.0
2016-11-27,48.48,48.48,48.48,0.0,0.0,48.77,48.77,48.77,0.0,0.0,48.44,48.44,48.44,0.0,0.0,48.66,48.66,48.66,0.0,0.0
2016-12-04,50.1,50.1,50.1,0.0,0.0,50.15,50.15,50.15,0.0,0.0,49.89,49.89,49.89,0.0,0.0,50.03,50.03,50.03,0.0,0.0
2016-12-11,50.01,50.01,50.01,0.0,0.0,50.12,50.12,50.12,0.0,0.0,49.7,49.7,49.7,0.0,0.0,49.78,49.78,49.78,0.0,0.0
2016-12-18,49.47,49.47,49.47,0.0,0.0,49.61,49.61,49.61,0.0,0.0,49.45,49.45,49.45,0.0,0.0,49.61,49.61,49.61,0.0,0.0
2016-12-25,49.62,49.62,49.62,0.0,0.0,49.62,49.62,49.62,0.0,0.0,48.92,48.92,48.92,0.0,0.0,49.04,49.04,49.04,0.0,0.0
2017-01-01,50.08,50.08,50.08,0.0,0.0,50.36,50.36,50.36,0.0,0.0,49.93,49.93,49.93,0.0,0.0,50.22,50.22,50.22,0.0,0.0
2017-01-08,49.99,49.99,49.99,0.0,0.0,50.34,50.34,50.34,0.0,0.0,49.99,49.99,49.99,0.0,0.0,50.29,50.29,50.29,0.0,0.0
2017-01-15,50.36,50.36,50.36,0.0,0.0,50.5,50.5,50.5,0.0,0.0,50.24,50.24,50.24,0.0,0.0,50.38,50.38,50.38,0.0,0.0
2017-01-22,50.91,50.91,50.91,0.0,0.0,51.01,51.01,51.01,0.0,0.0,50.84,50.84,50.84,0.0,0.0,50.95,50.95,50.95,0.0,0.0
2017-01-29,50.94,50.94,50.94,0.0,0.0,51.13,51.13,51.13,0.0,0.0,50.94,50.94,50.94,0.0,0.0,51.13,51.13,51.13,0.0,0.0
2017-02-05,51.6,51.6,51.6,0.0,0.0,51.66,51.66,51.66,0.0,0.0,51.49,51.49,51.49,0.0,0.0,51.57,51.57,51.57,0.0,0.0
2017-02-12,51.84,51.84,51.84,0.0,0.0,52.02,52.02,52.02,0.0,0.0,51.75,51.75,51.75,0.0,0.0,52.02,52.02,52.02,0.0,0.0
2017-02-19,51.89,51.89,51.89,0.0,0.0,52.38,52.38,52.38,0.0,0.0,51.89,51.89,51.89,0.0,0.0,52.36,52.36,52.36,0.0,0.0
2017-02-26,52.58,52.58,52.58,0.0,0.0,52.7,52.7,52.7,0.0,0.0,52.45,52.45,52.45,0.0,0.0,52.63,52.63,52.63,0.0,0.0
2017-03-05,52.41,52.41,52.41,0.0,0.0,52.47,52.47,52.47,0.0,0.0,52.19,52.19,52.19,0.0,0.0,52.42,52.42,52.42,0.0,0.0
2017-03-12,52.92,52.92,52.92,0.0,0.0,53.05,53.05,53.05,0.0,0.0,52.87,52.87,52.87,0.0,0.0,52.98,52.98,52.98,0.0,0.0
2017-03-19,52.35,52.35,52.35,0.0,0.0,52.53,52.53,52.53,0.0,0.0,52.08,52.08,52.08,0.0,0.0,52.33,52.33,52.33,0.0,0.0
2017-03-26,52.64,52.64,52.64,0.0,0.0,52.75,52.75,52.75,0.0,0.0,52.62,52.62,52.62,0.0,0.0,52.64,52.64,52.64,0.0,0.0
2017-04-02,52.53,52.53,52.53,0.0,0.0,52.63,52.63,52.63,0.0,0.0,52.38,52.38,52.38,0.0,0.0,52.51,52.51,52.51,0.0,0.0
2017-04-09,51.86,51.86,51.86,0.0,0.0,52.14,52.14,52.14,0.0,0.0,51.63,51.63,51.63,0.0,0.0,51.63,51.63,51.63,0.0,0.0
2017-04-16,52.62,52.62,52.62,0.0,0.0,52.63,52.63,52.63,0.0,0.0,52.3,52.3,52.3,0.0,0.0,52.47,52.47,52.47,0.0,0.0
2017-04-23,53.68,53.68,53.68,0.0,0.0,53.68,53.68,53.68,0.0,0.0,53.32,53.32,53.32,0.0,0.0,53.33,53.33,53.33,0.0,0.0
2017-04-30,53.42,53.42,53.42,0.0,0.0,53.55,53.55,53.55,0.0,0.0,53.22,53.22,53.22,0.0,0.0,53.55,53.55,53.55,0.0,0.0
2017-05-07,53.57,53.57,53.57,0.0,0.0,53.57,53.57,53.57,0.0,0.0,53.41,53.41,53.41,0.0,0.0,53.51,53.51,53.51,0.0,0.0
2017-05-14,53.36,53.36,53.36,0.0,0.0,53.75,53.75,53.75,0.0,0.0,53.36,53.36,53.36,0.0,0.0,53.56,53.56,53.56,0.0,0.0
2017-05-21,54.67,54.67,54.67,0.0,0.0,54.69,54.69,54.69,0.0,0.0,54.59,54.59,54.59,0.0,0.0,54.69,54.69,54.69,0.0,0.0
2017-05-28,55.13,55.13,55.13,0.0,0.0,55.38,55.38,55.38,0.0,0.0,55.0,55.0,55.0,0.0,0.0,55.3,55.3,55.3,0.0,0.0
2017-06-04,55.67,55.67,55.67,0.0,0.0,55.88,55.88,55.88,0.0,0.0,54.63,54.63,54.63,0.0,0.0,55.02,55.02,55.02,0.0,0.0
2017-06-11,55.05,55.05,55.05,0.0,0.0,55.05,55.05,55.05,0.0,0.0,54.72,54.72,54.72,0.0,0.0,54.77,54.77,54.77,0.0,0.0
2017-06-18,55.32,55.32,55.32,0.0,0.0,55.43,55.43,55.43,0.0,0.0,55.16,55.16,55.16,0.0,0.0,55.27,55.27,55.27,0.0,0.0
2017-06-25,54.87,54.87,54.87,0.0,0.0,54.99,54.99,54.99,0.0,0.0,54.59,54.59,54.59,0.0,0.0,54.94,54.94,54.94,0.0,0.0
2017-07-02,54.54,54.54,54.54,0.0,0.0,55.23,55.23,55.23,0.0,0.0,54.54,54.54,54.54,0.0,0.0,55.1,55.1,55.1,0.0,0.0
2017-07-09,55.76,55.76,55.76,0.0,0.0,56.09,56.09,56.09,0.0,0.0,55.76,55.76,55.76,0.0,0.0,55.97,55.97,55.97,0.0,0.0
2017-07-16,56.19,56.19,56.19,0.0,0.0,56.36,56.36,56.36,0.0,0.0,56.17,56.17,56.17,0.0,0.0,56.32,56.32,56.32,0.0,0.0
2017-07-23,55.87,55.87,55.87,0.0,0.0,56.02,56.02,56.02,0.0,0.0,55.79,55.79,55.79,0.0,0.0,55.99,55.99,55.99,0.0,0.0
2017-07-30,55.83,55.83,55.83,0.0,0.0,55.9,55.9,55.9,0.0,0.0,55.69,55.69,55.69,0.0,0.0,55.75,55.75,55.75,0.0,0.0
2017-08-06,54.6,54.6,54.6,0.0,0.0,54.89,54.89,54.89,0.0,0.0,54.54,54.54,54.54,0.0,0.0,54.79,54.79,54.79,0.0,0.0
2017-08-13,54.58,54.58,54.58,0.0,0.0,55.06,55.06,55.06,0.0,0.0,54.57,54.57,54.57,0.0,0.0,54.72,54.72,54.72,0.0,0.0
2017-08-20,55.58,55.58,55.58,0.0,0.0,55.58,55.58,55.58,0.0,0.0,55.2,55.2,55.2,0.0,0.0,55.21,55.21,55.21,0.0,0.0
2017-08-27,56.51,56.51,56.51,0.0,0.0,56.54,56.54,56.54,0.0,0.0,56.31,56.31,56.31,0.0,0.0,56.39,56.39,56.39,0.0,0.0
2017-09-03,55.99,55.99,55.99,0.0,0.0,56.19,56.19,56.19,0.0,0.0,55.97,55.97,55.97,0.0,0.0,56.02,56.02,56.02,0.0,0.0
2017-09-10,56.61,56.61,56.61,0.0,0.0,56.75,56.75,56.75,0.0,0.0,56.47,56.47,56.47,0.0,0.0,56.61,56.61,56.61,0.0,0.0
2017-09-17,56.7,56.7,56.7,0.0,0.0,56.89,56.89,56.89,0.0,0.0,56.63,56.63,56.63,0.0,0.0,56.88,56.88,56.88,0.0,0.0
2017-09-24,57.16,57.16,57.16,0.0,0.0,57.52,57.52,57.52,0.0,0.0,57.16,57.16,57.16,0.0,0.0,57.46,57.46,57.46,0.0,0.0
2017-10-01,58.37,58.37,58.37,0.0,0.0,58.59,58.59,58.59,0.0,0.0,58.37,58.37,58.37,0.0,0.0,58.5,58.5,58.5,0.0,0.0
2017-10-08,58.88,58.88,58.88,0.0,0.0,58.9,58.9,58.9,0.0,0.0,58.76,58.76,58.76,0.0,0.0,58.78,58.78,58.78,0.0,0.0
2017-10-15,59.22,59.22,59.22,0.0,0.0,59.51,59.51,59.51,0.0,0.0,59.2,59.2,59.2,0.0,0.0,59.33,59.33,59.33,0.0,0.0
2017-10-22,59.14,59.14,59.14,0.0,0.0,59.56,59.56,59.56,0.0,0.0,59.1,59.1,59.1,0.0,0.0,59.56,59.56,59.56,0.0,0.0
2017-10-29,59.54,59.54,59.54,0.0,0.0,59.67,59.67,59.67,0.0,0.0,59.39,59.39,59.39,0.0,0.0,59.67,59.67,59.67,0.0,0.0
2017-11-05,59.36,59.36,59.36,0.0,0.0,59.58,59.58,59.58,0.0,0.0,59.27,59.27,59.27,0.0,0.0,59.51,59.51,59.51,0.0,0.0
2017-11-12,60.17,60.17,60.17,0.0,0.0,60.2,60.2,60.2,0.0,0.0,60.05,60.05,60.05,0.0,0.0,60.1,60.1,60.1,0.0,0.0
2017-11-19,60.77,60.77,60.77,0.0,0.0,60.93,60.93,60.93,0.0,0.0,60.77,60.77,60.77,0.0,0.0,60.93,60.93,60.93,0.0,0.0
2017-11-26,61.19,61.19,61.19,0.0,0.0,61.19,61.19,61.19,0.0,0.0,59.95,59.95,59.95,0.0,0.0,60.87,60.87,60.87,0.0,0.0
2017-12-03,61.03,61.03,61.03,0.0,0.0,61.03,61.03,61.03,0.0,0.0,60.83,60.83,60.83,0.0,0.0,60.87,60.87,60.87,0.0,0.0
2017-12-10,60.83,60.83,60.83,0.0,0.0,61.28,61.28,61.28,0.0,0.0,60.78,60.78,60.78,0.0,0.0,61.07,61.07,61.07,0.0,0.0
2017-12-17,61.46,61.46,61.46,0.0,0.0,61.46,61.46,61.46,0.0,0.0,61.13,61.13,61.13,0.0,0.0,61.23,61.23,61.23,0.0,0.0
2017-12-24,61.73,61.73,61.73,0.0,0.0,61.73,61.73,61.73,0.0,0.0,61.19,61.19,61.19,0.0,0.0,61.19,61.19,61.19,0.0,0.0
2017-12-31,62.77,62.77,62.77,0.0,0.0,63.01,63.01,63.01,0.0,0.0,62.63,62.63,62.63,0.0,0.0,63.0,63.0,63.0,0.0,0.0
