Date,Consumer Discretionary Select Sector SPDREtf_Open_average,Consumer Discretionary Select Sector SPDREtf_Open_max,Consumer Discretionary Select Sector SPDREtf_Open_min,Consumer Discretionary Select Sector SPDREtf_Open_volatility,Consumer Discretionary Select Sector SPDREtf_Open_change,Consumer Discretionary Select Sector SPDREtf_High_average,Consumer Discretionary Select Sector SPDREtf_High_max,Consumer Discretionary Select Sector SPDREtf_High_min,Consumer Discretionary Select Sector SPDREtf_High_volatility,Consumer Discretionary Select Sector SPDREtf_High_change,Consumer Discretionary Select Sector SPDREtf_Low_average,Consumer Discretionary Select Sector SPDREtf_Low_max,Consumer Discretionary Select Sector SPDREtf_Low_min,Consumer Discretionary Select Sector SPDREtf_Low_volatility,Consumer Discretionary Select Sector SPDREtf_Low_change,Consumer Discretionary Select Sector SPDREtf_Close_average,Consumer Discretionary Select Sector SPDREtf_Close_max,Consumer Discretionary Select Sector SPDREtf_Close_min,Consumer Discretionary Select Sector SPDREtf_Close_volatility,Consumer Discretionary Select Sector SPDREtf_Close_change
2016-01-03,75.01,75.01,75.01,0.0,0.0,75.34,75.34,75.34,0.0,0.0,73.44,73.44,73.44,0.0,0.0,73.61,73.61,73.61,0.0,0.0
2016-01-10,71.1,71.1,71.1,0.0,0.0,71.98,71.98,71.98,0.0,0.0,70.67,70.67,70.67,0.0,0.0,71.5,71.5,71.5,0.0,0.0
2016-01-17,73.22,73.22,73.22,0.0,0.0,73.59,73.59,73.59,0.0,0.0,72.86,72.86,72.86,0.0,0.0,73.31,73.31,73.31,0.0,0.0
2016-01-24,72.94,72.94,72.94,0.0,0.0,74.18,74.18,74.18,0.0,0.0,72.67,72.67,72.67,0.0,0.0,74.11,74.11,74.11,0.0,0.0
2016-01-31,72.18,72.18,72.18,0.0,0.0,72.24,72.24,72.24,0.0,0.0,69.96,69.96,69.96,0.0,0.0,70.16,70.16,70.16,0.0,0.0
2016-02-07,69.28,69.28,69.28,0.0,0.0,69.82,69.82,69.82,0.0,0.0,68.63,68.63,68.63,0.0,0.0,69.79,69.79,69.79,0.0,0.0
2016-02-14,72.08,72.08,72.08,0.0,0.0,72.76,72.76,72.76,0.0,0.0,71.65,71.65,71.65,0.0,0.0,72.74,72.74,72.74,0.0,0.0
2016-02-21,75.33,75.33,75.33,0.0,0.0,75.39,75.39,75.39,0.0,0.0,74.68,74.68,74.68,0.0,0.0,74.83,74.83,74.83,0.0,0.0
2016-02-28,76.83,76.83,76.83,0.0,0.0,77.05,77.05,77.05,0.0,0.0,76.38,76.38,76.38,0.0,0.0,76.72,76.72,76.72,0.0,0.0
2016-03-06,76.77,76.77,76.77,0.0,0.0,77.3,77.3,77.3,0.0,0.0,76.58,76.58,76.58,0.0,0.0,77.3,77.3,77.3,0.0,0.0
2016-03-13,78.13,78.13,78.13,0.0,0.0,78.47,78.47,78.47,0.0,0.0,77.95,77.95,77.95,0.0,0.0,78.09,78.09,78.09,0.0,0.0
2016-03-20,76.82,76.82,76.82,0.0,0.0,77.56,77.56,77.56,0.0,0.0,76.6,76.6,76.6,0.0,0.0,77.55,77.55,77.55,0.0,0.0
2016-03-27,78.6,78.6,78.6,0.0,0.0,79.6,79.6,79.6,0.0,0.0,78.54,78.54,78.54,0.0,0.0,79.43,79.43,79.43,0.0,0.0
2016-04-03,78.31,78.31,78.31,0.0,0.0,78.39,78.39,78.39,0.0,0.0,77.58,77.58,77.58,0.0,0.0,77.87,77.87,77.87,0.0,0.0
2016-04-10,79.28,79.28,79.28,0.0,0.0,79.54,79.54,79.54,0.0,0.0,79.05,79.05,79.05,0.0,0.0,79.49,79.49,79.49,0.0,0.0
2016-04-17,79.66,79.66,79.66,0.0,0.0,79.91,79.91,79.91,0.0,0.0,78.97,78.97,78.97,0.0,0.0,79.46,79.46,79.46,0.0,0.0
2016-04-24,79.45,79.45,79.45,0.0,0.0,79.58,79.58,79.58,0.0,0.0,78.6,78.6,78.6,0.0,0.0,79.2,79.2,79.2,0.0,0.0
2016-05-01,78.54,78.54,78.54,0.0,0.0,79.28,79.28,79.28,0.0,0.0,78.28,78.28,78.28,0.0,0.0,79.28,79.28,79.28,0.0,0.0
2016-05-08,78.66,78.66,78.66,0.0,0.0,79.01,79.01,79.01,0.0,0.0,78.07,78.07,78.07,0.0,0.0,78.11,78.11,78.11,0.0,0.0
2016-05-15,77.28,77.28,77.28,0.0,0.0,77.95,77.95,77.95,0.0,0.0,77.22,77.22,77.22,0.0,0.0,77.7,77.7,77.7,0.0,0.0
2016-05-22,79.07,79.07,79.07,0.0,0.0,79.43,79.43,79.43,0.0,0.0,79.07,79.07,79.07,0.0,0.0,79.32,79.32,79.32,0.0,0.0
2016-05-29,79.34,79.34,79.34,0.0,0.0,79.42,79.42,79.42,0.0,0.0,78.57,78.57,78.57,0.0,0.0,79.11,79.11,79.11,0.0,0.0
2016-06-05,78.69,78.69,78.69,0.0,0.0,78.81,78.81,78.81,0.0,0.0,78.27,78.27,78.27,0.0,0.0,78.49,78.49,78.49,0.0,0.0
2016-06-12,78.15,78.15,78.15,0.0,0.0,78.21,78.21,78.21,0.0,0.0,77.79,77.79,77.79,0.0,0.0,77.93,77.93,77.93,0.0,0.0
2016-06-19,76.33,76.33,76.33,0.0,0.0,77.52,77.52,77.52,0.0,0.0,75.98,75.98,75.98,0.0,0.0,76.15,76.15,76.15,0.0,0.0
2016-06-26,78.14,78.14,78.14,0.0,0.0,79.05,79.05,79.05,0.0,0.0,77.99,77.99,77.99,0.0,0.0,78.87,78.87,78.87,0.0,0.0
2016-07-03,79.75,79.75,79.75,0.0,0.0,80.68,80.68,80.68,0.0,0.0,79.75,79.75,79.75,0.0,0.0,80.62,80.62,80.62,0.0,0.0
2016-07-10,81.73,81.73,81.73,0.0,0.0,81.75,81.75,81.75,0.0,0.0,80.92,80.92,80.92,0.0,0.0,80.98,80.98,80.98,0.0,0.0
2016-07-17,81.34,81.34,81.34,0.0,0.0,81.7,81.7,81.7,0.0,0.0,81.16,81.16,81.16,0.0,0.0,81.6,81.6,81.6,0.0,0.0
2016-07-24,81.42,81.42,81.42,0.0,0.0,81.74,81.74,81.74,0.0,0.0,81.28,81.28,81.28,0.0,0.0,81.62,81.62,81.62,0.0,0.0
2016-07-31,81.2,81.2,81.2,0.0,0.0,81.69,81.69,81.69,0.0,0.0,80.88,80.88,80.88,0.0,0.0,81.57,81.57,81.57,0.0,0.0
2016-08-07,81.87,81.87,81.87,0.0,0.0,82.2,82.2,82.2,0.0,0.0,81.42,81.42,81.42,0.0,0.0,82.0,82.0,82.0,0.0,0.0
2016-08-14,81.35,81.35,81.35,0.0,0.0,81.67,81.67,81.67,0.0,0.0,81.19,81.19,81.19,0.0,0.0,81.5,81.5,81.5,0.0,0.0
2016-08-21,81.29,81.29,81.29,0.0,0.0,81.61,81.61,81.61,0.0,0.0,80.58,80.58,80.58,0.0,0.0,80.94,80.94,80.94,0.0,0.0
2016-08-28,81.11,81.11,81.11,0.0,0.0,81.18,81.18,81.18,0.0,0.0,80.69,80.69,80.69,0.0,0.0,80.88,80.88,80.88,0.0,0.0
2016-09-04,79.8,79.8,79.8,0.0,0.0,79.96,79.96,79.96,0.0,0.0,78.43,78.43,78.43,0.0,0.0,78.43,78.43,78.43,0.0,0.0
2016-09-11,78.41,78.41,78.41,0.0,0.0,78.57,78.57,78.57,0.0,0.0,78.17,78.17,78.17,0.0,0.0,78.51,78.51,78.51,0.0,0.0
2016-09-18,79.63,79.63,79.63,0.0,0.0,79.93,79.93,79.93,0.0,0.0,79.63,79.63,79.63,0.0,0.0,79.67,79.67,79.67,0.0,0.0
2016-09-25,79.75,79.75,79.75,0.0,0.0,80.28,80.28,80.28,0.0,0.0,79.6,79.6,79.6,0.0,0.0,80.04,80.04,80.04,0.0,0.0
2016-10-02,80.33,80.33,80.33,0.0,0.0,80.41,80.41,80.41,0.0,0.0,79.54,79.54,79.54,0.0,0.0,79.74,79.74,79.74,0.0,0.0
2016-10-09,79.23,79.23,79.23,0.0,0.0,79.49,79.49,79.49,0.0,0.0,78.85,78.85,78.85,0.0,0.0,78.89,78.89,78.89,0.0,0.0
2016-10-16,78.58,78.58,78.58,0.0,0.0,79.71,79.71,79.71,0.0,0.0,78.58,78.58,78.58,0.0,0.0,79.59,79.59,79.59,0.0,0.0
2016-10-23,77.8,77.8,77.8,0.0,0.0,78.57,78.57,78.57,0.0,0.0,77.75,77.75,77.75,0.0,0.0,78.04,78.04,78.04,0.0,0.0
2016-10-30,76.81,76.81,76.81,0.0,0.0,77.39,77.39,77.39,0.0,0.0,76.61,76.61,76.61,0.0,0.0,76.73,76.73,76.73,0.0,0.0
2016-11-06,78.97,78.97,78.97,0.0,0.0,79.83,79.83,79.83,0.0,0.0,78.92,78.92,78.92,0.0,0.0,79.72,79.72,79.72,0.0,0.0
2016-11-13,81.4,81.4,81.4,0.0,0.0,81.58,81.58,81.58,0.0,0.0,81.1,81.1,81.1,0.0,0.0,81.2,81.2,81.2,0.0,0.0
2016-11-20,82.91,82.91,82.91,0.0,0.0,83.07,83.07,83.07,0.0,0.0,82.78,82.78,82.78,0.0,0.0,82.98,82.98,82.98,0.0,0.0
2016-11-27,81.9,81.9,81.9,0.0,0.0,82.12,82.12,82.12,0.0,0.0,81.34,81.34,81.34,0.0,0.0,81.44,81.44,81.44,0.0,0.0
2016-12-04,84.32,84.32,84.32,0.0,0.0,84.32,84.32,84.32,0.0,0.0,83.88,83.88,83.88,0.0,0.0,84.31,84.31,84.31,0.0,0.0
2016-12-11,83.34,83.34,83.34,0.0,0.0,83.38,83.38,83.38,0.0,0.0,82.57,82.57,82.57,0.0,0.0,82.69,82.69,82.69,0.0,0.0
2016-12-18,82.61,82.61,82.61,0.0,0.0,82.76,82.76,82.76,0.0,0.0,82.35,82.35,82.35,0.0,0.0,82.45,82.45,82.45,0.0,0.0
2016-12-25,82.35,82.35,82.35,0.0,0.0,82.35,82.35,82.35,0.0,0.0,81.15,81.15,81.15,0.0,0.0,81.4,81.4,81.4,0.0,0.0
2017-01-01,82.89,82.89,82.89,0.0,0.0,83.57,83.57,83.57,0.0,0.0,82.58,82.58,82.58,0.0,0.0,83.32,83.32,83.32,0.0,0.0
2017-01-08,83.7,83.7,83.7,0.0,0.0,84.04,84.04,84.04,0.0,0.0,83.7,83.7,83.7,0.0,0.0,83.96,83.96,83.96,0.0,0.0
2017-01-15,83.99,83.99,83.99,0.0,0.0,84.15,84.15,84.15,0.0,0.0,83.66,83.66,83.66,0.0,0.0,83.93,83.93,83.93,0.0,0.0
2017-01-22,85.39,85.39,85.39,0.0,0.0,85.5,85.5,85.5,0.0,0.0,84.75,84.75,84.75,0.0,0.0,85.06,85.06,85.06,0.0,0.0
2017-01-29,84.34,84.34,84.34,0.0,0.0,84.63,84.63,84.63,0.0,0.0,84.18,84.18,84.18,0.0,0.0,84.49,84.49,84.49,0.0,0.0
2017-02-05,85.33,85.33,85.33,0.0,0.0,85.76,85.76,85.76,0.0,0.0,85.29,85.29,85.29,0.0,0.0,85.73,85.73,85.73,0.0,0.0
2017-02-12,86.12,86.12,86.12,0.0,0.0,86.61,86.61,86.61,0.0,0.0,86.11,86.11,86.11,0.0,0.0,86.61,86.61,86.61,0.0,0.0
2017-02-19,86.37,86.37,86.37,0.0,0.0,86.92,86.92,86.92,0.0,0.0,86.18,86.18,86.18,0.0,0.0,86.92,86.92,86.92,0.0,0.0
2017-02-26,87.04,87.04,87.04,0.0,0.0,87.22,87.22,87.22,0.0,0.0,86.68,86.68,86.68,0.0,0.0,87.0,87.0,87.0,0.0,0.0
2017-03-05,87.1,87.1,87.1,0.0,0.0,87.18,87.18,87.18,0.0,0.0,86.67,86.67,86.67,0.0,0.0,86.85,86.85,86.85,0.0,0.0
2017-03-12,87.35,87.35,87.35,0.0,0.0,87.53,87.53,87.53,0.0,0.0,87.1,87.1,87.1,0.0,0.0,87.36,87.36,87.36,0.0,0.0
2017-03-19,86.44,86.44,86.44,0.0,0.0,86.84,86.84,86.84,0.0,0.0,86.19,86.19,86.19,0.0,0.0,86.56,86.56,86.56,0.0,0.0
2017-03-26,87.8,87.8,87.8,0.0,0.0,88.17,88.17,88.17,0.0,0.0,87.77,87.77,87.77,0.0,0.0,87.95,87.95,87.95,0.0,0.0
