Date,Vanguard FTSE EuropeEtf_Open_average,Vanguard FTSE EuropeEtf_Open_max,Vanguard FTSE EuropeEtf_Open_min,Vanguard FTSE EuropeEtf_Open_volatility,Vanguard FTSE EuropeEtf_Open_change,Vanguard FTSE EuropeEtf_High_average,Vanguard FTSE EuropeEtf_High_max,Vanguard FTSE EuropeEtf_High_min,Vanguard FTSE EuropeEtf_High_volatility,Vanguard FTSE EuropeEtf_High_change,Vanguard FTSE EuropeEtf_Low_average,Vanguard FTSE EuropeEtf_Low_max,Vanguard FTSE EuropeEtf_Low_min,Vanguard FTSE EuropeEtf_Low_volatility,Vanguard FTSE EuropeEtf_Low_change,Vanguard FTSE EuropeEtf_Close_average,Vanguard FTSE EuropeEtf_Close_max,Vanguard FTSE EuropeEtf_Close_min,Vanguard FTSE EuropeEtf_Close_volatility,Vanguard FTSE EuropeEtf_Close_change
2016-10-02,48.2,48.2,48.2,0.0,0.0,48.23,48.23,48.23,0.0,0.0,47.72,47.72,47.72,0.0,0.0,48.07,48.07,48.07,0.0,0.0
2016-10-09,47.41,47.41,47.41,0.0,0.0,47.57,47.57,47.57,0.0,0.0,47.18,47.18,47.18,0.0,0.0,47.18,47.18,47.18,0.0,0.0
2016-10-16,47.28,47.28,47.28,0.0,0.0,47.55,47.55,47.55,0.0,0.0,47.26,47.26,47.26,0.0,0.0,47.52,47.52,47.52,0.0,0.0
2016-10-23,47.01,47.01,47.01,0.0,0.0,47.22,47.22,47.22,0.0,0.0,46.98,46.98,46.98,0.0,0.0,47.06,47.06,47.06,0.0,0.0
2016-10-30,46.14,46.14,46.14,0.0,0.0,46.36,46.36,46.36,0.0,0.0,46.03,46.03,46.03,0.0,0.0,46.03,46.03,46.03,0.0,0.0
2016-11-06,46.55,46.55,46.55,0.0,0.0,46.65,46.65,46.65,0.0,0.0,46.26,46.26,46.26,0.0,0.0,46.44,46.44,46.44,0.0,0.0
2016-11-13,45.74,45.74,45.74,0.0,0.0,45.77,45.77,45.77,0.0,0.0,45.52,45.52,45.52,0.0,0.0,45.6,45.6,45.6,0.0,0.0
2016-11-20,46.01,46.01,46.01,0.0,0.0,46.08,46.08,46.08,0.0,0.0,45.96,45.96,45.96,0.0,0.0,46.08,46.08,46.08,0.0,0.0
2016-11-27,45.67,45.67,45.67,0.0,0.0,46.1,46.1,46.1,0.0,0.0,45.65,45.65,45.65,0.0,0.0,45.99,45.99,45.99,0.0,0.0
2016-12-04,47.53,47.53,47.53,0.0,0.0,47.74,47.74,47.74,0.0,0.0,47.44,47.44,47.44,0.0,0.0,47.73,47.73,47.73,0.0,0.0
2016-12-11,47.52,47.52,47.52,0.0,0.0,47.78,47.78,47.78,0.0,0.0,47.47,47.47,47.47,0.0,0.0,47.63,47.63,47.63,0.0,0.0
2016-12-18,47.42,47.42,47.42,0.0,0.0,47.58,47.58,47.58,0.0,0.0,47.41,47.41,47.41,0.0,0.0,47.58,47.58,47.58,0.0,0.0
2016-12-25,48.11,48.11,48.11,0.0,0.0,48.21,48.21,48.21,0.0,0.0,47.83,47.83,47.83,0.0,0.0,47.94,47.94,47.94,0.0,0.0
2017-01-01,48.68,48.68,48.68,0.0,0.0,48.82,48.82,48.82,0.0,0.0,48.62,48.62,48.62,0.0,0.0,48.7,48.7,48.7,0.0,0.0
2017-01-08,49.03,49.03,49.03,0.0,0.0,49.08,49.08,49.08,0.0,0.0,48.89,48.89,48.89,0.0,0.0,49.03,49.03,49.03,0.0,0.0
2017-01-15,48.84,48.84,48.84,0.0,0.0,49.03,49.03,49.03,0.0,0.0,48.83,48.83,48.83,0.0,0.0,49.0,49.0,49.0,0.0,0.0
2017-01-22,49.54,49.54,49.54,0.0,0.0,49.61,49.61,49.61,0.0,0.0,49.46,49.46,49.46,0.0,0.0,49.53,49.53,49.53,0.0,0.0
2017-01-29,49.62,49.62,49.62,0.0,0.0,49.76,49.76,49.76,0.0,0.0,49.55,49.55,49.55,0.0,0.0,49.65,49.65,49.65,0.0,0.0
2017-02-05,49.3,49.3,49.3,0.0,0.0,49.53,49.53,49.53,0.0,0.0,49.27,49.27,49.27,0.0,0.0,49.47,49.47,49.47,0.0,0.0
2017-02-12,49.77,49.77,49.77,0.0,0.0,49.92,49.92,49.92,0.0,0.0,49.71,49.71,49.71,0.0,0.0,49.91,49.91,49.91,0.0,0.0
2017-02-19,49.4,49.4,49.4,0.0,0.0,49.64,49.64,49.64,0.0,0.0,49.37,49.37,49.37,0.0,0.0,49.58,49.58,49.58,0.0,0.0
2017-02-26,50.11,50.11,50.11,0.0,0.0,50.45,50.45,50.45,0.0,0.0,50.05,50.05,50.05,0.0,0.0,50.38,50.38,50.38,0.0,0.0
2017-03-05,50.35,50.35,50.35,0.0,0.0,50.56,50.56,50.56,0.0,0.0,50.29,50.29,50.29,0.0,0.0,50.52,50.52,50.52,0.0,0.0
2017-03-12,51.62,51.62,51.62,0.0,0.0,51.76,51.76,51.76,0.0,0.0,51.48,51.48,51.48,0.0,0.0,51.63,51.63,51.63,0.0,0.0
2017-03-19,51.33,51.33,51.33,0.0,0.0,51.47,51.47,51.47,0.0,0.0,51.27,51.27,51.27,0.0,0.0,51.37,51.37,51.37,0.0,0.0
2017-03-26,51.4,51.4,51.4,0.0,0.0,51.71,51.71,51.71,0.0,0.0,51.36,51.36,51.36,0.0,0.0,51.57,51.57,51.57,0.0,0.0
2017-04-02,51.15,51.15,51.15,0.0,0.0,51.33,51.33,51.33,0.0,0.0,51.13,51.13,51.13,0.0,0.0,51.22,51.22,51.22,0.0,0.0
2017-04-09,51.27,51.27,51.27,0.0,0.0,51.35,51.35,51.35,0.0,0.0,51.12,51.12,51.12,0.0,0.0,51.16,51.16,51.16,0.0,0.0
2017-04-16,51.38,51.38,51.38,0.0,0.0,51.46,51.46,51.46,0.0,0.0,51.3,51.3,51.3,0.0,0.0,51.44,51.44,51.44,0.0,0.0
2017-04-23,53.74,53.74,53.74,0.0,0.0,53.76,53.76,53.76,0.0,0.0,53.58,53.58,53.58,0.0,0.0,53.58,53.58,53.58,0.0,0.0
2017-04-30,54.99,54.99,54.99,0.0,0.0,55.59,55.59,55.59,0.0,0.0,54.94,54.94,54.94,0.0,0.0,55.59,55.59,55.59,0.0,0.0
2017-05-07,55.01,55.01,55.01,0.0,0.0,55.32,55.32,55.32,0.0,0.0,54.99,54.99,54.99,0.0,0.0,55.32,55.32,55.32,0.0,0.0
2017-05-14,55.93,55.93,55.93,0.0,0.0,56.21,56.21,56.21,0.0,0.0,55.93,55.93,55.93,0.0,0.0,56.19,56.19,56.19,0.0,0.0
2017-05-21,56.01,56.01,56.01,0.0,0.0,56.12,56.12,56.12,0.0,0.0,55.96,55.96,55.96,0.0,0.0,56.12,56.12,56.12,0.0,0.0
2017-05-28,56.81,56.81,56.81,0.0,0.0,56.99,56.99,56.99,0.0,0.0,56.7,56.7,56.7,0.0,0.0,56.97,56.97,56.97,0.0,0.0
2017-06-04,55.93,55.93,55.93,0.0,0.0,56.13,56.13,56.13,0.0,0.0,55.76,55.76,55.76,0.0,0.0,56.0,56.0,56.0,0.0,0.0
2017-06-11,55.73,55.73,55.73,0.0,0.0,56.05,56.05,56.05,0.0,0.0,55.67,55.67,55.67,0.0,0.0,56.05,56.05,56.05,0.0,0.0
2017-06-18,54.84,54.84,54.84,0.0,0.0,55.1,55.1,55.1,0.0,0.0,54.74,54.74,54.74,0.0,0.0,55.0,55.0,55.0,0.0,0.0
2017-06-25,55.25,55.25,55.25,0.0,0.0,55.25,55.25,55.25,0.0,0.0,54.76,54.76,54.76,0.0,0.0,55.14,55.14,55.14,0.0,0.0
2017-07-02,54.85,54.85,54.85,0.0,0.0,55.11,55.11,55.11,0.0,0.0,54.72,54.72,54.72,0.0,0.0,55.08,55.08,55.08,0.0,0.0
2017-07-09,56.03,56.03,56.03,0.0,0.0,56.41,56.41,56.41,0.0,0.0,55.98,55.98,55.98,0.0,0.0,56.37,56.37,56.37,0.0,0.0
2017-07-16,56.3,56.3,56.3,0.0,0.0,56.39,56.39,56.39,0.0,0.0,56.07,56.07,56.07,0.0,0.0,56.38,56.38,56.38,0.0,0.0
2017-07-23,56.34,56.34,56.34,0.0,0.0,56.55,56.55,56.55,0.0,0.0,56.24,56.24,56.24,0.0,0.0,56.54,56.54,56.54,0.0,0.0
2017-07-30,57.21,57.21,57.21,0.0,0.0,57.31,57.31,57.31,0.0,0.0,57.02,57.02,57.02,0.0,0.0,57.25,57.25,57.25,0.0,0.0
2017-08-06,55.89,55.89,55.89,0.0,0.0,56.03,56.03,56.03,0.0,0.0,55.76,55.76,55.76,0.0,0.0,55.89,55.89,55.89,0.0,0.0
2017-08-13,55.91,55.91,55.91,0.0,0.0,56.08,56.08,56.08,0.0,0.0,55.81,55.81,55.81,0.0,0.0,55.96,55.96,55.96,0.0,0.0
2017-08-20,56.48,56.48,56.48,0.0,0.0,56.78,56.78,56.78,0.0,0.0,56.41,56.41,56.41,0.0,0.0,56.66,56.66,56.66,0.0,0.0
2017-08-27,57.01,57.01,57.01,0.0,0.0,57.05,57.05,57.05,0.0,0.0,56.84,56.84,56.84,0.0,0.0,56.85,56.85,56.85,0.0,0.0
2017-09-03,57.62,57.62,57.62,0.0,0.0,57.62,57.62,57.62,0.0,0.0,57.46,57.46,57.46,0.0,0.0,57.46,57.46,57.46,0.0,0.0
2017-09-10,58.05,58.05,58.05,0.0,0.0,58.15,58.15,58.15,0.0,0.0,57.9,57.9,57.9,0.0,0.0,58.05,58.05,58.05,0.0,0.0
2017-09-17,58.22,58.22,58.22,0.0,0.0,58.33,58.33,58.33,0.0,0.0,58.15,58.15,58.15,0.0,0.0,58.2,58.2,58.2,0.0,0.0
2017-09-24,58.1,58.1,58.1,0.0,0.0,58.42,58.42,58.42,0.0,0.0,57.97,57.97,57.97,0.0,0.0,58.33,58.33,58.33,0.0,0.0
2017-10-01,57.96,57.96,57.96,0.0,0.0,58.15,58.15,58.15,0.0,0.0,57.89,57.89,57.89,0.0,0.0,58.14,58.14,58.14,0.0,0.0
2017-10-08,58.98,58.98,58.98,0.0,0.0,59.02,59.02,59.02,0.0,0.0,58.83,58.83,58.83,0.0,0.0,58.85,58.85,58.85,0.0,0.0
2017-10-15,58.53,58.53,58.53,0.0,0.0,58.53,58.53,58.53,0.0,0.0,58.38,58.38,58.38,0.0,0.0,58.41,58.41,58.41,0.0,0.0
2017-10-22,57.9,57.9,57.9,0.0,0.0,58.03,58.03,58.03,0.0,0.0,57.77,57.77,57.77,0.0,0.0,57.96,57.96,57.96,0.0,0.0
2017-10-29,58.61,58.61,58.61,0.0,0.0,58.62,58.62,58.62,0.0,0.0,58.37,58.37,58.37,0.0,0.0,58.58,58.58,58.58,0.0,0.0
2017-11-05,57.69,57.69,57.69,0.0,0.0,57.77,57.77,57.77,0.0,0.0,57.59,57.59,57.59,0.0,0.0,57.68,57.68,57.68,0.0,0.0
2017-11-12,57.55,57.55,57.55,0.0,0.0,57.62,57.62,57.62,0.0,0.0,57.42,57.42,57.42,0.0,0.0,57.53,57.53,57.53,0.0,0.0
2017-11-19,58.7,58.7,58.7,0.0,0.0,58.77,58.77,58.77,0.0,0.0,58.63,58.63,58.63,0.0,0.0,58.7,58.7,58.7,0.0,0.0
2017-11-26,58.32,58.32,58.32,0.0,0.0,58.49,58.49,58.49,0.0,0.0,58.06,58.06,58.06,0.0,0.0,58.33,58.33,58.33,0.0,0.0
2017-12-03,58.33,58.33,58.33,0.0,0.0,58.47,58.47,58.47,0.0,0.0,58.21,58.21,58.21,0.0,0.0,58.42,58.42,58.42,0.0,0.0
2017-12-10,58.23,58.23,58.23,0.0,0.0,58.35,58.35,58.35,0.0,0.0,58.06,58.06,58.06,0.0,0.0,58.27,58.27,58.27,0.0,0.0
2017-12-17,58.66,58.66,58.66,0.0,0.0,58.81,58.81,58.81,0.0,0.0,58.59,58.59,58.59,0.0,0.0,58.81,58.81,58.81,0.0,0.0
2017-12-24,59.35,59.35,59.35,0.0,0.0,59.4,59.4,59.4,0.0,0.0,59.1,59.1,59.1,0.0,0.0,59.15,59.15,59.15,0.0,0.0
2017-12-31,60.67,60.67,60.67,0.0,0.0,60.89,60.89,60.89,0.0,0.0,60.58,60.58,60.58,0.0,0.0,60.86,60.86,60.86,0.0,0.0
