Date,MNTAStock_Open_average,MNTAStock_Open_max,MNTAStock_Open_min,MNTAStock_Open_volatility,MNTAStock_Open_change,MNTAStock_High_average,MNTAStock_High_max,MNTAStock_High_min,MNTAStock_High_volatility,MNTAStock_High_change,MNTAStock_Low_average,MNTAStock_Low_max,MNTAStock_Low_min,MNTAStock_Low_volatility,MNTAStock_Low_change,MNTAStock_Close_average,MNTAStock_Close_max,MNTAStock_Close_min,MNTAStock_Close_volatility,MNTAStock_Close_change,MNTAStock_Volume_average,MNTAStock_Volume_max,MNTAStock_Volume_min,MNTAStock_Volume_volatility,MNTAStock_Volume_change
2016-01-03,14.052,14.58,13.25,1.33,-0.6300000000000008,14.67,15.15,13.93,1.2200000000000006,0.46000000000000085,13.72,14.18,13.16,1.0199999999999996,-0.2900000000000009,14.01,14.48,13.55,0.9299999999999997,0.2699999999999996,943164,1793412,579418,1213994,1049914
2016-01-10,13.568,14.67,12.86,1.8100000000000005,-1.8100000000000005,14.004,14.67,13.05,1.6199999999999992,-1.6199999999999992,12.782,13.22,12.41,0.8100000000000005,-0.7200000000000006,13.286,13.81,13.0,0.8100000000000005,-0.3000000000000007,1334996,1951457,978873,972584,-499975
2016-01-17,13.05,13.25,12.59,0.6600000000000001,-0.0600000000000005,13.4425,13.56,13.4,0.16000000000000014,0.16000000000000014,12.4925,12.8,12.25,0.5500000000000007,-0.2699999999999996,13.1175,13.55,12.76,0.7900000000000009,0.7900000000000009,709852,981822,500754,481068,-273098
2016-01-24,13.004,13.44,12.3,1.1399999999999988,-1.1399999999999988,13.312,13.7,12.9,0.7999999999999989,-0.7999999999999989,12.428,12.88,11.84,1.040000000000001,-1.040000000000001,12.778,13.3,12.28,1.0200000000000014,-0.8800000000000008,635388,744529,480954,263575,-3733
2016-01-31,12.376,12.54,12.19,0.34999999999999964,0.02999999999999936,12.634,12.79,12.47,0.3199999999999985,-0.3199999999999985,11.982,12.29,11.52,0.7699999999999996,-0.6300000000000008,12.298,12.59,11.77,0.8200000000000003,-0.8200000000000003,511959,624296,415486,208810,108688
2016-02-07,10.895999999999999,11.65,10.36,1.290000000000001,-1.0300000000000011,11.148,11.75,10.62,1.1300000000000008,-1.1300000000000008,10.346,10.9,9.91,0.9900000000000002,-0.9900000000000002,10.642,11.0,10.45,0.5500000000000007,-0.5500000000000007,718501,937607,477929,459678,418052
2016-02-14,10.5225,11.46,9.65,1.8100000000000005,-0.8599999999999994,11.0225,11.61,9.67,1.9399999999999995,-1.7599999999999998,10.127500000000001,11.13,9.05,2.08,-1.4299999999999997,10.6075,11.51,9.6,1.9100000000000001,-1.8000000000000007,866120,1290551,590837,699714,378057
2016-02-21,9.536666666666667,10.24,9.19,1.0500000000000007,-0.3600000000000012,9.788333333333334,10.53,9.29,1.2400000000000002,-1.2400000000000002,9.258333333333333,9.62,8.99,0.629999999999999,-0.33000000000000007,9.471666666666666,10.31,9.12,1.1900000000000013,-1.0200000000000014,638627,1107672,0,1107672,-1107672
2016-02-28,8.790000000000001,9.18,8.5,0.6799999999999997,-0.5499999999999989,9.052,9.29,8.77,0.5199999999999996,-0.46000000000000085,8.39,8.62,8.02,0.5999999999999996,0.08999999999999986,8.632,9.1,8.4,0.6999999999999993,0.0600000000000005,975101,1549949,604356,945593,-481754
2016-03-06,8.45,8.65,8.27,0.3800000000000008,-0.030000000000001137,8.72,8.9,8.6,0.3000000000000007,-0.21000000000000085,8.23,8.35,8.02,0.33000000000000007,0.049999999999998934,8.486,8.66,8.27,0.39000000000000057,-0.09999999999999964,625363,857963,459086,398877,-393758
2016-03-13,8.416,8.69,8.22,0.46999999999999886,-0.17999999999999972,8.65,9.02,8.34,0.6799999999999997,-0.3099999999999987,8.132,8.43,7.86,0.5699999999999994,-0.379999999999999,8.458,8.85,8.21,0.6399999999999988,-0.21999999999999886,664822,1053041,527852,525189,525189
2016-03-20,8.8225,9.36,8.56,0.7999999999999989,0.02999999999999936,9.1925,9.72,8.78,0.9400000000000013,-0.11000000000000121,8.51,8.78,8.3,0.47999999999999865,0.049999999999998934,8.82,9.37,8.51,0.8599999999999994,-0.2699999999999996,603003,681636,459391,222245,-135263
2016-03-27,8.844,9.18,8.4,0.7799999999999994,0.6400000000000006,9.212,9.46,8.75,0.7100000000000009,0.6500000000000004,8.574,8.96,8.16,0.8000000000000007,0.6800000000000015,9.01,9.37,8.45,0.9199999999999999,0.9199999999999999,543582,715646,410039,305607,26347
