Date,EGYStock_Open_average,EGYStock_Open_max,EGYStock_Open_min,EGYStock_Open_volatility,EGYStock_Open_change,EGYStock_High_average,EGYStock_High_max,EGYStock_High_min,EGYStock_High_volatility,EGYStock_High_change,EGYStock_Low_average,EGYStock_Low_max,EGYStock_Low_min,EGYStock_Low_volatility,EGYStock_Low_change,EGYStock_Close_average,EGYStock_Close_max,EGYStock_Close_min,EGYStock_Close_volatility,EGYStock_Close_change,EGYStock_Volume_average,EGYStock_Volume_max,EGYStock_Volume_min,EGYStock_Volume_volatility,EGYStock_Volume_change
2016-01-03,1.55,1.66,1.46,0.19999999999999996,-0.1200000000000001,1.612,1.7,1.51,0.18999999999999995,-0.18999999999999995,1.494,1.6,1.42,0.18000000000000016,-0.1200000000000001,1.548,1.69,1.46,0.22999999999999998,-0.22999999999999998,153347,248730,74443,174287,-94817
2016-01-10,1.382,1.47,1.31,0.15999999999999992,-0.1499999999999999,1.394,1.47,1.33,0.1399999999999999,-0.1399999999999999,1.302,1.34,1.27,0.07000000000000006,-0.07000000000000006,1.342,1.39,1.3,0.08999999999999986,-0.08999999999999986,171230,238900,129591,109309,74860
2016-01-17,1.255,1.29,1.19,0.10000000000000009,0.0,1.2925,1.38,1.23,0.1499999999999999,0.07999999999999985,1.205,1.28,1.11,0.16999999999999993,0.030000000000000027,1.24,1.29,1.19,0.10000000000000009,0.040000000000000036,312847,385886,257161,128725,-50556
2016-01-24,1.304,1.42,1.23,0.18999999999999995,0.18999999999999995,1.398,1.48,1.31,0.16999999999999993,0.16999999999999993,1.26,1.36,1.19,0.17000000000000015,0.17000000000000015,1.324,1.41,1.21,0.19999999999999996,0.19999999999999996,236468,492662,109890,382772,125122
2016-01-31,1.378,1.45,1.32,0.1299999999999999,-0.040000000000000036,1.426,1.53,1.37,0.15999999999999992,-0.1200000000000001,1.326,1.37,1.27,0.10000000000000009,-0.030000000000000027,1.3739999999999999,1.44,1.28,0.15999999999999992,-0.020000000000000018,154131,200144,110819,89325,-36763
2016-02-07,1.188,1.32,1.08,0.24,-0.24,1.21,1.32,1.11,0.20999999999999996,-0.20999999999999996,1.112,1.26,1.04,0.21999999999999997,-0.21999999999999997,1.1300000000000001,1.26,1.06,0.19999999999999996,-0.19999999999999996,315223,434214,163534,270680,-55703
2016-02-14,1.18,1.34,1.09,0.25,0.039999999999999813,1.2475,1.34,1.15,0.19000000000000017,-0.050000000000000044,1.0725,1.08,1.06,0.020000000000000018,-0.010000000000000009,1.175,1.3,1.1,0.19999999999999996,-0.05999999999999983,302505,474527,146859,327668,327668
2016-02-21,1.136,1.2,1.07,0.1299999999999999,-0.07000000000000006,1.156,1.2,1.13,0.07000000000000006,-0.07000000000000006,1.094,1.16,1.06,0.09999999999999987,-0.08999999999999986,1.106,1.19,1.06,0.1299999999999999,-0.08999999999999986,208648,347180,113711,233469,-22983
2016-02-28,1.11,1.2,1.06,0.1399999999999999,0.07999999999999985,1.17,1.3,1.09,0.20999999999999996,0.16000000000000014,1.084,1.18,1.06,0.11999999999999988,0.11999999999999988,1.112,1.19,1.06,0.1299999999999999,0.1299999999999999,288784,474419,221475,252944,12654
2016-03-06,1.27,1.3,1.24,0.06000000000000005,-0.010000000000000009,1.322,1.41,1.28,0.1299999999999999,-0.1299999999999999,1.21,1.24,1.19,0.050000000000000044,-0.040000000000000036,1.234,1.29,1.2,0.09000000000000008,-0.06000000000000005,296823,612680,196021,416659,-375852
