Date,CPHC_stock_Open_average,CPHC_stock_Open_max,CPHC_stock_Open_min,CPHC_stock_Open_volatility,CPHC_stock_Open_change,CPHC_stock_High_average,CPHC_stock_High_max,CPHC_stock_High_min,CPHC_stock_High_volatility,CPHC_stock_High_change,CPHC_stock_Low_average,CPHC_stock_Low_max,CPHC_stock_Low_min,CPHC_stock_Low_volatility,CPHC_stock_Low_change,CPHC_stock_Close_average,CPHC_stock_Close_max,CPHC_stock_Close_min,CPHC_stock_Close_volatility,CPHC_stock_Close_change,CPHC_stock_Volume_average,CPHC_stock_Volume_max,CPHC_stock_Volume_min,CPHC_stock_Volume_volatility,CPHC_stock_Volume_change
2016-05-08,10.385,10.42,10.37,0.05000000000000071,-0.010000000000001563,10.4175,10.45,10.38,0.06999999999999851,0.03999999999999915,10.37,10.37,10.37,0.0,0.0,10.397499999999999,10.43,10.37,0.0600000000000005,0.05000000000000071,1310,2518,303,2215,1574
2016-05-15,10.43,10.57,10.37,0.20000000000000107,0.20000000000000107,10.5,10.6,10.37,0.23000000000000043,0.20000000000000107,10.392,10.43,10.37,0.0600000000000005,0.030000000000001137,10.466,10.6,10.37,0.23000000000000043,0.030000000000001137,968,2898,69,2829,2535
2016-05-22,10.6,10.77,10.43,0.33999999999999986,-0.07000000000000028,10.606,10.77,10.43,0.33999999999999986,-0.07000000000000028,10.518,10.74,10.37,0.370000000000001,-0.07000000000000028,10.526,10.74,10.37,0.370000000000001,-0.07000000000000028,600,1365,5,1360,37
2016-05-29,10.565,10.59,10.54,0.05000000000000071,0.05000000000000071,10.59,10.6,10.58,0.019999999999999574,0.019999999999999574,10.565,10.59,10.54,0.05000000000000071,0.05000000000000071,10.59,10.6,10.58,0.019999999999999574,0.019999999999999574,265,500,31,469,-469
2016-06-05,10.4225,10.53,10.31,0.21999999999999886,0.21999999999999886,10.43,10.54,10.31,0.22999999999999865,0.22999999999999865,10.3875,10.5,10.31,0.1899999999999995,0.08999999999999986,10.395,10.51,10.31,0.1999999999999993,0.08999999999999986,1736,5627,76,5551,5412
2016-06-12,10.502,10.66,10.37,0.2900000000000009,0.010000000000001563,10.75,11.0,10.39,0.6099999999999994,0.28999999999999915,10.498,10.66,10.37,0.2900000000000009,0.010000000000001563,10.69,11.0,10.39,0.6099999999999994,0.40000000000000036,1047,1349,10,1339,-36
2016-06-19,10.95,11.09,10.89,0.1999999999999993,0.1999999999999993,10.996,11.21,10.9,0.3100000000000005,0.3100000000000005,10.804,10.94,10.39,0.5499999999999989,-0.5,10.86,11.0,10.53,0.47000000000000064,-0.370000000000001,1478,4529,103,4426,654
2016-06-26,10.906,11.06,10.62,0.4400000000000013,0.41000000000000014,11.004,11.06,10.96,0.09999999999999964,0.05999999999999872,10.754,11.0,10.41,0.5899999999999999,0.41999999999999993,10.876,11.01,10.41,0.5999999999999996,0.03999999999999915,2692,4979,1053,3926,-2998
2016-07-03,11.06,11.22,11.0,0.22000000000000064,0.20000000000000107,11.1,11.25,11.0,0.25,0.23000000000000043,11.055,11.22,11.0,0.22000000000000064,0.22000000000000064,11.0625,11.25,11.0,0.25,0.25,513,1141,0,1141,-1139
2016-07-10,10.98,11.1,10.85,0.25,-0.25,11.004,11.1,10.85,0.25,-0.25,10.91,11.0,10.85,0.15000000000000036,-0.15000000000000036,10.954,11.1,10.85,0.25,-0.25,440,802,7,795,-296
2016-07-17,10.692499999999999,10.92,10.5,0.41999999999999993,-0.22000000000000064,10.6975,10.92,10.5,0.41999999999999993,-0.1999999999999993,10.657499999999999,10.78,10.5,0.27999999999999936,-0.08000000000000007,10.657499999999999,10.78,10.5,0.27999999999999936,-0.08000000000000007,747,1708,4,1704,633
2016-07-24,10.68,10.71,10.61,0.10000000000000142,0.08999999999999986,10.85,10.9,10.7,0.20000000000000107,0.20000000000000107,10.677499999999998,10.7,10.61,0.08999999999999986,0.08999999999999986,10.7675,10.9,10.7,0.20000000000000107,0.20000000000000107,594,1002,58,944,355
2016-07-31,10.7975,10.94,10.5,0.4399999999999995,-0.05000000000000071,10.8125,10.97,10.5,0.47000000000000064,-0.08000000000000007,10.7875,10.9,10.5,0.40000000000000036,-0.05000000000000071,10.8125,10.97,10.5,0.47000000000000064,-0.08000000000000007,409,837,0,837,-499
2016-08-07,10.65,10.9,10.5,0.40000000000000036,-0.34999999999999964,10.706666666666667,10.95,10.55,0.3999999999999986,-0.3999999999999986,10.623333333333333,10.82,10.5,0.3200000000000003,-0.2699999999999996,10.656666666666666,10.82,10.55,0.2699999999999996,-0.2699999999999996,767,1706,100,1606,-1606
2016-08-14,10.433333333333334,10.6,10.3,0.29999999999999893,-0.29999999999999893,10.466666666666667,10.61,10.3,0.3099999999999987,-0.3099999999999987,10.376666666666667,10.6,10.23,0.3699999999999992,-0.29999999999999893,10.466666666666667,10.61,10.3,0.3099999999999987,-0.3099999999999987,497,902,211,691,-691
2016-08-21,10.39,10.48,10.3,0.17999999999999972,0.17999999999999972,10.485,10.49,10.48,0.009999999999999787,-0.009999999999999787,10.370000000000001,10.48,10.26,0.22000000000000064,0.22000000000000064,10.415,10.48,10.35,0.13000000000000078,0.13000000000000078,691,1015,367,648,-648
2016-08-28,10.396666666666667,10.48,10.3,0.17999999999999972,0.10999999999999943,10.41,10.48,10.3,0.17999999999999972,0.14999999999999858,10.386666666666667,10.46,10.3,0.16000000000000014,0.09999999999999964,10.4,10.46,10.3,0.16000000000000014,0.1399999999999988,596,725,511,214,42
2016-09-04,10.760000000000002,10.97,10.55,0.41999999999999993,-0.41999999999999993,10.985,11.0,10.97,0.02999999999999936,0.02999999999999936,10.49,10.55,10.43,0.120000000000001,0.120000000000001,10.715,10.78,10.65,0.129999999999999,0.129999999999999,1175,1728,622,1106,1106
2016-09-11,10.65,10.94,10.45,0.4900000000000002,-0.4499999999999993,10.788,10.94,10.52,0.41999999999999993,-0.41999999999999993,10.549999999999999,10.94,10.31,0.629999999999999,-0.629999999999999,10.706,10.94,10.31,0.629999999999999,-0.629999999999999,1365,4221,158,4063,4063
2016-09-18,10.578,10.77,10.38,0.3899999999999988,0.2400000000000002,10.613999999999999,10.77,10.5,0.2699999999999996,0.2400000000000002,10.475999999999999,10.77,10.1,0.6699999999999999,0.6699999999999999,10.578,10.77,10.35,0.41999999999999993,0.41999999999999993,1701,3766,0,3766,-3483
2016-09-25,10.408,10.59,10.14,0.4499999999999993,-0.16000000000000014,10.484,10.59,10.32,0.2699999999999996,-0.17999999999999972,10.278,10.46,10.14,0.3200000000000003,-0.030000000000001137,10.426,10.55,10.28,0.27000000000000135,-0.22000000000000064,3627,8188,513,7675,-3901
2016-10-02,10.464,10.69,10.29,0.40000000000000036,0.3099999999999987,10.564,10.69,10.48,0.20999999999999908,0.1399999999999988,10.422,10.48,10.29,0.19000000000000128,0.09999999999999964,10.516,10.6,10.48,0.11999999999999922,0.019999999999999574,2376,4931,462,4469,-4274
2016-10-09,10.58,10.74,10.48,0.2599999999999998,0.22000000000000064,10.643333333333334,10.74,10.48,0.2599999999999998,0.02999999999999936,10.573333333333334,10.74,10.48,0.2599999999999998,0.2400000000000002,10.573333333333334,10.74,10.48,0.2599999999999998,0.2400000000000002,245,737,0,737,-737
2016-10-16,10.483333333333333,10.5,10.45,0.05000000000000071,0.05000000000000071,10.516666666666666,10.6,10.45,0.15000000000000036,0.15000000000000036,10.35,10.5,10.1,0.40000000000000036,-0.34999999999999964,10.516666666666666,10.6,10.45,0.15000000000000036,0.15000000000000036,9731,28873,0,28873,28873
2016-10-23,10.432500000000001,10.6,10.13,0.46999999999999886,-0.09999999999999964,10.5875,10.6,10.55,0.049999999999998934,0.0,10.3825,10.5,10.13,0.3699999999999992,0.09999999999999964,10.55,10.6,10.5,0.09999999999999964,-0.049999999999998934,3934,7061,718,6343,2778
2016-10-30,10.5875,10.6,10.55,0.049999999999998934,0.049999999999998934,10.5925,10.62,10.55,0.06999999999999851,0.049999999999998934,10.575,10.6,10.55,0.049999999999998934,0.049999999999998934,10.58,10.62,10.55,0.06999999999999851,0.049999999999998934,455,671,310,361,37
2016-11-06,10.638,10.75,10.55,0.1999999999999993,-0.049999999999998934,10.688,10.8,10.57,0.23000000000000043,-0.20000000000000107,10.638,10.75,10.55,0.1999999999999993,-0.049999999999998934,10.678,10.8,10.55,0.25,-0.25,432,845,187,658,166
2016-11-13,10.629999999999999,10.75,10.6,0.15000000000000036,0.15000000000000036,10.634,10.75,10.6,0.15000000000000036,0.15000000000000036,10.6,10.6,10.6,0.0,0.0,10.623999999999999,10.7,10.6,0.09999999999999964,0.09999999999999964,465,806,216,590,590
2016-11-20,10.6375,10.7,10.55,0.14999999999999858,0.09999999999999964,10.735,10.78,10.7,0.08000000000000007,-0.06999999999999851,10.6375,10.7,10.55,0.14999999999999858,0.09999999999999964,10.6875,10.75,10.6,0.15000000000000036,0.09999999999999964,1355,2340,717,1623,1623
2016-11-27,10.252500000000001,10.41,10.15,0.2599999999999998,-0.10999999999999943,10.27,10.41,10.15,0.2599999999999998,-0.040000000000000924,10.2,10.3,10.15,0.15000000000000036,0.10000000000000142,10.2175,10.37,10.15,0.21999999999999886,0.16999999999999993,520,934,0,934,-12
2016-12-04,10.41,10.55,10.3,0.25,0.25,10.47,10.6,10.3,0.29999999999999893,0.29999999999999893,10.4,10.55,10.3,0.25,0.1999999999999993,10.46,10.6,10.3,0.29999999999999893,0.29999999999999893,2681,7440,208,7232,7232
2016-12-11,10.365,10.55,10.23,0.3200000000000003,-0.22000000000000064,10.5825,10.7,10.33,0.3699999999999992,-0.3699999999999992,10.29,10.35,10.23,0.11999999999999922,0.08000000000000007,10.5825,10.7,10.33,0.3699999999999992,-0.3699999999999992,1068,2953,201,2752,-2752
2016-12-18,10.3125,10.4,10.25,0.15000000000000036,-0.15000000000000036,10.5,11.05,10.25,0.8000000000000007,-0.15000000000000036,10.225,10.4,10.15,0.25,-0.25,10.25,10.4,10.15,0.25,-0.25,22108,84950,382,84568,1203
2016-12-25,10.037500000000001,10.15,9.8,0.34999999999999964,-0.25,10.185,10.36,10.05,0.3099999999999987,-0.3099999999999987,10.037500000000001,10.15,9.8,0.34999999999999964,-0.25,10.1775,10.36,10.05,0.3099999999999987,-0.3099999999999987,945,1664,343,1321,-1148
2017-01-01,10.120000000000001,10.31,10.0,0.3100000000000005,0.2599999999999998,10.333333333333334,10.4,10.29,0.11000000000000121,0.02000000000000135,9.92,10.1,9.8,0.29999999999999893,0.29999999999999893,10.263333333333334,10.4,10.1,0.3000000000000007,-0.1899999999999995,3381,7795,1023,6772,-303
2017-01-08,10.15,10.25,10.1,0.15000000000000036,0.0,10.204,10.45,10.12,0.33000000000000007,0.030000000000001137,10.14,10.25,10.1,0.15000000000000036,0.0,10.204,10.45,10.12,0.33000000000000007,0.030000000000001137,888,2331,253,2078,-593
2017-01-15,10.175,10.5,9.95,0.5500000000000007,0.05000000000000071,10.175,10.5,9.95,0.5500000000000007,0.05000000000000071,10.025,10.15,9.9,0.25,0.05000000000000071,10.025,10.15,9.9,0.25,0.05000000000000071,2717,10029,100,9929,314
2017-01-22,10.1475,10.15,10.14,0.009999999999999787,0.0,10.175,10.26,10.14,0.11999999999999922,-0.10999999999999943,10.0975,10.15,10.05,0.09999999999999964,0.09999999999999964,10.1225,10.15,10.05,0.09999999999999964,0.09999999999999964,792,1458,104,1354,-604
2017-01-29,10.25,10.4,10.1,0.3000000000000007,0.15000000000000036,10.3525,10.5,10.25,0.25,0.14000000000000057,10.2,10.25,10.1,0.15000000000000036,-0.05000000000000071,10.3275,10.5,10.25,0.25,0.040000000000000924,987,2688,0,2688,-1979
2017-02-05,10.1475,10.26,10.05,0.20999999999999908,0.129999999999999,10.2025,10.3,10.05,0.25,0.25,10.1475,10.26,10.05,0.20999999999999908,0.129999999999999,10.1775,10.26,10.05,0.20999999999999908,0.14999999999999858,740,1593,349,1244,1244
2017-02-12,10.293333333333333,10.35,10.18,0.16999999999999993,0.0,10.333333333333334,10.4,10.25,0.15000000000000036,-0.05000000000000071,10.176666666666666,10.35,10.0,0.34999999999999964,0.34999999999999964,10.216666666666667,10.35,10.05,0.29999999999999893,0.29999999999999893,2060,5273,0,5273,-907
2017-02-19,10.375,10.45,10.3,0.14999999999999858,0.049999999999998934,10.4925,10.66,10.35,0.3100000000000005,0.25,10.275,10.3,10.2,0.10000000000000142,0.0,10.3375,10.55,10.2,0.3500000000000014,0.0,8822,12560,5991,6569,6569
2017-02-26,10.372,10.5,10.21,0.28999999999999915,-0.1999999999999993,10.67,10.75,10.55,0.1999999999999993,0.0,10.292,10.45,10.21,0.23999999999999844,-0.1999999999999993,10.62,10.75,10.45,0.3000000000000007,0.05000000000000071,4106,10256,627,9629,1385
2017-03-05,10.51,10.71,10.24,0.47000000000000064,0.47000000000000064,10.564,10.71,10.3,0.41000000000000014,0.20000000000000107,10.34,10.55,10.2,0.3500000000000014,0.15000000000000036,10.450000000000001,10.55,10.3,0.25,-0.15000000000000036,1850,5621,313,5308,-518
2017-03-12,10.378,10.54,10.25,0.28999999999999915,-0.28999999999999915,10.404,10.55,10.25,0.3000000000000007,-0.3000000000000007,10.34,10.4,10.25,0.15000000000000036,-0.15000000000000036,10.34,10.4,10.25,0.15000000000000036,-0.15000000000000036,614,1806,152,1654,-1654
2017-03-19,10.3875,10.54,10.2,0.33999999999999986,0.03999999999999915,10.4125,10.54,10.3,0.23999999999999844,0.03999999999999915,10.29,10.4,10.2,0.20000000000000107,0.15000000000000036,10.377500000000001,10.5,10.3,0.1999999999999993,-0.09999999999999964,1831,5053,348,4705,-4659
2017-03-26,10.456666666666667,10.56,10.26,0.3000000000000007,0.2900000000000009,10.47,10.6,10.26,0.33999999999999986,0.2900000000000009,10.366666666666667,10.54,10.26,0.27999999999999936,0.040000000000000924,10.47,10.6,10.26,0.33999999999999986,0.2900000000000009,2981,6925,953,5972,5859
2017-04-02,10.34,10.5,10.25,0.25,0.1999999999999993,10.45,10.6,10.3,0.29999999999999893,0.0,10.182,10.28,10.1,0.17999999999999972,-0.09999999999999964,10.312000000000001,10.4,10.25,0.15000000000000036,0.0600000000000005,3043,5683,687,4996,-1638
2017-04-09,10.216666666666667,10.4,10.1,0.3000000000000007,-0.25,10.216666666666667,10.4,10.1,0.3000000000000007,-0.25,10.063333333333333,10.1,9.99,0.10999999999999943,0.10999999999999943,10.066666666666666,10.1,10.0,0.09999999999999964,0.09999999999999964,1690,4497,265,4232,-4232
2017-04-16,10.148,10.22,10.05,0.16999999999999993,-0.030000000000001137,10.172,10.22,10.14,0.08000000000000007,-0.02000000000000135,10.074,10.15,10.02,0.13000000000000078,0.11000000000000121,10.136000000000001,10.2,10.05,0.14999999999999858,-0.06999999999999851,1408,3084,184,2900,-388
2017-04-23,10.11,10.15,10.09,0.0600000000000005,0.05000000000000071,10.1375,10.15,10.1,0.05000000000000071,0.05000000000000071,10.1,10.15,10.05,0.09999999999999964,0.05000000000000071,10.1125,10.15,10.05,0.09999999999999964,0.05000000000000071,1281,2498,725,1773,29
2017-04-30,10.076,10.1,10.0,0.09999999999999964,0.09999999999999964,10.122,10.18,10.08,0.09999999999999964,-0.05000000000000071,10.05,10.1,10.0,0.09999999999999964,0.09999999999999964,10.106,10.18,10.05,0.129999999999999,-0.05000000000000071,2562,5666,125,5541,-5541
2017-05-07,10.145,10.19,10.1,0.08999999999999986,-0.009999999999999787,10.1725,10.2,10.14,0.05999999999999872,0.0,10.095,10.18,10.05,0.129999999999999,0.129999999999999,10.1125,10.2,10.05,0.14999999999999858,0.14999999999999858,819,1168,465,703,553
2017-05-14,10.362,10.5,10.25,0.25,0.25,10.5,10.7,10.41,0.28999999999999915,0.25,10.36,10.5,10.25,0.25,0.25,10.48,10.7,10.4,0.29999999999999893,0.29999999999999893,8369,20909,461,20448,-20448
2017-05-21,10.4875,10.75,10.4,0.34999999999999964,0.34999999999999964,10.6325,10.75,10.53,0.22000000000000064,0.22000000000000064,10.4675,10.75,10.35,0.40000000000000036,0.40000000000000036,10.525,10.75,10.35,0.40000000000000036,0.40000000000000036,2031,3482,0,3482,-1530
2017-05-28,10.6,10.85,10.45,0.40000000000000036,0.34999999999999964,10.833333333333334,10.85,10.8,0.049999999999998934,0.0,10.55,10.85,10.4,0.4499999999999993,0.4499999999999993,10.733333333333333,10.85,10.5,0.34999999999999964,0.0,1945,3610,606,3004,-1013
2017-06-04,10.7425,10.75,10.72,0.02999999999999936,0.0,10.775,10.85,10.75,0.09999999999999964,0.09999999999999964,10.6,10.75,10.5,0.25,0.25,10.6125,10.8,10.5,0.3000000000000007,0.3000000000000007,2353,4126,753,3373,3373
2017-06-11,10.66,10.75,10.5,0.25,-0.09999999999999964,10.776,10.9,10.5,0.40000000000000036,0.09999999999999964,10.598,10.68,10.5,0.17999999999999972,0.049999999999998934,10.756,10.9,10.5,0.40000000000000036,0.09999999999999964,2586,5294,788,4506,-3363
2017-06-18,10.86,11.0,10.7,0.3000000000000007,-0.09999999999999964,10.93,11.0,10.7,0.3000000000000007,0.05000000000000071,10.796,10.95,10.7,0.25,0.05000000000000071,10.858,11.0,10.7,0.3000000000000007,0.3000000000000007,1918,3796,202,3594,1279
2017-06-25,11.09,11.3,10.95,0.3500000000000014,0.0600000000000005,11.168000000000001,11.38,11.01,0.370000000000001,-0.25,11.044,11.14,10.95,0.19000000000000128,0.0600000000000005,11.11,11.26,11.0,0.2599999999999998,-0.25,2030,5951,234,5717,-5717
2017-07-02,11.06,11.18,11.0,0.17999999999999972,-0.17999999999999972,11.14,11.32,11.0,0.3200000000000003,-0.3200000000000003,11.053333333333333,11.18,10.98,0.1999999999999993,-0.1999999999999993,11.093333333333334,11.2,10.98,0.21999999999999886,-0.21999999999999886,1444,2504,297,2207,-972
2017-07-09,11.352,11.65,11.06,0.5899999999999999,0.5899999999999999,11.63,11.65,11.6,0.05000000000000071,0.05000000000000071,11.342,11.65,11.06,0.5899999999999999,0.5899999999999999,11.46,11.65,11.25,0.40000000000000036,0.34999999999999964,4592,15902,0,15902,-4587
2017-07-16,11.276,11.48,11.05,0.4299999999999997,-0.4299999999999997,11.498,11.9,11.24,0.6600000000000001,-0.2599999999999998,11.13,11.3,11.0,0.3000000000000007,0.05000000000000071,11.309999999999999,11.45,11.2,0.25,-0.25,6895,11672,1218,10454,-7886
2017-07-23,11.3625,11.5,11.25,0.25,0.1999999999999993,11.45,11.65,11.25,0.40000000000000036,0.09999999999999964,11.25,11.35,11.15,0.1999999999999993,-0.09999999999999964,11.3125,11.4,11.25,0.15000000000000036,-0.15000000000000036,2147,4217,184,4033,-2895
2017-07-30,11.546000000000001,11.75,11.3,0.4499999999999993,0.4499999999999993,11.67,11.75,11.4,0.34999999999999964,0.009999999999999787,11.44,11.6,11.3,0.29999999999999893,0.09999999999999964,11.576,11.73,11.4,0.33000000000000007,-0.049999999999998934,1472,4558,350,4208,3748
2017-08-06,11.738,11.96,11.55,0.41000000000000014,0.14999999999999858,11.812000000000001,11.96,11.6,0.3600000000000012,-0.17999999999999972,11.506,11.6,11.4,0.1999999999999993,-0.15000000000000036,11.634,11.89,11.4,0.4900000000000002,-0.4900000000000002,3226,6168,254,5914,-2806
2017-08-13,11.702,12.25,11.41,0.8399999999999999,-0.08999999999999986,11.792,12.25,11.41,0.8399999999999999,-0.5399999999999991,11.452,11.7,11.35,0.34999999999999964,0.0600000000000005,11.597999999999999,11.95,11.4,0.5499999999999989,-0.5399999999999991,1141,3004,118,2886,-2707
2017-08-20,11.526,11.9,11.38,0.5199999999999996,0.06999999999999851,11.82,12.25,11.45,0.8000000000000007,-0.4499999999999993,11.352,11.5,11.15,0.34999999999999964,-0.10999999999999943,11.628,12.1,11.3,0.7999999999999989,-0.5600000000000005,7529,17317,944,16373,-8080
2017-08-27,11.52,11.7,11.3,0.3999999999999986,-0.1999999999999993,11.83,12.0,11.65,0.34999999999999964,-0.15000000000000036,11.41,11.5,11.3,0.1999999999999993,-0.1999999999999993,11.75,12.0,11.5,0.5,-0.049999999999998934,2331,4825,456,4369,-1802
2017-09-03,11.549999999999999,11.7,11.45,0.25,-0.25,11.782499999999999,11.95,11.6,0.34999999999999964,-0.34999999999999964,11.4,11.45,11.35,0.09999999999999964,0.09999999999999964,11.5125,11.7,11.4,0.29999999999999893,-0.14999999999999858,4216,9024,1216,7808,-5082
2017-09-10,11.74,12.1,11.3,0.7999999999999989,0.34999999999999964,12.004,12.25,11.8,0.4499999999999993,-0.2699999999999996,11.512,11.9,11.26,0.6400000000000006,0.14000000000000057,11.73,12.25,11.4,0.8499999999999996,-0.34999999999999964,7576,10450,946,9504,1069
2017-09-17,11.69,11.85,11.45,0.40000000000000036,0.40000000000000036,11.796,12.2,11.61,0.5899999999999999,0.5899999999999999,11.61,11.7,11.45,0.25,0.25,11.718,11.99,11.55,0.4399999999999995,0.4399999999999995,4399,9349,759,8590,-973
2017-09-24,12.16,12.55,11.85,0.7000000000000011,0.1999999999999993,12.44,12.8,12.2,0.6000000000000014,0.049999999999998934,11.89,12.0,11.8,0.1999999999999993,0.1999999999999993,12.21,12.35,12.05,0.29999999999999893,0.25,8630,18122,5337,12785,-2804
2017-10-01,12.15,12.3,12.1,0.20000000000000107,-0.20000000000000107,12.4,12.5,12.1,0.40000000000000036,-0.34999999999999964,11.99,12.1,11.75,0.34999999999999964,-0.25,12.02,12.1,11.8,0.29999999999999893,-0.29999999999999893,6228,13090,926,12164,-8270
2017-10-08,11.99,12.15,11.8,0.34999999999999964,-0.05000000000000071,12.11,12.15,12.05,0.09999999999999964,-0.05000000000000071,11.93,12.1,11.8,0.29999999999999893,0.1999999999999993,12.05,12.1,11.9,0.1999999999999993,0.0,2086,5311,707,4604,-4604
2017-10-15,12.25,12.5,12.0,0.5,0.4499999999999993,12.378,12.5,12.0,0.5,0.4499999999999993,12.116,12.35,11.75,0.5999999999999996,0.5999999999999996,12.22,12.4,11.95,0.45000000000000107,0.45000000000000107,3250,4626,448,4178,-3355
