Date,TFX_stock_Open_average,TFX_stock_Open_max,TFX_stock_Open_min,TFX_stock_Open_volatility,TFX_stock_Open_change,TFX_stock_High_average,TFX_stock_High_max,TFX_stock_High_min,TFX_stock_High_volatility,TFX_stock_High_change,TFX_stock_Low_average,TFX_stock_Low_max,TFX_stock_Low_min,TFX_stock_Low_volatility,TFX_stock_Low_change,TFX_stock_Close_average,TFX_stock_Close_max,TFX_stock_Close_min,TFX_stock_Close_volatility,TFX_stock_Close_change,TFX_stock_Volume_average,TFX_stock_Volume_max,TFX_stock_Volume_min,TFX_stock_Volume_volatility,TFX_stock_Volume_change
2016-01-03,128.856,129.86,127.74,2.1200000000000188,-0.9800000000000182,130.006,131.74,128.61,3.1299999999999955,-0.060000000000002274,127.53800000000001,128.55,127.02,1.5300000000000153,-0.10999999999999943,128.966,131.4,127.99,3.410000000000011,0.4200000000000017,312434,507087,230542,276545,-697
2016-01-10,128.472,130.1,126.79,3.309999999999988,-2.1199999999999903,130.192,131.58,129.41,2.170000000000016,0.4399999999999977,127.216,128.98,125.28,3.6999999999999886,1.5100000000000051,128.73999999999998,129.79,126.0,3.789999999999992,3.789999999999992,451895,583400,300598,282802,-109599
2016-01-17,132.05,133.92,130.88,3.039999999999992,3.039999999999992,134.10750000000002,136.4,132.88,3.5200000000000102,3.5200000000000102,130.8625,133.23,129.31,3.9199999999999875,3.289999999999992,133.4125,135.92,132.52,3.3999999999999773,3.3899999999999864,492911,732372,392609,339763,4374
2016-01-24,135.466,137.1,133.99,3.109999999999985,-1.6599999999999966,137.01,137.74,136.1,1.6400000000000148,0.8400000000000034,134.042,134.93,132.89,2.0400000000000205,-0.9699999999999989,135.194,137.19,133.41,3.780000000000001,0.9300000000000068,375707,444960,273688,171272,171272
2016-01-31,136.948,137.75,135.38,2.3700000000000045,0.960000000000008,138.132,138.69,137.25,1.4399999999999977,-1.3499999999999943,134.854,136.58,133.78,2.8000000000000114,0.4000000000000057,136.864,138.03,134.82,3.210000000000008,-3.210000000000008,272874,369646,191519,178127,-122268
2016-02-07,133.356,135.37,132.4,2.969999999999999,-0.8700000000000045,134.71,137.51,133.43,4.079999999999984,-0.3900000000000148,131.912,133.81,130.97,2.8400000000000034,-0.07999999999998408,133.158,134.19,131.65,2.539999999999992,-0.6400000000000148,307818,360903,218997,141906,-139722
2016-02-14,134.5925,135.35,133.82,1.5300000000000011,0.7700000000000102,135.395,135.88,134.5,1.3799999999999955,1.210000000000008,133.735,134.15,132.87,1.2800000000000011,1.0199999999999818,134.385,135.24,133.26,1.9800000000000182,1.240000000000009,294868,394375,222244,172131,-172131
2016-02-21,135.364,144.22,130.84,13.379999999999995,8.139999999999986,138.668,146.61,132.71,13.900000000000006,9.550000000000011,134.486,143.83,130.84,12.990000000000009,11.560000000000002,137.032,145.13,131.82,13.310000000000002,12.370000000000005,859745,1986984,331897,1655087,-219073
2016-02-28,145.076,146.78,143.5,3.280000000000001,1.740000000000009,146.256,147.22,145.47,1.75,1.5200000000000102,144.09,145.68,142.74,2.9399999999999977,2.9399999999999977,145.484,146.99,142.82,4.170000000000016,4.170000000000016,416042,537359,319125,218234,74259
2016-03-06,146.908,148.73,145.32,3.4099999999999966,0.5099999999999909,148.142,148.91,147.18,1.7299999999999898,1.4699999999999989,145.674,146.52,144.51,2.0100000000000193,-0.10999999999998522,147.286,148.49,146.01,2.480000000000018,2.480000000000018,320202,409440,263355,146085,-33562
