Date,CROXStock_Open_average,CROXStock_Open_max,CROXStock_Open_min,CROXStock_Open_volatility,CROXStock_Open_change,CROXStock_High_average,CROXStock_High_max,CROXStock_High_min,CROXStock_High_volatility,CROXStock_High_change,CROXStock_Low_average,CROXStock_Low_max,CROXStock_Low_min,CROXStock_Low_volatility,CROXStock_Low_change,CROXStock_Close_average,CROXStock_Close_max,CROXStock_Close_min,CROXStock_Close_volatility,CROXStock_Close_change,CROXStock_Volume_average,CROXStock_Volume_max,CROXStock_Volume_min,CROXStock_Volume_volatility,CROXStock_Volume_change
2016-01-03,9.708,9.95,9.5,0.4499999999999993,-0.379999999999999,9.934,10.15,9.75,0.40000000000000036,-0.40000000000000036,9.48,9.65,9.13,0.5199999999999996,-0.41999999999999993,9.598,9.81,9.13,0.6799999999999997,-0.6699999999999999,1124262,1932006,755960,1176046,-1176046
2016-01-10,8.812000000000001,9.13,8.15,0.9800000000000004,-0.9800000000000004,9.158,9.3,8.84,0.46000000000000085,-0.39000000000000057,8.542,8.8,8.15,0.6500000000000004,-0.5800000000000001,8.734,8.98,8.42,0.5600000000000005,-0.10999999999999943,1004357,1338094,736586,601508,106691
2016-01-17,8.762500000000001,8.97,8.32,0.6500000000000004,0.16999999999999993,9.0225,9.17,8.85,0.3200000000000003,0.16999999999999993,8.4875,8.69,8.29,0.40000000000000036,0.3699999999999992,8.77,9.0,8.43,0.5700000000000003,0.3800000000000008,1077983,1406061,926921,479140,-27842
2016-01-24,8.868,8.96,8.76,0.20000000000000107,0.20000000000000107,9.094,9.23,9.01,0.22000000000000064,0.20000000000000107,8.636000000000001,8.96,8.3,0.6600000000000001,0.26000000000000156,8.912,9.21,8.69,0.5200000000000014,0.41000000000000014,676528,936200,532508,403692,277385
2016-01-31,9.113999999999999,9.32,8.87,0.45000000000000107,-0.2900000000000009,9.328,9.57,8.95,0.620000000000001,-0.5100000000000016,8.846,9.02,8.54,0.4800000000000004,-0.4800000000000004,9.022,9.37,8.6,0.7699999999999996,-0.7699999999999996,664766,845107,442058,403049,-286818
2016-02-07,8.97,9.26,8.5,0.7599999999999998,0.35999999999999943,9.42,9.66,9.22,0.4399999999999995,-0.17999999999999972,8.666,9.15,8.4,0.75,0.20999999999999908,9.108,9.27,8.77,0.5,-0.129999999999999,932846,1945658,573438,1372220,-1077695
2016-02-14,9.4975,9.67,9.24,0.4299999999999997,0.379999999999999,9.6625,9.86,9.4,0.4599999999999991,0.28999999999999915,9.3325,9.46,9.12,0.34000000000000163,0.1800000000000015,9.4875,9.65,9.34,0.3100000000000005,0.0,631658,757891,477115,280776,280776
2016-02-21,9.52,9.9,9.09,0.8100000000000005,0.41000000000000014,9.713333333333333,9.91,9.53,0.3800000000000008,0.1999999999999993,9.321666666666667,9.77,8.8,0.9699999999999989,0.46999999999999886,9.601666666666667,9.86,9.26,0.5999999999999996,0.3899999999999988,827297,1215890,648657,567233,-160034
2016-02-28,9.576,9.99,9.04,0.9500000000000011,0.25,10.024000000000001,10.16,9.68,0.4800000000000004,0.08000000000000007,9.264,9.78,8.09,1.6899999999999995,0.03999999999999915,9.741999999999999,10.03,9.14,0.8899999999999988,0.11000000000000121,1839286,4013606,806549,3207057,-77455
2016-03-06,9.504,9.97,9.02,0.9500000000000011,-0.7900000000000009,9.72,10.06,9.34,0.7200000000000006,-0.3800000000000008,9.2,9.81,8.74,1.0700000000000003,-0.8600000000000012,9.446,9.99,8.9,1.0899999999999999,-0.3100000000000005,785633,923734,530519,393215,143675
2016-03-13,9.712,9.88,9.52,0.3600000000000012,0.07000000000000028,9.882,10.1,9.7,0.40000000000000036,0.2400000000000002,9.59,9.87,9.44,0.4299999999999997,0.25,9.762,10.03,9.54,0.4900000000000002,0.2599999999999998,661188,993765,511953,481812,334858
2016-03-20,9.68,9.96,9.31,0.6500000000000004,-0.6500000000000004,9.7375,10.12,9.35,0.7699999999999996,-0.7699999999999996,9.42,9.75,9.17,0.5800000000000001,-0.5800000000000001,9.515,9.82,9.21,0.6099999999999994,-0.6099999999999994,517413,595591,467223,128368,106713
2016-03-27,9.27,9.55,8.84,0.7100000000000009,0.33999999999999986,9.558,9.79,9.21,0.5799999999999983,0.4599999999999991,8.99,9.22,8.67,0.5500000000000007,0.46000000000000085,9.31,9.62,8.83,0.7899999999999991,0.5700000000000003,1075476,1757988,571338,1186650,-424320
2016-04-03,9.118,9.36,8.93,0.4299999999999997,-0.4299999999999997,9.282,9.49,9.05,0.4399999999999995,-0.4399999999999995,8.895999999999999,9.17,8.66,0.5099999999999998,-0.5099999999999998,9.002,9.18,8.74,0.4399999999999995,-0.4299999999999997,590445,695752,435376,260376,98160
