Date,ARCB_stock_Open_average,ARCB_stock_Open_max,ARCB_stock_Open_min,ARCB_stock_Open_volatility,ARCB_stock_Open_change,ARCB_stock_High_average,ARCB_stock_High_max,ARCB_stock_High_min,ARCB_stock_High_volatility,ARCB_stock_High_change,ARCB_stock_Low_average,ARCB_stock_Low_max,ARCB_stock_Low_min,ARCB_stock_Low_volatility,ARCB_stock_Low_change,ARCB_stock_Close_average,ARCB_stock_Close_max,ARCB_stock_Close_min,ARCB_stock_Close_volatility,ARCB_stock_Close_change,ARCB_stock_Volume_average,ARCB_stock_Volume_max,ARCB_stock_Volume_min,ARCB_stock_Volume_volatility,ARCB_stock_Volume_change
2016-03-13,22.272000000000002,22.96,21.67,1.2899999999999991,0.5800000000000018,22.75,23.78,22.08,1.7000000000000028,1.1400000000000006,21.72,22.18,21.42,0.759999999999998,0.46999999999999886,22.482,23.43,21.74,1.6900000000000013,0.9299999999999997,300257,504616,219985,284631,258318
2016-03-20,23.095,23.41,22.57,0.8399999999999999,-0.7300000000000004,23.4725,23.91,22.89,1.0199999999999996,-1.0199999999999996,22.7225,23.23,22.08,1.1500000000000021,-1.1500000000000021,23.03,23.46,22.61,0.8500000000000014,-0.5800000000000018,189953,276612,122632,153980,-54208
2016-03-27,22.294,23.05,21.33,1.7200000000000024,-1.7200000000000024,22.918,23.7,21.76,1.9399999999999977,-1.8699999999999974,21.474,21.95,20.46,1.4899999999999984,-1.3200000000000003,21.966,22.9,20.96,1.9399999999999977,-1.2300000000000004,321322,506445,172516,333929,142062
2016-04-03,20.324,20.96,19.94,1.0199999999999996,-0.8599999999999994,20.754,21.23,20.28,0.9499999999999993,-0.3099999999999987,19.932,20.58,19.28,1.2999999999999972,-0.5699999999999967,20.256,20.69,19.96,0.7300000000000004,-0.370000000000001,335066,557443,225117,332326,-75508
2016-04-10,20.582,21.14,20.11,1.0300000000000011,0.4299999999999997,20.99,21.31,20.43,0.879999999999999,0.5,20.264,20.68,19.89,0.7899999999999991,0.6400000000000006,20.67,21.14,20.0,1.1400000000000006,1.0500000000000007,207755,267264,137386,129878,-118158
2016-04-17,21.238,21.66,20.94,0.7199999999999989,0.2099999999999973,21.676,21.88,21.27,0.6099999999999994,0.5899999999999999,20.966,21.18,20.66,0.5199999999999996,0.48999999999999844,21.419999999999998,21.83,20.95,0.879999999999999,0.7600000000000016,193448,282104,128844,153260,86820
2016-04-24,21.352,22.06,19.83,2.2300000000000004,-1.8300000000000018,21.802,22.52,20.67,1.8499999999999979,-1.1499999999999986,20.676,21.97,18.86,3.1099999999999994,-1.9499999999999993,21.07,22.28,19.09,3.1900000000000013,-2.1400000000000006,332678,601542,168685,432857,379022
2016-05-01,17.55,18.63,16.61,2.0199999999999996,-2.0199999999999996,17.962,18.79,17.12,1.6699999999999982,-1.6699999999999982,16.894,17.26,16.56,0.7000000000000028,-0.7000000000000028,17.246,17.84,16.72,1.120000000000001,-0.7600000000000016,394906,613345,272772,340573,-340573
2016-05-08,17.324,17.92,16.72,1.2000000000000028,-0.3100000000000023,17.71,18.19,16.9,1.2900000000000027,-0.6000000000000014,16.912,17.42,16.32,1.1000000000000014,-0.41999999999999815,17.186,18.06,16.36,1.6999999999999993,-0.8900000000000006,269192,348394,208084,140310,-140310
2016-05-15,16.118,16.48,15.75,0.7300000000000004,-0.15000000000000213,16.668000000000003,16.87,16.42,0.4499999999999993,-0.1999999999999993,15.96,16.32,15.75,0.5700000000000003,0.28999999999999915,16.168,16.51,15.85,0.6600000000000019,0.46000000000000085,291578,429578,198194,231384,-37977
2016-05-22,16.8,17.22,16.44,0.7799999999999976,0.509999999999998,17.076,17.35,16.61,0.740000000000002,0.7199999999999989,16.57,16.89,16.19,0.6999999999999993,0.6999999999999993,16.866,17.14,16.35,0.7899999999999991,0.7799999999999976,168411,213549,101866,111683,-26490
2016-05-29,17.1675,17.24,17.08,0.16000000000000014,0.06999999999999673,17.44,17.54,17.37,0.16999999999999815,-0.05999999999999872,16.865000000000002,17.07,16.73,0.33999999999999986,-0.33999999999999986,17.240000000000002,17.27,17.19,0.0799999999999983,-0.03999999999999915,170549,226568,139572,86996,-62540
2016-06-05,17.32,17.63,16.68,0.9499999999999993,-0.5399999999999991,17.558,17.8,17.08,0.7200000000000024,-0.5600000000000023,17.026,17.49,16.4,1.0899999999999999,-0.8000000000000007,17.316,17.6,16.89,0.7100000000000009,-0.6999999999999993,191927,281074,98337,182737,-15013
2016-06-12,16.558,16.75,16.39,0.35999999999999943,-0.3200000000000003,16.912,17.3,16.55,0.75,-0.3200000000000003,16.258,16.52,15.97,0.5499999999999989,-0.3099999999999987,16.564,16.73,16.46,0.2699999999999996,-0.15000000000000213,221010,421285,130719,290566,228180
2016-06-19,16.509999999999998,16.86,16.0,0.8599999999999994,-0.8599999999999994,16.998,17.77,16.57,1.1999999999999993,-1.1900000000000013,16.252,16.86,15.61,1.25,-1.25,16.506,16.99,16.07,0.9199999999999982,-0.9199999999999982,274805,627987,115605,512382,403588
2016-06-26,15.75,16.26,15.2,1.0600000000000023,0.4700000000000024,16.112,16.73,15.44,1.290000000000001,0.8300000000000001,15.422,16.23,14.85,1.3800000000000008,1.3800000000000008,15.838000000000001,16.67,14.96,1.7100000000000009,1.7100000000000009,286066,416786,202106,214680,-136803
2016-07-03,16.0575,16.45,15.6,0.8499999999999996,-0.23000000000000043,16.580000000000002,17.01,16.03,0.9800000000000004,-0.10000000000000142,15.6825,15.94,15.4,0.5399999999999991,0.33000000000000007,16.1375,16.82,15.77,1.0500000000000007,1.0500000000000007,136350,166026,110858,55168,-30262
2016-07-10,17.514,18.06,16.86,1.1999999999999993,1.0800000000000018,17.887999999999998,18.53,17.24,1.2900000000000027,0.7800000000000011,17.322,17.78,16.79,0.990000000000002,0.7899999999999991,17.668,17.92,17.17,0.75,0.75,177345,246676,105858,140818,-140818
2016-07-17,17.644000000000002,17.9,17.43,0.46999999999999886,-0.23000000000000043,18.042,18.37,17.77,0.6000000000000014,0.2699999999999996,17.404,17.51,17.3,0.21000000000000085,-0.07000000000000028,17.736,18.21,17.5,0.7100000000000009,0.28000000000000114,140459,205394,95221,110173,110173
2016-07-24,17.822,18.13,17.54,0.5899999999999999,-0.18999999999999773,18.252,18.81,17.84,0.9699999999999989,0.3299999999999983,17.454,17.55,17.34,0.21000000000000085,0.08000000000000185,17.942,18.71,17.56,1.1500000000000021,1.1500000000000021,177544,307871,103910,203961,96700
2016-07-31,17.918,18.66,17.39,1.2699999999999996,-1.0100000000000016,18.342,18.81,18.02,0.7899999999999991,0.14999999999999858,17.554,17.93,17.27,0.6600000000000001,-0.28000000000000114,17.912,18.7,17.41,1.2899999999999991,0.6799999999999997,170996,201812,121204,80608,-39347
2016-08-07,18.044,18.71,17.68,1.0300000000000011,-1.0,18.15,18.98,17.71,1.2699999999999996,-1.2699999999999996,17.64,18.26,17.25,1.0100000000000016,-1.0100000000000016,17.733999999999998,18.29,17.3,0.9899999999999984,-0.9899999999999984,101133,137274,74109,63165,26300
2016-08-14,17.48,17.84,17.37,0.46999999999999886,0.46000000000000085,17.756,18.15,17.43,0.7199999999999989,0.4799999999999969,17.374,17.76,17.13,0.6300000000000026,0.38000000000000256,17.64,18.07,17.39,0.6799999999999997,0.6400000000000006,99810,145589,67319,78270,78270
2016-08-21,18.183999999999997,18.47,17.95,0.5199999999999996,0.129999999999999,18.432,18.77,18.02,0.75,0.39000000000000057,17.956,18.34,17.67,0.6699999999999982,0.08999999999999986,18.156,18.53,17.87,0.6600000000000001,-0.09999999999999787,118118,123507,111115,12392,10194
2016-08-28,18.206,18.52,17.87,0.6499999999999986,0.6099999999999994,18.528,18.88,18.19,0.6899999999999977,0.6899999999999977,18.029999999999998,18.41,17.83,0.5800000000000018,0.5700000000000003,18.358,18.7,17.92,0.7799999999999976,0.7799999999999976,113206,146799,81982,64817,48743
2016-09-04,18.947499999999998,19.36,18.67,0.6899999999999977,0.5899999999999999,19.275,19.6,18.83,0.7700000000000031,0.7700000000000031,18.5775,18.92,18.29,0.6300000000000026,0.16000000000000014,18.9725,19.55,18.64,0.9100000000000001,-0.030000000000001137,153829,207103,90709,116394,116394
2016-09-11,18.928,19.39,18.46,0.9299999999999997,0.9299999999999997,19.349999999999998,19.77,19.02,0.75,0.7100000000000009,18.59,19.05,18.23,0.8200000000000003,0.6400000000000006,19.064,19.49,18.71,0.7799999999999976,-0.14000000000000057,246812,438329,165664,272665,272049
2016-09-18,19.216,19.43,18.97,0.46000000000000085,0.2699999999999996,19.59,20.0,19.3,0.6999999999999993,-0.4299999999999997,18.918,19.06,18.78,0.2799999999999976,-0.16000000000000014,19.134,19.46,18.8,0.6600000000000001,-0.33999999999999986,213384,274636,154167,120469,-25244
2016-09-25,18.898,19.04,18.78,0.259999999999998,-0.1999999999999993,19.054000000000002,19.16,18.85,0.3099999999999987,-0.05999999999999872,18.586,18.8,18.41,0.39000000000000057,-0.14000000000000057,18.842,19.02,18.67,0.34999999999999787,0.21000000000000085,147973,229430,107913,121517,121517
2016-10-02,19.958000000000002,20.84,19.02,1.8200000000000003,1.5800000000000018,20.41,20.97,19.56,1.4100000000000001,1.0899999999999999,19.712,20.22,18.84,1.379999999999999,1.379999999999999,20.244,20.92,19.31,1.610000000000003,1.2600000000000016,241105,328820,161603,167217,-66653
2016-10-09,20.482,20.91,20.06,0.8500000000000014,-0.610000000000003,20.686,21.04,20.28,0.759999999999998,-0.629999999999999,20.150000000000002,20.64,19.52,1.120000000000001,-1.120000000000001,20.266,20.88,19.58,1.3000000000000007,-1.3000000000000007,113788,133117,90419,42698,-8175
2016-10-16,19.46,19.7,19.0,0.6999999999999993,-0.5500000000000007,19.65,19.8,19.45,0.3500000000000014,-0.3000000000000007,19.14,19.4,18.6,0.7999999999999972,-0.7999999999999972,19.39,19.6,19.1,0.5,-0.04999999999999716,123443,205956,65435,140521,99780
2016-10-23,19.92,20.35,19.45,0.9000000000000021,0.9000000000000021,20.294,20.75,19.9,0.8500000000000014,0.45000000000000284,19.62,20.25,19.3,0.9499999999999993,0.0,19.91,20.45,19.45,1.0,-0.40000000000000213,155776,244551,78632,165919,156895
2016-10-30,20.330000000000002,22.85,19.55,3.3000000000000007,3.3000000000000007,21.264,23.55,19.95,3.6000000000000014,3.6000000000000014,20.04,21.7,19.5,2.1999999999999993,2.1499999999999986,20.83,22.4,19.7,2.6999999999999993,2.5,284269,508525,182650,325875,280437
2016-11-06,24.61,27.2,22.95,4.25,4.25,26.21,28.4,23.95,4.449999999999999,4.449999999999999,24.072,26.4,21.95,4.449999999999999,3.4899999999999984,25.82,28.15,23.7,4.449999999999999,4.449999999999999,388947,628598,285330,343268,122586
2016-11-13,28.68,29.15,28.15,1.0,0.25,29.355999999999998,29.95,28.88,1.0700000000000003,-0.05000000000000071,27.99,28.65,27.45,1.1999999999999993,0.40000000000000213,28.92,29.45,28.2,1.25,-0.4499999999999993,457409,578422,352421,226001,63275
2016-11-20,29.3375,30.25,28.75,1.5,1.1499999999999986,29.9,30.6,29.2,1.4000000000000021,1.2000000000000028,29.055,30.05,28.3,1.75,1.75,29.5875,30.35,28.6,1.75,1.5999999999999979,232080,322551,123007,199544,-199544
2016-11-27,30.490000000000002,31.1,29.85,1.25,0.6500000000000021,31.0,31.45,30.55,0.8999999999999986,0.8999999999999986,30.07,30.5,29.35,1.1499999999999986,1.1499999999999986,30.55,31.1,30.05,1.0500000000000007,0.8000000000000007,307514,352503,274877,77626,20656
2016-12-04,32.07,33.5,31.1,2.3999999999999986,2.3999999999999986,32.862,33.95,31.48,2.4700000000000024,2.4700000000000024,31.39,32.05,30.5,1.5499999999999972,1.5499999999999972,32.33,33.5,31.2,2.3000000000000007,1.2500000000000036,322139,388688,281106,107582,107582
2016-12-11,31.03,32.2,30.3,1.9000000000000021,-1.9000000000000021,31.3,32.45,30.3,2.150000000000002,-2.150000000000002,30.218,31.07,29.55,1.5199999999999996,-1.5199999999999996,30.47,31.2,29.75,1.4499999999999993,-1.4499999999999993,448018,644275,363897,280378,280378
2016-12-18,29.16,30.0,28.45,1.5500000000000007,-1.5500000000000007,29.592,30.3,28.93,1.370000000000001,-1.370000000000001,28.59,29.25,28.25,1.0,-0.5500000000000007,28.85,29.25,28.5,0.75,-0.6499999999999986,304266,477436,119724,357712,-357712
2016-12-25,28.4875,28.8,28.3,0.5,-0.25,28.8125,29.2,28.3,0.8999999999999986,-0.8999999999999986,28.0125,28.55,27.6,0.9499999999999993,-0.9499999999999993,28.1875,28.65,27.65,1.0,-1.0,164861,185156,142362,42794,24188
2017-01-01,28.725,29.15,28.25,0.8999999999999986,0.1999999999999993,29.25,29.6,28.75,0.8500000000000014,-0.5500000000000007,28.0775,28.3,27.93,0.370000000000001,0.120000000000001,28.675,29.1,28.3,0.8000000000000007,-0.5,572592,648524,371076,277448,-11366
2017-01-08,29.12,29.9,28.25,1.6499999999999986,1.6499999999999986,29.84,31.35,28.45,2.900000000000002,2.900000000000002,28.61,29.9,27.55,2.349999999999998,2.349999999999998,29.68,31.35,28.05,3.3000000000000007,3.3000000000000007,377512,563733,250052,313681,-152509
2017-01-15,30.9875,31.2,30.8,0.3999999999999986,-0.3000000000000007,31.1875,31.5,30.9,0.6000000000000014,-0.20000000000000284,30.25,30.45,30.1,0.34999999999999787,-0.04999999999999716,30.675,31.05,30.3,0.75,-0.4499999999999993,307398,417068,263430,153638,-153638
2017-01-22,31.04,32.25,30.2,2.0500000000000007,1.25,31.716,32.58,30.55,2.0299999999999976,1.4499999999999993,30.56,31.15,29.85,1.2999999999999972,1.0,31.37,32.45,30.1,2.3500000000000014,1.8999999999999986,217309,304830,180124,124706,-40857
2017-01-29,31.810000000000002,32.2,31.6,0.6000000000000014,0.14999999999999858,32.29,32.7,31.85,0.8500000000000014,0.5500000000000043,31.218,31.74,30.85,0.889999999999997,0.889999999999997,31.93,32.55,31.45,1.0999999999999979,0.44999999999999574,278201,399753,236623,163130,-19729
2017-02-05,31.55,32.45,30.75,1.7000000000000028,-0.9500000000000028,32.19,32.6,31.7,0.9000000000000021,-0.8000000000000007,30.79,31.7,29.65,2.0500000000000007,-0.6499999999999986,31.34,31.85,30.7,1.1500000000000021,-0.3000000000000007,279900,500307,182225,318082,14350
2017-02-12,31.36,31.7,31.0,0.6999999999999993,-0.5999999999999979,31.74,32.05,31.05,0.9999999999999964,-0.9999999999999964,30.8,31.1,30.55,0.5500000000000007,-0.5500000000000007,31.25,31.7,31.0,0.6999999999999993,-0.3500000000000014,183006,206641,163820,42821,-37590
2017-02-19,30.3,31.05,29.25,1.8000000000000007,-1.8000000000000007,30.5875,31.45,29.85,1.5999999999999979,-1.5999999999999979,29.5625,30.65,28.65,2.0,-2.0,30.0,30.75,29.5,1.25,-1.25,167392,195465,150338,45127,-40737
2017-02-26,29.95,30.65,29.35,1.2999999999999972,0.5499999999999972,30.36,30.95,29.95,1.0,-0.10000000000000142,29.14,29.8,28.05,1.75,1.25,29.96,30.65,29.35,1.2999999999999972,0.0,174216,238043,110792,127251,-121535
2017-03-05,28.45,29.6,27.45,2.150000000000002,-2.150000000000002,28.7,29.75,27.8,1.9499999999999993,-1.9499999999999993,27.69,28.35,26.9,1.4500000000000028,-1.4500000000000028,27.96,29.05,27.25,1.8000000000000007,-1.6500000000000021,162530,233971,111998,121973,76495
2017-03-12,27.53,28.1,27.25,0.8500000000000014,0.14999999999999858,27.886,28.2,27.5,0.6999999999999993,0.05000000000000071,27.008,27.57,26.7,0.870000000000001,0.07000000000000028,27.51,27.95,27.25,0.6999999999999993,0.04999999999999716,195673,458645,109992,348653,330168
2017-03-19,26.35,27.4,25.6,1.7999999999999972,-1.6499999999999986,26.79,27.55,25.95,1.6000000000000014,-0.6999999999999993,25.6,26.8,24.95,1.8500000000000014,-1.6500000000000021,25.89,27.15,25.3,1.8499999999999979,-1.8499999999999979,156283,183649,129101,54548,-10366
2017-03-26,25.59,26.05,24.9,1.1500000000000021,1.0500000000000007,26.1,26.55,25.5,1.0500000000000007,0.6499999999999986,25.274,25.85,24.55,1.3000000000000007,1.120000000000001,25.86,26.05,25.4,0.6500000000000021,0.6000000000000014,145642,228844,106912,121932,76335
2017-04-02,25.83,26.2,25.35,0.8499999999999979,-0.3500000000000014,26.23,26.7,25.8,0.8999999999999986,-0.6999999999999993,25.37,25.7,25.0,0.6999999999999993,-0.5,25.62,25.9,25.05,0.8499999999999979,-0.4499999999999993,231993,451677,140689,310988,310479
2017-04-09,25.3375,25.8,24.7,1.1000000000000014,-0.3500000000000014,25.7625,26.4,24.85,1.5499999999999972,-1.5499999999999972,24.7625,25.3,24.1,1.1999999999999993,-0.8499999999999979,25.2875,26.0,24.55,1.4499999999999993,-1.4499999999999993,185192,228607,146424,82183,-36819
2017-04-16,24.92,25.7,24.5,1.1999999999999993,0.9499999999999993,25.358,25.9,24.8,1.0999999999999979,1.0499999999999972,24.55,25.25,24.15,1.1000000000000014,1.1000000000000014,25.09,25.75,24.65,1.1000000000000014,0.8999999999999986,188013,228447,124638,103809,-74598
2017-04-23,26.89,27.3,26.35,0.9499999999999993,0.9499999999999993,27.29,27.4,27.15,0.25,0.15000000000000213,26.466,26.7,26.3,0.3999999999999986,0.0,26.86,27.25,26.45,0.8000000000000007,-0.40000000000000213,150275,171842,139529,32313,-28347
2017-04-30,25.94,26.6,23.9,2.700000000000003,-2.700000000000003,26.266,26.95,24.6,2.349999999999998,-2.349999999999998,24.61,26.2,19.7,6.5,-6.400000000000002,25.05,26.65,19.75,6.899999999999999,-6.649999999999999,350830,923559,127810,795749,766356
2017-05-07,18.5,19.6,18.0,1.6000000000000014,-1.6000000000000014,18.76,19.95,18.2,1.75,-1.75,17.93,18.25,17.45,0.8000000000000007,-0.8000000000000007,18.16,18.5,17.7,0.8000000000000007,-0.6000000000000014,516057,688438,334295,354143,-225883
2017-05-14,17.65,17.95,17.15,0.8000000000000007,0.14999999999999858,18.016000000000002,18.35,17.6,0.75,0.10000000000000142,17.376,17.7,16.95,0.75,0.019999999999999574,17.77,18.0,17.25,0.75,0.05000000000000071,394456,527076,330422,196654,89872
2017-05-21,18.830000000000002,19.3,18.1,1.1999999999999993,1.1999999999999993,19.32,19.95,18.85,1.0999999999999979,1.0999999999999979,18.408,18.75,17.7,1.0500000000000007,0.9499999999999993,18.93,19.25,18.8,0.4499999999999993,0.0,306323,399557,226021,173536,-173536
2017-05-28,18.975,19.35,18.7,0.6500000000000021,0.6500000000000021,19.45,19.8,19.1,0.6999999999999993,0.6999999999999993,18.6875,19.2,18.45,0.75,0.6999999999999993,19.1375,19.5,18.8,0.6999999999999993,0.5500000000000007,195988,222917,169255,53662,-7391
2017-06-04,19.759999999999998,20.5,19.4,1.1000000000000014,1.1000000000000014,20.21,20.8,19.65,1.1500000000000021,0.9499999999999993,19.43,19.8,19.0,0.8000000000000007,0.4499999999999993,19.95,20.45,19.45,1.0,0.9499999999999993,215542,331948,143897,188051,111929
2017-06-11,20.48,20.85,20.15,0.7000000000000028,-0.10000000000000142,20.75,21.0,20.4,0.6000000000000014,-0.5500000000000007,19.881999999999998,20.4,19.45,0.9499999999999993,-0.6999999999999993,20.38,20.85,19.9,0.9500000000000028,-0.45000000000000284,284750,421657,211072,210585,81535
2017-06-18,19.71,20.25,19.3,0.9499999999999993,-0.75,20.076,20.85,19.53,1.3200000000000003,-0.9000000000000021,19.41,20.05,19.1,0.9499999999999993,-0.8500000000000014,19.68,20.3,19.35,0.9499999999999993,-0.5,199592,346489,128633,217856,150844
2017-06-25,20.1,20.5,19.6,0.8999999999999986,0.6999999999999993,20.57,20.75,20.15,0.6000000000000014,0.5500000000000007,19.79,20.05,19.55,0.5,0.4499999999999993,20.26,20.6,19.85,0.75,0.75,133322,157623,102080,55543,35734
2017-07-02,20.925,21.35,20.7,0.6500000000000021,0.14999999999999858,21.405,21.65,21.02,0.629999999999999,0.04999999999999716,20.575,20.7,20.4,0.3000000000000007,0.15000000000000213,21.175,21.6,20.75,0.8500000000000014,0.25,178846,248003,97630,150373,89347
2017-07-09,21.830000000000002,22.0,21.6,0.3999999999999986,0.3999999999999986,22.168,22.35,22.05,0.3000000000000007,0.28000000000000114,21.424,21.55,21.27,0.28000000000000114,0.05000000000000071,21.91,22.3,21.6,0.6999999999999993,0.4499999999999993,243459,312501,160415,152086,-152086
2017-07-16,22.11,22.25,21.9,0.3500000000000014,-0.3500000000000014,22.23,22.4,22.05,0.34999999999999787,-0.34999999999999787,21.64,21.75,21.45,0.3000000000000007,-0.1999999999999993,21.95,22.2,21.55,0.6499999999999986,-0.6499999999999986,186753,297824,151248,146576,135566
2017-07-23,22.07,23.1,21.6,1.5,1.5,23.112,27.0,21.75,5.25,5.25,21.562,22.3,21.05,1.25,1.1000000000000014,22.77,26.95,21.4,5.550000000000001,5.550000000000001,315721,664112,175156,488956,427041
2017-07-30,26.46,28.0,25.05,2.9499999999999993,-2.1999999999999993,26.934,28.07,25.52,2.5500000000000007,-1.5899999999999999,25.566,26.4,24.85,1.5499999999999972,-1.3499999999999979,26.21,27.8,24.95,2.8500000000000014,-1.4499999999999993,323897,446295,244381,201914,79444
2017-08-06,26.23,26.6,26.0,0.6000000000000014,-0.3000000000000007,26.658,27.05,26.35,0.6999999999999993,-0.5,25.84,26.1,25.7,0.40000000000000213,-0.25,26.28,26.7,25.9,0.8000000000000007,-0.34999999999999787,230810,260408,197203,63205,-30726
2017-08-13,26.21,27.0,25.45,1.5500000000000007,-1.0500000000000007,26.69,27.35,26.1,1.25,-1.25,25.85,26.5,25.35,1.1499999999999986,-1.1499999999999986,26.169999999999998,27.0,25.7,1.3000000000000007,-1.0,238628,299317,161737,137580,-119220
2017-08-20,25.55,25.9,25.35,0.5499999999999972,-0.4499999999999993,25.934,26.4,25.68,0.7199999999999989,0.3999999999999986,25.16,25.35,25.02,0.33000000000000185,0.33000000000000185,25.48,25.95,25.1,0.8499999999999979,0.8499999999999979,206211,280308,143896,136412,-70037
2017-08-27,28.13,29.95,26.0,3.9499999999999993,3.8999999999999986,29.09,30.25,27.1,3.1499999999999986,3.1499999999999986,27.672,29.3,25.86,3.4400000000000013,3.3000000000000007,28.91,30.05,27.05,3.0,3.0,293180,523667,147020,376647,-52671
2017-09-03,29.9375,30.05,29.8,0.25,-0.15000000000000213,30.3625,30.6,30.15,0.45000000000000284,-0.10000000000000142,29.575,29.8,29.4,0.40000000000000213,0.1999999999999993,29.925,30.05,29.85,0.1999999999999993,0.15000000000000213,302910,397759,173337,224422,-195968
2017-09-10,29.439999999999998,30.5,28.2,2.3000000000000007,-2.3000000000000007,29.626,30.7,28.48,2.219999999999999,-2.219999999999999,28.779999999999998,29.5,27.9,1.6000000000000014,-1.5500000000000007,28.99,29.65,28.15,1.5,-1.2000000000000028,232497,493491,140368,353123,326571
2017-09-17,29.36,30.2,28.5,1.6999999999999993,1.6999999999999993,29.919999999999998,30.95,29.05,1.8999999999999986,1.8999999999999986,29.259999999999998,30.0,28.5,1.5,1.5,29.78,30.7,28.95,1.75,1.75,194051,281305,161008,120297,3725
2017-09-24,31.65,33.05,30.65,2.3999999999999986,2.3999999999999986,32.48,33.85,30.95,2.900000000000002,2.900000000000002,31.32,33.05,30.2,2.849999999999998,2.849999999999998,32.22,33.45,30.7,2.7500000000000036,2.7500000000000036,242193,372454,129372,243082,214466
2017-10-01,33.67,34.15,32.85,1.2999999999999972,-0.8999999999999986,33.86,34.25,33.05,1.2000000000000028,-1.2000000000000028,32.942,33.6,31.7,1.9000000000000021,-1.9000000000000021,33.48,34.05,32.85,1.1999999999999957,-1.1999999999999957,326183,434559,258245,176314,-52550
2017-10-08,32.48,33.1,31.95,1.1500000000000021,0.5500000000000043,32.89,33.1,32.55,0.5500000000000043,0.10000000000000142,31.83,32.3,31.35,0.9499999999999957,-0.1999999999999993,32.16,32.85,31.45,1.4000000000000021,-0.4499999999999993,240272,314024,171463,142561,-95788
2017-10-15,30.59,32.05,29.9,2.1499999999999986,2.099999999999998,31.438,32.75,30.62,2.129999999999999,1.6799999999999997,30.082,31.31,29.5,1.8099999999999987,1.8099999999999987,31.060000000000002,32.45,30.0,2.450000000000003,1.6000000000000014,249290,416800,158259,258541,-191985
