Date,Victory CEMP US EQ Income Enhanced Volatility WeigEtf_Open_average,Victory CEMP US EQ Income Enhanced Volatility WeigEtf_Open_max,Victory CEMP US EQ Income Enhanced Volatility WeigEtf_Open_min,Victory CEMP US EQ Income Enhanced Volatility WeigEtf_Open_volatility,Victory CEMP US EQ Income Enhanced Volatility WeigEtf_Open_change,Victory CEMP US EQ Income Enhanced Volatility WeigEtf_High_average,Victory CEMP US EQ Income Enhanced Volatility WeigEtf_High_max,Victory CEMP US EQ Income Enhanced Volatility WeigEtf_High_min,Victory CEMP US EQ Income Enhanced Volatility WeigEtf_High_volatility,Victory CEMP US EQ Income Enhanced Volatility WeigEtf_High_change,Victory CEMP US EQ Income Enhanced Volatility WeigEtf_Low_average,Victory CEMP US EQ Income Enhanced Volatility WeigEtf_Low_max,Victory CEMP US EQ Income Enhanced Volatility WeigEtf_Low_min,Victory CEMP US EQ Income Enhanced Volatility WeigEtf_Low_volatility,Victory CEMP US EQ Income Enhanced Volatility WeigEtf_Low_change,Victory CEMP US EQ Income Enhanced Volatility WeigEtf_Close_average,Victory CEMP US EQ Income Enhanced Volatility WeigEtf_Close_max,Victory CEMP US EQ Income Enhanced Volatility WeigEtf_Close_min,Victory CEMP US EQ Income Enhanced Volatility WeigEtf_Close_volatility,Victory CEMP US EQ Income Enhanced Volatility WeigEtf_Close_change
2016-04-10,37.54,37.54,37.54,0.0,0.0,37.69,37.69,37.69,0.0,0.0,37.54,37.54,37.54,0.0,0.0,37.69,37.69,37.69,0.0,0.0
2016-04-17,37.61,37.61,37.61,0.0,0.0,37.73,37.73,37.73,0.0,0.0,37.52,37.52,37.52,0.0,0.0,37.66,37.66,37.66,0.0,0.0
2016-04-24,37.88,37.88,37.88,0.0,0.0,37.88,37.88,37.88,0.0,0.0,37.31,37.31,37.31,0.0,0.0,37.62,37.62,37.62,0.0,0.0
2016-05-01,37.34,37.34,37.34,0.0,0.0,37.34,37.34,37.34,0.0,0.0,37.05,37.05,37.05,0.0,0.0,37.27,37.27,37.27,0.0,0.0
2016-05-08,37.32,37.32,37.32,0.0,0.0,37.49,37.49,37.49,0.0,0.0,37.21,37.21,37.21,0.0,0.0,37.21,37.21,37.21,0.0,0.0
2016-05-15,37.07,37.07,37.07,0.0,0.0,37.16,37.16,37.16,0.0,0.0,37.02,37.02,37.02,0.0,0.0,37.14,37.14,37.14,0.0,0.0
2016-05-22,37.83,37.83,37.83,0.0,0.0,37.86,37.86,37.86,0.0,0.0,37.75,37.75,37.75,0.0,0.0,37.8,37.8,37.8,0.0,0.0
2016-05-29,38.14,38.14,38.14,0.0,0.0,38.26,38.26,38.26,0.0,0.0,37.96,37.96,37.96,0.0,0.0,38.21,38.21,38.21,0.0,0.0
2016-06-05,38.22,38.22,38.22,0.0,0.0,38.34,38.34,38.34,0.0,0.0,38.14,38.14,38.14,0.0,0.0,38.26,38.26,38.26,0.0,0.0
2016-06-12,38.12,38.12,38.12,0.0,0.0,38.12,38.12,38.12,0.0,0.0,37.78,37.78,37.78,0.0,0.0,37.97,37.97,37.97,0.0,0.0
2016-06-19,37.41,37.41,37.41,0.0,0.0,38.2,38.2,38.2,0.0,0.0,37.17,37.17,37.17,0.0,0.0,37.59,37.59,37.59,0.0,0.0
2016-06-26,38.77,38.77,38.77,0.0,0.0,38.77,38.77,38.77,0.0,0.0,38.5,38.5,38.5,0.0,0.0,38.66,38.66,38.66,0.0,0.0
2016-07-03,38.58,38.58,38.58,0.0,0.0,39.01,39.01,39.01,0.0,0.0,38.58,38.58,38.58,0.0,0.0,39.01,39.01,39.01,0.0,0.0
2016-07-10,39.91,39.91,39.91,0.0,0.0,39.91,39.91,39.91,0.0,0.0,39.43,39.43,39.43,0.0,0.0,39.58,39.58,39.58,0.0,0.0
2016-07-17,39.78,39.78,39.78,0.0,0.0,39.83,39.83,39.83,0.0,0.0,39.62,39.62,39.62,0.0,0.0,39.83,39.83,39.83,0.0,0.0
2016-07-24,39.7,39.7,39.7,0.0,0.0,39.77,39.77,39.77,0.0,0.0,39.54,39.54,39.54,0.0,0.0,39.75,39.75,39.75,0.0,0.0
2016-07-31,39.46,39.46,39.46,0.0,0.0,39.58,39.58,39.58,0.0,0.0,39.46,39.46,39.46,0.0,0.0,39.54,39.54,39.54,0.0,0.0
2016-08-07,39.74,39.74,39.74,0.0,0.0,39.81,39.81,39.81,0.0,0.0,39.67,39.67,39.67,0.0,0.0,39.71,39.71,39.71,0.0,0.0
2016-08-14,39.64,39.64,39.64,0.0,0.0,39.76,39.76,39.76,0.0,0.0,39.6,39.6,39.6,0.0,0.0,39.73,39.73,39.73,0.0,0.0
2016-08-21,39.94,39.94,39.94,0.0,0.0,40.03,40.03,40.03,0.0,0.0,39.39,39.39,39.39,0.0,0.0,39.55,39.55,39.55,0.0,0.0
2016-08-28,39.92,39.92,39.92,0.0,0.0,39.98,39.98,39.98,0.0,0.0,39.81,39.81,39.81,0.0,0.0,39.95,39.95,39.95,0.0,0.0
2016-09-04,39.78,39.78,39.78,0.0,0.0,39.78,39.78,39.78,0.0,0.0,38.95,38.95,38.95,0.0,0.0,38.95,38.95,38.95,0.0,0.0
2016-09-11,39.2,39.2,39.2,0.0,0.0,39.26,39.26,39.26,0.0,0.0,39.03,39.03,39.03,0.0,0.0,39.2,39.2,39.2,0.0,0.0
2016-09-18,39.94,39.94,39.94,0.0,0.0,40.05,40.05,40.05,0.0,0.0,39.91,39.91,39.91,0.0,0.0,39.95,39.95,39.95,0.0,0.0
2016-09-25,39.62,39.62,39.62,0.0,0.0,39.68,39.68,39.68,0.0,0.0,39.54,39.54,39.54,0.0,0.0,39.64,39.64,39.64,0.0,0.0
2016-10-02,39.28,39.28,39.28,0.0,0.0,39.34,39.34,39.34,0.0,0.0,39.02,39.02,39.02,0.0,0.0,39.2,39.2,39.2,0.0,0.0
2016-10-09,39.36,39.36,39.36,0.0,0.0,39.36,39.36,39.36,0.0,0.0,39.05,39.05,39.05,0.0,0.0,39.06,39.06,39.06,0.0,0.0
2016-10-16,38.97,38.97,38.97,0.0,0.0,39.0,39.0,39.0,0.0,0.0,38.84,38.84,38.84,0.0,0.0,38.95,38.95,38.95,0.0,0.0
2016-10-23,39.02,39.02,39.02,0.0,0.0,39.21,39.21,39.21,0.0,0.0,38.84,38.84,38.84,0.0,0.0,38.95,38.95,38.95,0.0,0.0
2016-10-30,38.44,38.44,38.44,0.0,0.0,38.64,38.64,38.64,0.0,0.0,38.38,38.38,38.38,0.0,0.0,38.39,38.39,38.39,0.0,0.0
2016-11-06,39.71,39.71,39.71,0.0,0.0,39.84,39.84,39.84,0.0,0.0,39.66,39.66,39.66,0.0,0.0,39.82,39.82,39.82,0.0,0.0
2016-11-13,40.3,40.3,40.3,0.0,0.0,40.3,40.3,40.3,0.0,0.0,40.04,40.04,40.04,0.0,0.0,40.12,40.12,40.12,0.0,0.0
2016-11-20,40.88,40.88,40.88,0.0,0.0,40.88,40.88,40.88,0.0,0.0,40.84,40.84,40.84,0.0,0.0,40.87,40.87,40.87,0.0,0.0
2016-11-27,40.63,40.63,40.63,0.0,0.0,40.72,40.72,40.72,0.0,0.0,40.47,40.47,40.47,0.0,0.0,40.56,40.56,40.56,0.0,0.0
2016-12-04,41.87,41.87,41.87,0.0,0.0,41.91,41.91,41.91,0.0,0.0,41.68,41.68,41.68,0.0,0.0,41.91,41.91,41.91,0.0,0.0
2016-12-11,41.48,41.48,41.48,0.0,0.0,41.67,41.67,41.67,0.0,0.0,41.4,41.4,41.4,0.0,0.0,41.47,41.47,41.47,0.0,0.0
2016-12-18,41.79,41.79,41.79,0.0,0.0,41.79,41.79,41.79,0.0,0.0,41.55,41.55,41.55,0.0,0.0,41.62,41.62,41.62,0.0,0.0
2016-12-25,41.65,41.65,41.65,0.0,0.0,41.65,41.65,41.65,0.0,0.0,41.21,41.21,41.21,0.0,0.0,41.31,41.31,41.31,0.0,0.0
2017-01-01,41.63,41.63,41.63,0.0,0.0,41.7,41.7,41.7,0.0,0.0,41.48,41.48,41.48,0.0,0.0,41.62,41.62,41.62,0.0,0.0
2017-01-08,41.37,41.37,41.37,0.0,0.0,41.47,41.47,41.47,0.0,0.0,41.15,41.15,41.15,0.0,0.0,41.36,41.36,41.36,0.0,0.0
2017-01-15,41.26,41.26,41.26,0.0,0.0,41.45,41.45,41.45,0.0,0.0,41.2,41.2,41.2,0.0,0.0,41.37,41.37,41.37,0.0,0.0
2017-01-22,41.75,41.75,41.75,0.0,0.0,41.76,41.76,41.76,0.0,0.0,41.52,41.52,41.52,0.0,0.0,41.52,41.52,41.52,0.0,0.0
2017-01-29,41.55,41.55,41.55,0.0,0.0,41.76,41.76,41.76,0.0,0.0,41.55,41.55,41.55,0.0,0.0,41.7,41.7,41.7,0.0,0.0
2017-02-05,41.75,41.75,41.75,0.0,0.0,42.04,42.04,42.04,0.0,0.0,41.75,41.75,41.75,0.0,0.0,42.02,42.02,42.02,0.0,0.0
2017-02-12,42.17,42.17,42.17,0.0,0.0,42.4,42.4,42.4,0.0,0.0,42.17,42.17,42.17,0.0,0.0,42.38,42.38,42.38,0.0,0.0
2017-02-19,42.53,42.53,42.53,0.0,0.0,43.03,43.03,43.03,0.0,0.0,42.53,42.53,42.53,0.0,0.0,43.03,43.03,43.03,0.0,0.0
2017-02-26,43.34,43.34,43.34,0.0,0.0,43.34,43.34,43.34,0.0,0.0,43.04,43.04,43.04,0.0,0.0,43.17,43.17,43.17,0.0,0.0
2017-03-05,42.75,42.75,42.75,0.0,0.0,42.93,42.93,42.93,0.0,0.0,42.7,42.7,42.7,0.0,0.0,42.86,42.86,42.86,0.0,0.0
2017-03-12,43.23,43.23,43.23,0.0,0.0,43.32,43.32,43.32,0.0,0.0,43.16,43.16,43.16,0.0,0.0,43.28,43.28,43.28,0.0,0.0
2017-03-19,42.74,42.74,42.74,0.0,0.0,42.84,42.84,42.84,0.0,0.0,42.65,42.65,42.65,0.0,0.0,42.69,42.69,42.69,0.0,0.0
2017-03-26,42.89,42.89,42.89,0.0,0.0,43.02,43.02,43.02,0.0,0.0,42.82,42.82,42.82,0.0,0.0,42.91,42.91,42.91,0.0,0.0
2017-04-02,42.82,42.82,42.82,0.0,0.0,42.82,42.82,42.82,0.0,0.0,42.63,42.63,42.63,0.0,0.0,42.66,42.66,42.66,0.0,0.0
2017-04-09,42.59,42.59,42.59,0.0,0.0,42.68,42.68,42.68,0.0,0.0,42.4,42.4,42.4,0.0,0.0,42.46,42.46,42.46,0.0,0.0
2017-04-16,42.65,42.65,42.65,0.0,0.0,42.73,42.73,42.73,0.0,0.0,42.61,42.61,42.61,0.0,0.0,42.66,42.66,42.66,0.0,0.0
2017-04-23,43.28,43.28,43.28,0.0,0.0,43.28,43.28,43.28,0.0,0.0,42.91,42.91,42.91,0.0,0.0,42.94,42.94,42.94,0.0,0.0
2017-04-30,42.94,42.94,42.94,0.0,0.0,43.07,43.07,43.07,0.0,0.0,42.85,42.85,42.85,0.0,0.0,43.07,43.07,43.07,0.0,0.0
2017-05-07,42.7,42.7,42.7,0.0,0.0,42.71,42.71,42.71,0.0,0.0,42.61,42.61,42.61,0.0,0.0,42.65,42.65,42.65,0.0,0.0
2017-05-14,42.38,42.38,42.38,0.0,0.0,42.62,42.62,42.62,0.0,0.0,42.26,42.26,42.26,0.0,0.0,42.52,42.52,42.52,0.0,0.0
2017-05-21,43.18,43.18,43.18,0.0,0.0,43.25,43.25,43.25,0.0,0.0,43.15,43.15,43.15,0.0,0.0,43.22,43.22,43.22,0.0,0.0
2017-05-28,44.02,44.02,44.02,0.0,0.0,44.02,44.02,44.02,0.0,0.0,43.67,43.67,43.67,0.0,0.0,43.76,43.76,43.76,0.0,0.0
2017-06-04,43.3,43.3,43.3,0.0,0.0,43.73,43.73,43.73,0.0,0.0,43.3,43.3,43.3,0.0,0.0,43.73,43.73,43.73,0.0,0.0
2017-06-11,43.9,43.9,43.9,0.0,0.0,43.93,43.93,43.93,0.0,0.0,43.76,43.76,43.76,0.0,0.0,43.93,43.93,43.93,0.0,0.0
2017-06-18,43.74,43.74,43.74,0.0,0.0,43.74,43.74,43.74,0.0,0.0,43.45,43.45,43.45,0.0,0.0,43.56,43.56,43.56,0.0,0.0
2017-06-25,43.59,43.59,43.59,0.0,0.0,43.59,43.59,43.59,0.0,0.0,43.27,43.27,43.27,0.0,0.0,43.4,43.4,43.4,0.0,0.0
2017-07-02,42.99,42.99,42.99,0.0,0.0,43.17,43.17,43.17,0.0,0.0,42.98,42.98,42.98,0.0,0.0,43.16,43.16,43.16,0.0,0.0
2017-07-09,43.26,43.26,43.26,0.0,0.0,43.43,43.43,43.43,0.0,0.0,43.26,43.26,43.26,0.0,0.0,43.34,43.34,43.34,0.0,0.0
2017-07-16,43.71,43.71,43.71,0.0,0.0,43.74,43.74,43.74,0.0,0.0,43.53,43.53,43.53,0.0,0.0,43.74,43.74,43.74,0.0,0.0
2017-07-23,43.6,43.6,43.6,0.0,0.0,43.63,43.63,43.63,0.0,0.0,43.51,43.51,43.51,0.0,0.0,43.63,43.63,43.63,0.0,0.0
2017-07-30,43.69,43.69,43.69,0.0,0.0,43.95,43.95,43.95,0.0,0.0,43.69,43.69,43.69,0.0,0.0,43.88,43.88,43.88,0.0,0.0
2017-08-06,43.6,43.6,43.6,0.0,0.0,43.6,43.6,43.6,0.0,0.0,43.34,43.34,43.34,0.0,0.0,43.44,43.44,43.44,0.0,0.0
2017-08-13,43.25,43.25,43.25,0.0,0.0,43.36,43.36,43.36,0.0,0.0,43.08,43.08,43.08,0.0,0.0,43.23,43.23,43.23,0.0,0.0
2017-08-20,43.66,43.66,43.66,0.0,0.0,43.79,43.79,43.79,0.0,0.0,43.63,43.63,43.63,0.0,0.0,43.67,43.67,43.67,0.0,0.0
2017-08-27,43.84,43.84,43.84,0.0,0.0,43.95,43.95,43.95,0.0,0.0,43.82,43.82,43.82,0.0,0.0,43.91,43.91,43.91,0.0,0.0
2017-09-03,43.5,43.5,43.5,0.0,0.0,43.71,43.71,43.71,0.0,0.0,43.45,43.45,43.45,0.0,0.0,43.67,43.67,43.67,0.0,0.0
2017-09-10,44.22,44.22,44.22,0.0,0.0,44.29,44.29,44.29,0.0,0.0,44.16,44.16,44.16,0.0,0.0,44.29,44.29,44.29,0.0,0.0
2017-09-17,44.14,44.14,44.14,0.0,0.0,44.21,44.21,44.21,0.0,0.0,44.09,44.09,44.09,0.0,0.0,44.17,44.17,44.17,0.0,0.0
2017-09-24,44.44,44.44,44.44,0.0,0.0,44.54,44.54,44.54,0.0,0.0,44.39,44.39,44.39,0.0,0.0,44.39,44.39,44.39,0.0,0.0
2017-10-01,44.71,44.71,44.71,0.0,0.0,44.81,44.81,44.81,0.0,0.0,44.7,44.7,44.7,0.0,0.0,44.73,44.73,44.73,0.0,0.0
2017-10-08,45.15,45.15,45.15,0.0,0.0,45.15,45.15,45.15,0.0,0.0,44.96,44.96,44.96,0.0,0.0,44.96,44.96,44.96,0.0,0.0
2017-10-15,45.26,45.26,45.26,0.0,0.0,45.52,45.52,45.52,0.0,0.0,45.18,45.18,45.18,0.0,0.0,45.29,45.29,45.29,0.0,0.0
2017-10-22,44.98,44.98,44.98,0.0,0.0,45.11,45.11,45.11,0.0,0.0,44.86,44.86,44.86,0.0,0.0,45.09,45.09,45.09,0.0,0.0
2017-10-29,44.85,44.85,44.85,0.0,0.0,45.03,45.03,45.03,0.0,0.0,44.85,44.85,44.85,0.0,0.0,44.95,44.95,44.95,0.0,0.0
2017-11-05,44.97,44.97,44.97,0.0,0.0,45.04,45.04,45.04,0.0,0.0,44.87,44.87,44.87,0.0,0.0,45.0,45.0,45.0,0.0,0.0
2017-11-12,45.37,45.37,45.37,0.0,0.0,45.37,45.37,45.37,0.0,0.0,45.11,45.11,45.11,0.0,0.0,45.15,45.15,45.15,0.0,0.0
2017-11-19,45.33,45.33,45.33,0.0,0.0,45.4,45.4,45.4,0.0,0.0,45.27,45.27,45.27,0.0,0.0,45.27,45.27,45.27,0.0,0.0
2017-11-26,46.66,46.66,46.66,0.0,0.0,46.67,46.67,46.67,0.0,0.0,45.99,45.99,45.99,0.0,0.0,46.55,46.55,46.55,0.0,0.0
2017-12-03,46.69,46.69,46.69,0.0,0.0,46.69,46.69,46.69,0.0,0.0,46.42,46.42,46.42,0.0,0.0,46.69,46.69,46.69,0.0,0.0
2017-12-10,46.57,46.57,46.57,0.0,0.0,46.98,46.98,46.98,0.0,0.0,46.57,46.57,46.57,0.0,0.0,46.81,46.81,46.81,0.0,0.0
2017-12-17,46.43,46.43,46.43,0.0,0.0,46.49,46.49,46.49,0.0,0.0,46.39,46.39,46.39,0.0,0.0,46.48,46.48,46.48,0.0,0.0
2017-12-24,46.8,46.8,46.8,0.0,0.0,46.8,46.8,46.8,0.0,0.0,46.43,46.43,46.43,0.0,0.0,46.43,46.43,46.43,0.0,0.0
2017-12-31,46.7,46.7,46.7,0.0,0.0,46.7,46.7,46.7,0.0,0.0,46.46,46.46,46.46,0.0,0.0,46.64,46.64,46.64,0.0,0.0
