Date,FLS_stock_Open_average,FLS_stock_Open_max,FLS_stock_Open_min,FLS_stock_Open_volatility,FLS_stock_Open_change,FLS_stock_High_average,FLS_stock_High_max,FLS_stock_High_min,FLS_stock_High_volatility,FLS_stock_High_change,FLS_stock_Low_average,FLS_stock_Low_max,FLS_stock_Low_min,FLS_stock_Low_volatility,FLS_stock_Low_change,FLS_stock_Close_average,FLS_stock_Close_max,FLS_stock_Close_min,FLS_stock_Close_volatility,FLS_stock_Close_change,FLS_stock_Volume_average,FLS_stock_Volume_max,FLS_stock_Volume_min,FLS_stock_Volume_volatility,FLS_stock_Volume_change
2016-01-03,40.47,42.03,38.97,3.0600000000000023,-2.4299999999999997,40.808,42.07,39.48,2.5900000000000034,-2.5500000000000043,39.726,40.9,37.98,2.9200000000000017,-2.9200000000000017,40.144,42.01,38.03,3.979999999999997,-3.979999999999997,1537282,2249289,948749,1300540,566571
2016-01-10,37.656,38.27,36.05,2.220000000000006,-2.0700000000000003,37.878,38.78,36.23,2.5500000000000043,-2.0,36.854,37.36,35.67,1.6899999999999977,-1.6099999999999994,37.286,38.02,36.01,2.010000000000005,-1.8100000000000023,1826471,2522973,1273112,1249861,1196286
2016-01-17,35.7025,36.75,34.61,2.1400000000000006,0.6899999999999977,36.705,37.54,35.73,1.8100000000000023,0.3299999999999983,35.0325,36.47,33.86,2.6099999999999994,1.5700000000000003,35.945,37.02,35.4,1.6200000000000045,1.6200000000000045,1882570,2561304,1352176,1209128,466135
2016-01-24,37.252,37.78,36.63,1.1499999999999986,0.9400000000000048,38.024,38.88,37.0,1.8800000000000026,1.7000000000000028,36.684,37.64,35.87,1.7700000000000031,1.7700000000000031,37.292,38.64,35.92,2.719999999999999,2.719999999999999,1145892,1232161,1087825,144336,4431
2016-01-31,37.874,40.1,35.25,4.850000000000001,2.0500000000000043,39.302,41.15,37.32,3.8299999999999983,2.489999999999995,37.358,39.83,35.25,4.579999999999998,2.719999999999999,38.976,40.72,37.05,3.6700000000000017,2.3500000000000014,1854359,2892250,1079796,1812454,199027
2016-02-07,39.588,40.36,38.4,1.9600000000000009,0.22999999999999687,40.61,41.55,40.07,1.4799999999999969,0.7299999999999969,39.217999999999996,40.11,38.04,2.0700000000000003,0.38000000000000256,39.966,40.82,39.22,1.6000000000000014,0.4299999999999997,1191842,1591621,917942,673679,-26260
2016-02-14,42.260000000000005,43.22,41.38,1.8399999999999963,0.8599999999999994,42.7425,43.42,41.96,1.4600000000000009,0.28000000000000114,41.432500000000005,42.63,40.52,2.1099999999999994,0.0,42.415,43.19,41.39,1.7999999999999972,-0.5399999999999991,1631629,2349466,1238406,1111060,985182
2016-02-21,42.102,43.02,41.5,1.5200000000000031,0.509999999999998,42.816,43.6,41.98,1.6200000000000045,-0.45999999999999375,41.452,42.21,40.67,1.5399999999999991,0.12000000000000455,42.266,43.3,41.61,1.6899999999999977,-1.009999999999998,1412713,1717367,1001305,716062,-261637
2016-02-28,42.872,43.73,42.24,1.4899999999999949,1.4899999999999949,43.46,44.66,42.7,1.9599999999999937,1.9599999999999937,42.524,43.33,41.91,1.4200000000000017,1.3299999999999983,43.122,44.13,42.02,2.1099999999999994,2.1099999999999994,1179983,1525098,767832,757266,-668847
2016-03-06,44.396,45.1,43.97,1.1300000000000026,0.39000000000000057,44.87,45.64,43.99,1.6499999999999986,-0.4100000000000037,43.81,44.35,43.13,1.2199999999999989,0.5200000000000031,44.534,45.62,43.9,1.7199999999999989,-0.4399999999999977,1036653,1582010,506839,1075171,-319026
2016-03-13,44.882,46.29,43.91,2.3800000000000026,1.5,45.686,47.11,44.64,2.469999999999999,1.5700000000000003,44.536,46.2,43.52,2.6799999999999997,1.6400000000000006,45.298,46.81,43.91,2.9000000000000057,1.6300000000000026,1538082,2013620,800764,1212856,235782
2016-03-20,45.9025,46.69,43.96,2.729999999999997,-2.6199999999999974,46.2875,47.32,44.14,3.1799999999999997,-3.1799999999999997,45.1825,46.58,43.33,3.25,-3.25,45.6225,47.21,44.14,3.0700000000000003,-3.0700000000000003,1285652,1953172,812109,1141063,1041700
2016-03-27,44.064,44.54,43.6,0.9399999999999977,-0.259999999999998,44.32,44.66,44.08,0.5799999999999983,-0.14999999999999858,43.318,43.69,42.89,0.7999999999999972,-0.5600000000000023,44.08,44.41,43.91,0.5,0.0,1193667,1459441,765224,694217,565016
2016-04-03,42.5,43.49,42.05,1.4400000000000048,-0.8800000000000026,42.824,43.61,42.27,1.3399999999999963,-0.20000000000000284,41.93,42.38,41.52,0.8599999999999994,-0.30000000000000426,42.258,42.56,42.1,0.46000000000000085,-0.3500000000000014,1422241,1828516,934782,893734,-893734
2016-04-10,43.444,44.38,42.39,1.990000000000002,1.8399999999999963,44.058,44.85,42.89,1.9600000000000009,1.5700000000000003,43.218,44.17,42.13,2.039999999999999,1.9299999999999997,43.746,44.45,42.3,2.1500000000000057,1.980000000000004,831019,1219712,585787,633925,-290524
