Date,DHIL_stock_Open_average,DHIL_stock_Open_max,DHIL_stock_Open_min,DHIL_stock_Open_volatility,DHIL_stock_Open_change,DHIL_stock_High_average,DHIL_stock_High_max,DHIL_stock_High_min,DHIL_stock_High_volatility,DHIL_stock_High_change,DHIL_stock_Low_average,DHIL_stock_Low_max,DHIL_stock_Low_min,DHIL_stock_Low_volatility,DHIL_stock_Low_change,DHIL_stock_Close_average,DHIL_stock_Close_max,DHIL_stock_Close_min,DHIL_stock_Close_volatility,DHIL_stock_Close_change,DHIL_stock_Volume_average,DHIL_stock_Volume_max,DHIL_stock_Volume_min,DHIL_stock_Volume_volatility,DHIL_stock_Volume_change
2016-03-13,180.174,181.07,179.5,1.5699999999999932,0.46999999999999886,180.96,181.54,180.59,0.9499999999999886,0.9499999999999886,177.294,179.2,175.0,4.199999999999989,0.5099999999999909,179.054,179.89,177.18,2.7099999999999795,0.4899999999999807,10879,20004,3919,16085,13671
2016-03-20,177.99,178.95,176.97,1.9799999999999898,-1.6400000000000148,178.6275,180.0,176.97,3.030000000000001,-3.030000000000001,177.0275,178.88,174.41,4.469999999999999,-4.200000000000017,177.165,179.1,174.41,4.689999999999998,-4.689999999999998,5280,6497,1975,4522,36
2016-03-27,174.902,176.96,171.78,5.180000000000007,-0.7400000000000091,176.45,179.95,175.0,4.949999999999989,-0.07999999999998408,173.40800000000002,176.46,171.61,4.849999999999994,0.9899999999999807,175.046,177.36,173.1,4.260000000000019,0.9000000000000057,8758,16277,4408,11869,-4133
2016-04-03,171.186,173.41,168.05,5.359999999999985,-0.9699999999999989,172.822,173.8,171.56,2.240000000000009,-2.240000000000009,169.73,172.2,167.17,5.030000000000001,-5.030000000000001,170.706,173.8,167.4,6.400000000000006,-6.400000000000006,5710,10564,2196,8368,2971
2016-04-10,168.28,173.47,166.0,7.469999999999999,6.050000000000011,171.718,175.6,168.54,7.060000000000002,4.77000000000001,167.228,171.15,165.38,5.77000000000001,4.150000000000006,169.728,173.83,167.0,6.8300000000000125,5.47999999999999,6912,15725,3747,11978,-1265
2016-04-17,175.874,179.9,173.0,6.900000000000006,2.8000000000000114,178.78,182.66,176.0,6.659999999999997,6.659999999999997,174.674,177.79,173.0,4.789999999999992,2.8000000000000114,177.704,181.01,174.86,6.149999999999977,6.149999999999977,5201,8572,2421,6151,6151
2016-04-24,179.562,180.28,178.57,1.710000000000008,-1.710000000000008,180.712,181.98,180.0,1.9799999999999898,-0.28000000000000114,178.51,179.99,175.13,4.860000000000014,-4.860000000000014,178.602,180.0,175.26,4.740000000000009,-4.740000000000009,4286,6493,2224,4269,-470
2016-05-01,175.792,177.88,171.52,6.359999999999985,-2.780000000000001,178.576,180.12,177.85,2.2700000000000102,-2.0900000000000034,173.988,175.64,171.52,4.119999999999976,0.6599999999999966,177.296,179.84,175.64,4.200000000000017,-1.8400000000000034,7095,10426,2499,7927,-4696
2016-05-08,175.518,176.2,175.11,1.089999999999975,1.079999999999984,177.142,180.0,175.11,4.889999999999986,4.030000000000001,174.14,175.01,173.0,2.009999999999991,0.7800000000000011,176.254,179.7,174.06,5.639999999999986,4.699999999999989,5480,13174,1628,11546,9187
2016-05-15,177.046,179.53,173.9,5.6299999999999955,-5.6299999999999955,179.7,181.9,177.0,4.900000000000006,-4.069999999999993,175.18,178.58,172.3,6.280000000000001,-5.280000000000001,176.77,181.15,173.8,7.349999999999994,-5.460000000000008,8166,10616,4494,6122,-6122
2016-05-22,178.86599999999999,180.74,175.95,4.7900000000000205,3.8100000000000023,181.01,182.8,178.42,4.380000000000024,3.0500000000000114,177.228,179.48,173.86,5.619999999999976,2.719999999999999,180.436,182.7,177.58,5.119999999999976,3.4299999999999784,7430,11273,2864,8409,5854
2016-05-29,182.11,186.46,178.05,8.409999999999997,6.02000000000001,184.9075,187.22,181.79,5.430000000000007,5.430000000000007,181.5075,185.02,178.05,6.969999999999999,5.02000000000001,184.20999999999998,187.1,180.26,6.840000000000003,6.840000000000003,10529,17371,7003,10368,2293
2016-06-05,188.276,190.0,186.0,4.0,4.0,190.644,192.55,188.5,4.050000000000011,3.259999999999991,187.584,189.9,184.26,5.640000000000015,5.3799999999999955,189.948,191.2,187.9,3.299999999999983,3.25,5197,7174,3580,3594,-590
2016-06-12,192.188,193.75,190.95,2.8000000000000114,2.8000000000000114,194.148,199.74,191.66,8.080000000000013,6.390000000000015,190.728,193.75,189.03,4.719999999999999,4.719999999999999,192.87,196.0,191.12,4.8799999999999955,3.8600000000000136,13824,36236,3772,32464,26926
2016-06-19,196.226,198.19,193.73,4.460000000000008,-2.2700000000000102,198.292,199.69,196.6,3.0900000000000034,-3.0900000000000034,194.572,197.21,189.83,7.3799999999999955,-4.72999999999999,195.728,198.11,190.24,7.8700000000000045,-7.009999999999991,11452,15202,5083,10119,302
2016-06-26,185.67000000000002,190.65,181.0,9.650000000000006,8.710000000000008,190.162,195.34,184.56,10.780000000000001,9.439999999999998,184.29399999999998,188.7,179.54,9.159999999999997,9.159999999999997,186.774,191.8,180.3,11.5,11.5,9395,13479,5941,7538,-970
2016-07-03,188.425,191.77,185.01,6.760000000000019,1.3700000000000045,191.6425,192.4,190.8,1.5999999999999943,0.6599999999999966,186.1275,189.07,185.0,4.069999999999993,3.6399999999999864,188.335,190.8,185.22,5.5800000000000125,4.280000000000001,9392,12243,5910,6333,-2078
2016-07-10,194.59,197.97,190.62,7.349999999999994,7.349999999999994,196.686,198.99,193.62,5.3700000000000045,4.699999999999989,192.028,193.92,190.62,3.299999999999983,3.299999999999983,195.874,198.0,193.09,4.909999999999997,4.75,5137,7993,2345,5648,3195
2016-07-17,197.208,198.92,193.8,5.119999999999976,-3.1999999999999886,198.578,199.98,196.5,3.4799999999999898,-2.6699999999999875,195.65200000000002,197.85,193.58,4.269999999999982,-2.530000000000001,197.278,198.4,195.55,2.8499999999999943,-1.4599999999999795,6531,9903,3684,6219,-6219
2016-07-24,189.948,193.1,187.53,5.569999999999993,-4.829999999999984,192.766,194.7,191.17,3.530000000000001,-2.6999999999999886,188.524,193.1,185.11,7.989999999999981,-4.829999999999984,190.828,194.12,189.25,4.8700000000000045,-3.1299999999999955,6742,11040,3515,7525,448
2016-07-31,190.416,191.3,188.06,3.240000000000009,-0.7400000000000091,193.456,195.76,191.98,3.780000000000001,-2.259999999999991,189.976,190.81,188.06,2.75,-0.25,192.448,194.55,190.52,4.030000000000001,-1.6100000000000136,7005,12656,3523,9133,-8444
2016-08-07,190.75199999999998,193.5,184.42,9.080000000000013,-7.340000000000003,193.578,194.36,191.64,2.7200000000000273,-2.7200000000000273,189.576,193.5,184.42,9.080000000000013,-7.340000000000003,191.362,193.97,189.99,3.9799999999999898,-2.5999999999999943,3325,5895,1144,4751,1713
2016-08-14,191.024,192.99,190.0,2.990000000000009,2.140000000000015,193.052,194.44,191.4,3.039999999999992,2.4399999999999977,190.492,192.66,188.51,4.150000000000006,2.579999999999984,191.74,192.8,190.0,2.8000000000000114,1.4199999999999875,6251,9842,4248,5594,3757
2016-08-21,190.28,192.11,189.0,3.1100000000000136,-3.1100000000000136,190.91,193.1,189.0,4.099999999999994,-4.099999999999994,189.702,191.0,188.52,2.4799999999999898,-2.0,189.842,191.21,189.0,2.210000000000008,-2.210000000000008,2551,5292,1360,3932,-3870
2016-08-28,187.352,190.04,181.2,8.840000000000003,-0.7299999999999898,189.784,190.44,189.32,1.1200000000000045,0.05000000000001137,186.55599999999998,188.31,181.2,7.110000000000014,0.09000000000000341,189.064,189.79,187.82,1.9699999999999989,0.75,4438,6325,2526,3799,158
2016-09-04,188.6875,191.77,185.84,5.930000000000007,-2.6599999999999966,190.03500000000003,191.77,188.05,3.719999999999999,-2.6599999999999966,186.2975,188.29,185.0,3.289999999999992,-2.1799999999999784,187.1925,188.86,185.8,3.0600000000000023,-2.75,5790,7512,3692,3820,-3820
2016-09-11,185.634,189.42,180.01,9.409999999999997,-1.8700000000000045,187.348,189.55,184.13,5.420000000000016,-5.420000000000016,182.22,186.0,179.72,6.280000000000001,-5.0,183.288,187.75,180.58,7.1699999999999875,-6.75,6346,14288,3118,11170,11088
2016-09-18,183.582,184.95,182.09,2.859999999999985,2.319999999999993,184.03,185.29,182.14,3.1500000000000057,2.5800000000000125,181.762,184.0,180.71,3.289999999999992,-0.4299999999999784,183.3,185.09,181.8,3.289999999999992,1.990000000000009,3736,6177,2059,4118,2865
2016-09-25,183.052,184.48,179.5,4.97999999999999,0.9300000000000068,184.602,185.97,183.45,2.5200000000000102,1.5600000000000023,181.074,182.97,178.54,4.430000000000007,0.030000000000001137,182.698,184.79,179.71,5.079999999999984,2.6799999999999784,5829,8160,2371,5789,-2174
2016-10-02,181.232,184.09,177.02,7.069999999999993,-3.640000000000015,182.624,184.09,181.0,3.0900000000000034,-1.5600000000000023,179.794,181.33,177.02,4.310000000000002,-1.8600000000000136,181.436,182.6,180.61,1.9899999999999807,-0.7199999999999989,3833,9752,1960,7792,7675
2016-10-09,180.112,181.0,178.73,2.2700000000000102,-1.4699999999999989,182.558,184.97,181.0,3.969999999999999,2.569999999999993,179.788,180.8,178.22,2.5800000000000125,-1.4699999999999989,180.73,182.0,178.22,3.780000000000001,-0.18999999999999773,5287,10424,1954,8470,-110
2016-10-16,180.958,183.69,179.0,4.689999999999998,0.0800000000000125,182.494,183.69,180.02,3.6699999999999875,-1.3199999999999932,179.442,180.05,179.0,1.0500000000000114,0.0,181.488,182.11,180.02,2.0900000000000034,-0.910000000000025,1660,2210,550,1660,-591
2016-10-23,183.082,184.31,180.44,3.8700000000000045,0.6700000000000159,183.8,185.63,181.37,4.259999999999991,1.5600000000000023,180.372,183.49,178.06,5.430000000000007,-2.6100000000000136,181.66,184.01,178.15,5.859999999999985,0.4099999999999966,5432,10601,831,9770,741
2016-10-30,177.618,182.16,170.99,11.169999999999987,-11.169999999999987,179.11599999999999,184.85,175.02,9.829999999999984,-9.829999999999984,175.982,182.01,170.0,12.009999999999991,-12.009999999999991,176.908,182.01,172.3,9.70999999999998,-9.70999999999998,7002,14499,3533,10966,10010
2016-11-06,177.596,181.7,174.75,6.949999999999989,6.599999999999994,181.75,191.4,177.19,14.210000000000008,14.210000000000008,176.316,180.48,172.78,7.699999999999989,7.699999999999989,180.182,189.0,175.84,13.159999999999997,11.810000000000002,13232,19107,3953,15154,11247
2016-11-13,196.718,200.75,191.04,9.710000000000008,9.710000000000008,200.84,205.95,193.74,12.20999999999998,12.20999999999998,194.986,200.0,189.8,10.199999999999989,10.199999999999989,199.058,203.19,193.74,9.449999999999989,9.449999999999989,31187,51739,15747,35992,29820
2016-11-20,200.4125,204.06,196.29,7.77000000000001,4.5,205.06,206.83,202.05,4.780000000000001,4.6299999999999955,198.465,202.9,194.96,7.939999999999998,7.939999999999998,202.5275,205.8,196.3,9.5,9.48999999999998,13559,24931,2239,22692,-22692
2016-11-27,207.984,209.9,206.95,2.950000000000017,2.950000000000017,211.154,211.96,210.67,1.2900000000000205,-0.7600000000000193,205.34,207.0,203.95,3.0500000000000114,-1.0700000000000216,207.90200000000002,209.6,206.11,3.4899999999999807,1.7199999999999989,13186,20958,3484,17474,-11589
2016-12-04,209.118,209.89,208.07,1.8199999999999932,-0.19999999999998863,211.434,213.92,209.7,4.219999999999999,2.519999999999982,206.322,208.03,201.89,6.140000000000015,1.0300000000000011,209.506,212.64,206.8,5.839999999999975,3.7399999999999807,15936,21284,6328,14956,7843
2016-12-11,209.668,212.96,208.0,4.960000000000008,-1.960000000000008,212.374,214.43,210.17,4.260000000000019,-1.960000000000008,208.092,209.08,207.35,1.7300000000000182,1.420000000000016,209.67,210.38,209.02,1.3599999999999852,0.37000000000000455,10476,17498,6533,10965,10965
2016-12-18,209.874,210.31,208.9,1.4099999999999966,-0.1599999999999966,212.12199999999999,214.22,211.25,2.969999999999999,-0.2400000000000091,209.372,210.0,208.5,1.5,1.5,211.528,212.79,210.64,2.1500000000000057,0.5600000000000023,6803,10381,2850,7531,-7531
2016-12-25,210.4075,213.0,207.4,5.599999999999994,5.599999999999994,212.545,214.6,211.23,3.3700000000000045,-1.5999999999999943,207.905,210.0,205.91,4.090000000000003,-1.490000000000009,211.045,212.45,210.0,2.4499999999999886,-2.069999999999993,9224,14044,4696,9348,-5442
2017-01-01,209.71,210.5,209.0,1.5,0.6199999999999761,210.9425,212.72,209.94,2.780000000000001,-1.1299999999999955,207.81,209.36,206.0,3.3600000000000136,-1.9800000000000182,209.335,210.95,207.61,3.339999999999975,-2.829999999999984,17394,41074,8163,32911,614
2017-01-08,208.834,210.0,206.85,3.1500000000000057,1.039999999999992,209.862,211.15,208.96,2.1899999999999977,2.1899999999999977,206.674,208.16,205.04,3.1200000000000045,2.1999999999999886,208.804,210.54,207.29,3.25,3.25,13425,22905,4136,18769,-10251
2017-01-15,203.0625,209.44,195.09,14.349999999999994,-14.349999999999994,204.595,211.22,199.28,11.939999999999998,-11.939999999999998,197.97,206.55,188.22,18.330000000000013,-18.330000000000013,199.4675,206.79,192.69,14.099999999999994,-14.099999999999994,17502,28093,8421,19672,19672
2017-01-22,196.56,199.49,193.26,6.230000000000018,5.240000000000009,199.284,202.29,196.61,5.679999999999978,3.0,195.482,197.65,193.26,4.390000000000015,2.230000000000018,198.04999999999998,199.5,195.57,3.930000000000007,3.930000000000007,11889,21015,6823,14192,14192
2017-01-29,201.24,204.47,199.49,4.97999999999999,1.2700000000000102,202.562,204.55,199.73,4.820000000000022,4.27000000000001,198.948,201.05,196.81,4.240000000000009,3.6599999999999966,201.06,202.53,199.0,3.530000000000001,3.530000000000001,8492,12984,5268,7716,-7154
2017-02-05,203.692,206.0,201.19,4.810000000000002,3.0,205.302,207.4,204.09,3.3100000000000023,2.5500000000000114,201.278,203.79,196.7,7.090000000000003,1.079999999999984,203.296,205.06,199.81,5.25,2.3499999999999943,6114,11880,3089,8791,-2147
2017-02-12,206.012,207.05,204.53,2.5200000000000102,1.1500000000000057,207.05,207.24,206.58,0.6599999999999966,-0.1599999999999966,203.674,204.53,202.4,2.1299999999999955,-1.5999999999999943,205.736,206.9,204.29,2.6100000000000136,-2.4000000000000057,5261,13203,1744,11459,-8347
2017-02-19,205.475,207.18,202.54,4.640000000000015,-3.3499999999999943,206.82999999999998,208.0,204.42,3.5800000000000125,-2.980000000000018,201.5875,205.46,191.85,13.610000000000014,-13.610000000000014,205.6475,207.5,202.25,5.25,-5.150000000000006,6763,13047,3162,9885,9885
2017-02-26,201.094,203.0,199.0,4.0,-2.5200000000000102,202.584,205.13,200.16,4.969999999999999,-1.799999999999983,199.302,201.3,197.05,4.25,-4.25,201.01,203.6,199.4,4.199999999999989,-3.5999999999999943,7306,9635,2985,6650,1754
2017-03-05,197.92,199.7,196.0,3.6999999999999886,-0.9099999999999966,199.392,201.75,197.59,4.159999999999997,-4.159999999999997,196.23,198.33,194.6,3.730000000000018,-3.730000000000018,197.07399999999998,199.81,194.67,5.140000000000015,-5.140000000000015,5189,7269,4354,2915,-206
2017-03-12,193.464,195.98,190.36,5.619999999999976,-1.5999999999999943,196.26999999999998,198.94,191.98,6.960000000000008,2.0200000000000102,192.064,193.55,190.0,3.5500000000000114,0.6300000000000239,193.45,195.28,190.81,4.469999999999999,0.7600000000000193,8880,20085,4228,15857,14307
2017-03-19,188.54,192.64,183.8,8.839999999999975,-4.4599999999999795,190.588,194.82,188.24,6.579999999999984,-3.219999999999999,186.172,189.64,182.5,7.139999999999986,-1.4599999999999795,187.726,191.02,183.6,7.420000000000016,-0.9200000000000159,10500,12572,7026,5546,-102
2017-03-26,192.414,194.0,189.96,4.039999999999992,2.2099999999999795,194.404,195.76,193.0,2.759999999999991,0.6100000000000136,190.98,192.01,189.6,2.4099999999999966,2.049999999999983,192.984,194.55,191.13,3.420000000000016,0.5500000000000114,12011,17198,9649,7549,3110
2017-04-02,192.802,195.0,190.88,4.1200000000000045,-3.5500000000000114,193.968,195.0,192.9,2.0999999999999943,-2.0,190.088,192.44,188.1,4.340000000000003,-1.7299999999999898,191.8,194.3,189.19,5.110000000000014,-1.700000000000017,11252,17780,6012,11768,-5450
2017-04-09,192.76999999999998,193.09,192.29,0.8000000000000114,-0.710000000000008,193.54,194.62,192.29,2.3300000000000125,-1.8700000000000045,189.45499999999998,191.4,187.2,4.200000000000017,-3.219999999999999,190.6625,192.9,188.34,4.560000000000002,-4.560000000000002,8560,12063,4907,7156,4059
2017-04-16,191.72,194.97,189.24,5.72999999999999,2.359999999999985,193.08,194.97,192.25,2.719999999999999,-0.22999999999998977,189.004,189.85,188.3,1.549999999999983,0.11999999999997613,190.60399999999998,192.79,189.19,3.5999999999999943,-2.799999999999983,7051,10843,4990,5853,245
2017-04-23,198.642,203.0,193.25,9.75,9.75,202.208,206.75,197.78,8.969999999999999,5.219999999999999,196.49,201.1,191.19,9.909999999999997,6.259999999999991,200.414,203.72,195.32,8.400000000000006,6.8300000000000125,9673,14860,5325,9535,5884
2017-04-30,200.62199999999999,202.69,198.51,4.180000000000007,-2.0500000000000114,203.388,205.0,201.11,3.8899999999999864,-1.0,198.494,200.88,196.0,4.8799999999999955,-0.8799999999999955,201.102,203.41,199.3,4.109999999999985,1.8100000000000023,13156,19513,8443,11070,1506
2017-05-07,202.93,203.75,202.1,1.6500000000000057,-1.6500000000000057,205.112,206.81,202.75,4.060000000000002,-2.210000000000008,202.04399999999998,203.09,200.98,2.1100000000000136,-0.5600000000000023,203.53799999999998,204.92,202.15,2.769999999999982,-0.12999999999999545,13222,33800,4602,29198,-8548
2017-05-14,201.782,204.7,196.11,8.589999999999975,-8.549999999999983,202.786,205.85,198.72,7.1299999999999955,-7.1299999999999955,199.526,204.7,196.11,8.589999999999975,-6.9199999999999875,200.352,204.91,196.4,8.509999999999991,-8.48999999999998,8180,11582,3100,8482,4447
2017-05-21,196.258,197.5,194.0,3.5,-0.2799999999999727,198.84199999999998,201.17,196.94,4.22999999999999,3.780000000000001,195.322,197.46,192.15,5.310000000000002,2.5100000000000193,197.518,201.01,195.29,5.719999999999999,5.609999999999985,12441,14691,6969,7722,7256
2017-05-28,202.23,205.27,200.2,5.070000000000022,5.070000000000022,205.2025,207.5,203.17,4.3300000000000125,3.0600000000000023,201.6875,205.24,200.1,5.140000000000015,5.0400000000000205,203.4975,205.5,201.16,4.340000000000003,4.340000000000003,17833,23631,11684,11947,7874
2017-06-04,204.418,205.5,202.95,2.5500000000000114,0.6899999999999977,205.45,206.9,202.95,3.950000000000017,0.09999999999999432,202.806,205.09,201.3,3.789999999999992,1.9799999999999898,204.136,205.7,202.76,2.9399999999999977,2.0600000000000023,8932,10451,5040,5411,1445
2017-06-11,207.23000000000002,208.3,205.78,2.5200000000000102,-1.710000000000008,207.618,209.43,205.78,3.6500000000000057,-3.6500000000000057,205.278,206.25,203.66,2.5900000000000034,-2.5900000000000034,206.15800000000002,207.4,203.85,3.5500000000000114,-2.8600000000000136,10368,19178,5900,13278,6899
2017-06-18,202.272,203.67,201.35,2.319999999999993,-1.0699999999999932,203.09,204.84,201.99,2.8499999999999943,-1.259999999999991,199.59199999999998,201.28,197.75,3.530000000000001,-3.530000000000001,200.518,202.5,198.48,4.02000000000001,-4.02000000000001,18619,31592,10591,21001,9731
2017-06-25,199.636,200.8,198.81,1.990000000000009,1.509999999999991,200.942,201.63,199.56,2.069999999999993,-1.0600000000000023,197.722,198.6,196.02,2.579999999999984,2.579999999999984,198.594,199.56,196.9,2.6599999999999966,2.5,8743,14312,5771,8541,-5433
2017-07-02,199.0775,199.6,198.03,1.5699999999999932,-0.46000000000000796,200.6075,201.39,199.54,1.8499999999999943,0.8999999999999773,198.195,199.6,196.87,2.7299999999999898,-0.9499999999999886,199.4375,201.05,198.2,2.8500000000000227,1.0500000000000114,5538,7048,3397,3651,2223
2017-07-09,200.18,201.73,197.75,3.9799999999999898,3.9799999999999898,201.62,202.13,200.93,1.1999999999999886,0.9699999999999989,199.08,200.06,197.75,2.3100000000000023,1.25,200.772,202.13,198.9,3.2299999999999898,1.450000000000017,4524,5205,3123,2082,2082
2017-07-16,198.04,201.13,196.11,5.019999999999982,-4.259999999999991,199.524,201.8,196.58,5.219999999999999,-0.7700000000000102,196.596,199.45,195.51,3.9399999999999977,-3.6799999999999784,197.478,200.2,196.1,4.099999999999994,-3.6699999999999875,9608,14451,5042,9409,9409
2017-07-23,196.99,198.53,195.55,2.9799999999999898,0.44999999999998863,199.692,200.41,198.59,1.8199999999999932,-1.8199999999999932,194.256,196.04,190.99,5.049999999999983,-2.75,197.678,199.68,196.15,3.530000000000001,0.8400000000000034,12865,25729,6983,18746,259
2017-07-30,197.10999999999999,198.0,196.45,1.5500000000000114,-1.0,198.266,199.0,197.85,1.1500000000000057,-0.009999999999990905,196.03,197.0,194.8,2.1999999999999886,1.549999999999983,196.868,197.5,196.26,1.240000000000009,-0.8400000000000034,10018,16252,4525,11727,-11727
2017-08-06,195.39,197.07,192.5,4.569999999999993,-4.569999999999993,196.41,198.25,194.79,3.460000000000008,-2.719999999999999,194.48,196.0,192.5,3.5,-3.0200000000000102,194.996,196.61,192.98,3.630000000000024,-3.1899999999999977,9796,11835,6440,5395,-5395
2017-08-13,193.478,194.5,191.1,3.4000000000000057,-3.0100000000000193,194.706,197.24,192.59,4.650000000000006,-2.4000000000000057,192.732,193.92,191.0,2.9199999999999875,-2.8899999999999864,193.428,194.83,191.58,3.25,-1.549999999999983,9970,14555,4478,10077,4532
2017-08-20,190.69400000000002,191.84,188.15,3.6899999999999977,-3.460000000000008,191.506,192.6,190.21,2.3899999999999864,-1.6999999999999886,189.468,191.0,187.63,3.3700000000000045,-2.480000000000018,190.032,192.2,188.71,3.4899999999999807,-1.160000000000025,10972,16635,5311,11324,4645
2017-08-27,192.0,196.48,189.0,7.47999999999999,7.47999999999999,194.624,198.65,190.59,8.060000000000002,5.889999999999986,191.342,194.19,188.0,6.189999999999998,6.189999999999998,193.264,196.33,188.99,7.340000000000003,6.780000000000001,19004,28524,12653,15871,-15482
2017-09-03,193.3175,195.8,189.9,5.900000000000006,-1.2300000000000182,195.8625,197.07,194.63,2.4399999999999977,-0.9499999999999886,192.2025,193.91,189.9,4.009999999999991,1.9099999999999966,193.7975,195.09,192.0,3.0900000000000034,3.0900000000000034,11133,12576,9226,3350,-3350
2017-09-10,197.454,200.09,195.52,4.569999999999993,4.569999999999993,199.742,202.79,197.18,5.609999999999985,4.819999999999993,196.844,200.09,194.75,5.340000000000003,5.340000000000003,198.642,201.74,195.82,5.920000000000016,5.920000000000016,12996,18298,7928,10370,6589
2017-09-17,201.164,202.75,200.0,2.75,2.75,202.25199999999998,204.19,201.35,2.8400000000000034,2.75,199.926,200.77,199.2,1.5700000000000216,0.7700000000000102,201.772,203.77,200.46,3.3100000000000023,3.3100000000000023,7294,11489,5347,6142,-5020
2017-09-24,209.21,214.0,204.35,9.650000000000006,9.650000000000006,212.198,215.75,205.29,10.460000000000008,9.610000000000014,207.746,212.06,203.53,8.530000000000001,8.530000000000001,210.646,214.66,204.51,10.150000000000006,7.840000000000003,13315,24246,7189,17057,5659
2017-10-01,212.902,213.63,212.26,1.3700000000000045,-0.30000000000001137,214.41,215.3,214.0,1.3000000000000114,-1.170000000000016,212.31,212.57,211.91,0.6599999999999966,0.0,213.226,214.18,211.91,2.2700000000000102,-0.9000000000000057,12675,26725,5535,21190,-16881
2017-10-08,214.286,215.66,213.49,2.1699999999999875,-2.1699999999999875,214.722,215.91,214.0,1.9099999999999966,-1.9099999999999966,212.874,214.14,211.02,3.119999999999976,-2.019999999999982,213.37,214.22,212.1,2.1200000000000045,-1.5299999999999727,8069,11719,3056,8663,8187
2017-10-15,212.084,213.94,210.0,3.9399999999999977,-1.8599999999999852,213.04,213.94,210.54,3.4000000000000057,0.0,210.178,212.01,208.66,3.3499999999999943,-3.069999999999993,211.3,212.66,209.78,2.8799999999999955,-1.6699999999999875,11021,25694,5812,19882,19882
2017-10-22,212.124,214.69,209.9,4.789999999999992,3.1699999999999875,214.15200000000002,219.9,212.06,7.840000000000003,6.539999999999992,210.994,213.43,209.0,4.430000000000007,2.8499999999999943,212.418,217.83,210.62,7.210000000000008,7.130000000000024,11444,21177,2061,19116,-8077
