Date,CTRC_stock_Open_average,CTRC_stock_Open_max,CTRC_stock_Open_min,CTRC_stock_Open_volatility,CTRC_stock_Open_change,CTRC_stock_High_average,CTRC_stock_High_max,CTRC_stock_High_min,CTRC_stock_High_volatility,CTRC_stock_High_change,CTRC_stock_Low_average,CTRC_stock_Low_max,CTRC_stock_Low_min,CTRC_stock_Low_volatility,CTRC_stock_Low_change,CTRC_stock_Close_average,CTRC_stock_Close_max,CTRC_stock_Close_min,CTRC_stock_Close_volatility,CTRC_stock_Close_change,CTRC_stock_Volume_average,CTRC_stock_Volume_max,CTRC_stock_Volume_min,CTRC_stock_Volume_volatility,CTRC_stock_Volume_change
2016-01-03,5.1042,5.151,5.07,0.08099999999999952,0.02999999999999936,5.4156,6.06,5.193,0.867,0.8129999999999988,5.004,5.1,4.8,0.2999999999999998,0.17999999999999972,5.1,5.1,5.1,0.0,0.0,9595,21936,1892,20044,7648
2016-01-10,5.352,5.4,5.19,0.20999999999999996,0.20999999999999996,5.3994,5.4,5.397,0.0030000000000001137,0.0030000000000001137,5.1,5.1,5.1,0.0,0.0,5.3082,5.397,5.175,0.22200000000000042,-0.22200000000000042,2676,4450,369,4081,2500
2016-01-17,5.3625,6.12,4.8,1.3200000000000003,1.3200000000000003,5.84325,6.45,5.372999999999999,1.0770000000000008,1.0499999999999998,5.11575,5.403,4.8,0.6029999999999998,0.6029999999999998,5.745,6.36,5.175,1.1850000000000005,1.008,5173,8874,1116,7758,4807
2016-01-24,6.3234,7.5,5.7,1.7999999999999998,1.4400000000000004,6.6928,8.0,6.297000000000001,1.7029999999999994,1.4329999999999998,5.6832,6.3,5.406000000000001,0.8939999999999992,0.8700000000000001,6.3364,8.0,5.547000000000001,2.4529999999999994,2.4529999999999994,1745,4175,533,3642,3642
2016-01-31,6.176,6.9,5.38,1.5200000000000005,-0.1200000000000001,6.732,6.96,5.95,1.0099999999999998,-0.9500000000000002,5.81,6.4,5.25,1.1500000000000004,0.09999999999999964,6.4444,6.95,5.902,1.048,-0.8380000000000001,7144,10535,2568,7967,-7967
2016-02-07,5.35,5.95,4.95,1.0,-0.8499999999999996,5.648,5.98,5.0,0.9800000000000004,-0.3899999999999997,5.03,5.23,4.89,0.34000000000000075,-0.08000000000000007,5.3180000000000005,5.95,5.0,0.9500000000000002,-0.02999999999999936,2253,6165,492,5673,853
2016-02-14,4.66625,4.8,4.5,0.2999999999999998,-0.22299999999999986,4.8675,5.0,4.8,0.20000000000000018,0.040000000000000036,4.63075,4.8,4.5,0.2999999999999998,-0.22299999999999986,4.73475,4.849,4.5,0.3490000000000002,-0.2999999999999998,5170,8366,1778,6588,5289
2016-02-21,4.6302,4.8,4.51,0.29000000000000004,0.10100000000000087,4.6822,4.8,4.53,0.2699999999999996,-0.13899999999999935,4.5026,4.79,4.2,0.5899999999999999,0.022999999999999687,4.596,4.79,4.45,0.33999999999999986,-0.1200000000000001,6925,26805,441,26364,-2506
2016-02-28,4.606,4.82,4.48,0.33999999999999986,-0.16999999999999993,4.826,5.21,4.56,0.6500000000000004,0.040000000000000036,4.3,4.6,4.1,0.5,0.2999999999999998,4.6734,5.09,4.24,0.8499999999999996,0.21699999999999964,12385,35529,3962,31567,2483
2016-03-06,5.672,6.63,4.63,2.0,1.87,6.188,6.9,5.27,1.6300000000000008,1.6300000000000008,5.4416,6.19,4.63,1.5600000000000005,1.5600000000000005,5.928,6.47,5.2,1.2699999999999996,1.0499999999999998,24675,37189,18781,18408,5902
