Date,ProShares Ultra FTSE China 50_etf_Open_average,ProShares Ultra FTSE China 50_etf_Open_max,ProShares Ultra FTSE China 50_etf_Open_min,ProShares Ultra FTSE China 50_etf_Open_volatility,ProShares Ultra FTSE China 50_etf_Open_change,ProShares Ultra FTSE China 50_etf_High_average,ProShares Ultra FTSE China 50_etf_High_max,ProShares Ultra FTSE China 50_etf_High_min,ProShares Ultra FTSE China 50_etf_High_volatility,ProShares Ultra FTSE China 50_etf_High_change,ProShares Ultra FTSE China 50_etf_Low_average,ProShares Ultra FTSE China 50_etf_Low_max,ProShares Ultra FTSE China 50_etf_Low_min,ProShares Ultra FTSE China 50_etf_Low_volatility,ProShares Ultra FTSE China 50_etf_Low_change,ProShares Ultra FTSE China 50_etf_Close_average,ProShares Ultra FTSE China 50_etf_Close_max,ProShares Ultra FTSE China 50_etf_Close_min,ProShares Ultra FTSE China 50_etf_Close_volatility,ProShares Ultra FTSE China 50_etf_Close_change
2016-06-26,44.71,44.71,44.71,0.0,0.0,45.15,45.15,45.15,0.0,0.0,44.71,44.71,44.71,0.0,0.0,44.83,44.83,44.83,0.0,0.0
2016-07-03,43.6,43.6,43.6,0.0,0.0,44.1,44.1,44.1,0.0,0.0,43.51,43.51,43.51,0.0,0.0,44.04,44.04,44.04,0.0,0.0
2016-07-10,47.57,47.57,47.57,0.0,0.0,47.57,47.57,47.57,0.0,0.0,47.2,47.2,47.2,0.0,0.0,47.42,47.42,47.42,0.0,0.0
2016-07-17,47.6,47.6,47.6,0.0,0.0,47.96,47.96,47.96,0.0,0.0,47.57,47.57,47.57,0.0,0.0,47.96,47.96,47.96,0.0,0.0
2016-07-24,46.73,46.73,46.73,0.0,0.0,47.53,47.53,47.53,0.0,0.0,46.68,46.68,46.68,0.0,0.0,47.27,47.27,47.27,0.0,0.0
2016-07-31,48.22,48.22,48.22,0.0,0.0,48.72,48.72,48.72,0.0,0.0,48.2,48.2,48.2,0.0,0.0,48.7,48.7,48.7,0.0,0.0
2016-08-07,51.84,51.84,51.84,0.0,0.0,52.15,52.15,52.15,0.0,0.0,51.7,51.7,51.7,0.0,0.0,51.99,51.99,51.99,0.0,0.0
2016-08-14,53.23,53.23,53.23,0.0,0.0,53.34,53.34,53.34,0.0,0.0,52.59,52.59,52.59,0.0,0.0,53.3,53.3,53.3,0.0,0.0
2016-08-21,52.35,52.35,52.35,0.0,0.0,53.3,53.3,53.3,0.0,0.0,50.67,50.67,50.67,0.0,0.0,51.31,51.31,51.31,0.0,0.0
2016-08-28,54.49,54.49,54.49,0.0,0.0,55.02,55.02,55.02,0.0,0.0,54.13,54.13,54.13,0.0,0.0,54.62,54.62,54.62,0.0,0.0
2016-09-04,56.89,56.89,56.89,0.0,0.0,56.9,56.9,56.9,0.0,0.0,54.85,54.85,54.85,0.0,0.0,54.93,54.93,54.93,0.0,0.0
2016-09-11,53.35,53.35,53.35,0.0,0.0,53.73,53.73,53.73,0.0,0.0,52.59,52.59,52.59,0.0,0.0,53.55,53.55,53.55,0.0,0.0
2016-09-18,55.29,55.29,55.29,0.0,0.0,55.83,55.83,55.83,0.0,0.0,55.0,55.0,55.0,0.0,0.0,55.0,55.0,55.0,0.0,0.0
2016-09-25,53.75,53.75,53.75,0.0,0.0,54.6,54.6,54.6,0.0,0.0,53.5,53.5,53.5,0.0,0.0,54.16,54.16,54.16,0.0,0.0
2016-10-02,55.94,55.94,55.94,0.0,0.0,55.98,55.98,55.98,0.0,0.0,54.98,54.98,54.98,0.0,0.0,55.66,55.66,55.66,0.0,0.0
2016-10-09,53.03,53.03,53.03,0.0,0.0,53.3,53.3,53.3,0.0,0.0,52.55,52.55,52.55,0.0,0.0,52.75,52.75,52.75,0.0,0.0
2016-10-16,53.0,53.0,53.0,0.0,0.0,53.79,53.79,53.79,0.0,0.0,53.0,53.0,53.0,0.0,0.0,53.56,53.56,53.56,0.0,0.0
2016-10-23,51.25,51.25,51.25,0.0,0.0,51.46,51.46,51.46,0.0,0.0,50.22,50.22,50.22,0.0,0.0,50.74,50.74,50.74,0.0,0.0
2016-10-30,49.28,49.28,49.28,0.0,0.0,49.46,49.46,49.46,0.0,0.0,48.8,48.8,48.8,0.0,0.0,49.01,49.01,49.01,0.0,0.0
2016-11-06,47.5,47.5,47.5,0.0,0.0,48.43,48.43,48.43,0.0,0.0,47.11,47.11,47.11,0.0,0.0,48.1,48.1,48.1,0.0,0.0
2016-11-13,47.97,47.97,47.97,0.0,0.0,48.22,48.22,48.22,0.0,0.0,47.82,47.82,47.82,0.0,0.0,48.05,48.05,48.05,0.0,0.0
2016-11-20,51.38,51.38,51.38,0.0,0.0,51.5,51.5,51.5,0.0,0.0,51.12,51.12,51.12,0.0,0.0,51.12,51.12,51.12,0.0,0.0
2016-11-27,51.69,51.69,51.69,0.0,0.0,52.34,52.34,52.34,0.0,0.0,51.39,51.39,51.39,0.0,0.0,52.0,52.0,52.0,0.0,0.0
2016-12-04,52.09,52.09,52.09,0.0,0.0,52.38,52.38,52.38,0.0,0.0,51.85,51.85,51.85,0.0,0.0,52.3,52.3,52.3,0.0,0.0
2016-12-11,47.53,47.53,47.53,0.0,0.0,47.6,47.6,47.6,0.0,0.0,46.68,46.68,46.68,0.0,0.0,46.84,46.84,46.84,0.0,0.0
2016-12-18,44.6,44.6,44.6,0.0,0.0,44.76,44.76,44.76,0.0,0.0,44.5,44.5,44.5,0.0,0.0,44.7,44.7,44.7,0.0,0.0
2016-12-25,47.38,47.38,47.38,0.0,0.0,47.38,47.38,47.38,0.0,0.0,46.46,46.46,46.46,0.0,0.0,46.55,46.55,46.55,0.0,0.0
2017-01-01,49.7,49.7,49.7,0.0,0.0,49.7,49.7,49.7,0.0,0.0,49.15,49.15,49.15,0.0,0.0,49.35,49.35,49.35,0.0,0.0
2017-01-08,51.5,51.5,51.5,0.0,0.0,52.0,52.0,52.0,0.0,0.0,51.5,51.5,51.5,0.0,0.0,51.72,51.72,51.72,0.0,0.0
2017-01-15,51.02,51.02,51.02,0.0,0.0,51.29,51.29,51.29,0.0,0.0,50.4,50.4,50.4,0.0,0.0,51.01,51.01,51.01,0.0,0.0
2017-01-22,52.3,52.3,52.3,0.0,0.0,52.54,52.54,52.54,0.0,0.0,52.04,52.04,52.04,0.0,0.0,52.29,52.29,52.29,0.0,0.0
2017-01-29,51.81,51.81,51.81,0.0,0.0,52.07,52.07,52.07,0.0,0.0,51.71,51.71,51.71,0.0,0.0,51.83,51.83,51.83,0.0,0.0
2017-02-05,55.15,55.15,55.15,0.0,0.0,55.88,55.88,55.88,0.0,0.0,55.15,55.15,55.15,0.0,0.0,55.63,55.63,55.63,0.0,0.0
2017-02-12,56.5,56.5,56.5,0.0,0.0,57.13,57.13,57.13,0.0,0.0,56.27,56.27,56.27,0.0,0.0,57.13,57.13,57.13,0.0,0.0
2017-02-19,57.01,57.01,57.01,0.0,0.0,57.36,57.36,57.36,0.0,0.0,56.7,56.7,56.7,0.0,0.0,57.28,57.28,57.28,0.0,0.0
2017-02-26,55.29,55.29,55.29,0.0,0.0,55.47,55.47,55.47,0.0,0.0,55.12,55.12,55.12,0.0,0.0,55.31,55.31,55.31,0.0,0.0
2017-03-05,54.63,54.63,54.63,0.0,0.0,54.75,54.75,54.75,0.0,0.0,54.35,54.35,54.35,0.0,0.0,54.66,54.66,54.66,0.0,0.0
2017-03-12,59.22,59.22,59.22,0.0,0.0,59.25,59.25,59.25,0.0,0.0,58.78,58.78,58.78,0.0,0.0,59.04,59.04,59.04,0.0,0.0
2017-03-19,59.3,59.3,59.3,0.0,0.0,59.4,59.4,59.4,0.0,0.0,59.09,59.09,59.09,0.0,0.0,59.09,59.09,59.09,0.0,0.0
2017-03-26,57.0,57.0,57.0,0.0,0.0,57.25,57.25,57.25,0.0,0.0,56.83,56.83,56.83,0.0,0.0,57.15,57.15,57.15,0.0,0.0
2017-04-02,57.85,57.85,57.85,0.0,0.0,58.26,58.26,58.26,0.0,0.0,57.7,57.7,57.7,0.0,0.0,57.86,57.86,57.86,0.0,0.0
2017-04-09,56.99,56.99,56.99,0.0,0.0,57.4,57.4,57.4,0.0,0.0,56.41,56.41,56.41,0.0,0.0,56.55,56.55,56.55,0.0,0.0
2017-04-16,55.1,55.1,55.1,0.0,0.0,55.46,55.46,55.46,0.0,0.0,55.1,55.1,55.1,0.0,0.0,55.43,55.43,55.43,0.0,0.0
2017-04-23,56.93,56.93,56.93,0.0,0.0,57.05,57.05,57.05,0.0,0.0,56.8,56.8,56.8,0.0,0.0,57.05,57.05,57.05,0.0,0.0
2017-04-30,54.04,54.04,54.04,0.0,0.0,54.74,54.74,54.74,0.0,0.0,54.04,54.04,54.04,0.0,0.0,54.72,54.72,54.72,0.0,0.0
2017-05-07,58.1,58.1,58.1,0.0,0.0,58.69,58.69,58.69,0.0,0.0,58.1,58.1,58.1,0.0,0.0,58.69,58.69,58.69,0.0,0.0
2017-05-14,59.08,59.08,59.08,0.0,0.0,59.73,59.73,59.73,0.0,0.0,59.08,59.08,59.08,0.0,0.0,59.58,59.58,59.58,0.0,0.0
2017-05-21,61.78,61.78,61.78,0.0,0.0,62.25,62.25,62.25,0.0,0.0,61.78,61.78,61.78,0.0,0.0,62.25,62.25,62.25,0.0,0.0
2017-05-28,62.58,62.58,62.58,0.0,0.0,63.04,63.04,63.04,0.0,0.0,62.58,62.58,62.58,0.0,0.0,63.04,63.04,63.04,0.0,0.0
2017-06-04,62.69,62.69,62.69,0.0,0.0,62.93,62.93,62.93,0.0,0.0,62.0,62.0,62.0,0.0,0.0,62.0,62.0,62.0,0.0,0.0
2017-06-11,59.93,59.93,59.93,0.0,0.0,60.02,60.02,60.02,0.0,0.0,59.55,59.55,59.55,0.0,0.0,60.02,60.02,60.02,0.0,0.0
2017-06-18,60.97,60.97,60.97,0.0,0.0,61.27,61.27,61.27,0.0,0.0,60.95,60.95,60.95,0.0,0.0,61.26,61.26,61.26,0.0,0.0
2017-06-25,61.19,61.19,61.19,0.0,0.0,61.3,61.3,61.3,0.0,0.0,60.84,60.84,60.84,0.0,0.0,60.94,60.94,60.94,0.0,0.0
2017-07-02,60.15,60.15,60.15,0.0,0.0,60.35,60.35,60.35,0.0,0.0,59.62,59.62,59.62,0.0,0.0,60.27,60.27,60.27,0.0,0.0
2017-07-09,66.39,66.39,66.39,0.0,0.0,67.65,67.65,67.65,0.0,0.0,66.39,66.39,66.39,0.0,0.0,67.62,67.62,67.62,0.0,0.0
2017-07-16,68.11,68.11,68.11,0.0,0.0,68.23,68.23,68.23,0.0,0.0,67.81,67.81,67.81,0.0,0.0,68.23,68.23,68.23,0.0,0.0
2017-07-23,68.82,68.82,68.82,0.0,0.0,69.32,69.32,69.32,0.0,0.0,68.82,68.82,68.82,0.0,0.0,69.28,69.28,69.28,0.0,0.0
2017-07-30,70.47,70.47,70.47,0.0,0.0,70.86,70.86,70.86,0.0,0.0,70.25,70.25,70.25,0.0,0.0,70.75,70.75,70.75,0.0,0.0
2017-08-06,66.97,66.97,66.97,0.0,0.0,67.5,67.5,67.5,0.0,0.0,66.8,66.8,66.8,0.0,0.0,67.27,67.27,67.27,0.0,0.0
2017-08-13,67.78,67.78,67.78,0.0,0.0,68.3,68.3,68.3,0.0,0.0,67.21,67.21,67.21,0.0,0.0,67.74,67.74,67.74,0.0,0.0
2017-08-20,75.17,75.17,75.17,0.0,0.0,75.47,75.47,75.47,0.0,0.0,74.93,74.93,74.93,0.0,0.0,75.05,75.05,75.05,0.0,0.0
2017-08-27,74.99,74.99,74.99,0.0,0.0,75.37,75.37,75.37,0.0,0.0,74.81,74.81,74.81,0.0,0.0,75.25,75.25,75.25,0.0,0.0
2017-09-03,74.41,74.41,74.41,0.0,0.0,74.41,74.41,74.41,0.0,0.0,73.35,73.35,73.35,0.0,0.0,73.51,73.51,73.51,0.0,0.0
2017-09-10,74.49,74.49,74.49,0.0,0.0,75.49,75.49,75.49,0.0,0.0,74.4,74.4,74.4,0.0,0.0,75.41,75.41,75.41,0.0,0.0
2017-09-17,76.26,76.26,76.26,0.0,0.0,76.29,76.29,76.29,0.0,0.0,75.74,75.74,75.74,0.0,0.0,76.15,76.15,76.15,0.0,0.0
2017-09-24,72.93,72.93,72.93,0.0,0.0,74.62,74.62,74.62,0.0,0.0,72.93,72.93,72.93,0.0,0.0,74.13,74.13,74.13,0.0,0.0
2017-10-01,80.04,80.04,80.04,0.0,0.0,80.35,80.35,80.35,0.0,0.0,79.65,79.65,79.65,0.0,0.0,80.22,80.22,80.22,0.0,0.0
2017-10-08,81.24,81.24,81.24,0.0,0.0,81.9,81.9,81.9,0.0,0.0,81.24,81.24,81.24,0.0,0.0,81.62,81.62,81.62,0.0,0.0
2017-10-15,80.73,80.73,80.73,0.0,0.0,81.22,81.22,81.22,0.0,0.0,80.43,80.43,80.43,0.0,0.0,81.12,81.12,81.12,0.0,0.0
2017-10-22,80.8,80.8,80.8,0.0,0.0,82.28,82.28,82.28,0.0,0.0,80.8,80.8,80.8,0.0,0.0,82.17,82.17,82.17,0.0,0.0
2017-10-29,81.92,81.92,81.92,0.0,0.0,82.01,82.01,82.01,0.0,0.0,81.28,81.28,81.28,0.0,0.0,81.65,81.65,81.65,0.0,0.0
2017-11-05,83.95,83.95,83.95,0.0,0.0,84.23,84.23,84.23,0.0,0.0,83.76,83.76,83.76,0.0,0.0,84.1,84.1,84.1,0.0,0.0
2017-11-12,82.45,82.45,82.45,0.0,0.0,82.5,82.5,82.5,0.0,0.0,82.15,82.15,82.15,0.0,0.0,82.35,82.35,82.35,0.0,0.0
2017-11-19,87.47,87.47,87.47,0.0,0.0,87.72,87.72,87.72,0.0,0.0,87.1,87.1,87.1,0.0,0.0,87.39,87.39,87.39,0.0,0.0
2017-11-26,80.13,80.13,80.13,0.0,0.0,80.35,80.35,80.35,0.0,0.0,78.13,78.13,78.13,0.0,0.0,79.7,79.7,79.7,0.0,0.0
2017-12-03,78.45,78.45,78.45,0.0,0.0,78.73,78.73,78.73,0.0,0.0,78.03,78.03,78.03,0.0,0.0,78.73,78.73,78.73,0.0,0.0
2017-12-10,78.77,78.77,78.77,0.0,0.0,79.47,79.47,79.47,0.0,0.0,78.25,78.25,78.25,0.0,0.0,79.14,79.14,79.14,0.0,0.0
2017-12-17,82.47,82.47,82.47,0.0,0.0,83.01,83.01,83.01,0.0,0.0,82.47,82.47,82.47,0.0,0.0,82.95,82.95,82.95,0.0,0.0
2017-12-24,83.83,83.83,83.83,0.0,0.0,84.31,84.31,84.31,0.0,0.0,83.78,83.78,83.78,0.0,0.0,83.89,83.89,83.89,0.0,0.0
2017-12-31,91.9,91.9,91.9,0.0,0.0,92.5,92.5,92.5,0.0,0.0,91.73,91.73,91.73,0.0,0.0,92.49,92.49,92.49,0.0,0.0
