Date,CSGP_stock_Open_average,CSGP_stock_Open_max,CSGP_stock_Open_min,CSGP_stock_Open_volatility,CSGP_stock_Open_change,CSGP_stock_High_average,CSGP_stock_High_max,CSGP_stock_High_min,CSGP_stock_High_volatility,CSGP_stock_High_change,CSGP_stock_Low_average,CSGP_stock_Low_max,CSGP_stock_Low_min,CSGP_stock_Low_volatility,CSGP_stock_Low_change,CSGP_stock_Close_average,CSGP_stock_Close_max,CSGP_stock_Close_min,CSGP_stock_Close_volatility,CSGP_stock_Close_change,CSGP_stock_Volume_average,CSGP_stock_Volume_max,CSGP_stock_Volume_min,CSGP_stock_Volume_volatility,CSGP_stock_Volume_change
2016-01-03,194.626,203.32,184.43,18.889999999999986,-18.889999999999986,197.036,204.98,187.5,17.47999999999999,-17.47999999999999,189.876,196.54,180.85,15.689999999999998,-15.689999999999998,191.71,199.73,182.12,17.609999999999985,-15.419999999999987,279276,378953,197123,181830,-52282
2016-01-10,181.758,187.3,177.76,9.54000000000002,-4.890000000000015,185.89000000000001,190.91,182.99,7.9199999999999875,-0.5699999999999932,178.62800000000001,181.68,176.27,5.409999999999997,-0.37999999999999545,181.462,185.27,178.2,7.070000000000022,-1.920000000000016,186370,313442,95318,218124,-184030
2016-01-17,176.8475,180.05,174.13,5.920000000000016,-2.0700000000000216,178.51,180.15,176.18,3.969999999999999,0.09999999999999432,173.1575,177.37,165.66,11.710000000000008,2.5500000000000114,176.565,178.34,174.22,4.1200000000000045,0.8199999999999932,180779,195944,161591,34353,-22988
2016-01-24,172.732,177.81,170.54,7.27000000000001,-6.6299999999999955,175.112,181.94,171.84,10.099999999999994,-6.289999999999992,168.766,171.18,164.92,6.260000000000019,1.1899999999999977,171.506,175.37,170.1,5.27000000000001,4.400000000000006,193238,213816,170419,43397,-9298
2016-01-31,171.578,175.53,166.33,9.199999999999989,-2.680000000000007,174.4,178.63,171.5,7.1299999999999955,-5.430000000000007,166.99,174.07,162.49,11.579999999999984,-11.579999999999984,169.828,177.26,163.28,13.97999999999999,-13.97999999999999,210297,311094,106614,204480,204480
2016-02-07,154.93,160.2,147.08,13.119999999999976,-2.969999999999999,158.546,160.2,156.94,3.259999999999991,-0.11999999999997613,150.818,154.21,146.53,7.680000000000007,7.400000000000006,154.612,157.71,148.9,8.810000000000002,8.810000000000002,260666,376071,142661,233410,-201238
2016-02-14,165.5225,170.16,160.6,9.560000000000002,6.950000000000017,170.5275,173.62,163.13,10.490000000000009,10.210000000000008,163.78,167.44,158.1,9.340000000000003,9.340000000000003,168.09,171.61,162.47,9.140000000000015,9.140000000000015,219257,270630,161850,108780,-55412
2016-02-21,173.33166666666668,179.17,170.81,8.359999999999985,5.839999999999975,177.97166666666666,182.38,174.58,7.799999999999983,2.1899999999999977,169.81333333333333,179.15,161.66,17.49000000000001,8.300000000000011,174.58833333333334,179.24,171.16,8.080000000000013,6.849999999999994,265113,527802,151968,375834,87877
2016-02-28,179.59,181.47,178.55,2.9199999999999875,1.9300000000000068,181.648,185.94,179.74,6.199999999999989,5.159999999999997,176.34,178.82,172.68,6.139999999999986,1.0,180.022,183.25,177.06,6.189999999999998,6.189999999999998,187829,215776,151838,63938,-37372
2016-03-06,180.812,183.26,179.05,4.2099999999999795,-3.5999999999999943,183.694,186.7,180.66,6.039999999999992,-2.9899999999999807,177.676,181.45,175.6,5.849999999999994,-2.8499999999999943,180.41,184.68,177.65,7.030000000000001,-1.9300000000000068,170292,203242,139443,63799,-35977
2016-03-13,182.22,186.85,176.54,10.310000000000002,3.9000000000000057,186.126,191.15,181.61,9.539999999999992,6.150000000000006,179.496,184.73,174.35,10.379999999999995,6.439999999999998,183.256,186.5,177.36,9.139999999999986,4.009999999999991,183495,316656,109451,207205,207205
2016-03-20,186.51749999999998,189.26,182.2,7.060000000000002,-4.25,188.985,191.31,183.34,7.969999999999999,-6.829999999999984,184.1025,188.16,180.6,7.560000000000002,-4.1299999999999955,186.345,189.76,183.2,6.560000000000002,-5.97999999999999,163241,190868,116541,74327,-38402
2016-03-27,185.434,187.11,183.2,3.910000000000025,3.8300000000000125,188.20000000000002,191.24,186.3,4.939999999999998,0.7299999999999898,183.17000000000002,185.55,180.72,4.8300000000000125,1.5800000000000125,186.274,188.17,183.96,4.2099999999999795,2.530000000000001,177273,234455,131789,102666,74828
2016-04-03,183.64600000000002,186.74,181.5,5.240000000000009,-5.240000000000009,185.782,188.97,181.5,7.469999999999999,-7.150000000000006,180.134,183.6,178.64,4.960000000000008,-4.25,182.484,186.07,180.03,6.039999999999992,-4.849999999999994,184196,253365,99635,153730,153730
