Date,First Trust ISE Global Wind EnergyEtf_Open_average,First Trust ISE Global Wind EnergyEtf_Open_max,First Trust ISE Global Wind EnergyEtf_Open_min,First Trust ISE Global Wind EnergyEtf_Open_volatility,First Trust ISE Global Wind EnergyEtf_Open_change,First Trust ISE Global Wind EnergyEtf_High_average,First Trust ISE Global Wind EnergyEtf_High_max,First Trust ISE Global Wind EnergyEtf_High_min,First Trust ISE Global Wind EnergyEtf_High_volatility,First Trust ISE Global Wind EnergyEtf_High_change,First Trust ISE Global Wind EnergyEtf_Low_average,First Trust ISE Global Wind EnergyEtf_Low_max,First Trust ISE Global Wind EnergyEtf_Low_min,First Trust ISE Global Wind EnergyEtf_Low_volatility,First Trust ISE Global Wind EnergyEtf_Low_change,First Trust ISE Global Wind EnergyEtf_Close_average,First Trust ISE Global Wind EnergyEtf_Close_max,First Trust ISE Global Wind EnergyEtf_Close_min,First Trust ISE Global Wind EnergyEtf_Close_volatility,First Trust ISE Global Wind EnergyEtf_Close_change
2016-01-03,10.95,10.95,10.95,0.0,0.0,10.95,10.95,10.95,0.0,0.0,10.78,10.78,10.78,0.0,0.0,10.79,10.79,10.79,0.0,0.0
2016-01-10,10.38,10.38,10.38,0.0,0.0,10.38,10.38,10.38,0.0,0.0,10.12,10.12,10.12,0.0,0.0,10.22,10.22,10.22,0.0,0.0
2016-01-17,10.31,10.31,10.31,0.0,0.0,10.4,10.4,10.4,0.0,0.0,10.29,10.29,10.29,0.0,0.0,10.35,10.35,10.35,0.0,0.0
2016-01-24,10.74,10.74,10.74,0.0,0.0,10.83,10.83,10.83,0.0,0.0,10.67,10.67,10.67,0.0,0.0,10.83,10.83,10.83,0.0,0.0
2016-01-31,10.55,10.55,10.55,0.0,0.0,10.58,10.58,10.58,0.0,0.0,10.51,10.51,10.51,0.0,0.0,10.58,10.58,10.58,0.0,0.0
2016-02-07,10.08,10.08,10.08,0.0,0.0,10.17,10.17,10.17,0.0,0.0,9.99,9.99,9.99,0.0,0.0,10.05,10.05,10.05,0.0,0.0
2016-02-14,10.44,10.44,10.44,0.0,0.0,10.48,10.48,10.48,0.0,0.0,10.35,10.35,10.35,0.0,0.0,10.42,10.42,10.42,0.0,0.0
2016-02-21,10.5,10.5,10.5,0.0,0.0,10.5,10.5,10.5,0.0,0.0,10.31,10.31,10.31,0.0,0.0,10.33,10.33,10.33,0.0,0.0
2016-02-28,10.84,10.84,10.84,0.0,0.0,11.01,11.01,11.01,0.0,0.0,10.76,10.76,10.76,0.0,0.0,10.99,10.99,10.99,0.0,0.0
2016-03-06,11.04,11.04,11.04,0.0,0.0,11.2,11.2,11.2,0.0,0.0,11.03,11.03,11.03,0.0,0.0,11.1,11.1,11.1,0.0,0.0
2016-03-13,11.53,11.53,11.53,0.0,0.0,11.61,11.61,11.61,0.0,0.0,11.4,11.4,11.4,0.0,0.0,11.42,11.42,11.42,0.0,0.0
2016-03-20,11.19,11.19,11.19,0.0,0.0,11.53,11.53,11.53,0.0,0.0,11.07,11.07,11.07,0.0,0.0,11.08,11.08,11.08,0.0,0.0
2016-03-27,11.5,11.5,11.5,0.0,0.0,11.71,11.71,11.71,0.0,0.0,11.5,11.5,11.5,0.0,0.0,11.71,11.71,11.71,0.0,0.0
2016-04-03,11.44,11.44,11.44,0.0,0.0,11.57,11.57,11.57,0.0,0.0,11.4,11.4,11.4,0.0,0.0,11.46,11.46,11.46,0.0,0.0
2016-04-10,11.74,11.74,11.74,0.0,0.0,11.74,11.74,11.74,0.0,0.0,11.66,11.66,11.66,0.0,0.0,11.72,11.72,11.72,0.0,0.0
2016-04-17,11.75,11.75,11.75,0.0,0.0,11.84,11.84,11.84,0.0,0.0,11.63,11.63,11.63,0.0,0.0,11.72,11.72,11.72,0.0,0.0
