Date,Star Global Buy-Write_etf_Open_average,Star Global Buy-Write_etf_Open_max,Star Global Buy-Write_etf_Open_min,Star Global Buy-Write_etf_Open_volatility,Star Global Buy-Write_etf_Open_change,Star Global Buy-Write_etf_High_average,Star Global Buy-Write_etf_High_max,Star Global Buy-Write_etf_High_min,Star Global Buy-Write_etf_High_volatility,Star Global Buy-Write_etf_High_change,Star Global Buy-Write_etf_Low_average,Star Global Buy-Write_etf_Low_max,Star Global Buy-Write_etf_Low_min,Star Global Buy-Write_etf_Low_volatility,Star Global Buy-Write_etf_Low_change,Star Global Buy-Write_etf_Close_average,Star Global Buy-Write_etf_Close_max,Star Global Buy-Write_etf_Close_min,Star Global Buy-Write_etf_Close_volatility,Star Global Buy-Write_etf_Close_change
2016-05-08,26.17,26.17,26.17,0.0,0.0,26.17,26.17,26.17,0.0,0.0,26.17,26.17,26.17,0.0,0.0,26.17,26.17,26.17,0.0,0.0
2016-05-15,26.0,26.0,26.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0
2016-05-22,26.28,26.28,26.28,0.0,0.0,26.29,26.29,26.29,0.0,0.0,26.28,26.28,26.28,0.0,0.0,26.29,26.29,26.29,0.0,0.0
2016-05-29,26.42,26.42,26.42,0.0,0.0,26.5,26.5,26.5,0.0,0.0,26.36,26.36,26.36,0.0,0.0,26.48,26.48,26.48,0.0,0.0
2016-06-05,26.28,26.28,26.28,0.0,0.0,26.28,26.28,26.28,0.0,0.0,26.28,26.28,26.28,0.0,0.0,26.28,26.28,26.28,0.0,0.0
2016-06-12,26.39,26.39,26.39,0.0,0.0,26.39,26.39,26.39,0.0,0.0,26.17,26.17,26.17,0.0,0.0,26.19,26.19,26.19,0.0,0.0
2016-06-19,26.18,26.18,26.18,0.0,0.0,26.18,26.18,26.18,0.0,0.0,26.18,26.18,26.18,0.0,0.0,26.18,26.18,26.18,0.0,0.0
2016-06-26,26.68,26.68,26.68,0.0,0.0,26.8,26.8,26.8,0.0,0.0,26.67,26.67,26.67,0.0,0.0,26.67,26.67,26.67,0.0,0.0
2016-07-03,26.84,26.84,26.84,0.0,0.0,26.85,26.85,26.85,0.0,0.0,26.84,26.84,26.84,0.0,0.0,26.85,26.85,26.85,0.0,0.0
2016-07-10,27.31,27.31,27.31,0.0,0.0,27.31,27.31,27.31,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.11,27.11,27.11,0.0,0.0
2016-07-17,27.24,27.24,27.24,0.0,0.0,27.24,27.24,27.24,0.0,0.0,27.24,27.24,27.24,0.0,0.0,27.24,27.24,27.24,0.0,0.0
2016-07-24,27.25,27.25,27.25,0.0,0.0,27.25,27.25,27.25,0.0,0.0,27.25,27.25,27.25,0.0,0.0,27.25,27.25,27.25,0.0,0.0
2016-07-31,27.53,27.53,27.53,0.0,0.0,27.54,27.54,27.54,0.0,0.0,27.51,27.51,27.51,0.0,0.0,27.52,27.52,27.52,0.0,0.0
2016-08-07,27.52,27.52,27.52,0.0,0.0,27.52,27.52,27.52,0.0,0.0,27.52,27.52,27.52,0.0,0.0,27.52,27.52,27.52,0.0,0.0
2016-08-14,27.39,27.39,27.39,0.0,0.0,27.39,27.39,27.39,0.0,0.0,27.39,27.39,27.39,0.0,0.0,27.39,27.39,27.39,0.0,0.0
2016-08-21,27.29,27.29,27.29,0.0,0.0,27.29,27.29,27.29,0.0,0.0,27.27,27.27,27.27,0.0,0.0,27.27,27.27,27.27,0.0,0.0
2016-08-28,27.37,27.37,27.37,0.0,0.0,27.37,27.37,27.37,0.0,0.0,27.37,27.37,27.37,0.0,0.0,27.37,27.37,27.37,0.0,0.0
2016-09-04,27.03,27.03,27.03,0.0,0.0,27.03,27.03,27.03,0.0,0.0,27.03,27.03,27.03,0.0,0.0,27.03,27.03,27.03,0.0,0.0
2016-09-11,27.06,27.06,27.06,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.06,27.06,27.06,0.0,0.0,27.11,27.11,27.11,0.0,0.0
2016-09-18,27.29,27.29,27.29,0.0,0.0,27.34,27.34,27.34,0.0,0.0,27.29,27.29,27.29,0.0,0.0,27.29,27.29,27.29,0.0,0.0
2016-09-25,27.28,27.28,27.28,0.0,0.0,27.28,27.28,27.28,0.0,0.0,27.28,27.28,27.28,0.0,0.0,27.28,27.28,27.28,0.0,0.0
2016-10-02,27.15,27.15,27.15,0.0,0.0,27.15,27.15,27.15,0.0,0.0,27.15,27.15,27.15,0.0,0.0,27.15,27.15,27.15,0.0,0.0
2016-10-09,27.01,27.01,27.01,0.0,0.0,27.02,27.02,27.02,0.0,0.0,27.01,27.01,27.01,0.0,0.0,27.01,27.01,27.01,0.0,0.0
2016-10-16,27.14,27.14,27.14,0.0,0.0,27.15,27.15,27.15,0.0,0.0,27.14,27.14,27.14,0.0,0.0,27.14,27.14,27.14,0.0,0.0
2016-10-23,27.02,27.02,27.02,0.0,0.0,27.02,27.02,27.02,0.0,0.0,26.99,26.99,26.99,0.0,0.0,26.99,26.99,26.99,0.0,0.0
2016-10-30,26.71,26.71,26.71,0.0,0.0,26.71,26.71,26.71,0.0,0.0,26.71,26.71,26.71,0.0,0.0,26.71,26.71,26.71,0.0,0.0
2016-11-06,26.98,26.98,26.98,0.0,0.0,27.01,27.01,27.01,0.0,0.0,26.98,26.98,26.98,0.0,0.0,27.0,27.0,27.0,0.0,0.0
2016-11-13,27.17,27.17,27.17,0.0,0.0,27.3,27.3,27.3,0.0,0.0,27.09,27.09,27.09,0.0,0.0,27.09,27.09,27.09,0.0,0.0
2016-11-20,27.35,27.35,27.35,0.0,0.0,27.35,27.35,27.35,0.0,0.0,27.35,27.35,27.35,0.0,0.0,27.35,27.35,27.35,0.0,0.0
2016-11-27,27.08,27.08,27.08,0.0,0.0,27.08,27.08,27.08,0.0,0.0,27.08,27.08,27.08,0.0,0.0,27.08,27.08,27.08,0.0,0.0
2016-12-04,27.64,27.64,27.64,0.0,0.0,27.72,27.72,27.72,0.0,0.0,27.63,27.63,27.63,0.0,0.0,27.63,27.63,27.63,0.0,0.0
2016-12-11,27.82,27.82,27.82,0.0,0.0,27.86,27.86,27.86,0.0,0.0,27.61,27.61,27.61,0.0,0.0,27.62,27.62,27.62,0.0,0.0
2016-12-18,27.61,27.61,27.61,0.0,0.0,27.7,27.7,27.7,0.0,0.0,27.6,27.6,27.6,0.0,0.0,27.62,27.62,27.62,0.0,0.0
2016-12-25,27.4,27.4,27.4,0.0,0.0,27.65,27.65,27.65,0.0,0.0,27.4,27.4,27.4,0.0,0.0,27.65,27.65,27.65,0.0,0.0
2017-01-01,27.71,27.71,27.71,0.0,0.0,27.71,27.71,27.71,0.0,0.0,27.71,27.71,27.71,0.0,0.0,27.71,27.71,27.71,0.0,0.0
2017-01-08,27.72,27.72,27.72,0.0,0.0,27.72,27.72,27.72,0.0,0.0,27.72,27.72,27.72,0.0,0.0,27.72,27.72,27.72,0.0,0.0
2017-01-15,27.83,27.83,27.83,0.0,0.0,27.84,27.84,27.84,0.0,0.0,27.82,27.82,27.82,0.0,0.0,27.83,27.83,27.83,0.0,0.0
2017-01-22,27.93,27.93,27.93,0.0,0.0,27.93,27.93,27.93,0.0,0.0,27.93,27.93,27.93,0.0,0.0,27.93,27.93,27.93,0.0,0.0
2017-01-29,27.87,27.87,27.87,0.0,0.0,27.89,27.89,27.89,0.0,0.0,27.87,27.87,27.87,0.0,0.0,27.89,27.89,27.89,0.0,0.0
2017-02-05,28.12,28.12,28.12,0.0,0.0,28.12,28.12,28.12,0.0,0.0,28.12,28.12,28.12,0.0,0.0,28.12,28.12,28.12,0.0,0.0
2017-02-12,28.31,28.31,28.31,0.0,0.0,28.34,28.34,28.34,0.0,0.0,28.28,28.28,28.28,0.0,0.0,28.28,28.28,28.28,0.0,0.0
2017-02-19,28.43,28.43,28.43,0.0,0.0,28.47,28.47,28.47,0.0,0.0,28.43,28.43,28.43,0.0,0.0,28.44,28.44,28.44,0.0,0.0
2017-02-26,28.52,28.52,28.52,0.0,0.0,28.52,28.52,28.52,0.0,0.0,28.5,28.5,28.5,0.0,0.0,28.52,28.52,28.52,0.0,0.0
2017-03-05,28.39,28.39,28.39,0.0,0.0,28.39,28.39,28.39,0.0,0.0,28.37,28.37,28.37,0.0,0.0,28.37,28.37,28.37,0.0,0.0
2017-03-12,28.6,28.6,28.6,0.0,0.0,28.6,28.6,28.6,0.0,0.0,28.57,28.57,28.57,0.0,0.0,28.58,28.58,28.58,0.0,0.0
2017-03-19,28.52,28.52,28.52,0.0,0.0,28.52,28.52,28.52,0.0,0.0,28.52,28.52,28.52,0.0,0.0,28.52,28.52,28.52,0.0,0.0
2017-03-26,28.55,28.55,28.55,0.0,0.0,28.55,28.55,28.55,0.0,0.0,28.51,28.51,28.51,0.0,0.0,28.51,28.51,28.51,0.0,0.0
2017-04-02,28.44,28.44,28.44,0.0,0.0,28.44,28.44,28.44,0.0,0.0,28.44,28.44,28.44,0.0,0.0,28.44,28.44,28.44,0.0,0.0
2017-04-09,28.36,28.36,28.36,0.0,0.0,28.36,28.36,28.36,0.0,0.0,28.36,28.36,28.36,0.0,0.0,28.36,28.36,28.36,0.0,0.0
2017-04-16,28.46,28.46,28.46,0.0,0.0,28.49,28.49,28.49,0.0,0.0,28.46,28.46,28.46,0.0,0.0,28.49,28.49,28.49,0.0,0.0
2017-04-23,28.74,28.74,28.74,0.0,0.0,28.74,28.74,28.74,0.0,0.0,28.72,28.72,28.72,0.0,0.0,28.72,28.72,28.72,0.0,0.0
2017-04-30,28.74,28.74,28.74,0.0,0.0,28.74,28.74,28.74,0.0,0.0,28.74,28.74,28.74,0.0,0.0,28.74,28.74,28.74,0.0,0.0
2017-05-07,28.79,28.79,28.79,0.0,0.0,28.79,28.79,28.79,0.0,0.0,28.79,28.79,28.79,0.0,0.0,28.79,28.79,28.79,0.0,0.0
2017-05-14,28.82,28.82,28.82,0.0,0.0,28.84,28.84,28.84,0.0,0.0,28.8,28.8,28.8,0.0,0.0,28.82,28.82,28.82,0.0,0.0
2017-05-21,28.8,28.8,28.8,0.0,0.0,28.88,28.88,28.88,0.0,0.0,28.8,28.8,28.8,0.0,0.0,28.88,28.88,28.88,0.0,0.0
2017-05-28,29.13,29.13,29.13,0.0,0.0,29.13,29.13,29.13,0.0,0.0,29.13,29.13,29.13,0.0,0.0,29.13,29.13,29.13,0.0,0.0
2017-06-04,29.12,29.12,29.12,0.0,0.0,29.12,29.12,29.12,0.0,0.0,29.12,29.12,29.12,0.0,0.0,29.12,29.12,29.12,0.0,0.0
2017-06-11,29.11,29.11,29.11,0.0,0.0,29.15,29.15,29.15,0.0,0.0,29.11,29.11,29.11,0.0,0.0,29.12,29.12,29.12,0.0,0.0
2017-06-18,29.14,29.14,29.14,0.0,0.0,29.16,29.16,29.16,0.0,0.0,29.14,29.14,29.14,0.0,0.0,29.16,29.16,29.16,0.0,0.0
2017-06-25,29.16,29.16,29.16,0.0,0.0,29.16,29.16,29.16,0.0,0.0,29.16,29.16,29.16,0.0,0.0,29.16,29.16,29.16,0.0,0.0
2017-07-02,28.9,28.9,28.9,0.0,0.0,28.99,28.99,28.99,0.0,0.0,28.9,28.9,28.9,0.0,0.0,28.99,28.99,28.99,0.0,0.0
2017-07-09,29.68,29.68,29.68,0.0,0.0,29.68,29.68,29.68,0.0,0.0,29.68,29.68,29.68,0.0,0.0,29.68,29.68,29.68,0.0,0.0
2017-07-16,29.44,29.44,29.44,0.0,0.0,29.48,29.48,29.48,0.0,0.0,29.44,29.44,29.44,0.0,0.0,29.48,29.48,29.48,0.0,0.0
2017-07-23,29.44,29.44,29.44,0.0,0.0,29.47,29.47,29.47,0.0,0.0,29.44,29.44,29.44,0.0,0.0,29.45,29.45,29.45,0.0,0.0
2017-07-30,29.53,29.53,29.53,0.0,0.0,29.53,29.53,29.53,0.0,0.0,29.53,29.53,29.53,0.0,0.0,29.53,29.53,29.53,0.0,0.0
2017-08-06,29.0,29.0,29.0,0.0,0.0,29.04,29.04,29.04,0.0,0.0,28.99,28.99,28.99,0.0,0.0,29.04,29.04,29.04,0.0,0.0
2017-08-13,29.16,29.16,29.16,0.0,0.0,29.2,29.2,29.2,0.0,0.0,29.16,29.16,29.16,0.0,0.0,29.2,29.2,29.2,0.0,0.0
2017-08-20,29.2,29.2,29.2,0.0,0.0,29.2,29.2,29.2,0.0,0.0,29.1,29.1,29.1,0.0,0.0,29.1,29.1,29.1,0.0,0.0
2017-08-27,28.75,28.75,28.75,0.0,0.0,30.47,30.47,30.47,0.0,0.0,28.75,28.75,28.75,0.0,0.0,29.7,29.7,29.7,0.0,0.0
2017-09-03,29.46,29.46,29.46,0.0,0.0,29.46,29.46,29.46,0.0,0.0,29.46,29.46,29.46,0.0,0.0,29.46,29.46,29.46,0.0,0.0
2017-09-10,29.47,29.47,29.47,0.0,0.0,29.68,29.68,29.68,0.0,0.0,29.47,29.47,29.47,0.0,0.0,29.68,29.68,29.68,0.0,0.0
2017-09-17,29.69,29.69,29.69,0.0,0.0,29.69,29.69,29.69,0.0,0.0,29.69,29.69,29.69,0.0,0.0,29.69,29.69,29.69,0.0,0.0
2017-09-24,29.93,29.93,29.93,0.0,0.0,29.93,29.93,29.93,0.0,0.0,29.93,29.93,29.93,0.0,0.0,29.93,29.93,29.93,0.0,0.0
2017-10-01,29.99,29.99,29.99,0.0,0.0,30.09,30.09,30.09,0.0,0.0,29.99,29.99,29.99,0.0,0.0,30.02,30.02,30.02,0.0,0.0
2017-10-08,30.05,30.05,30.05,0.0,0.0,30.18,30.18,30.18,0.0,0.0,30.05,30.05,30.05,0.0,0.0,30.15,30.15,30.15,0.0,0.0
2017-10-15,30.27,30.27,30.27,0.0,0.0,30.27,30.27,30.27,0.0,0.0,30.27,30.27,30.27,0.0,0.0,30.27,30.27,30.27,0.0,0.0
2017-10-22,30.03,30.03,30.03,0.0,0.0,30.03,30.03,30.03,0.0,0.0,29.97,29.97,29.97,0.0,0.0,29.97,29.97,29.97,0.0,0.0
2017-10-29,30.22,30.22,30.22,0.0,0.0,30.33,30.33,30.33,0.0,0.0,30.22,30.22,30.22,0.0,0.0,30.33,30.33,30.33,0.0,0.0
2017-11-05,30.41,30.41,30.41,0.0,0.0,30.41,30.41,30.41,0.0,0.0,30.4,30.4,30.4,0.0,0.0,30.41,30.41,30.41,0.0,0.0
2017-11-12,30.24,30.24,30.24,0.0,0.0,30.24,30.24,30.24,0.0,0.0,30.17,30.17,30.17,0.0,0.0,30.17,30.17,30.17,0.0,0.0
2017-11-19,30.09,30.09,30.09,0.0,0.0,30.14,30.14,30.14,0.0,0.0,30.09,30.09,30.09,0.0,0.0,30.11,30.11,30.11,0.0,0.0
2017-11-26,30.58,30.58,30.58,0.0,0.0,30.58,30.58,30.58,0.0,0.0,30.54,30.54,30.54,0.0,0.0,30.54,30.54,30.54,0.0,0.0
2017-12-03,30.64,30.64,30.64,0.0,0.0,30.65,30.65,30.65,0.0,0.0,30.6,30.6,30.6,0.0,0.0,30.65,30.65,30.65,0.0,0.0
2017-12-10,30.71,30.71,30.71,0.0,0.0,30.71,30.71,30.71,0.0,0.0,30.71,30.71,30.71,0.0,0.0,30.71,30.71,30.71,0.0,0.0
2017-12-17,30.65,30.65,30.65,0.0,0.0,30.65,30.65,30.65,0.0,0.0,30.65,30.65,30.65,0.0,0.0,30.65,30.65,30.65,0.0,0.0
2017-12-24,30.87,30.87,30.87,0.0,0.0,30.92,30.92,30.92,0.0,0.0,30.83,30.83,30.83,0.0,0.0,30.83,30.83,30.83,0.0,0.0
2017-12-31,31.31,31.31,31.31,0.0,0.0,31.31,31.31,31.31,0.0,0.0,31.11,31.11,31.11,0.0,0.0,31.15,31.15,31.15,0.0,0.0
