Date,EGHT_stock_Open_average,EGHT_stock_Open_max,EGHT_stock_Open_min,EGHT_stock_Open_volatility,EGHT_stock_Open_change,EGHT_stock_High_average,EGHT_stock_High_max,EGHT_stock_High_min,EGHT_stock_High_volatility,EGHT_stock_High_change,EGHT_stock_Low_average,EGHT_stock_Low_max,EGHT_stock_Low_min,EGHT_stock_Low_volatility,EGHT_stock_Low_change,EGHT_stock_Close_average,EGHT_stock_Close_max,EGHT_stock_Close_min,EGHT_stock_Close_volatility,EGHT_stock_Close_change,EGHT_stock_Volume_average,EGHT_stock_Volume_max,EGHT_stock_Volume_min,EGHT_stock_Volume_volatility,EGHT_stock_Volume_change
2016-04-03,10.438,10.53,10.22,0.3099999999999987,0.17999999999999972,10.712,10.91,10.56,0.34999999999999964,-0.34999999999999964,10.308,10.45,10.09,0.35999999999999943,0.22000000000000064,10.494,10.61,10.34,0.2699999999999996,-0.15000000000000036,593308,1028256,327912,700344,-684026
2016-04-10,10.581999999999999,10.86,10.49,0.3699999999999992,0.3699999999999992,10.776,10.99,10.56,0.4299999999999997,0.2400000000000002,10.408,10.75,10.05,0.6999999999999993,0.40000000000000036,10.658,10.91,10.41,0.5,0.34000000000000163,554917,817443,304141,513302,-292406
2016-04-17,11.066,11.16,10.84,0.3200000000000003,0.3100000000000005,11.262,11.5,11.09,0.41000000000000014,0.41000000000000014,10.992,11.14,10.77,0.370000000000001,0.370000000000001,11.186,11.46,11.01,0.45000000000000107,0.45000000000000107,435520,583582,328628,254954,174570
2016-04-24,11.382,11.51,11.23,0.27999999999999936,-0.16999999999999993,11.482,11.62,11.36,0.2599999999999998,-0.11000000000000121,11.172,11.36,11.05,0.3099999999999987,-0.009999999999999787,11.376,11.56,11.25,0.3100000000000005,0.08999999999999986,395347,511389,330143,181246,181246
2016-05-01,11.554,11.79,11.25,0.5399999999999991,-0.08999999999999986,11.83,11.95,11.65,0.29999999999999893,-0.21999999999999886,11.396,11.67,11.2,0.47000000000000064,0.02000000000000135,11.646,11.88,11.25,0.6300000000000008,-0.16999999999999993,530676,684363,418759,265604,-265604
2016-05-08,11.62,11.69,11.55,0.1399999999999988,-0.05999999999999872,11.704,11.74,11.62,0.120000000000001,-0.09000000000000163,11.446,11.55,11.32,0.23000000000000043,0.15000000000000036,11.604000000000001,11.66,11.52,0.14000000000000057,-0.11000000000000121,267817,386506,187243,199263,-126970
2016-05-15,11.696,12.1,11.33,0.7699999999999996,0.5700000000000003,12.126,12.99,11.67,1.3200000000000003,1.0,11.47,12.0,11.2,0.8000000000000007,0.5899999999999999,11.844,12.6,11.31,1.2899999999999991,0.9000000000000004,958254,2380008,480703,1899305,1899305
2016-05-22,12.45,12.71,12.07,0.6400000000000006,0.15000000000000036,12.728,12.85,12.68,0.16999999999999993,-0.019999999999999574,12.274,12.5,12.0,0.5,0.16000000000000014,12.518,12.7,12.35,0.34999999999999964,0.21000000000000085,674419,847095,440232,406863,-406863
2016-05-29,12.995,13.5,12.6,0.9000000000000004,0.9000000000000004,13.27,13.5,12.79,0.7100000000000009,0.7100000000000009,12.84,13.2,12.45,0.75,0.75,13.165,13.35,12.77,0.5800000000000001,0.5800000000000001,760399,1111645,391975,719670,-719670
2016-06-05,13.67,13.89,13.43,0.46000000000000085,0.370000000000001,13.868,14.04,13.57,0.46999999999999886,0.3699999999999992,13.592,13.81,13.37,0.4400000000000013,0.25,13.78,13.94,13.5,0.4399999999999995,0.27999999999999936,507686,649662,373361,276301,197899
2016-06-12,13.884,14.25,13.66,0.5899999999999999,0.5899999999999999,14.114,14.25,13.88,0.3699999999999992,0.3699999999999992,13.656,13.9,13.49,0.41000000000000014,-0.16000000000000014,13.928,14.25,13.71,0.5399999999999991,0.06999999999999851,724488,1392883,341710,1051173,883108
2016-06-19,13.88,14.02,13.75,0.2699999999999996,-0.08999999999999986,14.132,14.5,13.96,0.5399999999999991,-0.019999999999999574,13.708,13.94,13.44,0.5,-0.3100000000000005,13.974,14.49,13.75,0.7400000000000002,-0.009999999999999787,1120868,3203568,428995,2774573,2774573
2016-06-26,13.94,14.68,13.44,1.2400000000000002,1.0299999999999994,14.186,14.72,13.69,1.0300000000000011,0.9900000000000002,13.672,14.32,12.94,1.3800000000000008,1.3800000000000008,14.08,14.64,13.36,1.2800000000000011,1.2800000000000011,705118,1105058,471361,633697,-283485
2016-07-03,14.555,14.66,14.43,0.23000000000000043,0.10999999999999943,14.7025,14.96,14.56,0.40000000000000036,0.3100000000000005,14.36,14.63,14.07,0.5600000000000005,0.3200000000000003,14.594999999999999,14.95,14.41,0.5399999999999991,0.5399999999999991,447421,650002,352911,297091,259158
2016-07-10,15.172,15.46,15.0,0.46000000000000085,0.22000000000000064,15.364,15.53,15.19,0.33999999999999986,0.030000000000001137,14.94,15.06,14.77,0.2900000000000009,0.2400000000000002,15.102,15.19,14.9,0.28999999999999915,0.23000000000000043,624938,951159,332162,618997,-466869
2016-07-17,15.148,15.25,15.02,0.23000000000000043,-0.14000000000000057,15.282,15.37,15.18,0.1899999999999995,-0.14999999999999858,14.79,15.1,14.39,0.7099999999999991,-0.629999999999999,15.016,15.18,14.59,0.5899999999999999,-0.16000000000000014,943903,1817341,366193,1451148,1451148
2016-07-24,14.674,15.13,14.3,0.8300000000000001,-0.8300000000000001,14.838,15.16,14.48,0.6799999999999997,-0.6799999999999997,14.342,14.6,13.75,0.8499999999999996,-0.8499999999999996,14.41,14.72,13.75,0.9700000000000006,-0.8800000000000008,1275453,3984728,377746,3606982,3373113
2016-07-31,13.688,13.96,13.46,0.5,-0.02999999999999936,13.812,13.99,13.68,0.3100000000000005,-0.2699999999999996,13.518,13.66,13.39,0.2699999999999996,-0.08000000000000007,13.664,13.99,13.45,0.5400000000000009,-0.3100000000000005,850083,1821366,476667,1344699,-1344699
2016-08-07,13.574,13.6,13.56,0.03999999999999915,-0.03999999999999915,13.624,13.65,13.59,0.0600000000000005,-0.040000000000000924,13.476,13.51,13.45,0.0600000000000005,-0.0600000000000005,13.57,13.63,13.53,0.10000000000000142,0.0,347061,535751,231908,303843,52326
2016-08-14,13.312,13.52,12.99,0.5299999999999994,-0.16000000000000014,13.458,13.66,13.2,0.46000000000000085,-0.16000000000000014,13.12,13.44,12.89,0.5499999999999989,-0.27999999999999936,13.32,13.56,12.94,0.620000000000001,-0.07000000000000028,760429,962060,531820,430240,252667
2016-08-21,13.49,13.74,13.33,0.41000000000000014,0.019999999999999574,13.74,13.9,13.55,0.34999999999999964,-0.34999999999999964,13.368,13.46,13.25,0.21000000000000085,-0.08000000000000007,13.536,13.77,13.32,0.4499999999999993,-0.4499999999999993,643872,818445,472798,345647,-155421
2016-08-28,13.294,13.43,13.16,0.2699999999999996,0.129999999999999,13.426,13.62,13.28,0.33999999999999986,0.23999999999999844,13.236,13.43,13.14,0.28999999999999915,0.2599999999999998,13.315999999999999,13.48,13.19,0.2900000000000009,0.2900000000000009,458842,591125,331095,260030,-114791
2016-09-04,13.6325,13.79,13.44,0.34999999999999964,-0.120000000000001,13.71,13.81,13.5,0.3100000000000005,-0.28999999999999915,13.41,13.61,13.17,0.4399999999999995,-0.27999999999999936,13.575,13.78,13.17,0.6099999999999994,-0.5600000000000005,433307,530239,272019,258220,-142960
2016-09-11,13.964,14.76,13.1,1.6600000000000001,1.6600000000000001,14.4,14.9,13.88,1.0199999999999996,0.8699999999999992,13.82,14.49,13.05,1.4399999999999995,1.4399999999999995,14.314,14.77,13.72,1.049999999999999,0.7899999999999991,2375184,8177116,600676,7576440,6905184
2016-09-18,15.078,15.32,14.9,0.41999999999999993,0.39000000000000057,15.258,15.41,15.1,0.3100000000000005,0.21999999999999886,14.88,15.14,14.66,0.4800000000000004,0.4800000000000004,15.12,15.36,14.79,0.5700000000000003,0.1700000000000017,546585,689329,364999,324330,-309544
2016-09-25,15.13,15.31,14.8,0.5099999999999998,0.5,15.316,15.47,15.15,0.3200000000000003,0.3200000000000003,15.032,15.2,14.63,0.5699999999999985,0.5699999999999985,15.218,15.43,14.96,0.46999999999999886,0.46999999999999886,387446,517432,243946,273486,74554
2016-10-02,15.328,15.67,14.96,0.7099999999999991,-0.34999999999999964,15.452,15.67,15.05,0.6199999999999992,-0.3899999999999988,15.107999999999999,15.37,14.74,0.629999999999999,-0.4599999999999991,15.262,15.63,14.89,0.7400000000000002,-0.5399999999999991,543513,733872,372398,361474,88660
2016-10-09,14.644,14.98,14.23,0.75,-0.75,14.79,15.18,14.5,0.6799999999999997,-0.6400000000000006,14.4,14.97,13.97,1.0,-0.8300000000000001,14.592,15.0,14.24,0.7599999999999998,-0.5299999999999994,442582,648257,280889,367368,217011
2016-10-16,14.565999999999999,14.66,14.52,0.14000000000000057,0.08000000000000007,14.722,14.98,14.52,0.46000000000000085,0.46000000000000085,14.45,14.6,14.35,0.25,0.25,14.652,14.97,14.45,0.5200000000000014,0.5200000000000014,377703,733016,249680,483336,78224
2016-10-23,15.05,15.85,14.3,1.549999999999999,-0.75,15.398,15.89,14.7,1.1900000000000013,-0.7000000000000011,14.554,15.05,13.97,1.08,-1.08,14.85,15.4,14.05,1.3499999999999996,-1.299999999999999,530753,684509,364940,319569,179154
2016-10-30,13.94,14.25,13.4,0.8499999999999996,-0.5499999999999989,14.120000000000001,14.4,13.75,0.6500000000000004,-0.5999999999999996,13.57,14.0,13.25,0.75,-0.40000000000000036,13.8,14.25,13.45,0.8000000000000007,-0.6999999999999993,570707,640238,493904,146334,-13793
2016-11-06,14.07,14.55,13.75,0.8000000000000007,0.5500000000000007,14.554,15.15,14.14,1.0099999999999998,1.0099999999999998,13.868,14.08,13.66,0.41999999999999993,0.33000000000000007,14.33,15.0,13.95,1.0500000000000007,1.0500000000000007,621531,953740,453673,500067,-267306
2016-11-13,14.97,15.15,14.6,0.5500000000000007,0.0,15.312000000000001,15.5,15.05,0.4499999999999993,-0.16000000000000014,14.662,15.05,14.21,0.8399999999999999,0.5899999999999999,14.98,15.2,14.6,0.5999999999999996,0.5,404823,570450,252422,318028,-175117
2016-11-20,14.9625,15.05,14.9,0.15000000000000036,-0.10000000000000142,15.0875,15.2,15.0,0.1999999999999993,0.049999999999998934,14.765,14.8,14.7,0.10000000000000142,0.02000000000000135,15.0125,15.2,14.9,0.29999999999999893,0.25,383683,555213,140428,414785,-389106
2016-11-27,14.16,15.1,13.1,2.0,-2.0,14.43,15.25,13.55,1.6999999999999993,-1.6999999999999993,13.604000000000001,14.55,12.85,1.700000000000001,-1.700000000000001,13.73,14.7,13.05,1.6499999999999986,-1.6499999999999986,922570,1329687,547497,782190,468187
2016-12-04,13.91,14.3,13.1,1.200000000000001,1.200000000000001,14.27,14.45,14.05,0.3999999999999986,0.1999999999999993,13.66,14.0,13.05,0.9499999999999993,0.9499999999999993,14.05,14.2,13.8,0.3999999999999986,-0.14999999999999858,701344,906497,497356,409141,-331447
2016-12-11,14.53,15.1,14.1,1.0,0.5499999999999989,14.91,15.7,14.4,1.299999999999999,0.1999999999999993,14.196,14.7,13.78,0.9199999999999999,0.7700000000000014,14.44,15.05,14.05,1.0,0.5499999999999989,773039,1258999,417047,841952,-50529
2016-12-18,14.469999999999999,14.85,13.85,1.0,-0.8499999999999996,14.87,15.45,14.35,1.0999999999999996,-0.7000000000000011,14.266,14.7,13.85,0.8499999999999996,-0.6799999999999997,14.48,14.9,14.2,0.7000000000000011,-0.5999999999999996,488047,899180,257809,641371,-148675
2016-12-25,14.350000000000001,14.55,14.15,0.40000000000000036,0.25,14.5125,14.65,14.4,0.25,0.15000000000000036,14.155000000000001,14.22,14.05,0.16999999999999993,-0.02000000000000135,14.3375,14.5,14.15,0.34999999999999964,-0.09999999999999964,356843,496942,210244,286698,63409
2017-01-01,14.575,14.7,14.4,0.29999999999999893,0.1999999999999993,14.775,14.9,14.7,0.20000000000000107,-0.05000000000000071,14.325,14.35,14.25,0.09999999999999964,0.09999999999999964,14.6125,14.75,14.5,0.25,-0.09999999999999964,538249,666720,426044,240676,-103944
2017-01-08,14.81,15.5,14.4,1.0999999999999996,1.0,15.104,15.54,14.6,0.9399999999999995,0.9399999999999995,14.574,14.95,14.35,0.5999999999999996,0.5999999999999996,14.959999999999999,15.4,14.45,0.9500000000000011,0.75,412609,856251,254553,601698,74
2017-01-15,15.3,15.7,15.05,0.6499999999999986,0.6499999999999986,15.7125,16.15,15.15,0.9999999999999982,0.9999999999999982,15.0825,15.43,14.75,0.6799999999999997,0.6799999999999997,15.45,15.75,14.95,0.8000000000000007,0.8000000000000007,779388,843593,627170,216423,216423
2017-01-22,16.25,16.6,15.75,0.8500000000000014,0.3999999999999986,16.573999999999998,16.7,16.27,0.4299999999999997,-0.28000000000000114,15.709999999999999,16.23,14.95,1.2800000000000011,-0.049999999999998934,16.32,16.5,16.05,0.4499999999999993,-0.3999999999999986,1109654,2115424,634264,1481160,-429915
2017-01-29,15.82,16.0,15.5,0.5,0.05000000000000071,16.084,16.4,15.95,0.4499999999999993,-0.08000000000000185,15.614,15.75,15.32,0.4299999999999997,0.0,15.8,15.85,15.7,0.15000000000000036,0.049999999999998934,559258,801516,435461,366055,-366055
2017-02-05,15.58,15.8,15.35,0.45000000000000107,0.05000000000000071,15.78,15.95,15.65,0.29999999999999893,-0.14999999999999858,15.254,15.45,15.1,0.34999999999999964,0.129999999999999,15.53,15.7,15.3,0.3999999999999986,0.15000000000000036,699642,844694,533485,311209,272235
2017-02-12,14.98,15.65,14.5,1.1500000000000004,-1.1500000000000004,15.186,15.7,14.93,0.7699999999999996,-0.6999999999999993,14.68,15.05,14.35,0.7000000000000011,-0.6000000000000014,14.9,15.15,14.5,0.6500000000000004,-0.15000000000000036,993046,1992708,525781,1466927,152748
2017-02-19,14.7,14.95,14.5,0.4499999999999993,-0.4499999999999993,15.43,16.8,14.82,1.9800000000000004,1.6500000000000004,14.5375,14.65,14.4,0.25,-0.15000000000000036,15.0625,16.15,14.65,1.4999999999999982,1.3999999999999986,761809,1821740,306907,1514833,1362950
2017-02-26,15.38,16.4,14.65,1.7499999999999982,-1.7499999999999982,15.6,16.4,14.95,1.4499999999999993,-1.4499999999999993,14.97,15.6,14.55,1.049999999999999,-1.049999999999999,15.07,15.65,14.7,0.9500000000000011,-0.75,967944,2014382,637780,1376602,-1376602
2017-03-05,14.73,14.9,14.55,0.34999999999999964,-0.15000000000000036,14.86,15.0,14.7,0.3000000000000007,-0.15000000000000036,14.56,14.7,14.35,0.34999999999999964,-0.34999999999999964,14.69,14.85,14.5,0.34999999999999964,-0.1999999999999993,396223,583640,257529,326111,326111
2017-03-12,14.54,15.0,14.2,0.8000000000000007,0.3000000000000007,14.876,15.3,14.4,0.9000000000000004,0.27000000000000135,14.354000000000001,14.85,14.05,0.7999999999999989,0.379999999999999,14.67,15.3,14.2,1.1000000000000014,0.8000000000000007,804641,1514505,519224,995281,775618
2017-03-19,14.82,15.35,14.4,0.9499999999999993,-0.9000000000000004,15.11,15.6,14.55,1.049999999999999,-0.29999999999999893,14.504,15.05,14.12,0.9300000000000015,-0.7000000000000011,14.73,15.3,14.3,1.0,-0.3500000000000014,591704,1367921,317876,1050045,823906
2017-03-26,15.03,15.35,14.85,0.5,0.34999999999999964,15.254,15.45,14.95,0.5,0.45000000000000107,14.82,15.1,14.35,0.75,0.75,15.12,15.3,14.85,0.45000000000000107,0.40000000000000036,585924,788313,443072,345241,80308
2017-04-02,15.15,15.35,14.75,0.5999999999999996,-0.15000000000000036,15.384,15.57,15.3,0.2699999999999996,0.0,14.826,15.1,14.6,0.5,0.40000000000000036,15.139999999999999,15.35,14.75,0.5999999999999996,0.0,571475,820294,426479,393815,-360671
2017-04-09,15.05,15.15,14.85,0.3000000000000007,-0.3000000000000007,15.225,15.35,15.05,0.29999999999999893,-0.29999999999999893,14.9,15.05,14.75,0.3000000000000007,-0.3000000000000007,15.0,15.25,14.8,0.4499999999999993,-0.4499999999999993,329677,413955,273319,140636,-140021
2017-04-16,14.78,14.95,14.55,0.3999999999999986,-0.29999999999999893,14.91,15.1,14.6,0.5,-0.5,14.49,14.75,14.25,0.5,-0.5,14.66,14.95,14.45,0.5,-0.5,481646,809834,338565,471269,106575
2017-04-23,14.6,14.9,14.2,0.7000000000000011,-0.5,14.89,15.2,14.75,0.4499999999999993,-0.15000000000000036,14.33,14.6,14.15,0.4499999999999993,-0.40000000000000036,14.549999999999999,14.85,14.2,0.6500000000000004,-0.29999999999999893,634874,937339,436767,500572,162163
2017-04-30,13.36,14.05,12.95,1.1000000000000014,-0.8000000000000007,13.47,14.05,13.3,0.75,-0.75,12.936,13.15,12.68,0.47000000000000064,0.47000000000000064,13.129999999999999,13.2,12.85,0.34999999999999964,0.34999999999999964,1415398,2562090,944239,1617851,-1416910
2017-05-07,13.18,13.25,13.1,0.15000000000000036,-0.15000000000000036,13.280000000000001,13.38,13.22,0.16000000000000014,0.05000000000000071,12.95,13.1,12.85,0.25,0.09999999999999964,13.19,13.25,13.05,0.1999999999999993,0.09999999999999964,571851,936155,315690,620465,-400934
2017-05-14,13.3,13.75,12.85,0.9000000000000004,-0.5,13.56,14.03,13.07,0.9599999999999991,-0.4599999999999991,13.03,13.45,12.7,0.75,-0.3000000000000007,13.27,13.85,12.85,1.0,-0.25,843856,940701,743904,196797,-57686
2017-05-21,13.21,14.15,12.75,1.4000000000000004,1.0500000000000007,13.56,15.0,12.95,2.0500000000000007,1.75,12.91,13.35,12.6,0.75,0.5499999999999989,13.09,13.5,12.7,0.8000000000000007,0.5,1615220,3973276,708053,3265223,2892039
2017-05-28,13.675,13.9,13.5,0.40000000000000036,0.40000000000000036,13.9375,14.3,13.7,0.6000000000000014,0.6000000000000014,13.5625,13.85,13.35,0.5,0.5,13.8375,14.2,13.6,0.5999999999999996,0.5999999999999996,887952,1131311,690856,440455,232307
2017-06-04,14.27,14.4,14.15,0.25,0.25,14.459999999999999,14.6,14.35,0.25,0.25,14.036,14.1,13.9,0.1999999999999993,-0.15000000000000036,14.26,14.4,14.0,0.40000000000000036,-0.3000000000000007,763339,1423055,311914,1111141,-74893
2017-06-11,14.43,14.75,13.95,0.8000000000000007,0.8000000000000007,14.77,14.9,14.4,0.5,0.4499999999999993,14.22,14.5,13.7,0.8000000000000007,0.6000000000000014,14.67,14.8,14.35,0.45000000000000107,0.40000000000000036,1060381,2314577,590806,1723771,1666151
2017-06-18,14.75,14.95,14.4,0.5499999999999989,0.14999999999999858,14.984,15.1,14.9,0.1999999999999993,0.129999999999999,14.61,14.85,14.4,0.4499999999999993,0.1999999999999993,14.91,15.1,14.8,0.29999999999999893,0.29999999999999893,817686,1141363,510217,631146,149531
2017-06-25,14.83,15.1,14.45,0.6500000000000004,-0.6500000000000004,14.986,15.15,14.7,0.45000000000000107,-0.45000000000000107,14.478,14.6,14.38,0.21999999999999886,-0.21999999999999886,14.74,15.05,14.45,0.6000000000000014,-0.4499999999999993,540145,689794,465336,224458,-148466
2017-07-02,14.325,14.6,14.2,0.40000000000000036,-0.40000000000000036,14.545,14.75,14.4,0.34999999999999964,-0.22000000000000064,14.1225,14.2,14.07,0.129999999999999,-0.049999999999998934,14.3125,14.5,14.15,0.34999999999999964,0.1999999999999993,439772,565616,249683,315933,245691
2017-07-09,14.35,14.45,14.25,0.1999999999999993,-0.1999999999999993,14.406,14.5,14.3,0.1999999999999993,-0.1999999999999993,14.1,14.2,14.0,0.1999999999999993,-0.09999999999999964,14.23,14.4,14.05,0.34999999999999964,0.05000000000000071,342327,490583,254862,235721,-67750
2017-07-16,14.02,14.3,13.55,0.75,-0.40000000000000036,14.168,14.38,13.93,0.45000000000000107,-0.3800000000000008,13.74,14.2,13.45,0.75,-0.6499999999999986,13.9,14.35,13.55,0.7999999999999989,-0.5499999999999989,583660,1078010,346435,731575,169754
2017-07-23,13.69,14.5,11.65,2.8499999999999996,-2.1500000000000004,14.274000000000001,15.1,13.22,1.879999999999999,-0.879999999999999,13.336,14.38,10.3,4.08,-3.4499999999999993,14.02,14.8,12.7,2.1000000000000014,-1.3000000000000007,1435771,4699063,379852,4319211,4319211
2017-07-30,13.1,13.5,12.7,0.8000000000000007,0.75,13.346,13.95,12.78,1.17,0.8200000000000003,12.876,13.3,12.35,0.9500000000000011,0.9500000000000011,13.12,13.45,12.7,0.75,0.6500000000000004,1034203,1291167,815002,476165,-264942
2017-08-06,13.07,13.3,12.7,0.6000000000000014,-0.25,13.4,13.85,13.07,0.7799999999999994,-0.22000000000000064,12.856,13.0,12.6,0.40000000000000036,0.09999999999999964,13.1,13.45,12.85,0.5999999999999996,0.049999999999998934,1077377,2424887,612762,1812125,-198377
2017-08-13,13.33,13.5,13.2,0.3000000000000007,0.0,13.486,13.55,13.3,0.25,0.22999999999999865,13.209999999999999,13.3,13.1,0.20000000000000107,0.09999999999999964,13.346,13.55,13.2,0.3500000000000014,-0.05000000000000071,854771,1193645,612848,580797,535570
2017-08-20,13.14,13.2,13.05,0.14999999999999858,-0.09999999999999964,13.280000000000001,13.35,13.15,0.1999999999999993,-0.049999999999998934,13.02,13.1,12.95,0.15000000000000036,-0.09999999999999964,13.11,13.15,13.05,0.09999999999999964,-0.05000000000000071,516391,593822,319280,274542,-274542
2017-08-27,13.47,14.1,13.1,1.0,1.0,13.74,14.2,13.22,0.9799999999999986,0.9599999999999991,13.332,13.8,13.03,0.7700000000000014,0.7700000000000014,13.64,14.15,13.15,1.0,0.7999999999999989,509468,762531,333778,428753,96923
2017-09-03,13.875,13.95,13.75,0.1999999999999993,0.049999999999998934,14.0275,14.1,13.95,0.15000000000000036,0.040000000000000924,13.692499999999999,13.75,13.6,0.15000000000000036,-0.05000000000000071,13.825,14.0,13.75,0.25,-0.05000000000000071,481789,694297,341477,352820,115736
2017-09-10,13.78,13.85,13.65,0.1999999999999993,-0.1999999999999993,13.89,13.95,13.75,0.1999999999999993,0.0,13.620000000000001,13.8,13.5,0.3000000000000007,-0.15000000000000036,13.780000000000001,13.9,13.65,0.25,0.0,486358,923612,304028,619584,516739
2017-09-17,13.66,13.8,13.5,0.3000000000000007,-0.3000000000000007,13.724,13.9,13.57,0.33000000000000007,-0.33000000000000007,13.412,13.6,13.26,0.33999999999999986,-0.29999999999999893,13.57,13.8,13.3,0.5,-0.5,486931,783611,268270,515341,336246
2017-09-24,13.24,13.4,13.05,0.34999999999999964,0.09999999999999964,13.546,13.7,13.4,0.29999999999999893,0.29999999999999893,13.096,13.28,12.9,0.379999999999999,0.34999999999999964,13.26,13.5,13.0,0.5,0.5,713905,1034788,373482,661306,-661306
2017-10-01,13.92,14.1,13.6,0.5,0.34999999999999964,14.11,14.2,14.05,0.14999999999999858,0.049999999999998934,13.794,13.95,13.57,0.379999999999999,0.27999999999999936,14.040000000000001,14.1,14.0,0.09999999999999964,0.09999999999999964,478725,757810,314248,443562,-410939
2017-10-08,13.85,14.1,13.65,0.4499999999999993,-0.4499999999999993,13.94,14.18,13.72,0.4599999999999991,-0.4299999999999997,13.542,13.95,12.76,1.1899999999999995,-0.4499999999999993,13.77,14.05,13.6,0.45000000000000107,-0.40000000000000036,392174,503704,325894,177810,28623
