Date,MANH_stock_Open_average,MANH_stock_Open_max,MANH_stock_Open_min,MANH_stock_Open_volatility,MANH_stock_Open_change,MANH_stock_High_average,MANH_stock_High_max,MANH_stock_High_min,MANH_stock_High_volatility,MANH_stock_High_change,MANH_stock_Low_average,MANH_stock_Low_max,MANH_stock_Low_min,MANH_stock_Low_volatility,MANH_stock_Low_change,MANH_stock_Close_average,MANH_stock_Close_max,MANH_stock_Close_min,MANH_stock_Close_volatility,MANH_stock_Close_change,MANH_stock_Volume_average,MANH_stock_Volume_max,MANH_stock_Volume_min,MANH_stock_Volume_volatility,MANH_stock_Volume_change
2016-01-03,62.92,64.73,60.11,4.6200000000000045,-4.6200000000000045,63.466,65.46,60.69,4.769999999999996,-4.3500000000000085,61.078,64.55,56.25,8.299999999999997,-6.670000000000002,61.656,64.68,56.37,8.31000000000001,-8.29,951629,1512495,446675,1065820,430996
2016-01-10,56.04,57.29,54.32,2.969999999999999,-2.25,56.912,57.62,55.67,1.9499999999999957,-1.3900000000000006,54.554,55.74,53.65,2.0900000000000034,-1.4600000000000009,55.862,56.79,54.75,2.039999999999999,-1.740000000000002,838601,965000,726124,238876,-149070
2016-01-17,55.8375,57.29,53.96,3.3299999999999983,1.769999999999996,57.525,58.89,55.99,2.8999999999999986,2.8999999999999986,54.9525,57.02,52.8,4.220000000000006,2.710000000000001,56.2175,58.07,54.93,3.1400000000000006,3.1400000000000006,908422,1096079,635426,460653,-201229
2016-01-24,56.374,57.58,55.85,1.7299999999999969,-1.7299999999999969,57.036,57.74,56.31,1.4299999999999997,-0.09000000000000341,55.424,56.04,54.98,1.0600000000000023,-0.3200000000000003,56.224000000000004,57.65,55.4,2.25,1.4099999999999966,682747,777814,577488,200326,184195
2016-01-31,55.936,57.9,52.56,5.339999999999996,-4.82,56.622,59.49,53.29,6.200000000000003,-4.719999999999999,52.498,56.37,47.74,8.629999999999995,-8.629999999999995,53.938,56.81,48.53,8.280000000000001,-8.280000000000001,1258681,1994840,791456,1203384,765654
2016-02-07,46.873999999999995,49.72,45.33,4.390000000000001,3.0600000000000023,48.827999999999996,49.8,47.25,2.549999999999997,1.2999999999999972,45.86,48.3,44.14,4.159999999999997,4.029999999999994,47.608,49.53,45.82,3.710000000000001,3.710000000000001,1139796,1319354,730811,588543,-588543
2016-02-14,52.1675,54.05,50.12,3.9299999999999997,2.8700000000000045,53.7575,54.9,51.44,3.460000000000001,3.460000000000001,51.8825,52.95,50.12,2.8300000000000054,2.8300000000000054,53.1575,54.24,51.27,2.969999999999999,2.969999999999999,999702,1296377,646029,650348,-189192
2016-02-21,55.04,55.76,53.64,2.1199999999999974,1.0600000000000023,55.84166666666667,56.25,54.93,1.3200000000000003,-0.5300000000000011,54.29,55.7,52.88,2.8200000000000003,1.2000000000000028,55.19833333333334,55.71,54.34,1.3699999999999974,0.09000000000000341,618859,973794,436859,536935,-464415
2016-02-28,57.298,59.52,55.5,4.020000000000003,4.020000000000003,58.556000000000004,59.89,56.64,3.25,3.25,56.392,58.12,55.2,2.9199999999999946,2.9199999999999946,57.744,59.23,55.26,3.969999999999999,3.1600000000000037,678699,830885,475205,355680,-137119
2016-03-06,56.952,58.13,56.23,1.9000000000000057,-1.6799999999999997,57.928,58.65,57.47,1.1799999999999997,-0.4200000000000017,56.07,56.87,55.18,1.6899999999999977,-0.4799999999999969,56.864,57.97,56.05,1.9200000000000017,0.21999999999999886,563144,697994,442919,255075,-94138
2016-03-13,57.098,57.66,56.26,1.3999999999999986,-0.04999999999999716,57.748,58.17,57.3,0.8700000000000045,0.21999999999999886,56.508,57.04,56.1,0.9399999999999977,0.14999999999999858,57.168,57.44,56.55,0.8900000000000006,-0.05999999999999517,506153,728594,368862,359732,337536
2016-03-20,55.765,57.16,54.32,2.8399999999999963,-2.8399999999999963,56.1425,57.19,54.91,2.280000000000001,-2.280000000000001,55.0275,56.0,53.7,2.299999999999997,-2.299999999999997,55.435,56.16,54.79,1.3699999999999974,-1.269999999999996,558170,680325,432344,247981,201079
2016-03-27,55.687999999999995,57.47,52.78,4.689999999999998,1.75,56.836,57.8,54.98,2.8200000000000003,2.200000000000003,54.862,56.68,52.05,4.630000000000003,4.130000000000003,56.09,57.36,52.78,4.579999999999998,4.170000000000002,805091,1072115,412185,659930,-477703
2016-04-03,56.328,57.19,55.3,1.8900000000000006,-0.8699999999999974,56.984,57.66,56.2,1.4599999999999937,-0.6999999999999957,55.28,55.91,54.9,1.009999999999998,-1.009999999999998,56.17,57.54,55.4,2.1400000000000006,-0.18999999999999773,590734,986232,335659,650573,-288179
2016-04-10,56.302,57.04,55.48,1.5600000000000023,0.3999999999999986,57.124,57.62,55.98,1.6400000000000006,-0.269999999999996,55.584,56.56,54.16,2.4000000000000057,1.0500000000000043,56.532000000000004,57.31,55.52,1.7899999999999991,1.7899999999999991,440829,545359,309457,235902,-73598
2016-04-17,63.28,68.13,57.25,10.879999999999995,10.879999999999995,64.688,68.57,58.62,9.949999999999996,9.740000000000002,62.362,66.92,57.0,9.920000000000002,8.760000000000005,63.672,67.6,58.52,9.079999999999991,7.600000000000001,1239217,2730845,496462,2234383,285754
2016-04-24,64.292,66.37,61.5,4.8700000000000045,-4.8700000000000045,65.116,66.94,61.86,5.079999999999998,-5.079999999999998,63.266,65.79,59.88,5.910000000000004,-5.910000000000004,63.788000000000004,65.98,60.54,5.440000000000005,-5.440000000000005,722750,1192359,426351,766008,135844
2016-05-01,59.706,60.95,58.31,2.6400000000000006,-2.6400000000000006,60.288,61.78,59.05,2.730000000000004,-2.730000000000004,59.114000000000004,60.88,57.74,3.1400000000000006,-3.1400000000000006,59.51,61.39,58.59,2.799999999999997,-2.799999999999997,535466,701087,444509,256578,-212622
2016-05-08,59.54,60.5,58.39,2.1099999999999994,1.3599999999999994,60.506,61.47,59.22,2.25,2.25,59.034,60.03,58.09,1.9399999999999977,1.4699999999999989,60.042,60.98,58.58,2.3999999999999986,2.3999999999999986,591780,955863,425438,530425,530425
