Date,AEYStock_Open_average,AEYStock_Open_max,AEYStock_Open_min,AEYStock_Open_volatility,AEYStock_Open_change,AEYStock_High_average,AEYStock_High_max,AEYStock_High_min,AEYStock_High_volatility,AEYStock_High_change,AEYStock_Low_average,AEYStock_Low_max,AEYStock_Low_min,AEYStock_Low_volatility,AEYStock_Low_change,AEYStock_Close_average,AEYStock_Close_max,AEYStock_Close_min,AEYStock_Close_volatility,AEYStock_Close_change,AEYStock_Volume_average,AEYStock_Volume_max,AEYStock_Volume_min,AEYStock_Volume_volatility,AEYStock_Volume_change
2016-01-03,1.7498,1.8090000000000002,1.71,0.0990000000000002,-0.06000000000000005,1.7784,1.8090000000000002,1.75,0.05900000000000016,-0.04300000000000015,1.7266,1.75,1.71,0.040000000000000036,-0.040000000000000036,1.7404,1.8030000000000002,1.71,0.0930000000000002,-0.0930000000000002,13399,16665,10252,6413,1658
2016-01-10,1.762,1.83,1.72,0.1100000000000001,0.07000000000000006,1.786,1.83,1.75,0.08000000000000007,0.07000000000000006,1.7442,1.811,1.72,0.09099999999999997,0.09099999999999997,1.766,1.83,1.72,0.1100000000000001,0.1100000000000001,5094,12002,878,11124,-2888
2016-01-17,1.76,1.84,1.72,0.1200000000000001,-0.1200000000000001,1.7675,1.86,1.73,0.13000000000000012,-0.13000000000000012,1.72325,1.75,1.71,0.040000000000000036,-0.040000000000000036,1.7297500000000001,1.75,1.713,0.03699999999999992,-0.020000000000000018,7547,15780,1872,13908,-10788
2016-01-24,1.7790000000000001,1.86,1.73,0.13000000000000012,0.014999999999999902,1.8286,1.86,1.78,0.08000000000000007,0.040000000000000036,1.7542,1.82,1.72,0.10000000000000009,0.030000000000000027,1.7942,1.86,1.75,0.1100000000000001,-0.020000000000000018,4045,8290,1638,6652,-4886
2016-01-31,1.81,1.83,1.78,0.050000000000000044,-0.010000000000000009,1.812,1.83,1.79,0.040000000000000036,-0.010000000000000009,1.7734,1.8,1.75,0.050000000000000044,0.030000000000000027,1.778,1.8,1.76,0.040000000000000036,0.030000000000000027,3324,5869,1333,4536,4376
2016-02-07,1.714,1.838,1.6019999999999999,0.2360000000000002,-0.16800000000000015,1.7556,1.84,1.68,0.16000000000000014,-0.14800000000000013,1.6463999999999999,1.72,1.57,0.1499999999999999,-0.08000000000000007,1.666,1.72,1.6,0.11999999999999988,-0.08000000000000007,17552,61041,3549,57492,-3852
2016-02-14,1.674,1.7,1.65,0.050000000000000044,0.006000000000000005,1.685,1.7,1.66,0.040000000000000036,-0.030000000000000027,1.6532499999999999,1.68,1.64,0.040000000000000036,-0.010000000000000009,1.66075,1.68,1.64,0.040000000000000036,-0.040000000000000036,14951,28842,1878,26964,-7706
2016-02-21,1.656,1.66,1.64,0.020000000000000018,0.020000000000000018,1.66,1.66,1.66,0.0,0.0,1.6508,1.66,1.64,0.020000000000000018,0.010000000000000009,1.654,1.66,1.65,0.010000000000000009,0.0,5033,8600,2395,6205,2581
2016-02-28,1.698,1.78,1.65,0.13000000000000012,0.050000000000000044,1.75,1.81,1.72,0.09000000000000008,-0.09000000000000008,1.628,1.65,1.59,0.05999999999999983,0.04999999999999982,1.66,1.71,1.6,0.10999999999999988,0.10999999999999988,37755,161277,1676,159601,-145447
2016-03-06,1.7838,1.85,1.749,0.10099999999999998,0.07000000000000006,1.853,2.0,1.77,0.22999999999999998,0.20999999999999996,1.754,1.85,1.69,0.16000000000000014,0.16000000000000014,1.802,1.92,1.73,0.18999999999999995,0.1499999999999999,24399,81734,1122,80612,5255
