Date,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_etf_Open_average,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_etf_Open_max,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_etf_Open_min,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_etf_Open_volatility,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_etf_Open_change,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_etf_High_average,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_etf_High_max,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_etf_High_min,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_etf_High_volatility,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_etf_High_change,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_etf_Low_average,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_etf_Low_max,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_etf_Low_min,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_etf_Low_volatility,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_etf_Low_change,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_etf_Close_average,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_etf_Close_max,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_etf_Close_min,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_etf_Close_volatility,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_etf_Close_change
2016-12-04,31.43,31.43,31.43,0.0,0.0,31.43,31.43,31.43,0.0,0.0,30.9,30.9,30.9,0.0,0.0,30.97,30.97,30.97,0.0,0.0
2016-12-11,30.89,30.89,30.89,0.0,0.0,31.26,31.26,31.26,0.0,0.0,30.89,30.89,30.89,0.0,0.0,31.22,31.22,31.22,0.0,0.0
2016-12-18,31.72,31.72,31.72,0.0,0.0,31.74,31.74,31.74,0.0,0.0,31.6,31.6,31.6,0.0,0.0,31.74,31.74,31.74,0.0,0.0
2016-12-25,31.7,31.7,31.7,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.53,31.53,31.53,0.0,0.0,31.53,31.53,31.53,0.0,0.0
2017-01-01,32.3,32.3,32.3,0.0,0.0,32.53,32.53,32.53,0.0,0.0,32.3,32.3,32.3,0.0,0.0,32.48,32.48,32.48,0.0,0.0
2017-01-08,31.57,31.57,31.57,0.0,0.0,31.57,31.57,31.57,0.0,0.0,31.56,31.56,31.56,0.0,0.0,31.56,31.56,31.56,0.0,0.0
2017-01-15,31.69,31.69,31.69,0.0,0.0,31.95,31.95,31.95,0.0,0.0,31.66,31.66,31.66,0.0,0.0,31.85,31.85,31.85,0.0,0.0
2017-01-22,31.66,31.66,31.66,0.0,0.0,31.69,31.69,31.69,0.0,0.0,31.63,31.63,31.63,0.0,0.0,31.63,31.63,31.63,0.0,0.0
2017-01-29,31.7,31.7,31.7,0.0,0.0,32.28,32.28,32.28,0.0,0.0,31.7,31.7,31.7,0.0,0.0,32.13,32.13,32.13,0.0,0.0
2017-02-05,32.35,32.35,32.35,0.0,0.0,32.35,32.35,32.35,0.0,0.0,32.24,32.24,32.24,0.0,0.0,32.3,32.3,32.3,0.0,0.0
2017-02-12,32.61,32.61,32.61,0.0,0.0,32.61,32.61,32.61,0.0,0.0,32.27,32.27,32.27,0.0,0.0,32.27,32.27,32.27,0.0,0.0
2017-02-19,33.89,33.89,33.89,0.0,0.0,34.02,34.02,34.02,0.0,0.0,33.81,33.81,33.81,0.0,0.0,33.98,33.98,33.98,0.0,0.0
2017-02-26,33.62,33.62,33.62,0.0,0.0,33.81,33.81,33.81,0.0,0.0,33.59,33.59,33.59,0.0,0.0,33.8,33.8,33.8,0.0,0.0
2017-03-05,32.39,32.39,32.39,0.0,0.0,32.53,32.53,32.53,0.0,0.0,32.31,32.31,32.31,0.0,0.0,32.48,32.48,32.48,0.0,0.0
2017-03-12,33.74,33.74,33.74,0.0,0.0,33.83,33.83,33.83,0.0,0.0,33.58,33.58,33.58,0.0,0.0,33.79,33.79,33.79,0.0,0.0
2017-03-19,33.42,33.42,33.42,0.0,0.0,33.52,33.52,33.52,0.0,0.0,33.31,33.31,33.31,0.0,0.0,33.49,33.49,33.49,0.0,0.0
2017-03-26,33.48,33.48,33.48,0.0,0.0,33.55,33.55,33.55,0.0,0.0,33.43,33.43,33.43,0.0,0.0,33.43,33.43,33.43,0.0,0.0
2017-04-02,33.47,33.47,33.47,0.0,0.0,33.68,33.68,33.68,0.0,0.0,33.47,33.47,33.47,0.0,0.0,33.66,33.66,33.66,0.0,0.0
2017-04-09,31.91,31.91,31.91,0.0,0.0,33.52,33.52,33.52,0.0,0.0,31.91,31.91,31.91,0.0,0.0,33.32,33.32,33.32,0.0,0.0
2017-04-16,32.98,32.98,32.98,0.0,0.0,33.0,33.0,33.0,0.0,0.0,32.9,32.9,32.9,0.0,0.0,32.9,32.9,32.9,0.0,0.0
2017-04-23,31.69,31.69,31.69,0.0,0.0,31.69,31.69,31.69,0.0,0.0,31.48,31.48,31.48,0.0,0.0,31.58,31.58,31.58,0.0,0.0
2017-04-30,30.94,30.94,30.94,0.0,0.0,30.97,30.97,30.97,0.0,0.0,30.94,30.94,30.94,0.0,0.0,30.97,30.97,30.97,0.0,0.0
2017-05-07,30.04,30.04,30.04,0.0,0.0,30.21,30.21,30.21,0.0,0.0,30.04,30.04,30.04,0.0,0.0,30.13,30.13,30.13,0.0,0.0
2017-05-14,30.22,30.22,30.22,0.0,0.0,30.35,30.35,30.35,0.0,0.0,30.22,30.22,30.22,0.0,0.0,30.32,30.32,30.32,0.0,0.0
2017-05-21,30.85,30.85,30.85,0.0,0.0,30.85,30.85,30.85,0.0,0.0,30.74,30.74,30.74,0.0,0.0,30.74,30.74,30.74,0.0,0.0
2017-05-28,31.25,31.25,31.25,0.0,0.0,31.28,31.28,31.28,0.0,0.0,31.18,31.18,31.18,0.0,0.0,31.18,31.18,31.18,0.0,0.0
2017-06-04,30.69,30.69,30.69,0.0,0.0,31.26,31.26,31.26,0.0,0.0,30.69,30.69,30.69,0.0,0.0,31.23,31.23,31.23,0.0,0.0
2017-06-11,31.94,31.94,31.94,0.0,0.0,32.0,32.0,32.0,0.0,0.0,31.94,31.94,31.94,0.0,0.0,32.0,32.0,32.0,0.0,0.0
2017-06-18,31.41,31.41,31.41,0.0,0.0,31.41,31.41,31.41,0.0,0.0,31.29,31.29,31.29,0.0,0.0,31.29,31.29,31.29,0.0,0.0
2017-06-25,30.65,30.65,30.65,0.0,0.0,30.65,30.65,30.65,0.0,0.0,30.48,30.48,30.48,0.0,0.0,30.48,30.48,30.48,0.0,0.0
2017-07-02,29.79,29.79,29.79,0.0,0.0,29.89,29.89,29.89,0.0,0.0,29.61,29.61,29.61,0.0,0.0,29.87,29.87,29.87,0.0,0.0
2017-07-09,29.65,29.65,29.65,0.0,0.0,29.65,29.65,29.65,0.0,0.0,29.6,29.6,29.6,0.0,0.0,29.65,29.65,29.65,0.0,0.0
2017-07-16,29.89,29.89,29.89,0.0,0.0,29.89,29.89,29.89,0.0,0.0,29.73,29.73,29.73,0.0,0.0,29.81,29.81,29.81,0.0,0.0
2017-07-23,31.27,31.27,31.27,0.0,0.0,31.62,31.62,31.62,0.0,0.0,31.27,31.27,31.27,0.0,0.0,31.32,31.32,31.32,0.0,0.0
2017-07-30,31.52,31.52,31.52,0.0,0.0,31.59,31.59,31.59,0.0,0.0,31.5,31.5,31.5,0.0,0.0,31.59,31.59,31.59,0.0,0.0
2017-08-06,30.9,30.9,30.9,0.0,0.0,30.92,30.92,30.92,0.0,0.0,30.59,30.59,30.59,0.0,0.0,30.59,30.59,30.59,0.0,0.0
2017-08-13,30.37,30.37,30.37,0.0,0.0,30.44,30.44,30.44,0.0,0.0,30.37,30.37,30.37,0.0,0.0,30.44,30.44,30.44,0.0,0.0
2017-08-20,30.73,30.73,30.73,0.0,0.0,31.37,31.37,31.37,0.0,0.0,30.73,30.73,30.73,0.0,0.0,31.25,31.25,31.25,0.0,0.0
2017-08-27,31.1,31.1,31.1,0.0,0.0,31.1,31.1,31.1,0.0,0.0,31.1,31.1,31.1,0.0,0.0,31.1,31.1,31.1,0.0,0.0
2017-09-03,31.08,31.08,31.08,0.0,0.0,31.17,31.17,31.17,0.0,0.0,31.08,31.08,31.08,0.0,0.0,31.17,31.17,31.17,0.0,0.0
2017-09-10,31.58,31.58,31.58,0.0,0.0,31.73,31.73,31.73,0.0,0.0,31.41,31.41,31.41,0.0,0.0,31.69,31.69,31.69,0.0,0.0
2017-09-17,31.88,31.88,31.88,0.0,0.0,32.03,32.03,32.03,0.0,0.0,31.88,31.88,31.88,0.0,0.0,31.9,31.9,31.9,0.0,0.0
2017-09-24,32.18,32.18,32.18,0.0,0.0,32.76,32.76,32.76,0.0,0.0,32.18,32.18,32.18,0.0,0.0,32.76,32.76,32.76,0.0,0.0
2017-10-01,32.26,32.26,32.26,0.0,0.0,32.27,32.27,32.27,0.0,0.0,32.12,32.12,32.12,0.0,0.0,32.27,32.27,32.27,0.0,0.0
2017-10-08,32.37,32.37,32.37,0.0,0.0,32.37,32.37,32.37,0.0,0.0,32.18,32.18,32.18,0.0,0.0,32.23,32.23,32.23,0.0,0.0
2017-10-15,32.18,32.18,32.18,0.0,0.0,32.31,32.31,32.31,0.0,0.0,32.12,32.12,32.12,0.0,0.0,32.12,32.12,32.12,0.0,0.0
2017-10-22,30.5,30.5,30.5,0.0,0.0,31.04,31.04,31.04,0.0,0.0,30.5,30.5,30.5,0.0,0.0,30.66,30.66,30.66,0.0,0.0
2017-10-29,30.2,30.2,30.2,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.2,30.2,30.2,0.0,0.0,30.33,30.33,30.33,0.0,0.0
2017-11-05,30.27,30.27,30.27,0.0,0.0,30.36,30.36,30.36,0.0,0.0,30.27,30.27,30.27,0.0,0.0,30.34,30.34,30.34,0.0,0.0
2017-11-12,30.2,30.2,30.2,0.0,0.0,30.2,30.2,30.2,0.0,0.0,30.11,30.11,30.11,0.0,0.0,30.11,30.11,30.11,0.0,0.0
2017-11-19,30.25,30.25,30.25,0.0,0.0,30.25,30.25,30.25,0.0,0.0,30.25,30.25,30.25,0.0,0.0,30.25,30.25,30.25,0.0,0.0
2017-11-26,31.91,31.91,31.91,0.0,0.0,32.0,32.0,32.0,0.0,0.0,31.35,31.35,31.35,0.0,0.0,31.8,31.8,31.8,0.0,0.0
2017-12-03,31.81,31.81,31.81,0.0,0.0,31.83,31.83,31.83,0.0,0.0,29.11,29.11,29.11,0.0,0.0,31.8,31.8,31.8,0.0,0.0
2017-12-10,32.36,32.36,32.36,0.0,0.0,32.56,32.56,32.56,0.0,0.0,32.36,32.36,32.36,0.0,0.0,32.56,32.56,32.56,0.0,0.0
2017-12-17,32.2,32.2,32.2,0.0,0.0,32.2,32.2,32.2,0.0,0.0,31.79,31.79,31.79,0.0,0.0,31.95,31.95,31.95,0.0,0.0
2017-12-24,32.18,32.18,32.18,0.0,0.0,32.19,32.19,32.19,0.0,0.0,32.16,32.16,32.16,0.0,0.0,32.19,32.19,32.19,0.0,0.0
2017-12-31,31.92,31.92,31.92,0.0,0.0,31.92,31.92,31.92,0.0,0.0,31.47,31.47,31.47,0.0,0.0,31.75,31.75,31.75,0.0,0.0
