Date,HCCI_stock_Open_average,HCCI_stock_Open_max,HCCI_stock_Open_min,HCCI_stock_Open_volatility,HCCI_stock_Open_change,HCCI_stock_High_average,HCCI_stock_High_max,HCCI_stock_High_min,HCCI_stock_High_volatility,HCCI_stock_High_change,HCCI_stock_Low_average,HCCI_stock_Low_max,HCCI_stock_Low_min,HCCI_stock_Low_volatility,HCCI_stock_Low_change,HCCI_stock_Close_average,HCCI_stock_Close_max,HCCI_stock_Close_min,HCCI_stock_Close_volatility,HCCI_stock_Close_change,HCCI_stock_Volume_average,HCCI_stock_Volume_max,HCCI_stock_Volume_min,HCCI_stock_Volume_volatility,HCCI_stock_Volume_change
2016-01-03,10.158,10.42,9.83,0.5899999999999999,-0.5899999999999999,10.24,10.45,9.95,0.5,-0.41000000000000014,9.794,9.93,9.54,0.39000000000000057,-0.09999999999999964,10.104000000000001,10.4,9.82,0.5800000000000001,-0.3899999999999988,41852,66181,21082,45099,22014
2016-01-10,9.048,9.83,8.49,1.3399999999999999,-1.3399999999999999,9.248,10.01,8.57,1.4399999999999995,-1.4399999999999995,8.613999999999999,9.52,8.27,1.25,-1.1999999999999993,8.784,9.54,8.39,1.1499999999999986,-1.0999999999999996,46309,76910,30798,46112,-7502
2016-01-17,8.817499999999999,9.25,8.43,0.8200000000000003,0.75,9.155000000000001,9.57,8.59,0.9800000000000004,0.9800000000000004,8.655000000000001,9.15,8.24,0.9100000000000001,0.7400000000000002,9.055,9.54,8.53,1.0099999999999998,1.0099999999999998,46321,59881,32139,27742,6423
2016-01-24,9.44,9.58,9.1,0.4800000000000004,-0.39000000000000057,9.661999999999999,9.74,9.62,0.120000000000001,-0.010000000000001563,9.306,9.47,9.08,0.39000000000000057,-0.33000000000000007,9.456,9.68,9.1,0.5800000000000001,0.09999999999999964,55025,123156,13858,109298,-16021
2016-01-31,8.986,9.43,8.51,0.9199999999999999,-0.9199999999999999,9.254,9.69,8.91,0.7799999999999994,-0.7799999999999994,8.656,9.23,8.11,1.120000000000001,-1.120000000000001,8.74,9.46,8.18,1.2800000000000011,-1.2800000000000011,34756,66713,16201,50512,8076
2016-02-07,7.957999999999999,8.29,7.3,0.9899999999999993,-0.5499999999999989,8.225999999999999,8.56,7.81,0.7500000000000009,-0.4800000000000004,7.588,7.95,7.22,0.7300000000000004,-0.40000000000000036,7.84,8.39,7.43,0.9600000000000009,-0.8000000000000007,30816,45046,19574,25472,-5191
2016-02-14,7.8525,8.0,7.71,0.29000000000000004,0.27000000000000046,8.0875,8.25,7.83,0.41999999999999993,0.41999999999999993,7.6375,8.0,7.39,0.6100000000000003,0.0,7.8675,8.01,7.69,0.3199999999999994,0.0699999999999994,30813,45160,17600,27560,16576
2016-02-21,7.66,8.33,7.41,0.9199999999999999,-0.8600000000000003,7.954,8.33,7.8,0.5300000000000002,-0.5300000000000002,7.398,7.63,7.19,0.4399999999999995,-0.17999999999999972,7.592,7.71,7.45,0.2599999999999998,-0.07000000000000028,18885,23401,11877,11524,-2492
2016-02-28,8.064,8.42,7.76,0.6600000000000001,0.6100000000000003,8.443999999999999,9.03,7.94,1.089999999999999,0.9500000000000002,7.878,8.27,7.53,0.7399999999999993,0.7299999999999995,8.234,8.81,7.68,1.1300000000000008,1.1300000000000008,34035,56039,14721,41318,29400
2016-03-06,8.604,8.95,7.81,1.1399999999999997,-0.15000000000000036,9.304,10.06,8.95,1.1100000000000012,-1.1100000000000012,8.472,8.81,7.81,1.0000000000000009,-0.25,8.918000000000001,9.44,8.48,0.9599999999999991,-0.6399999999999988,51170,77931,29234,48697,-42344
2016-03-13,8.706,9.15,8.3,0.8499999999999996,0.370000000000001,9.05,9.43,8.57,0.8599999999999994,0.41999999999999993,8.208,8.9,7.58,1.3200000000000003,0.47000000000000064,8.734,9.15,8.24,0.9100000000000001,0.009999999999999787,64773,212961,20370,192591,191195
2016-03-20,9.16,9.28,8.94,0.33999999999999986,0.3200000000000003,9.33,9.37,9.26,0.10999999999999943,-0.08000000000000007,8.875,8.96,8.73,0.23000000000000043,0.16000000000000014,9.1475,9.23,8.96,0.2699999999999996,-0.030000000000001137,31821,58316,16866,41450,-41450
2016-03-27,9.634,9.93,9.29,0.6400000000000006,0.5500000000000007,9.906,10.18,9.41,0.7699999999999996,0.5399999999999991,9.32,9.71,8.9,0.8100000000000005,0.4900000000000002,9.678,9.94,9.08,0.8599999999999994,0.7400000000000002,36515,61930,17307,44623,-4863
2016-04-03,10.0,10.23,9.82,0.41000000000000014,0.41000000000000014,10.166,10.3,10.05,0.25,0.25,9.806000000000001,10.08,9.57,0.5099999999999998,0.5099999999999998,10.102,10.23,9.95,0.28000000000000114,0.23000000000000043,39909,57855,24093,33762,16662
2016-04-10,10.468,10.72,10.19,0.5300000000000011,0.46999999999999886,10.672,10.9,10.29,0.6100000000000012,0.6100000000000012,10.236,10.64,9.92,0.7200000000000006,0.6699999999999999,10.566,10.77,10.15,0.6199999999999992,0.5199999999999996,31829,49942,22756,27186,15652
2016-04-17,10.542,10.78,10.25,0.5299999999999994,0.22999999999999865,10.886,11.01,10.76,0.25,0.040000000000000924,10.428,10.65,10.2,0.45000000000000107,0.25,10.72,10.89,10.41,0.4800000000000004,-0.049999999999998934,53233,93444,29994,63450,32054
2016-04-24,10.646,10.85,10.55,0.29999999999999893,0.17999999999999972,10.886000000000001,11.0,10.81,0.1899999999999995,-0.03999999999999915,10.436,10.6,10.26,0.33999999999999986,0.08000000000000007,10.686,10.86,10.4,0.4599999999999991,-0.28999999999999915,37028,72809,12305,60504,-15156
2016-05-01,10.402000000000001,10.75,9.83,0.9199999999999999,-0.7300000000000004,10.566,10.9,9.9,1.0,-0.6999999999999993,10.056000000000001,10.41,9.61,0.8000000000000007,-0.6600000000000001,10.316,10.59,9.9,0.6899999999999995,-0.6899999999999995,112333,139931,69554,70377,-54410
2016-05-08,10.072000000000001,10.34,9.85,0.4900000000000002,0.040000000000000924,10.254,10.45,10.04,0.41000000000000014,-0.27000000000000135,9.918,10.23,9.73,0.5,0.07000000000000028,10.132,10.32,9.99,0.33000000000000007,-0.3100000000000005,96486,157681,33466,124215,13031
2016-05-15,9.986,10.0,9.96,0.03999999999999915,0.009999999999999787,10.188,10.38,10.03,0.3500000000000014,0.27000000000000135,9.868,9.95,9.7,0.25,0.03999999999999915,10.088000000000001,10.32,9.96,0.35999999999999943,0.3000000000000007,38077,52602,16838,35764,-6350
2016-05-22,10.992,11.55,10.32,1.2300000000000004,0.879999999999999,11.288,11.6,10.54,1.0600000000000005,0.9600000000000009,10.794,11.16,10.3,0.8599999999999994,0.8599999999999994,11.182,11.53,10.43,1.0999999999999996,1.040000000000001,55600,101461,23891,77570,-77570
2016-05-29,11.775,12.0,11.46,0.5399999999999991,0.5399999999999991,12.14,12.3,11.98,0.3200000000000003,0.3099999999999987,11.645,11.79,11.46,0.3299999999999983,0.3299999999999983,12.0425,12.21,11.9,0.3100000000000005,0.3100000000000005,39821,49017,21483,27534,-92
2016-06-05,12.142,12.3,11.85,0.45000000000000107,0.22999999999999865,12.514,12.71,12.34,0.370000000000001,0.16000000000000014,11.959999999999999,12.05,11.84,0.21000000000000085,-0.120000000000001,12.272,12.46,12.05,0.41000000000000014,-0.02000000000000135,53032,85520,23259,62261,25961
2016-06-12,12.508,12.88,12.04,0.8400000000000016,0.8400000000000016,12.912,13.1,12.58,0.5199999999999996,0.4399999999999995,12.208,12.84,11.23,1.6099999999999994,0.8000000000000007,12.768,13.01,12.51,0.5,0.5,76318,132265,32230,100035,-6890
2016-06-19,12.998,13.24,12.3,0.9399999999999995,-0.8999999999999986,13.182,13.38,12.78,0.6000000000000014,-0.41999999999999993,12.502,13.05,11.21,1.8399999999999999,-1.8399999999999999,13.0,13.1,12.78,0.3200000000000003,-0.3000000000000007,92143,251066,27499,223567,184156
2016-06-26,12.35,12.56,12.18,0.3800000000000008,-0.3800000000000008,12.546,12.7,12.32,0.379999999999999,-0.02000000000000135,12.046,12.09,12.01,0.08000000000000007,0.08000000000000007,12.226,12.34,12.15,0.1899999999999995,0.02999999999999936,42308,83925,24315,59610,4403
2016-07-03,12.15,12.42,11.94,0.4800000000000004,0.3200000000000003,12.4075,12.64,12.15,0.4900000000000002,0.15000000000000036,11.99,12.14,11.84,0.3000000000000007,0.120000000000001,12.22,12.5,12.0,0.5,0.5,26134,38701,18181,20520,9471
2016-07-10,12.702,12.8,12.47,0.33000000000000007,0.33000000000000007,12.786,12.8,12.75,0.05000000000000071,0.05000000000000071,12.450000000000001,12.65,12.34,0.3100000000000005,0.15000000000000036,12.702,12.8,12.53,0.27000000000000135,0.07000000000000028,42418,102661,17760,84901,84901
2016-07-17,12.74,12.89,12.52,0.370000000000001,-0.19000000000000128,12.872,12.95,12.73,0.21999999999999886,-0.21999999999999886,12.6,12.8,12.27,0.5300000000000011,-0.41999999999999993,12.684,12.87,12.43,0.4399999999999995,-0.4399999999999995,28494,43016,12410,30606,-18615
2016-07-24,12.348,13.07,11.93,1.1400000000000006,0.6799999999999997,12.612,13.11,12.2,0.9100000000000001,0.6600000000000001,12.1,12.39,11.93,0.46000000000000085,0.41999999999999993,12.38,13.09,11.99,1.0999999999999996,0.6199999999999992,34298,73816,18707,55109,49873
2016-07-31,12.758000000000001,12.99,12.64,0.34999999999999964,0.33999999999999986,12.858,12.99,12.72,0.2699999999999996,0.21000000000000085,12.608,12.78,12.47,0.3099999999999987,0.21999999999999886,12.709999999999999,12.84,12.54,0.3000000000000007,0.3000000000000007,35683,46180,24685,21495,-9502
2016-08-07,12.774,12.84,12.7,0.14000000000000057,-0.13000000000000078,12.911999999999999,13.0,12.79,0.21000000000000085,0.0600000000000005,12.626,12.79,12.47,0.3199999999999985,-0.3199999999999985,12.7,12.84,12.5,0.33999999999999986,-0.33999999999999986,38578,62244,18878,43366,8957
2016-08-14,12.472,12.8,12.35,0.45000000000000107,-0.45000000000000107,12.58,12.8,12.39,0.41000000000000014,-0.33000000000000007,12.26,12.47,12.0,0.47000000000000064,-0.16999999999999993,12.41,12.5,12.33,0.16999999999999993,-0.16999999999999993,38653,54285,24264,30021,13179
2016-08-21,12.76,13.47,12.21,1.2599999999999998,1.2599999999999998,13.208,13.87,12.36,1.5099999999999998,1.5099999999999998,12.708,13.47,11.95,1.5200000000000014,1.5200000000000014,13.078,13.77,12.31,1.459999999999999,1.459999999999999,115232,193120,54464,138656,53016
2016-08-28,13.712,13.89,13.29,0.6000000000000014,-0.5400000000000009,13.856,14.2,13.35,0.8499999999999996,-0.5600000000000005,13.421999999999999,13.78,12.76,1.0199999999999996,-0.9199999999999999,13.588000000000001,13.9,13.16,0.7400000000000002,-0.5600000000000005,121968,334023,40961,293062,-75686
2016-09-04,13.2725,13.35,13.08,0.2699999999999996,0.23000000000000043,13.3975,13.53,13.31,0.21999999999999886,-0.21999999999999886,13.01,13.21,12.75,0.46000000000000085,-0.33000000000000007,13.195,13.35,12.75,0.5999999999999996,-0.5999999999999996,72940,120638,21891,98747,-47328
2016-09-11,13.076,13.35,12.8,0.5499999999999989,0.5499999999999989,13.304,13.39,13.11,0.28000000000000114,-0.040000000000000924,12.798,13.02,12.44,0.5800000000000001,0.21999999999999886,13.136,13.35,12.77,0.5800000000000001,-0.1399999999999988,58214,134460,23361,111099,66918
2016-09-18,13.346,13.57,13.0,0.5700000000000003,0.47000000000000064,13.528,13.66,13.14,0.5199999999999996,0.5199999999999996,13.022,13.35,12.63,0.7199999999999989,0.46999999999999886,13.382,13.58,12.89,0.6899999999999995,0.5399999999999991,62658,108481,30090,78391,-21071
2016-09-25,13.284,13.44,13.16,0.27999999999999936,0.10999999999999943,13.458,13.54,13.36,0.17999999999999972,0.10999999999999943,13.124,13.25,13.03,0.22000000000000064,0.1899999999999995,13.324,13.49,13.17,0.3200000000000003,0.02999999999999936,56857,95344,27956,67388,31071
2016-10-02,13.267999999999999,13.44,13.18,0.2599999999999998,-0.009999999999999787,13.47,13.5,13.36,0.14000000000000057,0.009999999999999787,13.128,13.22,13.05,0.16999999999999993,-0.10999999999999943,13.272,13.42,13.16,0.2599999999999998,-0.2599999999999998,43899,73337,24599,48738,20575
2016-10-09,13.1,13.2,12.95,0.25,-0.25,13.15,13.35,12.95,0.40000000000000036,-0.40000000000000036,12.886,13.07,12.7,0.370000000000001,-0.370000000000001,12.99,13.2,12.75,0.4499999999999993,-0.4499999999999993,27153,59142,11855,47287,-47287
2016-10-16,12.85,13.2,12.1,1.0999999999999996,0.6500000000000004,13.15,13.4,12.75,0.6500000000000004,-0.40000000000000036,12.378,12.75,11.85,0.9000000000000004,-0.25,12.91,13.1,12.65,0.4499999999999993,-0.34999999999999964,59616,164945,18367,146578,146578
2016-10-23,13.040000000000001,13.3,12.8,0.5,0.05000000000000071,13.18,13.35,12.9,0.4499999999999993,-0.25,12.652,12.85,12.41,0.4399999999999995,0.29999999999999893,13.02,13.35,12.8,0.5499999999999989,-0.4499999999999993,31943,67783,16103,51680,-51680
