Date,RIOT_stock_Open_average,RIOT_stock_Open_max,RIOT_stock_Open_min,RIOT_stock_Open_volatility,RIOT_stock_Open_change,RIOT_stock_High_average,RIOT_stock_High_max,RIOT_stock_High_min,RIOT_stock_High_volatility,RIOT_stock_High_change,RIOT_stock_Low_average,RIOT_stock_Low_max,RIOT_stock_Low_min,RIOT_stock_Low_volatility,RIOT_stock_Low_change,RIOT_stock_Close_average,RIOT_stock_Close_max,RIOT_stock_Close_min,RIOT_stock_Close_volatility,RIOT_stock_Close_change,RIOT_stock_Volume_average,RIOT_stock_Volume_max,RIOT_stock_Volume_min,RIOT_stock_Volume_volatility,RIOT_stock_Volume_change
2016-01-03,2.1068000000000002,2.144,1.9980000000000002,0.1459999999999999,-0.1419999999999999,2.202,2.279,2.14,0.1389999999999998,-0.1389999999999998,2.0566,2.14,1.97,0.17000000000000015,-0.1359999999999999,2.1138,2.247,2.0380000000000003,0.20899999999999963,-0.07500000000000018,16465,29371,7727,21644,5758
2016-01-10,1.8016,2.069,1.6269999999999998,0.44200000000000017,-0.44200000000000017,1.89,2.069,1.7480000000000002,0.32099999999999973,-0.32099999999999973,1.6464,1.7690000000000001,1.569,0.20000000000000018,-0.10699999999999998,1.7356,1.943,1.569,0.3740000000000001,-0.3740000000000001,14181,35738,5180,30558,-30558
2016-01-17,1.68675,1.712,1.6269999999999998,0.08500000000000019,0.0710000000000004,1.721,1.7480000000000002,1.712,0.036000000000000254,-0.036000000000000254,1.56925,1.6340000000000001,1.505,0.12900000000000023,0.0,1.67225,1.712,1.639,0.07299999999999995,0.014000000000000012,6909,10501,421,10080,3880
2016-01-24,2.0074,2.568,1.6119999999999999,0.9560000000000002,0.31400000000000006,2.0957999999999997,2.6319999999999997,1.854,0.7779999999999996,0.07099999999999995,1.7736,1.944,1.605,0.33899999999999997,0.264,1.8736,2.068,1.749,0.31899999999999995,0.1419999999999999,88338,324187,11708,312479,-10683
2016-01-31,1.912,2.055,1.784,0.27100000000000013,0.13600000000000012,1.9802,2.068,1.926,0.14200000000000013,0.12900000000000023,1.7736,1.8619999999999999,1.719,0.1429999999999998,0.07799999999999985,1.9138,2.062,1.784,0.2779999999999998,-0.05300000000000016,20515,50634,2480,48154,3231
2016-02-07,1.7418,1.855,1.577,0.278,-0.278,1.8622,2.0469999999999997,1.704,0.34299999999999975,-0.34299999999999975,1.6052,1.6840000000000002,1.505,0.17900000000000027,-0.17100000000000004,1.6606,1.784,1.554,0.22999999999999998,-0.22999999999999998,15993,33971,7641,26330,-22199
2016-02-14,1.57875,1.641,1.52,0.121,0.020999999999999908,1.69075,1.7819999999999998,1.569,0.21299999999999986,0.1409999999999998,1.471,1.52,1.4340000000000002,0.08599999999999985,0.030999999999999917,1.5465,1.6059999999999999,1.505,0.10099999999999998,-0.050000000000000044,20492,50920,4581,46339,-39702
2016-02-21,1.6185999999999998,1.712,1.541,0.17100000000000004,0.030999999999999917,1.6584,1.713,1.598,0.11499999999999999,-0.11499999999999999,1.4944000000000002,1.5119999999999998,1.465,0.04699999999999971,-0.0009999999999998899,1.5894000000000001,1.6980000000000002,1.4980000000000002,0.19999999999999996,-0.19999999999999996,6824,19145,2104,17041,-15852
2016-02-28,1.5552,1.6269999999999998,1.4980000000000002,0.12899999999999956,0.06499999999999995,1.6606,1.7409999999999999,1.569,0.17199999999999993,0.03599999999999981,1.4920000000000002,1.534,1.465,0.06899999999999995,0.03599999999999981,1.5492,1.6769999999999998,1.466,0.21099999999999985,0.06999999999999984,6690,21998,491,21507,3526
2016-03-06,1.6086,1.676,1.4980000000000002,0.17799999999999971,-0.06399999999999961,1.6532,1.68,1.568,0.11199999999999988,-0.11199999999999988,1.508,1.569,1.4340000000000002,0.1349999999999998,-0.09999999999999987,1.5452000000000001,1.645,1.445,0.19999999999999996,-0.19999999999999996,11812,14900,8407,6493,-1175
2016-03-13,1.7394,2.033,1.4269999999999998,0.6060000000000001,0.6060000000000001,1.9816,2.276,1.641,0.6349999999999998,0.6349999999999998,1.6414,1.8559999999999999,1.4269999999999998,0.42900000000000005,0.42900000000000005,1.8402,2.0380000000000003,1.577,0.4610000000000003,0.4470000000000003,137599,245736,71491,174245,61563
2016-03-20,2.1535,2.29,2.055,0.23499999999999988,-0.04999999999999982,2.3025,2.354,2.283,0.07100000000000017,-0.07100000000000017,2.008,2.07,1.926,0.1439999999999999,-0.11200000000000032,2.10075,2.202,1.9980000000000002,0.20399999999999974,0.07900000000000018,42831,59161,24735,34426,17096
2016-03-27,2.1656,2.319,2.06,0.2589999999999999,0.11499999999999977,2.3516,2.528,2.2119999999999997,0.3160000000000003,0.06300000000000017,2.0796,2.2030000000000003,1.962,0.24100000000000033,0.06300000000000017,2.2346,2.408,2.14,0.2679999999999998,0.20500000000000007,41644,81896,9399,72497,38525
2016-04-03,2.5916,2.7560000000000002,2.292,0.4640000000000004,0.3919999999999999,2.8122000000000003,2.943,2.702,0.2410000000000001,0.10499999999999998,2.4636,2.5860000000000003,2.292,0.2940000000000005,0.2940000000000005,2.6594,2.693,2.6310000000000002,0.06199999999999983,0.01799999999999935,103369,223942,18285,205657,-101073
2016-04-10,2.7252,2.818,2.6660000000000004,0.1519999999999997,0.1519999999999997,2.791,2.818,2.764,0.05400000000000027,0.018000000000000238,2.6318,2.662,2.55,0.1120000000000001,0.1080000000000001,2.6938,2.7110000000000003,2.6660000000000004,0.04499999999999993,-0.009000000000000341,65310,191502,7014,184488,-39397
2016-04-17,2.6986,2.7289999999999996,2.658,0.07099999999999973,-0.04500000000000037,2.7681999999999998,2.787,2.762,0.02499999999999991,0.0019999999999997797,2.6594,2.675,2.64,0.0349999999999997,0.016999999999999904,2.7199999999999998,2.764,2.658,0.10599999999999987,0.08000000000000007,20155,28109,3954,24155,24155
2016-04-24,2.6824,2.8360000000000003,2.506,0.3300000000000005,0.14300000000000024,2.7414,2.8360000000000003,2.6839999999999997,0.15200000000000058,0.125,2.597,2.658,2.497,0.16100000000000003,0.07199999999999962,2.6896,2.7560000000000002,2.595,0.16100000000000003,0.16100000000000003,16968,41717,5039,36678,2953
2016-05-01,2.5278,2.7289999999999996,2.39,0.3389999999999995,-0.3009999999999997,2.645,2.7289999999999996,2.542,0.18699999999999983,-0.18699999999999983,2.3566,2.497,2.247,0.25,0.12699999999999978,2.5808,2.6310000000000002,2.506,0.12500000000000044,-0.1160000000000001,20376,36345,2637,33708,-20426
2016-05-08,2.5718,2.782,2.399,0.383,0.11599999999999966,2.7752,2.8539999999999996,2.6039999999999996,0.25,0.25,2.5416,2.6839999999999997,2.399,0.2849999999999997,0.1509999999999998,2.723,2.8539999999999996,2.524,0.3299999999999996,0.3299999999999996,41309,73875,23326,50549,11367
2016-05-15,3.6242,5.351,2.827,2.524,0.7399999999999998,4.1074,5.93,3.486,2.4439999999999995,0.08099999999999952,3.0764,3.344,2.827,0.5169999999999999,0.383,3.4386,3.951,3.201,0.75,0.06299999999999972,634331,2137485,131377,2006108,-97341
2016-05-22,3.1142000000000003,3.2910000000000004,3.005,0.2860000000000005,-0.25,3.2354000000000003,3.407,3.1210000000000004,0.2859999999999996,-0.2859999999999996,2.936,3.05,2.863,0.18699999999999983,-0.17799999999999994,3.0732,3.157,3.014,0.14300000000000024,-0.14300000000000024,64664,146738,26865,119873,-36517
2016-05-29,3.0775,3.303,2.952,0.351,0.3069999999999995,3.218,3.389,3.05,0.33899999999999997,0.2530000000000001,2.9875,3.112,2.8810000000000002,0.23099999999999987,0.21399999999999997,3.128,3.2910000000000004,2.978,0.31300000000000017,0.21499999999999986,33018,58197,14651,43546,-5128
2016-06-05,3.2800000000000002,3.424,3.1660000000000004,0.25799999999999956,0.05299999999999949,3.3868,3.478,3.228,0.25,-0.20500000000000007,3.189,3.3,3.0589999999999997,0.2410000000000001,-0.10700000000000065,3.246,3.335,3.1210000000000004,0.21399999999999952,-0.21399999999999952,25452,47287,5726,41561,-1074
