Date,TECK_stock_Open_average,TECK_stock_Open_max,TECK_stock_Open_min,TECK_stock_Open_volatility,TECK_stock_Open_change,TECK_stock_High_average,TECK_stock_High_max,TECK_stock_High_min,TECK_stock_High_volatility,TECK_stock_High_change,TECK_stock_Low_average,TECK_stock_Low_max,TECK_stock_Low_min,TECK_stock_Low_volatility,TECK_stock_Low_change,TECK_stock_Close_average,TECK_stock_Close_max,TECK_stock_Close_min,TECK_stock_Close_volatility,TECK_stock_Close_change,TECK_stock_Volume_average,TECK_stock_Volume_max,TECK_stock_Volume_min,TECK_stock_Volume_volatility,TECK_stock_Volume_change
2016-01-03,3.518,3.66,3.33,0.33000000000000007,-0.33000000000000007,3.6140000000000003,3.83,3.33,0.5,-0.41000000000000014,3.384,3.62,3.15,0.4700000000000002,-0.3599999999999999,3.45,3.77,3.16,0.6099999999999999,-0.46999999999999975,7674025,9870573,4555154,5315419,3367725
2016-01-10,2.894,3.23,2.64,0.5899999999999999,-0.48,3.076,3.24,2.9,0.3400000000000003,-0.13000000000000034,2.672,2.87,2.56,0.31000000000000005,-0.20000000000000018,2.888,3.1,2.66,0.43999999999999995,0.1499999999999999,11697650,13954662,8118656,5836006,-1271623
2016-01-17,3.525,3.94,3.25,0.69,0.6800000000000002,3.7874999999999996,4.13,3.53,0.6000000000000001,0.6000000000000001,3.3425000000000002,3.62,3.1,0.52,0.4700000000000002,3.63,3.75,3.42,0.33000000000000007,0.30000000000000027,11364241,16393273,7850354,8542919,-4994582
2016-01-24,3.606,3.68,3.51,0.17000000000000037,-0.1200000000000001,3.706,3.73,3.69,0.040000000000000036,0.029999999999999805,3.418,3.54,3.35,0.18999999999999995,0.18999999999999995,3.548,3.73,3.35,0.3799999999999999,0.3799999999999999,6112831,8208292,4842717,3365575,-849598
2016-01-31,3.772,4.17,3.52,0.6499999999999999,0.48,4.004,4.49,3.55,0.9400000000000004,0.7599999999999998,3.66,4.13,3.35,0.7799999999999998,0.6200000000000001,3.902,4.32,3.46,0.8600000000000003,0.6699999999999999,7585064,12604440,3740321,8864119,-495124
2016-02-07,4.058,4.28,3.88,0.40000000000000036,-0.40000000000000036,4.338,4.68,3.95,0.7299999999999995,0.09999999999999964,3.862,4.11,3.55,0.5600000000000005,-0.2400000000000002,4.108,4.68,3.69,0.9899999999999998,0.41000000000000014,7848975,14040871,3728496,10312375,8225140
2016-02-14,5.47,6.05,4.74,1.3099999999999996,1.04,5.9325,6.41,5.12,1.29,0.9500000000000002,5.245,5.71,4.42,1.29,1.29,5.795,6.13,5.07,1.0599999999999996,0.8799999999999999,11031244,15291529,6818205,8473324,-3694309
2016-02-21,6.006,6.59,5.55,1.04,-0.20000000000000018,6.382,7.25,5.76,1.4900000000000002,-0.9500000000000002,5.676,6.25,5.17,1.08,-0.6299999999999999,5.96,6.84,5.6,1.2400000000000002,-1.1799999999999997,12315468,19484602,5154649,14329953,-10566321
2016-02-28,6.468,7.53,5.77,1.7600000000000007,1.7600000000000007,6.94,8.21,5.92,2.290000000000001,2.290000000000001,6.36,7.48,5.61,1.87,1.87,6.774,7.71,5.79,1.92,1.92,12086830,17794242,7277626,10516616,8971735
2016-03-06,7.67,7.77,7.58,0.1899999999999995,-0.09999999999999964,7.91,8.41,7.71,0.7000000000000002,-0.5300000000000002,7.276,7.75,6.95,0.7999999999999998,-0.33999999999999986,7.596,8.09,7.4,0.6899999999999995,-0.6399999999999997,9083684,15469581,4351550,11118031,-8306949
2016-03-13,7.646,9.0,6.91,2.09,1.6600000000000001,8.126,9.25,7.21,2.04,1.6100000000000003,7.41,8.23,6.87,1.3600000000000003,0.9900000000000002,7.876,8.91,7.0,1.9100000000000001,0.9800000000000004,9569157,15140086,6086084,9054002,2726581
2016-03-20,7.9325,8.38,6.76,1.620000000000001,-1.620000000000001,8.3125,8.78,7.41,1.3699999999999992,-1.3699999999999992,7.57,8.25,6.55,1.7000000000000002,-1.6700000000000008,7.904999999999999,8.54,7.29,1.2499999999999991,-1.0699999999999994,7264308,9120227,5426627,3693600,3693600
2016-03-27,7.448,7.75,7.15,0.5999999999999996,-0.04999999999999982,7.768,8.05,7.47,0.580000000000001,0.25,7.23,7.59,6.86,0.7299999999999995,0.3099999999999996,7.594,7.82,7.37,0.4500000000000002,0.39000000000000057,6805789,9624762,4915701,4709061,3126894
2016-04-03,7.438,7.76,7.15,0.6099999999999994,-0.4900000000000002,7.686,7.87,7.5,0.3700000000000001,-0.3600000000000003,7.118,7.27,6.88,0.3899999999999997,-0.1200000000000001,7.364,7.75,6.92,0.8300000000000001,0.0,6754126,13189609,4764586,8425023,-309665
2016-04-10,8.31,8.96,7.49,1.4700000000000006,0.7799999999999994,8.664,9.0,8.05,0.9499999999999993,0.5099999999999998,8.068,8.52,7.46,1.0599999999999996,0.46999999999999975,8.454,8.69,8.0,0.6899999999999995,0.5,11666317,16821584,8962037,7859547,2641369
2016-04-17,10.032,11.19,8.09,3.0999999999999996,2.5199999999999996,10.932,11.75,10.01,1.7400000000000002,0.8800000000000008,9.798,10.49,8.09,2.4000000000000004,2.210000000000001,10.42,11.0,9.62,1.3800000000000008,0.7800000000000011,19313401,27216788,11180439,16036349,-8622737
2016-04-24,10.996,11.54,10.25,1.2899999999999991,1.2899999999999991,11.412,12.53,10.47,2.0599999999999987,2.0599999999999987,10.814,11.53,10.15,1.379999999999999,1.379999999999999,11.166,12.25,10.28,1.9700000000000006,1.9700000000000006,14872313,18778692,10555093,8223599,6542753
