Date,CNQStock_Open_average,CNQStock_Open_max,CNQStock_Open_min,CNQStock_Open_volatility,CNQStock_Open_change,CNQStock_High_average,CNQStock_High_max,CNQStock_High_min,CNQStock_High_volatility,CNQStock_High_change,CNQStock_Low_average,CNQStock_Low_max,CNQStock_Low_min,CNQStock_Low_volatility,CNQStock_Low_change,CNQStock_Close_average,CNQStock_Close_max,CNQStock_Close_min,CNQStock_Close_volatility,CNQStock_Close_change,CNQStock_Volume_average,CNQStock_Volume_max,CNQStock_Volume_min,CNQStock_Volume_volatility,CNQStock_Volume_change
2016-01-03,20.8,21.59,19.66,1.9299999999999997,-1.7100000000000009,21.11,21.99,19.74,2.25,-2.25,20.304,21.22,18.92,2.299999999999997,-2.1499999999999986,20.642,21.93,19.31,2.620000000000001,-2.2600000000000016,4008830,4980511,2886545,2093966,1293008
2016-01-10,17.884,19.17,16.76,2.41,-2.41,18.188,19.25,17.21,2.039999999999999,-2.039999999999999,16.988,17.91,16.15,1.7600000000000016,-1.7600000000000016,17.542,18.12,16.82,1.3000000000000007,-1.3000000000000007,7281480,8903637,6496063,2407574,187550
2016-01-17,16.5075,18.31,15.19,3.119999999999999,1.5,17.3125,18.91,15.89,3.0199999999999996,2.0199999999999996,15.969999999999999,18.11,14.6,3.51,2.619999999999999,16.8325,18.41,15.76,2.6500000000000004,2.6500000000000004,7854584,11967034,5393971,6573063,1291081
2016-01-24,19.222,21.01,17.79,3.2200000000000024,3.2200000000000024,19.958,21.43,18.23,3.1999999999999993,3.1799999999999997,18.846,20.56,17.43,3.129999999999999,3.129999999999999,19.568,21.26,17.45,3.8100000000000023,3.8100000000000023,6774804,8691761,4421932,4269829,3646422
2016-01-31,20.956,22.08,19.91,2.169999999999998,0.7299999999999969,21.548000000000002,22.52,20.37,2.1499999999999986,1.1500000000000021,20.516000000000002,21.6,19.7,1.9000000000000021,0.9499999999999993,21.244,22.06,19.79,2.2699999999999996,0.8300000000000018,6707067,7865217,5500794,2364423,1947374
2016-02-07,20.088,21.16,18.99,2.1700000000000017,-1.4800000000000004,20.546,21.53,19.45,2.080000000000002,-1.0100000000000016,19.576,20.54,18.33,2.210000000000001,-1.129999999999999,19.996,20.98,19.08,1.9000000000000021,-0.9499999999999993,7191735,8077762,6547598,1530164,-931193
2016-02-14,20.9075,22.18,20.46,1.7199999999999989,0.029999999999997584,21.345,22.28,20.6,1.6799999999999997,0.029999999999997584,20.259999999999998,20.73,19.72,1.0100000000000016,0.4200000000000017,20.845,21.75,20.05,1.6999999999999993,0.35999999999999943,5607839,6138260,5288042,850218,233164
2016-02-21,20.294,21.1,19.37,1.7300000000000004,-0.8000000000000007,20.762,21.31,20.09,1.2199999999999989,-0.28999999999999915,19.834,20.83,19.05,1.7799999999999976,-0.8399999999999999,20.208,21.04,19.77,1.2699999999999996,-0.759999999999998,5727818,6576221,5005069,1571152,325778
2016-02-28,22.118,24.75,20.54,4.210000000000001,4.210000000000001,23.132,25.92,21.03,4.890000000000001,4.890000000000001,22.054,24.74,20.43,4.309999999999999,4.309999999999999,23.022,25.83,20.86,4.969999999999999,4.969999999999999,9321455,13881404,5269725,8611679,8166262
2016-03-06,25.868000000000002,26.84,25.34,1.5,1.2399999999999984,26.634,27.69,25.79,1.9000000000000021,1.4100000000000001,25.608,26.78,24.89,1.8900000000000006,1.1799999999999997,26.232,27.3,25.02,2.280000000000001,1.1600000000000001,7376178,7941565,6574139,1367426,-1367426
