Date,MARStock_Open_average,MARStock_Open_max,MARStock_Open_min,MARStock_Open_volatility,MARStock_Open_change,MARStock_High_average,MARStock_High_max,MARStock_High_min,MARStock_High_volatility,MARStock_High_change,MARStock_Low_average,MARStock_Low_max,MARStock_Low_min,MARStock_Low_volatility,MARStock_Low_change,MARStock_Close_average,MARStock_Close_max,MARStock_Close_min,MARStock_Close_volatility,MARStock_Close_change,MARStock_Volume_average,MARStock_Volume_max,MARStock_Volume_min,MARStock_Volume_volatility,MARStock_Volume_change
2016-01-03,64.102,65.93,62.27,3.6600000000000037,-3.5700000000000074,64.77000000000001,66.2,63.13,3.0700000000000003,-2.3900000000000006,63.284,65.23,61.68,3.5500000000000043,-2.960000000000001,63.812,65.59,61.82,3.770000000000003,-2.729999999999997,4344167,6444904,2699060,3745844,610780
2016-01-10,61.886,63.83,59.02,4.809999999999995,-4.1299999999999955,62.86,64.5,60.15,4.350000000000001,-3.3500000000000014,60.534,63.17,58.33,4.840000000000003,-3.789999999999999,61.608,64.32,59.55,4.769999999999996,-3.6099999999999994,6156027,8374913,4568680,3806233,3806233
2016-01-17,60.1,62.58,57.63,4.949999999999996,2.1400000000000006,61.8175,63.61,60.5,3.1099999999999994,3.1099999999999994,58.7025,61.61,56.43,5.18,3.990000000000002,60.575,62.46,58.38,4.079999999999998,4.079999999999998,6085718,8220507,4769659,3450848,-443111
2016-01-24,61.216,62.4,59.89,2.509999999999998,-2.509999999999998,61.97,62.45,61.31,1.1400000000000006,-1.0899999999999963,59.69,60.28,58.8,1.480000000000004,-0.6200000000000045,60.638,61.94,59.21,2.729999999999997,1.1600000000000037,3666191,4650675,3170979,1479696,-60003
2016-01-31,59.967999999999996,60.68,59.16,1.5200000000000031,0.35999999999999943,60.8,61.9,59.73,2.1700000000000017,-1.1899999999999977,58.942,60.01,57.69,2.3200000000000003,-0.8799999999999955,60.12,61.42,59.07,2.3500000000000014,-1.4100000000000037,3803954,4331455,3495730,835725,207940
2016-02-07,60.556000000000004,62.06,59.0,3.0600000000000023,2.469999999999999,62.068,63.89,59.8,4.090000000000003,4.090000000000003,59.96,61.63,57.89,3.740000000000002,3.740000000000002,61.396,63.8,59.44,4.359999999999999,4.359999999999999,4502330,5311054,3575455,1735599,-1404345
2016-02-14,64.6525,65.74,64.1,1.6400000000000006,0.23000000000000398,66.23,67.88,65.55,2.3299999999999983,0.2600000000000051,64.47,65.65,63.98,1.6700000000000088,0.2700000000000031,65.5975,66.68,64.94,1.740000000000009,0.6499999999999915,5497754,7969291,3596820,4372471,-1920808
2016-02-21,67.17666666666666,68.97,65.64,3.3299999999999983,1.960000000000008,67.86,69.0,66.86,2.1400000000000006,0.6500000000000057,66.66833333333334,68.17,65.03,3.1400000000000006,1.9899999999999949,67.45333333333333,68.3,66.27,2.030000000000001,1.3900000000000006,3665654,5341629,2697093,2644536,-2644536
2016-02-28,68.52,68.8,68.33,0.46999999999999886,0.46999999999999886,69.062,69.28,68.85,0.4300000000000068,0.4300000000000068,68.11200000000001,68.4,67.68,0.7199999999999989,0.7199999999999989,68.714,68.98,68.15,0.8299999999999983,0.8299999999999983,3043919,4900574,1828883,3071691,-3071691
2016-03-06,68.772,68.97,68.51,0.45999999999999375,0.45999999999999375,69.214,69.54,68.77,0.7700000000000102,-0.37000000000000455,67.946,68.39,66.72,1.6700000000000017,0.04000000000000625,68.678,69.54,67.96,1.5800000000000125,-0.6500000000000057,2709554,4362110,1878081,2484029,-864290
