Date,INXN_stock_Open_average,INXN_stock_Open_max,INXN_stock_Open_min,INXN_stock_Open_volatility,INXN_stock_Open_change,INXN_stock_High_average,INXN_stock_High_max,INXN_stock_High_min,INXN_stock_High_volatility,INXN_stock_High_change,INXN_stock_Low_average,INXN_stock_Low_max,INXN_stock_Low_min,INXN_stock_Low_volatility,INXN_stock_Low_change,INXN_stock_Close_average,INXN_stock_Close_max,INXN_stock_Close_min,INXN_stock_Close_volatility,INXN_stock_Close_change,INXN_stock_Volume_average,INXN_stock_Volume_max,INXN_stock_Volume_min,INXN_stock_Volume_volatility,INXN_stock_Volume_change
2016-01-03,29.626,29.82,29.29,0.5300000000000011,0.120000000000001,30.138,30.51,29.86,0.6500000000000021,0.0,29.33,29.59,28.99,0.6000000000000014,0.38000000000000256,29.69,30.1,29.23,0.870000000000001,0.1999999999999993,701890,1071178,470246,600932,-238753
2016-01-10,29.09,29.5,28.46,1.0399999999999991,-1.0399999999999991,29.31,29.71,28.69,1.0199999999999996,-1.0199999999999996,28.35,29.02,27.67,1.3499999999999979,-1.3499999999999979,28.86,29.23,27.93,1.3000000000000007,-1.2699999999999996,599545,905905,309514,596391,340592
2016-01-17,27.795,28.44,27.09,1.3500000000000014,0.4200000000000017,28.2975,28.99,27.76,1.2299999999999969,0.7399999999999984,27.425,28.21,26.75,1.4600000000000009,0.9100000000000001,28.0175,28.86,27.46,1.3999999999999986,1.3999999999999986,674164,819954,494491,325463,-166203
2016-01-24,29.294,31.0,28.77,2.2300000000000004,2.2300000000000004,30.05,31.71,29.06,2.650000000000002,2.650000000000002,29.082,30.84,28.61,2.2300000000000004,2.2300000000000004,29.862000000000002,31.41,28.82,2.59,2.59,1258986,2382670,392011,1990659,1885493
2016-01-31,31.938,32.43,31.04,1.3900000000000006,1.0200000000000031,32.467999999999996,32.63,32.33,0.30000000000000426,-0.1600000000000037,31.548,31.89,31.02,0.870000000000001,0.5199999999999996,32.13,32.46,31.69,0.7699999999999996,-0.41000000000000014,1290984,2257892,739991,1517901,-1022132
2016-02-07,29.972,31.41,29.48,1.9299999999999997,-1.9100000000000001,30.256,31.65,29.71,1.9399999999999977,-1.9299999999999997,29.174,29.7,28.88,0.8200000000000003,-0.3299999999999983,29.652,29.93,29.28,0.6499999999999986,-0.259999999999998,941149,1553396,437095,1116301,-414200
2016-02-14,30.4525,30.84,29.86,0.9800000000000004,0.9800000000000004,30.81,31.0,30.43,0.5700000000000003,0.5700000000000003,30.275,30.46,29.83,0.6300000000000026,0.5300000000000011,30.725,31.0,30.39,0.6099999999999994,0.6099999999999994,468157,579564,292801,286763,-223935
2016-02-21,30.708,31.2,30.21,0.9899999999999984,-0.1999999999999993,30.962,31.46,30.53,0.9299999999999997,-0.28000000000000114,30.268,30.71,29.68,1.0300000000000011,0.14000000000000057,30.662,30.93,30.44,0.48999999999999844,0.3500000000000014,489803,731585,339906,391679,-198595
2016-02-28,31.718,32.54,30.95,1.5899999999999999,1.0500000000000007,32.206,33.09,31.49,1.600000000000005,1.3099999999999987,31.224,32.0,30.63,1.370000000000001,1.1799999999999997,31.862000000000002,32.52,31.22,1.3000000000000043,1.3000000000000043,694264,1044388,506124,538264,-138250
2016-03-06,31.689999999999998,32.37,31.0,1.3699999999999974,0.0,32.012,32.69,31.23,1.4599999999999973,0.3200000000000003,31.232,32.12,30.73,1.389999999999997,1.0899999999999963,31.704,32.63,30.96,1.6700000000000017,1.3500000000000014,594733,823951,381638,442313,-339792
2016-03-13,33.22,33.99,32.55,1.4400000000000048,1.4400000000000048,33.826,34.41,33.02,1.3899999999999935,1.3899999999999935,33.044,33.69,32.51,1.1799999999999997,0.8800000000000026,33.524,33.94,32.97,0.9699999999999989,0.8400000000000034,759035,1302889,470832,832057,832057
2016-03-20,33.707499999999996,33.9,33.43,0.46999999999999886,-0.46999999999999886,33.955,34.09,33.84,0.25,-0.1599999999999966,33.45,33.49,33.43,0.060000000000002274,0.0,33.707499999999996,33.86,33.58,0.28000000000000114,-0.21999999999999886,308339,578448,135185,443263,-229874
2016-03-27,34.234,34.5,33.63,0.8699999999999974,0.8699999999999974,34.57,34.84,34.3,0.5400000000000063,0.5400000000000063,34.024,34.36,33.51,0.8500000000000014,0.8500000000000014,34.466,34.76,34.18,0.5799999999999983,0.5799999999999983,487695,817119,261483,555636,555636
2016-04-03,34.098,34.72,33.74,0.9799999999999969,-0.9799999999999969,34.205999999999996,34.9,33.75,1.1499999999999986,-1.1499999999999986,33.61,33.92,33.36,0.5600000000000023,-0.5600000000000023,33.916000000000004,34.57,33.57,1.0,-0.8999999999999986,561104,1341826,279032,1062794,-1062794
2016-04-10,34.056,34.32,33.74,0.5799999999999983,0.37999999999999545,34.364,34.58,34.02,0.5599999999999952,0.5599999999999952,33.88,34.12,33.64,0.4799999999999969,0.3200000000000003,34.144,34.49,33.74,0.75,0.75,328708,482250,191654,290596,216696
2016-04-17,33.998000000000005,34.38,33.45,0.9299999999999997,-0.9299999999999997,34.19,34.52,33.77,0.75,-0.75,33.664,34.04,33.22,0.8200000000000003,-0.8200000000000003,33.832,34.18,33.54,0.6400000000000006,-0.5899999999999963,300351,379290,153240,226050,153364
2016-04-24,34.052,34.43,33.6,0.8299999999999983,0.8299999999999983,34.412,34.87,33.83,1.0399999999999991,0.8400000000000034,33.844,34.19,33.44,0.75,0.38000000000000256,34.08,34.36,33.64,0.7199999999999989,0.240000000000002,451989,789945,230009,559936,257828
2016-05-01,34.254,34.89,33.92,0.9699999999999989,-0.13000000000000256,34.726,35.07,34.39,0.6799999999999997,0.17999999999999972,33.748,34.03,33.5,0.5300000000000011,0.17999999999999972,34.452,34.72,34.13,0.5899999999999963,0.1700000000000017,658372,871058,455064,415994,272926
2016-05-08,34.788,34.96,34.66,0.30000000000000426,0.12000000000000455,35.094,35.33,34.97,0.35999999999999943,0.28000000000000114,34.676,34.75,34.59,0.1599999999999966,-0.00999999999999801,34.858,35.05,34.79,0.259999999999998,0.20999999999999375,798546,1094844,548353,546491,-366167
2016-05-15,34.214,34.67,33.74,0.9299999999999997,-0.5399999999999991,34.656,35.0,34.07,0.9299999999999997,0.07000000000000028,33.928,34.15,33.7,0.44999999999999574,-0.14000000000000057,34.202,34.63,33.97,0.6600000000000037,-0.25,723548,1306259,353302,952957,-411184
2016-05-22,35.44,36.87,34.31,2.559999999999995,2.559999999999995,36.096000000000004,37.21,34.64,2.5700000000000003,2.5700000000000003,35.352000000000004,36.75,34.31,2.4399999999999977,2.4399999999999977,35.936,37.14,34.36,2.780000000000001,2.780000000000001,751759,1242217,417292,824925,-148842
2016-05-29,37.545,37.72,37.17,0.5499999999999972,0.5499999999999972,37.9075,38.28,37.46,0.8200000000000003,0.5399999999999991,37.1525,37.53,36.61,0.9200000000000017,0.9200000000000017,37.5975,37.89,37.46,0.4299999999999997,0.10999999999999943,1446356,3078948,379204,2699744,-2699744
2016-06-05,37.928,38.24,37.45,0.7899999999999991,0.7099999999999937,38.292,38.51,37.71,0.7999999999999972,0.6499999999999986,37.812,38.08,37.37,0.7100000000000009,0.6300000000000026,38.194,38.47,37.64,0.8299999999999983,0.6599999999999966,427043,562515,298540,263975,-100621
2016-06-12,37.086,37.4,36.8,0.6000000000000014,-0.30999999999999517,37.46,38.01,37.09,0.9199999999999946,-0.9199999999999946,36.757999999999996,36.85,36.62,0.23000000000000398,-0.23000000000000398,37.048,37.23,36.75,0.4799999999999969,-0.39000000000000057,881647,1440206,442589,997617,-997617
2016-06-19,37.554,38.22,37.07,1.1499999999999986,0.14999999999999858,38.076,38.7,37.52,1.1799999999999997,0.37999999999999545,37.176,38.02,35.87,2.1500000000000057,-1.0,37.566,38.62,36.08,2.539999999999999,-1.25,866188,2264931,425879,1839052,1839052
2016-06-26,35.712,36.84,34.81,2.030000000000001,1.3800000000000026,36.354,37.58,35.29,2.289999999999999,1.8799999999999955,35.234,36.8,34.38,2.4199999999999946,2.4199999999999946,35.88,37.29,34.42,2.8699999999999974,2.8699999999999974,1003364,1440921,774414,666507,-419935
2016-07-03,37.19,37.58,36.56,1.019999999999996,0.4799999999999969,37.575,37.91,37.13,0.779999999999994,0.779999999999994,36.5425,37.25,35.98,1.2700000000000031,1.2700000000000031,37.29,37.7,36.76,0.9400000000000048,0.9400000000000048,628170,1031715,396224,635491,-211093
2016-07-10,37.888,38.4,37.0,1.3999999999999986,-0.8999999999999986,38.160000000000004,38.49,37.6,0.8900000000000006,-0.6700000000000017,37.492000000000004,37.81,36.57,1.240000000000002,-1.1400000000000006,37.816,38.13,37.34,0.7899999999999991,-0.6699999999999946,463938,662900,286368,376532,-2656
2016-07-17,37.362,37.53,37.15,0.38000000000000256,0.03999999999999915,37.524,37.67,37.38,0.28999999999999915,0.25,37.082,37.32,36.94,0.38000000000000256,0.10999999999999943,37.333999999999996,37.62,37.12,0.5,0.5,445987,842807,192762,650045,-494442
2016-07-24,37.278,37.7,36.89,0.8100000000000023,-0.46000000000000085,37.648,38.09,37.29,0.8000000000000043,0.2700000000000031,36.938,37.2,36.66,0.5400000000000063,-0.45000000000000284,37.31,37.88,36.92,0.9600000000000009,0.6000000000000014,525981,1021272,270450,750822,750822
2016-07-31,37.526,38.43,37.03,1.3999999999999986,-0.5500000000000043,38.096000000000004,38.72,37.47,1.25,-0.5700000000000003,37.252,37.8,36.75,1.0499999999999972,-0.6400000000000006,37.682,38.54,36.94,1.6000000000000014,-0.5799999999999983,684647,1357011,474553,882458,-878013
2016-08-07,37.812,37.97,37.6,0.36999999999999744,-0.03999999999999915,38.034,38.21,37.9,0.3100000000000023,0.03999999999999915,37.51,37.65,37.31,0.3399999999999963,0.30999999999999517,37.78,37.91,37.55,0.35999999999999943,0.28000000000000114,412570,687435,231983,455452,-355941
2016-08-14,37.396,37.8,36.74,1.0599999999999952,-1.0599999999999952,37.584,38.11,36.99,1.1199999999999974,-1.1199999999999974,37.048,37.8,36.48,1.3200000000000003,-1.3200000000000003,37.26,37.8,36.85,0.9499999999999957,-0.9499999999999957,410886,617325,287564,329761,-45601
2016-08-21,36.896,37.26,36.44,0.8200000000000003,0.1699999999999946,37.278,37.54,37.15,0.39000000000000057,-0.07000000000000028,36.614,37.07,36.42,0.6499999999999986,-0.14999999999999858,36.884,37.09,36.61,0.480000000000004,-0.3500000000000014,286257,337251,216765,120486,-62960
2016-08-28,37.178000000000004,37.53,36.81,0.7199999999999989,0.7199999999999989,37.52,38.04,37.16,0.8800000000000026,0.8800000000000026,36.97,37.53,36.81,0.7199999999999989,0.7199999999999989,37.362,37.96,37.05,0.9100000000000037,0.9100000000000037,402057,535412,257327,278085,155099
2016-09-04,37.845,37.96,37.71,0.25,-0.25,38.1625,38.4,37.83,0.5700000000000003,-0.5700000000000003,37.4525,37.82,36.59,1.2299999999999969,-1.1299999999999955,37.5725,38.03,36.6,1.4299999999999997,-1.2299999999999969,444388,557305,388806,168499,15535
2016-09-11,36.766000000000005,37.27,36.28,0.990000000000002,0.990000000000002,37.192,37.36,36.98,0.38000000000000256,0.29999999999999716,36.468,36.93,36.12,0.8100000000000023,0.8100000000000023,36.978,37.36,36.76,0.6000000000000014,0.12000000000000455,458275,561065,218240,342825,-3821
2016-09-18,37.042,37.41,36.54,0.8699999999999974,-0.4099999999999966,37.342,37.54,37.17,0.36999999999999744,-0.21000000000000085,36.64,37.08,36.14,0.9399999999999977,-0.39000000000000057,36.988,37.29,36.5,0.7899999999999991,-0.21000000000000085,541788,800816,220665,580151,147359
