Date,First Trust Mid Cap Core AlphaDEX_etf_Open_average,First Trust Mid Cap Core AlphaDEX_etf_Open_max,First Trust Mid Cap Core AlphaDEX_etf_Open_min,First Trust Mid Cap Core AlphaDEX_etf_Open_volatility,First Trust Mid Cap Core AlphaDEX_etf_Open_change,First Trust Mid Cap Core AlphaDEX_etf_High_average,First Trust Mid Cap Core AlphaDEX_etf_High_max,First Trust Mid Cap Core AlphaDEX_etf_High_min,First Trust Mid Cap Core AlphaDEX_etf_High_volatility,First Trust Mid Cap Core AlphaDEX_etf_High_change,First Trust Mid Cap Core AlphaDEX_etf_Low_average,First Trust Mid Cap Core AlphaDEX_etf_Low_max,First Trust Mid Cap Core AlphaDEX_etf_Low_min,First Trust Mid Cap Core AlphaDEX_etf_Low_volatility,First Trust Mid Cap Core AlphaDEX_etf_Low_change,First Trust Mid Cap Core AlphaDEX_etf_Close_average,First Trust Mid Cap Core AlphaDEX_etf_Close_max,First Trust Mid Cap Core AlphaDEX_etf_Close_min,First Trust Mid Cap Core AlphaDEX_etf_Close_volatility,First Trust Mid Cap Core AlphaDEX_etf_Close_change
2016-04-03,48.68,48.68,48.68,0.0,0.0,49.2,49.2,49.2,0.0,0.0,48.68,48.68,48.68,0.0,0.0,48.91,48.91,48.91,0.0,0.0
2016-04-10,49.9,49.9,49.9,0.0,0.0,50.2,50.2,50.2,0.0,0.0,49.87,49.87,49.87,0.0,0.0,50.2,50.2,50.2,0.0,0.0
2016-04-17,50.11,50.11,50.11,0.0,0.0,50.6,50.6,50.6,0.0,0.0,50.11,50.11,50.11,0.0,0.0,50.54,50.54,50.54,0.0,0.0
2016-04-24,50.32,50.32,50.32,0.0,0.0,50.4,50.4,50.4,0.0,0.0,49.68,49.68,49.68,0.0,0.0,50.06,50.06,50.06,0.0,0.0
2016-05-01,49.16,49.16,49.16,0.0,0.0,49.52,49.52,49.52,0.0,0.0,48.94,48.94,48.94,0.0,0.0,49.52,49.52,49.52,0.0,0.0
2016-05-08,49.42,49.42,49.42,0.0,0.0,49.47,49.47,49.47,0.0,0.0,48.85,48.85,48.85,0.0,0.0,48.98,48.98,48.98,0.0,0.0
2016-05-15,48.79,48.79,48.79,0.0,0.0,49.31,49.31,49.31,0.0,0.0,48.79,48.79,48.79,0.0,0.0,49.29,49.29,49.29,0.0,0.0
2016-05-22,50.48,50.48,50.48,0.0,0.0,50.83,50.83,50.83,0.0,0.0,50.48,50.48,50.48,0.0,0.0,50.82,50.82,50.82,0.0,0.0
2016-05-29,51.28,51.28,51.28,0.0,0.0,51.28,51.28,51.28,0.0,0.0,50.73,50.73,50.73,0.0,0.0,51.05,51.05,51.05,0.0,0.0
2016-06-05,51.22,51.22,51.22,0.0,0.0,51.26,51.26,51.26,0.0,0.0,50.77,50.77,50.77,0.0,0.0,50.9,50.9,50.9,0.0,0.0
2016-06-12,50.17,50.17,50.17,0.0,0.0,50.34,50.34,50.34,0.0,0.0,49.94,49.94,49.94,0.0,0.0,50.1,50.1,50.1,0.0,0.0
2016-06-19,49.44,49.44,49.44,0.0,0.0,50.02,50.02,50.02,0.0,0.0,48.48,48.48,48.48,0.0,0.0,49.33,49.33,49.33,0.0,0.0
2016-06-26,50.52,50.52,50.52,0.0,0.0,50.89,50.89,50.89,0.0,0.0,50.38,50.38,50.38,0.0,0.0,50.63,50.63,50.63,0.0,0.0
2016-07-03,50.6,50.6,50.6,0.0,0.0,51.27,51.27,51.27,0.0,0.0,50.6,50.6,50.6,0.0,0.0,51.15,51.15,51.15,0.0,0.0
2016-07-10,52.19,52.19,52.19,0.0,0.0,52.28,52.28,52.28,0.0,0.0,51.98,51.98,51.98,0.0,0.0,52.11,52.11,52.11,0.0,0.0
2016-07-17,52.31,52.31,52.31,0.0,0.0,52.75,52.75,52.75,0.0,0.0,52.24,52.24,52.24,0.0,0.0,52.73,52.73,52.73,0.0,0.0
2016-07-24,52.77,52.77,52.77,0.0,0.0,52.93,52.93,52.93,0.0,0.0,52.38,52.38,52.38,0.0,0.0,52.86,52.86,52.86,0.0,0.0
2016-07-31,52.61,52.61,52.61,0.0,0.0,53.0,53.0,53.0,0.0,0.0,52.55,52.55,52.55,0.0,0.0,52.95,52.95,52.95,0.0,0.0
2016-08-07,52.79,52.79,52.79,0.0,0.0,53.02,53.02,53.02,0.0,0.0,52.66,52.66,52.66,0.0,0.0,52.83,52.83,52.83,0.0,0.0
2016-08-14,52.86,52.86,52.86,0.0,0.0,53.1,53.1,53.1,0.0,0.0,52.81,52.81,52.81,0.0,0.0,53.09,53.09,53.09,0.0,0.0
2016-08-21,53.25,53.25,53.25,0.0,0.0,53.55,53.55,53.55,0.0,0.0,52.68,52.68,52.68,0.0,0.0,52.93,52.93,52.93,0.0,0.0
2016-08-28,53.28,53.28,53.28,0.0,0.0,53.62,53.62,53.62,0.0,0.0,53.28,53.28,53.28,0.0,0.0,53.62,53.62,53.62,0.0,0.0
2016-09-04,53.18,53.18,53.18,0.0,0.0,53.18,53.18,53.18,0.0,0.0,52.01,52.01,52.01,0.0,0.0,52.01,52.01,52.01,0.0,0.0
2016-09-11,51.88,51.88,51.88,0.0,0.0,52.05,52.05,52.05,0.0,0.0,51.73,51.73,51.73,0.0,0.0,51.96,51.96,51.96,0.0,0.0
2016-09-18,53.04,53.04,53.04,0.0,0.0,53.1,53.1,53.1,0.0,0.0,52.78,52.78,52.78,0.0,0.0,52.86,52.86,52.86,0.0,0.0
2016-09-25,52.68,52.68,52.68,0.0,0.0,52.96,52.96,52.96,0.0,0.0,52.33,52.33,52.33,0.0,0.0,52.83,52.83,52.83,0.0,0.0
2016-10-02,52.64,52.64,52.64,0.0,0.0,52.79,52.79,52.79,0.0,0.0,52.04,52.04,52.04,0.0,0.0,52.26,52.26,52.26,0.0,0.0
2016-10-09,51.94,51.94,51.94,0.0,0.0,52.08,52.08,52.08,0.0,0.0,51.51,51.51,51.51,0.0,0.0,51.51,51.51,51.51,0.0,0.0
2016-10-16,51.54,51.54,51.54,0.0,0.0,51.84,51.84,51.84,0.0,0.0,51.54,51.54,51.54,0.0,0.0,51.8,51.8,51.8,0.0,0.0
2016-10-23,50.75,50.75,50.75,0.0,0.0,51.19,51.19,51.19,0.0,0.0,50.68,50.68,50.68,0.0,0.0,50.75,50.75,50.75,0.0,0.0
2016-10-30,49.91,49.91,49.91,0.0,0.0,50.45,50.45,50.45,0.0,0.0,49.81,49.81,49.81,0.0,0.0,49.98,49.98,49.98,0.0,0.0
2016-11-06,52.6,52.6,52.6,0.0,0.0,53.31,53.31,53.31,0.0,0.0,52.58,52.58,52.58,0.0,0.0,53.3,53.3,53.3,0.0,0.0
2016-11-13,54.79,54.79,54.79,0.0,0.0,54.95,54.95,54.95,0.0,0.0,54.7,54.7,54.7,0.0,0.0,54.81,54.81,54.81,0.0,0.0
2016-11-20,56.0,56.0,56.0,0.0,0.0,56.12,56.12,56.12,0.0,0.0,55.88,55.88,55.88,0.0,0.0,56.12,56.12,56.12,0.0,0.0
2016-11-27,55.38,55.38,55.38,0.0,0.0,55.79,55.79,55.79,0.0,0.0,55.33,55.33,55.33,0.0,0.0,55.42,55.42,55.42,0.0,0.0
2016-12-04,58.15,58.15,58.15,0.0,0.0,58.16,58.16,58.16,0.0,0.0,57.75,57.75,57.75,0.0,0.0,57.94,57.94,57.94,0.0,0.0
2016-12-11,57.19,57.19,57.19,0.0,0.0,57.54,57.54,57.54,0.0,0.0,56.88,56.88,56.88,0.0,0.0,57.0,57.0,57.0,0.0,0.0
2016-12-18,56.72,56.72,56.72,0.0,0.0,56.94,56.94,56.94,0.0,0.0,56.67,56.67,56.67,0.0,0.0,56.94,56.94,56.94,0.0,0.0
2016-12-25,56.87,56.87,56.87,0.0,0.0,56.87,56.87,56.87,0.0,0.0,56.27,56.27,56.27,0.0,0.0,56.39,56.39,56.39,0.0,0.0
2017-01-01,57.27,57.27,57.27,0.0,0.0,57.4,57.4,57.4,0.0,0.0,57.06,57.06,57.06,0.0,0.0,57.14,57.14,57.14,0.0,0.0
2017-01-08,57.21,57.21,57.21,0.0,0.0,57.6,57.6,57.6,0.0,0.0,57.12,57.12,57.12,0.0,0.0,57.42,57.42,57.42,0.0,0.0
2017-01-15,56.92,56.92,56.92,0.0,0.0,57.07,57.07,57.07,0.0,0.0,56.73,56.73,56.73,0.0,0.0,56.92,56.92,56.92,0.0,0.0
2017-01-22,57.98,57.98,57.98,0.0,0.0,58.02,58.02,58.02,0.0,0.0,57.57,57.57,57.57,0.0,0.0,57.72,57.72,57.72,0.0,0.0
2017-01-29,57.87,57.87,57.87,0.0,0.0,58.05,58.05,58.05,0.0,0.0,57.69,57.69,57.69,0.0,0.0,58.05,58.05,58.05,0.0,0.0
2017-02-05,58.47,58.47,58.47,0.0,0.0,58.68,58.68,58.68,0.0,0.0,58.33,58.33,58.33,0.0,0.0,58.57,58.57,58.57,0.0,0.0
2017-02-12,59.11,59.11,59.11,0.0,0.0,59.11,59.11,59.11,0.0,0.0,58.72,58.72,58.72,0.0,0.0,59.02,59.02,59.02,0.0,0.0
2017-02-19,58.58,58.58,58.58,0.0,0.0,59.09,59.09,59.09,0.0,0.0,58.49,58.49,58.49,0.0,0.0,59.04,59.04,59.04,0.0,0.0
2017-02-26,59.15,59.15,59.15,0.0,0.0,59.26,59.26,59.26,0.0,0.0,58.87,58.87,58.87,0.0,0.0,59.23,59.23,59.23,0.0,0.0
2017-03-05,58.31,58.31,58.31,0.0,0.0,58.39,58.39,58.39,0.0,0.0,57.91,57.91,57.91,0.0,0.0,58.26,58.26,58.26,0.0,0.0
2017-03-12,59.02,59.02,59.02,0.0,0.0,59.06,59.06,59.06,0.0,0.0,58.67,58.67,58.67,0.0,0.0,58.99,58.99,58.99,0.0,0.0
2017-03-19,57.56,57.56,57.56,0.0,0.0,57.81,57.81,57.81,0.0,0.0,57.18,57.18,57.18,0.0,0.0,57.47,57.47,57.47,0.0,0.0
2017-03-26,58.4,58.4,58.4,0.0,0.0,58.65,58.65,58.65,0.0,0.0,58.31,58.31,58.31,0.0,0.0,58.45,58.45,58.45,0.0,0.0
2017-04-02,57.63,57.63,57.63,0.0,0.0,57.99,57.99,57.99,0.0,0.0,57.44,57.44,57.44,0.0,0.0,57.61,57.61,57.61,0.0,0.0
2017-04-09,57.24,57.24,57.24,0.0,0.0,57.42,57.42,57.42,0.0,0.0,56.82,56.82,56.82,0.0,0.0,56.83,56.83,56.83,0.0,0.0
2017-04-16,58.46,58.46,58.46,0.0,0.0,58.48,58.48,58.48,0.0,0.0,58.15,58.15,58.15,0.0,0.0,58.32,58.32,58.32,0.0,0.0
2017-04-23,59.57,59.57,59.57,0.0,0.0,59.57,59.57,59.57,0.0,0.0,58.77,58.77,58.77,0.0,0.0,58.77,58.77,58.77,0.0,0.0
2017-04-30,58.71,58.71,58.71,0.0,0.0,58.98,58.98,58.98,0.0,0.0,58.48,58.48,58.48,0.0,0.0,58.98,58.98,58.98,0.0,0.0
2017-05-07,58.43,58.43,58.43,0.0,0.0,58.43,58.43,58.43,0.0,0.0,58.09,58.09,58.09,0.0,0.0,58.13,58.13,58.13,0.0,0.0
2017-05-14,57.41,57.41,57.41,0.0,0.0,57.93,57.93,57.93,0.0,0.0,57.41,57.41,57.41,0.0,0.0,57.74,57.74,57.74,0.0,0.0
2017-05-21,58.32,58.32,58.32,0.0,0.0,58.38,58.38,58.38,0.0,0.0,58.13,58.13,58.13,0.0,0.0,58.32,58.32,58.32,0.0,0.0
2017-05-28,59.06,59.06,59.06,0.0,0.0,59.42,59.42,59.42,0.0,0.0,58.89,58.89,58.89,0.0,0.0,59.07,59.07,59.07,0.0,0.0
2017-06-04,59.52,59.52,59.52,0.0,0.0,60.03,60.03,60.03,0.0,0.0,59.25,59.25,59.25,0.0,0.0,59.49,59.49,59.49,0.0,0.0
2017-06-11,59.31,59.31,59.31,0.0,0.0,59.31,59.31,59.31,0.0,0.0,58.99,58.99,58.99,0.0,0.0,59.29,59.29,59.29,0.0,0.0
2017-06-18,58.71,58.71,58.71,0.0,0.0,59.16,59.16,59.16,0.0,0.0,58.71,58.71,58.71,0.0,0.0,59.03,59.03,59.03,0.0,0.0
2017-06-25,59.28,59.28,59.28,0.0,0.0,59.43,59.43,59.43,0.0,0.0,59.11,59.11,59.11,0.0,0.0,59.19,59.19,59.19,0.0,0.0
2017-07-02,58.92,58.92,58.92,0.0,0.0,59.45,59.45,59.45,0.0,0.0,58.91,58.91,58.91,0.0,0.0,59.45,59.45,59.45,0.0,0.0
2017-07-09,59.81,59.81,59.81,0.0,0.0,60.18,60.18,60.18,0.0,0.0,59.65,59.65,59.65,0.0,0.0,60.02,60.02,60.02,0.0,0.0
2017-07-16,60.47,60.47,60.47,0.0,0.0,60.47,60.47,60.47,0.0,0.0,60.23,60.23,60.23,0.0,0.0,60.37,60.37,60.37,0.0,0.0
2017-07-23,60.04,60.04,60.04,0.0,0.0,60.12,60.12,60.12,0.0,0.0,59.8,59.8,59.8,0.0,0.0,60.01,60.01,60.01,0.0,0.0
2017-07-30,59.79,59.79,59.79,0.0,0.0,59.85,59.85,59.85,0.0,0.0,59.69,59.69,59.69,0.0,0.0,59.83,59.83,59.83,0.0,0.0
2017-08-06,58.36,58.36,58.36,0.0,0.0,58.56,58.56,58.56,0.0,0.0,58.12,58.12,58.12,0.0,0.0,58.45,58.45,58.45,0.0,0.0
2017-08-13,57.75,57.75,57.75,0.0,0.0,58.15,58.15,58.15,0.0,0.0,57.72,57.72,57.72,0.0,0.0,57.9,57.9,57.9,0.0,0.0
2017-08-20,58.73,58.73,58.73,0.0,0.0,58.8,58.8,58.8,0.0,0.0,58.37,58.37,58.37,0.0,0.0,58.68,58.68,58.68,0.0,0.0
2017-08-27,59.82,59.82,59.82,0.0,0.0,60.03,60.03,60.03,0.0,0.0,59.82,59.82,59.82,0.0,0.0,60.03,60.03,60.03,0.0,0.0
2017-09-03,58.88,58.88,58.88,0.0,0.0,59.29,59.29,59.29,0.0,0.0,58.72,58.72,58.72,0.0,0.0,59.16,59.16,59.16,0.0,0.0
2017-09-10,60.16,60.16,60.16,0.0,0.0,60.49,60.49,60.49,0.0,0.0,60.16,60.16,60.16,0.0,0.0,60.45,60.45,60.45,0.0,0.0
2017-09-17,60.65,60.65,60.65,0.0,0.0,60.94,60.94,60.94,0.0,0.0,60.64,60.64,60.64,0.0,0.0,60.94,60.94,60.94,0.0,0.0
2017-09-24,61.92,61.92,61.92,0.0,0.0,62.01,62.01,62.01,0.0,0.0,61.82,61.82,61.82,0.0,0.0,61.87,61.87,61.87,0.0,0.0
2017-10-01,62.48,62.48,62.48,0.0,0.0,62.69,62.69,62.69,0.0,0.0,62.48,62.48,62.48,0.0,0.0,62.61,62.61,62.61,0.0,0.0
2017-10-08,62.74,62.74,62.74,0.0,0.0,62.74,62.74,62.74,0.0,0.0,62.49,62.49,62.49,0.0,0.0,62.5,62.5,62.5,0.0,0.0
2017-10-15,63.09,63.09,63.09,0.0,0.0,63.36,63.36,63.36,0.0,0.0,63.09,63.09,63.09,0.0,0.0,63.22,63.22,63.22,0.0,0.0
2017-10-22,63.03,63.03,63.03,0.0,0.0,63.46,63.46,63.46,0.0,0.0,62.82,62.82,62.82,0.0,0.0,63.39,63.39,63.39,0.0,0.0
2017-10-29,63.21,63.21,63.21,0.0,0.0,63.41,63.41,63.41,0.0,0.0,63.21,63.21,63.21,0.0,0.0,63.38,63.38,63.38,0.0,0.0
2017-11-05,62.74,62.74,62.74,0.0,0.0,63.08,63.08,63.08,0.0,0.0,62.74,62.74,62.74,0.0,0.0,63.03,63.03,63.03,0.0,0.0
2017-11-12,63.47,63.47,63.47,0.0,0.0,63.87,63.87,63.87,0.0,0.0,63.47,63.47,63.47,0.0,0.0,63.79,63.79,63.79,0.0,0.0
2017-11-19,64.69,64.69,64.69,0.0,0.0,64.69,64.69,64.69,0.0,0.0,64.45,64.45,64.45,0.0,0.0,64.53,64.53,64.53,0.0,0.0
2017-11-26,65.78,65.78,65.78,0.0,0.0,65.78,65.78,65.78,0.0,0.0,64.35,64.35,64.35,0.0,0.0,65.49,65.49,65.49,0.0,0.0
2017-12-03,65.53,65.53,65.53,0.0,0.0,65.58,65.58,65.58,0.0,0.0,65.23,65.23,65.23,0.0,0.0,65.38,65.38,65.38,0.0,0.0
2017-12-10,64.73,64.73,64.73,0.0,0.0,65.53,65.53,65.53,0.0,0.0,64.54,64.54,64.54,0.0,0.0,65.15,65.15,65.15,0.0,0.0
2017-12-17,65.76,65.76,65.76,0.0,0.0,65.94,65.94,65.94,0.0,0.0,65.58,65.58,65.58,0.0,0.0,65.78,65.78,65.78,0.0,0.0
2017-12-24,66.32,66.32,66.32,0.0,0.0,66.32,66.32,66.32,0.0,0.0,65.72,65.72,65.72,0.0,0.0,65.72,65.72,65.72,0.0,0.0
2017-12-31,66.81,66.81,66.81,0.0,0.0,67.01,67.01,67.01,0.0,0.0,66.75,66.75,66.75,0.0,0.0,67.01,67.01,67.01,0.0,0.0
